,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
3994,-63.96813918,0.32470565,58.63396,57.59776,62.0,56.88624687,57.0,51.88624687,64.0,58.88643459,-1.74771313,-0.71151313,5.0,-2.00018772
3995,-63.10371807,0.8855713,203.6315,204.4847,213.0,205.69616229,204.0,196.69616229,207.0,199.69671941,2.06466229,1.21146229,9.0,5.99944288
3996,-63.68907676,0.63601603,51.45312,53.05299,59.0,53.04630174,50.0,44.04630174,60.0,54.0464534,1.59318174,-0.00668826,9.0,-1.00015166
3997,-63.9638344,0.18615711,49.48562,49.2747,55.0,49.97129791,56.0,50.97129791,53.0,47.97129791,0.48567791,0.69659791,-1.0,2.0
3998,-63.76676003,0.41182547,51.34991,52.2466,58.0,52.35200438,54.0,48.35200438,60.0,54.35200438,1.00209438,0.10540438,4.0,-2.0
3999,-63.1970535,0.28878811,34.24389,34.01259,42.0,35.16698829,32.0,25.16698829,NaN,NaN,0.92309829,1.15439829,10.0,NaN
4000,-63.00162243,0.41829801,32.34356,32.16938,36.0,28.6976649,44.0,36.6976649,NaN,NaN,-3.6458951,-3.4717151,-8.0,NaN
4001,-63.76359684,0.3154934,44.45626,44.78646,47.0,41.40365387,41.0,35.40365387,49.0,43.40382874,-3.05260613,-3.38280613,6.0,-2.00017487
4002,-63.29957233,0.60413103,42.16405,42.45106,49.0,42.22229228,48.0,41.22229228,NaN,NaN,0.05824228,-0.22876772,1.0,NaN
4003,-63.52810483,0.53617024,51.35085,51.4874,61.0,54.74471582,67.0,60.74471582,61.0,54.74532226,3.39386582,3.25731582,-6.0,-0.000606439999999
4004,-63.72985042,0.50611729,47.0315,46.6184,58.0,52.21126764,44.0,38.21126764,52.0,46.21126764,5.17976764,5.59286764,14.0,6.0
4005,-63.31722599,0.36460523,36.00608,34.80629,46.0,39.38091263,49.0,42.38091263,NaN,NaN,3.37483263,4.57462263,-3.0,NaN
4006,-63.71104783,0.89179904,72.22533,71.8474,76.0,69.95860468,78.0,71.95860468,78.0,71.95874945,-2.26672532,-1.88879532,-2.0,-2.00014477
4007,-63.0749588,0.60774638,41.77493,42.12281,46.0,38.7582011,43.0,35.7582011,50.0,42.75888942,-3.0167289,-3.3646089,3.0,-4.00068832
4008,-63.41888806,0.28027262,47.11979,48.73541,57.0,50.6468776,49.0,42.6468776,NaN,NaN,3.5270876,1.9114676,8.0,NaN
4009,-63.5563065,0.72688728,60.94634,60.52685,67.0,60.70766764,52.0,45.70766764,67.0,60.70780774,-0.23867236,0.18081764,15.0,-0.000140100000003
4010,-63.7830699,0.17735365,53.83225,52.15946,60.0,54.53940225,60.0,54.53940225,58.0,52.54006169,0.70715225,2.37994225,0.0,1.99934056
4011,-63.92220422,0.82454519,67.10439,66.57403,72.0,66.465723,70.0,64.465723,78.0,72.46588488,-0.638667,-0.108307,2.0,-6.00016188
4012,-63.5554012,0.89848132,82.69164,82.72864,89.0,82.62041082,82.0,75.62041082,90.0,83.62113528,-0.07122918,-0.10822918,7.0,-1.00072446
4013,-63.74652757,0.77562649,60.29424,60.2909,69.0,63.09834065,71.0,65.09834065,65.0,59.09849083,2.80410065,2.80744065,-2.0,3.99984982
4014,-63.22387941,0.83245937,899.8674,901.5087,913.0,905.96202994,888.0,880.96202994,NaN,NaN,6.09462994,4.45332994,25.0,NaN
4015,-63.24103052,0.56570153,35.57727,36.29978,44.0,37.11846905,38.0,31.11846905,NaN,NaN,1.54119905,0.81868905,6.0,NaN
4016,-63.63421179,0.02430706,41.09662,39.7836,45.0,39.2938355,29.0,23.2938355,47.0,41.29448186,-1.8027845,-0.4897645,16.0,-2.00064636
4017,-63.19138336,0.15673359,26.88527,27.90518,34.0,27.22883365,42.0,35.22883365,NaN,NaN,0.34356365,-0.67634635,-8.0,NaN
4018,-63.9481716,0.65929844,60.71406,61.59856,69.0,63.62437909,60.0,54.62437909,69.0,63.62454816,2.91031909,2.02581909,9.0,-0.000169070000005
4019,-63.58056281,0.34060257,49.29907,50.75542,56.0,49.96976894,40.0,33.96976894,60.0,53.97039185,0.67069894,-0.78565106,16.0,-4.00062291
4020,-63.3750242,0.50588741,36.81403,37.29012,44.0,37.43035988,33.0,26.43035988,NaN,NaN,0.61632988,0.14023988,11.0,NaN
4021,-63.49638393,0.27469273,56.00622,56.48198,65.0,58.82067724,60.0,53.82067724,NaN,NaN,2.81445724,2.33869724,5.0,NaN
4022,-63.50177464,0.29261271,53.77052,53.04367,61.0,54.82196351,56.0,49.82196351,59.0,52.82257933,1.05144351,1.77829351,5.0,1.99938418
4023,-63.12395857,0.57152714,41.77338,42.16993,48.0,40.87475723,52.0,44.87475723,50.0,42.87545344,-0.89862277,-1.29517277,-4.0,-2.00069621
4024,-63.87217909,0.40766229,64.73002,57.45991,64.0,58.60103607,70.0,64.60103607,65.0,59.60103607,-6.12898393,1.14112607,-6.0,-1.0
4025,-63.42408155,0.67642722,46.72292,46.50474,54.0,47.45000088,62.0,55.45000088,55.0,48.45000088,0.72708088,0.94526088,-8.0,-1.0
4026,-63.15194365,0.62967198,47.9311,47.8641,54.0,46.9054642,58.0,50.9054642,55.0,47.90559076,-1.0256358,-0.9586358,-4.0,-1.00012656
4027,-63.46227001,0.80379223,70.71851,70.5495,75.0,68.4690827,59.0,52.4690827,81.0,74.46980141,-2.2494273,-2.0804173,16.0,-6.00071871
4028,-63.01994268,0.41659396,28.9321,29.08024,42.0,34.73568329,45.0,37.73568329,NaN,NaN,5.80358329,5.65544329,-3.0,NaN
4029,-63.11292717,0.76466675,62.11145,62.81458,73.0,65.76603121,61.0,53.76603121,75.0,67.76671237,3.65458121,2.95145121,12.0,-2.00068116
4030,-63.31749137,0.21146362,29.98375,30.34228,40.0,33.46652443,14.0,7.46652443,NaN,NaN,3.48277443,3.12424443,26.0,NaN
4031,-63.96666779,0.16752611,46.41537,47.4729,53.0,47.99144124,57.0,51.99144124,NaN,NaN,1.57607124,0.51854124,-4.0,NaN
4032,-63.9913447,0.64370183,57.37874,57.6255,64.0,58.73541898,55.0,49.73541898,64.0,58.73541898,1.35667898,1.10991898,9.0,0.0
4033,-63.65389226,0.15547667,34.61896,35.78924,43.0,37.25132998,39.0,33.25132998,40.0,34.25197232,2.63236998,1.46208998,4.0,2.99935766
4034,-63.40975399,0.02213369,48.58323,49.54367,52.0,45.78513754,49.0,42.78513754,NaN,NaN,-2.79809246,-3.75853246,3.0,NaN
4035,-63.89474045,0.3039698,55.29108,55.03944,62.0,56.72182644,59.0,53.72182644,60.0,54.72249461,1.43074644,1.68238644,3.0,1.99933183
4036,-63.65394347,0.26214931,48.72875,43.09753,48.0,42.18340298,33.0,27.18340298,39.0,33.18403954,-6.54534702,-0.91412702,15.0,8.99936344
4037,-63.42202405,0.28094517,48.57818,47.07315,53.0,46.65323561,47.0,40.65323561,NaN,NaN,-1.92494439,-0.41991439,6.0,NaN
4038,-63.23814356,0.64487454,44.24141,43.05658,47.0,40.07544192,39.0,32.07544192,NaN,NaN,-4.16596808,-2.98113808,8.0,NaN
4039,-63.02051829,0.91017642,101.6215,102.5497,114.0,106.51953078,115.0,107.51953078,NaN,NaN,4.89803078,3.96983078,-1.0,NaN
4040,-63.48444404,0.22652952,52.05898,50.12192,58.0,51.82287806,61.0,54.82287806,NaN,NaN,-0.23610194,1.70095806,-3.0,NaN
4041,-63.6466232,0.6340638,50.94999,51.37573,64.0,57.95303457,53.0,46.95303457,59.0,52.9531837,7.00304457,6.57730457,11.0,4.99985087
4042,-63.57952215,0.37764952,43.30878,43.26433,47.0,40.94583482,43.0,36.94583482,53.0,46.94645563,-2.36294518,-2.31849518,4.0,-6.00062081
4043,-63.3237849,0.80401305,70.01975,72.78379,79.0,72.17941281,79.0,72.17941281,NaN,NaN,2.15966281,-0.60437719,0.0,NaN
4044,-63.05851817,0.6381908,43.30462,43.78928,54.0,46.71136699,64.0,56.71136699,NaN,NaN,3.40674699,2.92208699,-10.0,NaN
4045,-63.02139434,0.57440107,42.01844,41.51199,50.0,42.66538359,53.0,45.66538359,NaN,NaN,0.64694359,1.15339359,-3.0,NaN
4046,-63.47998195,0.8348477,74.83199,74.68425,81.0,74.49175032,74.0,67.49175032,85.0,78.49188288,-0.34023968,-0.19249968,7.0,-4.00013256
4047,-63.27717315,0.45573113,39.82983,38.35973,47.0,40.24866068,37.0,30.24866068,NaN,NaN,0.41883068,1.88893068,10.0,NaN
4048,-63.41454546,0.71408616,58.05055,57.6297,65.0,58.41117177,51.0,44.41117177,67.0,60.41189132,0.36062177,0.78147177,14.0,-2.00071955
4049,-63.54944761,0.43545365,48.47128,48.05429,53.0,46.84630357,52.0,45.84630357,58.0,51.8470722,-1.62497643,-1.20798643,1.0,-5.00076863
4050,-63.24633705,0.85152396,1050.242,1051.586,1063.0,1055.99952874,1051.0,1043.99952874,NaN,NaN,5.75752874,4.41352874,12.0,NaN
4051,-63.61640887,0.24669109,46.59986,45.94738,50.0,44.1072128,34.0,28.1072128,53.0,47.10784526,-2.4926472,-1.8401672,16.0,-3.00063246
4052,-63.25175699,0.00926129,24.81738,24.77118,32.0,25.44730518,38.0,31.44730518,26.0,19.44790485,0.62992518,0.67612518,-6.0,5.99940033
4053,-63.67902606,0.98213513,167.6748,167.0548,178.0,171.84315656,167.0,160.84315656,171.0,164.84329769,4.16835656,4.78835656,11.0,6.99985887
4054,-63.77260936,0.57252608,57.29782,56.39545,65.0,59.27037777,56.0,50.27037777,62.0,56.27037777,1.97255777,2.87492777,9.0,3.0
4055,-63.42865451,0.00811234,49.13144,49.28585,55.0,48.83639463,52.0,45.83639463,NaN,NaN,-0.29504537,-0.44945537,3.0,NaN
4056,-63.86523756,0.68512866,57.00913,57.42723,66.0,60.41663468,62.0,56.41663468,61.0,55.4167964,3.40750468,2.98940468,4.0,4.99983828
4057,-63.30277434,0.10367293,32.00529,33.35826,42.0,35.49879005,43.0,36.49879005,39.0,32.49879005,3.49350005,2.14053005,-1.0,3.0
4058,-63.94828125,0.40364529,62.5974,62.68866,65.0,59.78534142,63.0,57.78534142,69.0,63.78534142,-2.81205858,-2.90331858,2.0,-4.0
4059,-63.62687966,0.35535549,47.95761,48.57936,50.0,44.06555153,46.0,40.06555153,54.0,48.06555153,-3.89205847,-4.51380847,4.0,-4.0
4060,-63.14262483,0.52839859,35.4143,35.3078,42.0,34.93315411,41.0,33.93315411,42.0,34.93372464,-0.48114589,-0.37464589,1.0,-0.000570530000005
4061,-63.60160196,0.14655155,48.75596,49.02541,53.0,47.13696973,35.0,29.13696973,54.0,48.13696973,-1.61899027,-1.88844027,18.0,-1.0
4062,-63.00872332,0.77692409,54.36813,54.63025,66.0,58.55166224,51.0,43.55166224,NaN,NaN,4.18353224,3.92141224,15.0,NaN
4063,-63.74708609,0.892985,71.69051,72.01067,78.0,72.03686319,64.0,58.03686319,80.0,74.0370104,0.34635319,0.02619319,14.0,-2.00014721
4064,-63.65970423,0.85211675,68.14559,68.66942,73.0,66.86750484,58.0,51.86750484,75.0,68.86764718,-1.27808516,-1.80191516,15.0,-2.00014234
4065,-63.54595443,0.00675889,32.88786,32.76197,40.0,34.10215983,30.0,24.10215983,NaN,NaN,1.21429983,1.34018983,10.0,NaN
4066,-63.14699586,0.23526802,36.06588,37.63809,48.0,41.09113379,49.0,42.09113379,NaN,NaN,5.02525379,3.45304379,-1.0,NaN
4067,-63.78445425,0.93384265,74.20517,74.15128,80.0,74.09667025,81.0,75.09667025,82.0,76.09742866,-0.10849975,-0.05460975,-1.0,-2.00075841
4068,-63.58338213,0.76573012,64.68887,65.60728,68.0,61.74618123,60.0,53.74618123,NaN,NaN,-2.94268877,-3.86109877,8.0,NaN
4069,-63.20169104,0.13253282,27.84367,27.90233,35.0,28.26470109,26.0,19.26470109,38.0,31.26529086,0.42103109,0.36237109,9.0,-3.00058977
4070,-63.82754867,0.26726275,47.90174,49.17414,54.0,48.58589877,53.0,47.58589877,52.0,46.58589877,0.68415877,-0.58824123,1.0,2.0
4071,-63.92034635,0.09709117,39.0638,39.52966,47.0,41.92827068,44.0,38.92827068,42.0,36.92827068,2.86447068,2.39861068,3.0,5.0
4072,-63.49904712,0.92238411,219.174,213.9422,224.0,217.49052158,221.0,214.49052158,223.0,216.49065311,-1.68347842,3.54832158,3.0,0.99986847
4073,-63.70075335,0.91951268,73.04572,73.17129,78.0,71.92187112,79.0,72.92187112,81.0,74.92201466,-1.12384888,-1.24941888,-1.0,-3.00014354
4074,-63.577965,0.26319558,30.65316,30.72455,36.0,30.01030428,42.0,36.01030428,35.0,29.01030428,-0.64285572,-0.71424572,-6.0,1.0
4075,-63.35276188,0.15554726,41.81093,42.87128,49.0,42.57586424,42.0,35.57586424,NaN,NaN,0.76493424,-0.29541576,7.0,NaN
4076,-63.56279565,0.24753141,31.1611,31.17576,36.0,29.98531067,36.0,29.98531067,36.0,29.98593623,-1.17578933,-1.19044933,0.0,-0.00062556
4077,-63.75124774,0.70049553,72.87743,72.07674,81.0,75.14994357,83.0,77.14994357,78.0,72.15009665,2.27251357,3.07320357,-2.0,2.99984692
4078,-63.62094344,0.35619803,40.97634,41.13041,47.0,41.05188248,37.0,31.05188248,49.0,43.05188248,0.07554248,-0.07852752,10.0,-2.0
4079,-63.5683332,0.15587092,54.99277,54.73744,59.0,53.05491307,59.0,53.05491307,59.0,53.05491307,-1.93785693,-1.68252693,0.0,0.0
4080,-63.28447382,0.25407208,31.89808,32.44366,42.0,35.37140875,29.0,22.37140875,40.0,33.37200224,3.47332875,2.92774875,13.0,1.99940651
4081,-63.09718275,0.09207444,30.74067,31.28596,37.0,30.06784616,38.0,31.06784616,41.0,34.06842727,-0.67282384,-1.21811384,-1.0,-4.00058111
4082,-63.3156947,0.24351536,46.92327,48.93524,54.0,47.44403603,49.0,42.44403603,NaN,NaN,0.52076603,-1.49120397,5.0,NaN
4083,-63.74618677,0.98494681,91.29868,93.21217,97.0,90.98660428,99.0,92.98660428,96.0,89.98674992,-0.31207572,-2.22556572,-2.0,0.99985436
4084,-63.38141739,0.95818391,1262.421,1261.836,1271.0,1264.22904743,1258.0,1251.22904743,1269.0,1262.229745,1.80804743,2.39304743,13.0,1.99930243
4085,-63.16150069,0.91986684,662.752,669.4448,685.0,677.79776222,658.0,650.79776222,NaN,NaN,15.04576222,8.35296222,27.0,NaN
4086,-63.76073143,0.13439556,51.15049,54.35251,59.0,53.51580788,57.0,51.51580788,58.0,52.51580788,2.36531788,-0.83670212,2.0,1.0
4087,-63.19676793,0.78509128,281.0526,284.7956,290.0,282.92725687,264.0,256.92725687,NaN,NaN,1.87465687,-1.86834313,26.0,NaN
4088,-63.2209772,0.65115579,45.54211,44.3354,51.0,44.03707504,48.0,41.03707504,NaN,NaN,-1.50503496,-0.29832496,3.0,NaN
4089,-63.78069906,0.22177014,51.11267,51.30943,58.0,52.50456237,49.0,43.50456237,54.0,48.50456237,1.39189237,1.19513237,9.0,4.0
4090,-63.05790587,0.07207728,31.59685,32.04182,42.0,34.99790323,61.0,53.99790323,42.0,34.99848143,3.40105323,2.95608323,-19.0,-0.0005782
4091,-63.86769806,0.49692745,51.46827,51.03074,56.0,50.5348453,55.0,49.5348453,56.0,50.5350157,-0.9334247,-0.4958947,1.0,-0.000170400000002
4092,-63.46759236,0.55219373,40.01671,39.97581,46.0,39.60488664,38.0,31.60488664,47.0,40.6056292,-0.41182336,-0.37092336,8.0,-1.00074256
4093,-63.07560175,0.95302928,96.61446,95.6893,106.0,98.61196904,107.0,99.61196904,NaN,NaN,1.99750904,2.92266904,-1.0,NaN
4094,-63.12413524,0.15381822,49.55083,48.56632,58.0,51.08910163,66.0,59.08910163,58.0,51.08910163,1.53827163,2.52278163,-8.0,0.0
4095,-63.7214422,0.13365002,56.46607,58.00384,67.0,61.42306357,47.0,41.42306357,65.0,59.42371654,4.95699357,3.41922357,20.0,1.99934703
4096,-63.35188965,0.78349417,62.38829,62.28802,66.0,59.24758825,67.0,60.24758825,NaN,NaN,-3.14070175,-3.04043175,-1.0,NaN
4097,-63.00794067,0.37556277,31.19604,31.42284,41.0,33.73147835,45.0,37.73147835,NaN,NaN,2.53543835,2.30863835,-4.0,NaN
4098,-63.7705567,0.79769604,67.00154,66.13663,73.0,67.1394914,68.0,62.1394914,74.0,68.14026009,0.1379514,1.0028614,5.0,-1.00076869
4099,-63.85542548,0.45008194,51.78203,50.86725,56.0,50.535109,68.0,62.535109,57.0,51.535109,-1.246921,-0.332141,-12.0,-1.0
4100,-63.02898907,0.96191,103.8905,104.0318,113.0,105.51547851,109.0,101.51547851,NaN,NaN,1.62497851,1.48367851,4.0,NaN
4101,-63.50044538,0.70403936,67.84207,65.05013,70.0,63.59908632,60.0,53.59908632,76.0,69.5992243,-4.24298368,-1.45104368,10.0,-6.00013798
4102,-63.24125385,0.64775809,41.41916,41.60734,45.0,38.08046899,42.0,35.08046899,NaN,NaN,-3.33869101,-3.52687101,3.0,NaN
4103,-63.41553884,0.4849163,36.57652,36.68202,46.0,39.52789145,46.0,39.52789145,NaN,NaN,2.95137145,2.84587145,0.0,NaN
4104,-63.44420346,0.70318676,54.40738,53.56813,62.0,55.47930272,59.0,52.47930272,63.0,56.48002736,1.07192272,1.91117272,3.0,-1.00072464
4105,-63.40008932,0.25907359,49.1417,51.05904,61.0,54.61794821,61.0,54.61794821,NaN,NaN,5.47624821,3.55890821,0.0,NaN
4106,-63.94195484,0.98659646,76.37585,77.02621,85.0,79.41635936,64.0,58.41635936,84.0,78.41714232,3.04050936,2.39014936,21.0,0.99921704
4107,-63.89188092,0.02972067,53.71738,54.03849,62.0,56.90703801,61.0,55.90703801,60.0,54.90724406,3.18965801,2.86854801,1.0,1.99979395
4108,-63.98932922,0.36880769,64.93809,61.78651,64.0,58.90803746,58.0,52.90803746,68.0,62.90822392,-6.03005254,-2.87847254,6.0,-4.00018646
4109,-63.33785718,0.10943307,39.6077,40.09113,41.0,34.57122809,29.0,22.57122809,NaN,NaN,-5.03647191,-5.51990191,12.0,NaN
4110,-63.60434918,0.45005736,43.14977,42.97121,51.0,44.96037932,63.0,56.96037932,49.0,42.96037932,1.81060932,1.98916932,-12.0,2.0
4111,-63.19613357,0.65291555,49.88818,49.28241,53.0,45.98532157,47.0,39.98532157,55.0,47.98601907,-3.90285843,-3.29708843,6.0,-2.0006975
4112,-63.6338066,0.75762179,63.80163,63.59257,74.0,67.8599307,63.0,56.8599307,70.0,63.86007421,4.0583007,4.2673607,11.0,3.99985649
4113,-63.2786055,0.29552181,44.75886,43.13036,50.0,43.33589855,47.0,40.33589855,54.0,47.33605059,-1.42296145,0.20553855,3.0,-4.00015204
4114,-63.2694153,0.27291007,31.32639,31.76484,39.0,32.3289138,56.0,49.3289138,NaN,NaN,1.0025238,0.5640738,-17.0,NaN
4115,-63.8400777,0.20465684,58.59727,61.78776,70.0,64.65759167,69.0,63.65759167,65.0,59.65759167,6.06032167,2.86983167,1.0,5.0
4116,-63.63362575,0.13217644,43.60967,40.93547,50.0,44.2197796,31.0,25.2197796,44.0,38.22042039,0.6101096,3.2843096,19.0,5.99935921
4117,-63.40288978,0.15018947,31.63791,31.54955,33.0,26.68863769,33.0,26.68863769,NaN,NaN,-4.94927231,-4.86091231,0.0,NaN
4118,-63.86327638,0.39412771,46.73799,47.99252,55.0,49.58843519,60.0,54.58843519,53.0,47.58861122,2.85044519,1.59591519,-5.0,1.99982397
4119,-63.57321144,0.20736129,31.57934,31.17958,32.0,26.03390788,44.0,38.03390788,34.0,28.03390788,-5.54543212,-5.14567212,-12.0,-2.0
4120,-63.94779073,0.87245174,72.58952,71.09547,81.0,75.49601669,74.0,68.49601669,78.0,72.49681213,2.90649669,4.40054669,7.0,2.99920456
4121,-63.85750173,0.76406377,66.2186,66.01997,74.0,68.35344041,68.0,62.35344041,72.0,66.35422902,2.13484041,2.33347041,6.0,1.99921139
4122,-63.6458651,0.22007067,56.06852,55.78841,60.0,54.19119673,30.0,24.19119673,59.0,53.19183452,-1.87732327,-1.59721327,30.0,0.99936221
4123,-63.42490063,0.63889771,41.80632,41.93609,49.0,42.47014974,62.0,55.47014974,50.0,43.47014974,0.66382974,0.53405974,-13.0,-1.0
4124,-63.07762164,0.23878357,47.1969,46.12304,57.0,49.9449186,44.0,36.9449186,55.0,47.94549313,2.7480186,3.8218786,13.0,1.99942547
4125,-63.83825304,0.18443118,62.93178,62.5401,66.0,60.66650982,53.0,47.66650982,66.0,60.66669926,-2.26527018,-1.87359018,13.0,-0.00018944
4126,-63.78471274,0.18429118,55.49766,54.82207,57.0,51.5386958,66.0,60.5386958,57.0,51.5386958,-3.9589642,-3.2833742,-9.0,0.0
4127,-63.33550823,0.0179819,52.20411,51.72159,56.0,49.62420951,54.0,47.62420951,61.0,54.62420951,-2.57990049,-2.09738049,2.0,-5.0
4128,-63.74774651,0.6943339,72.1197,72.01315,84.0,78.14522566,78.0,72.14522566,81.0,75.14537872,6.02552566,6.13207566,6.0,2.99984694
4129,-63.70948142,0.75189589,57.67111,56.62722,67.0,61.02876662,40.0,34.02876662,64.0,58.02952886,3.35765662,4.40154662,27.0,2.99923776
4130,-63.82649113,0.00174492,57.57016,56.70845,67.0,61.7679229,59.0,53.7679229,62.0,56.7679229,4.1977629,5.0594729,8.0,5.0
4131,-63.4759319,0.56519349,45.84146,45.35383,57.0,50.61613236,41.0,34.61613236,55.0,48.61687486,4.77467236,5.26230236,16.0,1.9992575
4132,-63.08825429,0.15055596,30.05726,30.38584,38.0,31.01545052,43.0,36.01545052,46.0,39.01602885,0.95819052,0.62961052,-5.0,-8.00057833
4133,-63.24894487,0.93969834,816.178,814.6651,820.0,812.96626442,806.0,798.96626442,NaN,NaN,-3.21173558,-1.69883558,14.0,NaN
4134,-63.97491076,0.53762969,61.4291,61.85605,65.0,59.76299781,68.0,62.76299781,67.0,61.76317411,-1.66610219,-2.09305219,-3.0,-2.0001763
4135,-63.14221372,0.43378561,37.54483,38.07364,46.0,38.97819599,38.0,30.97819599,47.0,39.97833307,1.43336599,0.90455599,8.0,-1.00013708
4136,-63.28346846,0.44362523,36.74218,36.63689,43.0,36.26774415,35.0,28.26774415,NaN,NaN,-0.47443585,-0.36914585,8.0,NaN
4137,-63.26018551,0.89811792,854.8715,845.232,854.0,847.00686503,838.0,831.00686503,NaN,NaN,-7.86463497,1.77486503,16.0,NaN
4138,-63.13697304,0.88847392,275.3262,277.8936,288.0,280.76183669,281.0,273.76183669,284.0,276.76251312,5.43563669,2.86823669,7.0,3.99932357
4139,-63.38953898,0.46196634,37.71705,36.81849,45.0,38.48386949,37.0,30.48386949,NaN,NaN,0.76681949,1.66537949,8.0,NaN
4140,-63.91185313,0.58455194,51.27924,51.65863,59.0,53.58485366,59.0,53.58485366,57.0,51.58485366,2.30561366,1.92622366,0.0,2.0
4141,-63.38993769,0.46164072,37.13802,37.10762,43.0,36.48520531,42.0,35.48520531,NaN,NaN,-0.65281469,-0.62241469,1.0,NaN
4142,-63.45652082,0.79394483,67.99833,68.34025,73.0,66.46154623,85.0,78.46154623,76.0,69.46213235,-1.53678377,-1.87870377,-12.0,-3.00058612
4143,-63.62805024,0.70685233,57.67696,56.62113,66.0,59.87358781,59.0,52.87358781,NaN,NaN,2.19662781,3.25245781,7.0,NaN
4144,-63.91075009,0.53132219,51.31736,50.91956,56.0,50.61481151,60.0,54.61481151,57.0,51.61498326,-0.70254849,-0.30474849,-4.0,-1.00017175
4145,-63.99545264,0.84973638,123.8583,121.3069,127.0,121.61901396,117.0,111.61901396,133.0,127.61901396,-2.23928604,0.31211396,10.0,-6.0
4146,-63.03503812,0.09749006,32.60988,32.02031,40.0,32.93566858,43.0,35.93566858,42.0,34.93640474,0.32578858,0.91535858,-3.0,-2.00073616
4147,-63.45338269,0.77846187,66.84196,66.56181,69.0,62.46239656,68.0,61.46239656,75.0,68.46311608,-4.37956344,-4.09941344,1.0,-6.00071952
4148,-63.61541129,0.76047114,61.92837,62.53782,70.0,63.81862435,58.0,51.81862435,71.0,64.81876666,1.89025435,1.28080435,12.0,-1.00014231
4149,-63.84231508,0.49273009,43.28447,43.72796,46.0,40.4782964,53.0,47.4782964,50.0,44.47846526,-2.8061736,-3.2496636,-7.0,-4.00016886
4150,-63.24959964,0.18459294,47.18169,47.80939,56.0,49.33615302,32.0,25.33615302,58.0,51.33674566,2.15446302,1.52676302,24.0,-2.00059264
4151,-63.41146647,0.03293634,52.45993,50.80306,55.0,48.7817391,47.0,40.7817391,NaN,NaN,-3.6781909,-2.0213209,8.0,NaN
4152,-63.10995743,0.04238802,30.83848,30.80781,38.0,31.12436704,33.0,26.12436704,NaN,NaN,0.28588704,0.31655704,5.0,NaN
4153,-63.5909131,0.01132048,35.15173,34.64594,44.0,38.20246828,45.0,39.20246828,41.0,35.2031093,3.05073828,3.55652828,-1.0,2.99935898
4154,-63.25602052,0.22821297,32.83933,37.65008,52.0,45.32489889,40.0,33.32489889,44.0,37.32549048,12.48556889,7.67481889,12.0,7.99940841
4155,-63.00560484,0.32503602,30.73331,30.7871,41.0,33.7521877,48.0,40.7521877,43.0,35.75275377,3.0188777,2.9650877,-7.0,-2.00056607
4156,-63.0136545,0.9956765,95.4698,94.81174,104.0,96.47138739,107.0,99.47138739,NaN,NaN,1.00158739,1.65964739,-3.0,NaN
4157,-63.80954171,0.15010301,58.15783,59.24891,65.0,59.62146083,65.0,59.62146083,61.0,55.62146083,1.46363083,0.37255083,0.0,4.0
4158,-63.13524061,0.53787522,38.85899,38.03208,47.0,39.9138774,35.0,27.9138774,47.0,39.9138774,1.0548874,1.8817974,12.0,0.0
4159,-63.52166314,0.81260897,66.18009,67.34604,75.0,68.59075015,68.0,61.59075015,77.0,70.59088551,2.41066015,1.24471015,7.0,-2.00013536
4160,-63.24382691,0.07921124,23.92582,24.09679,33.0,26.38679963,53.0,46.38679963,27.0,20.38679963,2.46097963,2.29000963,-20.0,6.0
4161,-63.29140066,0.54970582,39.63284,39.70012,48.0,41.23176282,51.0,44.23176282,NaN,NaN,1.59892282,1.53164282,-3.0,NaN
4162,-63.66080268,0.26471724,50.76278,52.18774,59.0,53.19760019,40.0,34.19760019,57.0,51.19777289,2.43482019,1.00986019,19.0,1.9998273
