,srtm30_wgs84_Iporanga,srtm30_slope_Iporanga
7664,752.24658867,26.66039
7665,981.94835645,3.349112
7666,860.04311645,10.89473
7667,837.65874114,11.8267
7668,567.42552813,9.532281
7669,794.54864403,24.8171
7670,922.26513711,7.213414
7671,818.45862712,18.40228
7672,950.23454608,13.16288
7673,798.39951819,27.75017
7674,493.5464901,7.704648
7675,690.44860113,10.40619
7676,36.28799064,0.3435617
7677,196.24988607,35.16794
7678,872.32431175,14.09796
7679,913.17931477,7.542323
7680,345.52153895,6.534827
7681,690.148387,4.82866
7682,259.64175866,17.36482
7683,983.25963955,12.66353
7684,210.86840533,16.49959
7685,581.03793354,20.28674
7686,722.43146422,14.43719
7687,854.93396808,6.010304
7688,686.5019157,23.50208
7689,205.66467562,13.95406
7690,1134.0264896,6.051397
7691,549.03749999,25.69983
7692,280.61011401,16.24058
7693,748.34965388,NaN
7694,159.41283929,3.593539
7695,568.37557901,34.72138
7696,824.75374195,20.33088
7697,879.14959421,17.63597
7698,139.03986436,1.861923
7699,735.44327146,10.40458
7700,659.56652228,24.76479
7701,635.49013867,20.77802
7702,708.45059131,7.779446
7703,158.28109514,17.68835
7704,692.46171323,32.10788
7705,567.56136905,11.04474
7706,43.30658941,4.559643
7707,825.06730495,10.24549
7708,757.81043622,15.38818
7709,647.98956925,6.625225
7710,144.82168291,21.37461
7711,921.08405817,13.37008
7712,332.96657148,23.72917
7713,920.7392305,8.065086
7714,326.37683401,7.995374
7715,322.9455712,22.55199
7716,1007.21475275,6.428234
7717,757.30134255,21.03142
7718,351.12398175,23.85393
7719,907.00363005,10.201
7720,133.40453113,1.486798
7721,368.51462537,27.36016
7722,696.31282904,30.75103
7723,458.51481343,15.4378
7724,695.44145433,6.064952
7725,955.67182528,6.659989
7726,752.40208409,7.614368
7727,644.37899129,39.15726
7728,727.28225536,4.132864
7729,818.28091598,15.15345
7730,811.28422423,12.52862
7731,961.67104161,22.44156
7732,509.61779338,14.77445
7733,958.30681093,10.26253
7734,729.39796462,18.47688
7735,787.97795573,7.011149
7736,475.04971599,10.12761
7737,948.1885529,21.16669
7738,444.68647447,18.21964
7739,814.62166619,16.49684
7740,1093.70661891,19.27879
7741,855.60398731,5.001502
7742,772.52770108,10.35887
7743,653.50810172,9.773356
7744,736.72518207,25.05955
7745,1004.1511658,3.230895
7746,1060.33546684,22.54498
7747,356.48670685,33.15116
7748,395.05804759,21.11563
7749,440.07641853,16.00238
7750,892.74805545,4.602426
7751,567.11126014,18.16365
7752,50.40191173,3.789034
7753,686.80733713,7.157448
7754,361.11524273,16.68644
7755,809.14255778,12.91108
7756,253.62849187,21.39374
7757,427.27042833,31.2313
7758,815.62703254,8.087549
7759,656.85926752,8.402855
7760,578.45298478,18.88636
7761,649.41776902,12.77518
7762,305.07580376,10.62479
7763,890.56243157,5.492501
7764,709.07278983,22.53949
7765,163.94357527,23.35966
7766,879.69407598,10.84319
7767,436.10995069,21.03571
7768,938.06830393,5.855987
7769,976.21014664,5.865661
7770,25.31938759,2.235008
7771,786.3115989,25.65164
7772,648.90369989,2.794629
7773,109.75643166,20.48122
7774,980.00310533,18.25171
7775,641.15907316,29.79976
7776,821.74505853,1.059451
7777,702.7696643,4.933495
7778,249.91323835,7.229639
7779,451.61822264,22.30174
7780,884.64471895,14.49364
7781,573.46272909,26.34925
7782,99.4141699,25.54459
7783,850.25017855,11.2823
7784,504.61339482,19.28706
7785,779.27133333,24.26503
7786,83.83900839,6.939673
7787,654.98468388,5.134748
7788,888.64696545,1.790042
7789,63.30001106,8.41932
7790,784.43272267,18.81536
7791,420.52085378,1.117627
7792,684.56967818,14.23099
7793,759.50041901,26.18529
7794,876.59786871,18.52326
7795,275.06584942,34.3833
7796,269.16102568,28.87663
7797,929.02208247,12.30711
7798,622.48846633,36.48624
7799,813.13981183,2.855991
7800,51.63229515,11.72865
7801,197.01046983,7.924364
7802,491.74008735,28.8071
7803,706.36880416,18.3103
7804,952.00362207,13.52474
7805,404.91975093,25.47868
7806,749.3132011,6.967546
7807,161.67668504,20.07423
7808,698.70346517,23.87197
7809,130.28833324,4.249003
7810,855.05046898,3.783819
7811,54.30802197,3.113176
7812,192.69573492,1.381392
7813,821.63787203,12.0211
7814,702.57407373,11.93851
7815,646.47450991,12.81651
7816,841.85236335,24.98588
7817,182.08654868,6.355323
7818,796.04229096,18.42628
7819,399.74512465,25.90758
7820,522.34486266,13.32563
7821,821.57289419,19.32262
7822,778.44945088,5.729041
7823,99.27318557,11.60308
7824,49.02839633,10.50493
7825,951.05031559,13.95112
7826,670.40878765,3.243012
7827,247.57413387,17.88293
7828,876.04458008,5.92187
7829,988.21910642,10.81221
7830,827.39045306,15.41863
7831,922.033679,4.499887
7832,1000.22197668,2.855414
7833,706.4170119,16.75996
7834,751.86592721,17.02004
7835,936.9682974,3.295655
7836,825.4658149,7.673083
7837,247.75458416,15.22815
7838,781.98109055,11.35394
7839,836.53209202,18.7087
7840,821.27118167,1.596705
7841,78.7781481,0.7436013
7842,744.51779101,10.29008
7843,518.06986703,19.97446
7844,935.82645204,16.44904
7845,52.55281573,9.605255
7846,716.35976044,13.91735
7847,767.22246121,2.559504
7848,921.78797094,14.63819
7849,942.56479463,24.36635
7850,808.58453746,24.40121
7851,676.04149781,9.701254
7852,839.37902538,10.26503
7853,979.60186227,11.08032
7854,238.94004854,22.60646
7855,871.26124039,5.268769
7856,920.52976479,8.960114
7857,244.99385234,14.90568
7858,279.00633873,24.54289
7859,474.53643049,11.42181
7860,837.19588494,18.80967
7861,45.53182599,10.59014
7862,456.57785523,12.7983
7863,803.26314123,21.43081
7864,257.76603107,12.15443
7865,765.31008402,10.61754
7866,323.82050903,21.38737
7867,173.21576062,25.66521
7868,830.48998854,9.816192
7869,921.57837109,1.486487
7870,707.04335177,11.03588
7871,975.22326664,12.43983
7872,209.06596574,15.64755
7873,803.54846595,9.459614
7874,922.69788979,22.51501
7875,744.9036791,4.232833
7876,381.87154625,12.12923
7877,201.16661789,9.088944
7878,828.55765589,10.71537
7879,305.32353856,26.95832
7880,777.47327564,6.941428
7881,199.1783505,26.81867
7882,833.80824597,15.65742
7883,877.45149074,19.0616
7884,37.81532611,3.089358
7885,690.03889417,9.554399
7886,201.51387916,2.705605
7887,215.79249452,21.86693
7888,75.63351657,21.20768
7889,869.57086765,4.577818
7890,577.56604998,11.30802
7891,389.53057917,23.01808
7892,563.01975496,31.68644
7893,134.82697645,21.39802
7894,192.97679627,9.695009
7895,295.06041554,26.57092
7896,854.57965269,6.219096
7897,946.19406325,24.90941
7898,497.48933816,20.70198
7899,682.26293557,21.30686
7900,277.54621585,22.6791
7901,523.10600262,32.04655
7902,459.99557631,5.660607
7903,573.67863894,15.80421
7904,932.04423519,24.27513
7905,211.09737683,15.20835
7906,445.91264698,28.32222
7907,913.73240508,18.04751
7908,903.04190591,18.1039
7909,732.26443755,12.85437
7910,778.47101291,9.540938
7911,134.5467301,21.20643
7912,302.11755074,30.79408
7913,667.19960026,5.543766
7914,584.03595337,25.05942
7915,728.30639574,21.84793
7916,745.4452071,6.340611
7917,446.36241243,34.27421
7918,762.3080999,12.06408
7919,103.81482052,18.40168
7920,65.42865873,31.01179
7921,742.07371252,25.42351
7922,254.92667355,22.19138
7923,194.71029079,24.5981
7924,651.50620159,17.26542
7925,620.86515099,12.27708
7926,950.13978984,13.14021
7927,776.74891846,15.84174
7928,143.46428247,25.61975
7929,961.06547816,11.43625
7930,262.61122677,23.32408
7931,60.98932137,11.30599
7932,975.94528765,8.92169
7933,913.40640056,33.38895
7934,616.79135969,20.00658
7935,45.68897659,20.75957
7936,427.68786627,20.6906
7937,864.32541009,7.02606
7938,684.52734682,15.44119
7939,808.54990313,14.09428
7940,120.83317231,3.316476
7941,700.43069913,1.789157
7942,657.275309,6.169678
7943,803.43228064,6.560675
7944,440.07425823,17.4173
7945,867.87166134,17.12643
7946,565.67986626,11.42159
7947,171.14887503,22.85264
7948,749.26772566,22.46881
7949,898.69704169,7.675455
7950,165.96528128,17.53484
7951,783.30261953,7.20244
7952,189.08569068,22.45278
7953,195.02959825,17.54295
7954,728.34108261,4.763838
7955,96.66682385,12.60159
7956,723.28536298,13.66241
7957,120.05692461,13.20327
7958,130.82008703,2.810029
7959,782.42086685,7.642514
7960,492.61691252,20.15723
7961,556.21795932,23.0641
7962,916.54611302,19.82167
7963,868.47334825,12.35067
7964,739.35923019,6.55201
7965,622.56966109,23.08719
7966,710.38119828,5.595507
7967,538.6539611,5.626566
7968,155.7833803,4.469402
7969,898.11372206,2.837676
7970,846.76714942,8.919514
7971,240.81788593,9.123572
7972,716.44724675,10.61827
7973,558.72652486,30.04549
7974,858.33534579,6.506003
7975,811.49969745,4.453105
7976,787.47977815,6.793479
7977,797.41406485,18.86272
7978,611.70530913,10.70428
7979,797.59781933,27.89642
7980,489.78086395,20.54626
7981,897.21672118,14.25303
7982,355.60598189,32.05513
7983,852.71706882,10.71618
7984,22.41542152,1.485727
7985,822.41812742,14.11266
7986,823.19437595,25.86639
7987,326.93700812,19.63556
7988,254.9937229,15.76923
7989,984.16794472,5.801358
7990,343.07458985,25.29255
7991,855.05672569,15.63613
7992,108.96907449,23.56034
7993,364.71908621,15.91947
7994,276.17528003,7.738572
7995,481.35360426,6.270433
7996,54.08690849,14.8111
7997,770.73921216,22.55063
7998,187.31467144,18.37143
7999,972.82136947,12.31123
8000,244.71701669,10.89246
8001,55.41446244,5.939306
8002,812.55474186,2.777901
8003,720.25687394,18.74829
8004,866.01935604,17.16814
8005,599.75327989,24.02047
8006,763.62152914,9.139264
8007,982.17984587,7.094542
8008,181.10768328,13.71482
8009,421.73360327,29.92334
8010,303.03500919,3.91658
8011,737.84101081,23.24911
8012,70.83993122,11.74629
8013,392.01724893,22.5082
8014,404.4972015,5.622867
8015,710.29672565,13.12943
8016,928.98635493,13.87508
8017,810.23529398,7.820477
8018,975.21328818,12.22443
8019,42.81967975,8.298496
8020,992.07310361,10.45151
8021,430.83290791,28.17246
8022,92.69802194,13.16502
8023,301.51519398,8.356798
8024,890.13711424,13.50317
8025,799.35432683,17.18519
8026,707.60623561,19.06156
8027,540.13209679,22.81731
8028,679.52188468,7.869741
8029,37.5722004,2.086257
8030,56.72274298,0.4650063
8031,558.52437938,24.93147
8032,772.88168557,9.70761
8033,940.71467143,17.11644
8034,933.96445125,12.04357
8035,562.38360838,23.74484
8036,52.84936405,10.45745
8037,710.88241159,19.87547
8038,177.28194475,9.696077
8039,776.88299909,21.38739
8040,242.58654674,12.53184
8041,843.43146517,12.21468
8042,419.98662445,12.90674
8043,674.09953405,14.8656
8044,952.30206007,9.565007
8045,215.67186189,14.15516
8046,1040.82161433,16.86744
8047,845.69257294,16.04716
8048,669.02285652,2.23017
8049,907.06307333,18.14879
8050,37.15175619,1.720665
8051,770.62871077,3.145775
8052,117.050864,3.089154
8053,965.12462447,13.24089
8054,921.15349955,17.63084
8055,663.40878184,4.122138
8056,182.14857989,13.07333
8057,63.61702846,5.87923
8058,98.01884382,6.962481
8059,661.57438362,4.754587
8060,625.80014365,43.03587
8061,585.24611408,14.10397
8062,787.36810562,28.6222
8063,107.28008994,7.151422
8064,878.80927863,17.51103
8065,122.97134324,15.93572
8066,530.49641874,19.62231
8067,780.76795978,18.00828
8068,679.39220754,8.615487
8069,708.32073368,5.241983
8070,930.18700293,7.520698
8071,676.14770123,6.505311
8072,55.52272639,8.493932
8073,641.92769603,14.24554
8074,1021.98089347,31.25268
8075,877.83101535,12.50077
8076,474.52485875,19.81253
8077,1005.89612948,8.62613
8078,853.51890523,7.248765
8079,721.48518657,2.404189
8080,548.37424271,18.54351
8081,983.91915572,19.07369
8082,671.3497763,6.069412
8083,922.24842441,21.65753
8084,838.99275076,NaN
8085,665.08524183,12.45237
8086,796.87928551,10.09513
8087,311.61788741,12.09619
8088,666.29943305,20.64997
8089,607.01166553,8.727326
8090,449.54823002,8.441455
8091,105.69528588,15.39524
8092,813.94641122,7.063302
8093,941.70344046,6.652637
8094,759.65539438,5.51258
8095,675.33822371,6.104939
8096,406.60820209,15.43925
8097,387.35572047,18.52053
8098,806.40005404,1.798945
8099,985.05903417,8.89478
8100,656.55775983,17.53761
8101,686.51152843,23.40115
8102,896.54253922,6.225615
8103,451.33140428,23.90098
8104,968.76618917,11.24662
8105,899.89362495,9.459437
8106,714.19490994,12.05686
8107,270.64487802,30.22319
8108,817.77822916,8.119368
8109,196.63549641,14.75765
8110,954.15423888,19.05348
8111,333.69606189,13.82772
8112,448.84513972,29.36548
8113,31.76601641,1.799345
8114,125.54933668,12.31663
8115,315.70281971,14.0048
8116,215.6149571,6.927288
8117,21.55683713,0.3458121
8118,788.36191624,27.42342
8119,866.37358262,10.0325
8120,769.84721552,28.53116
8121,861.57264135,5.591125
8122,686.56592615,9.986227
8123,941.61839079,9.640687
8124,326.61629333,11.08104
8125,413.33254551,35.90687
8126,191.79997649,26.44834
8127,1001.23647806,6.265903
8128,838.78095481,15.01926
8129,682.12872751,3.436775
8130,886.52204379,8.721996
8131,840.21656634,19.28553
8132,50.55435558,4.022961
8133,923.83162202,11.78582
8134,835.19067023,29.80992
8135,756.81655117,6.008428
8136,815.4538106,11.89654
8137,635.37716136,31.44464
8138,910.15742482,6.847227
8139,675.64300949,27.52513
8140,202.83102407,3.238865
8141,878.94622943,24.49579
8142,68.57163894,4.803343
8143,829.57487442,4.557353
8144,944.08129339,12.5647
8145,721.45899438,29.49527
8146,740.31923125,3.364286
8147,671.08955723,4.12199
8148,85.55045699,7.766647
8149,189.47867143,35.05001
8150,97.72060041,10.32206
8151,53.24720135,13.8012
8152,158.43990928,6.165906
8153,410.17324608,16.96329
8154,712.57097012,23.95481
8155,921.91639685,12.82088
8156,289.12211506,26.93118
8157,672.35217115,16.67077
8158,746.13369984,21.92407
8159,94.8541691,18.06016
8160,714.38165066,9.873515
8161,460.86601372,3.855894
8162,632.48340783,20.47783
8163,755.76607636,24.50166
8164,739.45368982,7.435235
8165,999.05385824,10.24342
8166,608.49468203,14.29171
8167,721.89396692,25.41878
8168,256.9387581,0.3448604
8169,94.86411365,18.88884
8170,972.04191198,21.56836
8171,984.05737621,12.29513
8172,672.42366375,10.02114
8173,610.61015364,9.850189
8174,977.17963318,5.77049
8175,597.09036975,33.93953
8176,347.12576905,17.92945
8177,714.82963077,20.91337
8178,186.62886707,12.87808
8179,551.01757427,22.66246
8180,400.11693694,15.85474
8181,880.62033718,22.00843
8182,815.44053265,18.83526
8183,929.09521284,2.390741
8184,325.587895,5.483896
8185,630.53219978,23.34675
8186,439.16308101,10.44328
8187,759.23328527,22.79034
8188,978.16354816,12.20957
8189,898.17914387,3.148727
8190,834.40105915,2.800635
8191,693.56132087,7.592703
8192,606.28947124,11.91465
8193,251.41898655,10.56641
8194,37.85330172,10.81291
8195,133.86540214,4.789307
8196,730.49165106,4.380736
8197,809.7903318,2.969937
8198,561.59895037,29.89831
8199,289.6388209,17.32563
8200,47.46552866,2.757596
8201,816.97620497,29.11169
8202,35.25840569,2.065919
8203,111.66311262,25.62748
8204,801.09116549,36.39753
8205,712.88916718,18.54257
8206,812.92600218,6.065325
8207,681.3857586,4.12136
8208,158.95961168,6.993558
8209,749.13535766,15.67859
8210,729.87469087,19.79476
8211,892.18632916,10.75131
8212,657.21351071,14.16234
8213,245.94403857,27.40466
8214,201.95579013,15.73239
8215,656.73910522,14.0906
8216,384.57945825,24.45896
8217,824.34688244,17.24119
8218,462.43349615,4.800332
8219,680.89203861,6.489898
8220,45.41049801,7.252005
8221,569.64053367,31.7785
8222,92.56583845,13.13285
8223,906.64596621,23.30103
8224,499.52659102,12.20223
8225,697.18215469,11.87486
8226,680.3054201,24.5277
8227,415.05314616,6.065252
8228,112.65677644,11.20487
8229,968.19309286,7.04513
8230,173.71603362,4.887272
8231,195.06509604,19.62858
8232,892.84716902,13.69839
8233,200.01578243,25.89396
8234,931.15902112,23.35282
8235,868.50630587,5.731575
8236,1011.17548549,16.57381
8237,172.7339881,18.25254
8238,561.47525743,27.17289
8239,413.60980644,10.64284
8240,874.3874649,23.89528
8241,61.79467,6.229181
8242,827.76210927,9.231439
8243,122.95305567,2.880515
8244,970.65636992,17.93946
8245,165.9993329,6.19233
8246,122.91208449,20.14427
8247,779.51502713,6.541929
8248,769.23979259,7.672932
8249,275.06130977,21.53936
8250,435.56301896,20.28806
8251,152.99658539,15.47226
8252,226.16298944,11.33334
8253,412.46642222,22.39974
8254,638.15912678,0.689188
8255,800.84681878,5.207407
8256,809.49411275,5.344967
8257,401.97784465,26.04919
8258,543.72926406,32.19807
8259,851.43316575,8.63907
8260,78.4378097,3.831432
8261,465.18657049,27.22676
8262,759.22644502,9.246407
8263,648.42188226,18.84139
8264,284.17446995,19.43491
8265,696.54610661,6.762933
8266,90.38353737,23.59518
8267,91.74427064,9.883861
8268,82.97114299,23.58985
8269,716.5462125,5.835251
8270,694.01574593,6.583812
8271,38.54649514,1.728853
8272,160.42504632,5.343354
8273,722.67484518,17.06413
8274,333.30249519,25.283
8275,775.29988434,30.12403
8276,839.17511304,17.69247
8277,635.6614749,24.81936
8278,631.77118041,17.17941
8279,50.44922046,14.56923
8280,128.61356139,6.956558
8281,876.99028976,16.88873
8282,211.56900076,12.83758
8283,790.4182577,29.24647
8284,745.27494062,21.28269
8285,164.09007794,2.836173
8286,408.46299668,26.9145
8287,793.25825311,13.02997
8288,667.10425615,4.075105
8289,76.75683171,6.020099
8290,683.59881684,20.54652
8291,694.45747447,13.16302
8292,365.11568573,9.967671
8293,895.13978745,6.595972
8294,582.10597645,12.66912
8295,917.03517235,11.04635
8296,868.26622847,13.82318
8297,834.37412259,17.86913
8298,38.70070686,10.57971
8299,85.0436715,23.40948
8300,25.53911962,0.9303827
8301,255.72585638,38.67166
8302,626.98197017,11.87475
8303,108.72761546,15.48983
8304,644.77024717,24.49683
8305,85.21811256,1.37939
8306,695.60417434,22.92897
8307,403.37932379,25.24875
8308,488.42511255,9.73441
8309,701.20873863,3.804578
8310,422.66391159,24.83487
8311,682.97850161,32.67059
8312,749.47825955,33.40928
8313,518.13870024,15.41321
8314,841.32879738,19.88782
8315,206.47140003,11.49271
8316,818.52716325,20.68833
8317,760.55699673,10.83414
8318,711.35911348,36.20591
8319,832.74205966,12.5665
8320,39.96002974,8.306166
8321,706.71258256,17.71936
8322,940.78139698,7.406463
8323,333.74175245,29.57755
8324,688.29248345,13.07677
8325,296.14824508,19.43962
8326,929.35395471,23.19332
8327,966.79973898,39.26184
8328,691.5225294,10.55664
8329,527.67728531,24.37693
8330,897.76058244,9.703592
8331,34.80431043,1.526108
8332,849.5414531,10.58276
8333,482.57965318,24.59174
8334,792.5461949,3.085063
8335,43.82077464,3.880362
8336,84.76866934,11.56922
8337,87.66918098,28.87789
8338,919.67634777,10.26421
8339,824.62813859,6.608666
8340,30.36389351,2.031446
8341,613.26940055,29.14555
8342,939.35659959,15.72143
8343,215.88963297,15.44694
8344,787.4365456,22.56031
8345,525.19846108,25.09389
8346,518.69971153,5.804209
8347,832.80038813,0.3434819
8348,457.86585991,24.25698
8349,681.66202538,22.64702
8350,753.40781247,2.325495
8351,789.37630661,6.604646
8352,1009.10889116,14.10085
8353,234.34685413,11.20573
8354,693.37714142,5.093169
8355,336.62811992,16.98896
8356,886.02238337,9.194041
8357,59.86470393,1.01743
8358,899.81608891,23.39165
8359,670.24625853,25.03333
8360,325.99714605,27.84079
8361,805.05459214,23.78625
8362,223.52257109,14.79178
8363,804.38756628,0.7437013
8364,763.28873652,22.58286
8365,188.93889451,26.94973
8366,264.301942,24.11645
8367,47.66708893,6.567266
8368,526.34836078,21.88424
8369,618.34719568,10.87116
8370,675.38092151,2.539836
8371,54.676576,11.57767
8372,807.76252628,4.922094
8373,101.90754316,14.14403
8374,890.56215763,9.380636
8375,116.60584414,29.78065
8376,381.54174682,25.88801
8377,216.4816975,13.12447
8378,667.30648498,15.74993
8379,702.36248367,14.83545
8380,401.91769519,26.56419
8381,486.88588398,31.33425
8382,75.79655392,5.265228
8383,237.8331112,19.56882
8384,564.68885503,3.816482
8385,787.07323248,14.54985
8386,753.32471154,24.63683
8387,72.84731001,10.54348
8388,554.33549907,15.29879
8389,359.54471015,15.51464
8390,259.85557194,33.50479
8391,837.19863229,12.61507
8392,286.93475076,23.29809
8393,875.34679086,8.849941
8394,750.35948066,3.765291
8395,64.67146699,15.49466
8396,435.05466471,17.22937
8397,184.97410182,16.52156
8398,68.68659954,6.598198
8399,300.54876358,9.516672
8400,400.99575792,32.91598
8401,712.25337329,9.569235
8402,818.63399917,8.241621
8403,65.52536564,14.74965
8404,796.59102836,10.62572
8405,174.72423975,19.62317
8406,547.12083859,33.69558
8407,96.91992088,8.510429
8408,636.79747221,29.72378
8409,401.92571421,21.28323
8410,976.99359778,20.41443
8411,138.76441949,9.353245
8412,93.97526084,8.65862
8413,261.57716719,29.23045
8414,973.00804743,30.00857
8415,833.35444796,6.436169
8416,842.20577133,14.36307
8417,905.16329522,18.43303
8418,471.36448734,13.82008
8419,699.86508676,5.48577
8420,757.30219213,9.9948
8421,996.20768912,3.770014
8422,416.96523483,29.81621
8423,115.62074181,9.192823
8424,677.54020471,22.26607
8425,976.97283638,16.17126
8426,868.67949194,19.95492
8427,79.66773856,14.5562
8428,82.37994705,19.8017
8429,1022.98084697,3.58373
8430,910.66692927,11.97055
8431,129.55792717,11.01108
8432,159.08064929,20.2802
8433,819.84177086,25.93584
8434,794.57991143,10.07856
8435,628.82812546,24.46607
8436,841.84243091,11.19688
8437,653.04251937,3.854915
8438,801.12849704,27.69739
8439,961.92872479,22.75299
8440,385.74053754,23.62316
8441,871.90619006,4.921616
8442,281.90858043,11.1352
8443,930.81154112,12.27837
8444,220.45004087,23.92525
8445,507.90009298,31.19183
8446,411.12088034,18.01855
8447,96.74013446,5.581378
8448,736.46035692,3.806902
8449,923.72387791,14.07294
8450,700.42085834,25.33124
8451,694.45119077,25.38536
8452,46.9003459,3.101346
8453,441.61149656,44.42412
8454,774.15004032,45.21843
8455,503.61802286,11.68972
8456,478.95495626,24.54584
8457,238.09489414,14.86176
8458,95.40581755,22.27356
8459,831.60734543,14.18825
8460,936.66805401,5.066589
8461,712.32806151,1.486819
8462,573.28367509,25.23219
8463,904.7318199,26.25855
8464,685.90045132,21.18571
8465,847.88079785,11.84503
8466,255.09167419,16.61104
8467,865.89666541,1.192168
8468,916.65156826,18.27702
8469,771.62506408,15.80552
8470,656.69465859,10.99377
8471,782.22065242,18.84143
8472,235.06476874,14.54584
8473,106.45113431,8.208192
8474,644.046139,7.574302
8475,260.52308669,20.73558
8476,908.05203126,17.34734
8477,228.59073051,20.54818
8478,779.34296062,15.74699
8479,70.82534908,13.99212
8480,856.6706543,17.57408
8481,395.45773683,23.65213
8482,269.44312778,18.16179
8483,752.31011101,8.226147
8484,890.11135331,9.539703
8485,735.43174667,32.36207
8486,773.84590625,27.2026
8487,679.45386953,20.71737
8488,888.50451087,2.126801
8489,312.02046253,13.48584
8490,660.6931206,27.39545
8491,66.99031362,15.14038
8492,90.71593086,4.796716
8493,319.60654037,20.18804
8494,638.55174959,24.44546
8495,505.99303894,19.78167
8496,827.33297093,10.4835
8497,465.34053152,30.41521
8498,662.24776337,7.190157
8499,623.86954535,7.964904
8500,123.85607582,6.949035
8501,768.36828327,6.868669
8502,733.07775938,0.7419657
8503,44.79938968,14.82086
8504,804.58359955,17.66643
8505,294.10595438,25.14426
8506,32.25274009,5.589818
8507,46.64164407,13.31864
8508,742.50796322,18.87712
8509,881.51858937,15.49188
8510,958.137462,8.551274
8511,771.41641016,8.300862
8512,722.45811086,2.382165
8513,1011.81164829,54.50846
8514,662.88484202,14.02225
8515,240.02303522,14.53762
8516,163.22729616,15.1352
8517,767.4795297,18.29882
8518,771.64128172,12.76222
8519,772.44911862,15.36468
8520,149.13449453,20.656
8521,90.86411173,16.45893
8522,986.17558056,18.37024
8523,323.55021769,12.83345
8524,817.28011687,15.18658
8525,674.03615538,11.37684
8526,631.91490298,2.325827
8527,882.26390664,12.43381
8528,643.5491866,11.71946
8529,959.22928589,15.60568
8530,213.67132989,18.25256
8531,866.59921687,25.24807
8532,584.34176001,12.84032
8533,63.38274953,4.955861
8534,193.16591867,4.213818
8535,142.0402376,18.3106
8536,779.60020564,20.18293
8537,90.47746673,25.45042
8538,27.3794718,6.883478
8539,714.54407079,9.938492
8540,30.65526337,0.00099584
8541,571.68840244,16.23654
8542,554.78651335,27.32086
8543,639.68592902,10.94889
8544,939.07842787,2.093191
8545,308.72477495,33.47934
8546,684.0684128,11.27898
8547,840.30619441,9.689577
8548,679.41396193,3.450313
8549,903.16113418,34.07215
8550,863.55821927,20.45914
8551,59.63616935,11.33042
8552,908.42795688,19.53152
8553,233.77098741,26.55291
8554,796.31555059,3.27861
8555,892.22833094,9.202571
8556,98.83604344,15.27947
8557,168.55981091,24.00236
8558,673.56303758,3.119502
8559,615.59221069,18.96875
8560,583.26869876,8.190169
8561,666.19798209,5.136519
8562,896.38649063,16.3661
8563,266.50489436,28.79652
8564,654.36256526,3.113092
8565,965.27737578,18.14757
8566,862.04757059,2.572294
8567,57.7876327,14.59207
8568,231.93024369,32.88541
8569,381.31912258,21.01637
8570,896.88670662,12.86829
8571,885.6454997,2.576469
8572,477.52977927,10.4889
8573,437.05132115,4.021291
8574,572.79450667,21.18728
8575,355.61580002,10.3615
8576,727.10798061,5.131804
8577,581.96971623,27.06916
8578,869.87206057,8.180424
8579,310.01618216,36.60693
8580,142.456988,8.918239
8581,154.66965532,10.05201
8582,599.63488628,5.153302
8583,672.45743362,3.89878
8584,346.88892852,32.5402
8585,952.29024,18.61358
8586,527.63802329,8.647857
8587,968.30214409,13.21278
8588,654.86972744,33.44871
8589,145.19561347,16.49427
8590,600.44025266,18.01809
8591,697.99417995,21.93104
8592,739.13248684,24.41129
8593,883.24467873,6.762793
8594,811.35368306,11.30515
8595,694.42362485,14.59491
8596,922.86625888,17.20521
8597,879.01691167,6.776166
8598,49.73359394,14.63781
8599,621.62119784,30.79883
8600,757.31556273,34.68698
8601,50.59047488,11.88945
8602,570.24453633,25.77768
8603,674.59031145,23.96636
8604,588.34177513,22.31897
8605,528.84488824,26.44771
8606,874.03419215,20.22885
8607,565.9062145,29.46797
8608,821.09710778,5.177202
8609,711.1416228,8.558046
8610,878.89272218,18.58511
8611,699.982312,27.21642
8612,792.26116603,20.74075
8613,547.93092234,26.70636
8614,736.23485512,10.84622
8615,209.54405353,16.33328
8616,117.99715849,8.034286
8617,657.90126008,17.01361
8618,942.28698707,12.67894
8619,906.10201512,18.80884
8620,627.06082789,1.72482
8621,82.59252992,25.5469
8622,735.10821704,21.06197
8623,692.91351778,13.56628
8624,588.70824833,18.70832
8625,687.1455697,6.50357
8626,783.36444963,3.094335
8627,524.61912291,6.762637
8628,130.21422166,17.2679
8629,819.38035225,4.849799
8630,305.80389985,29.96357
8631,895.97306681,15.84966
8632,841.81106564,35.46581
8633,718.32800851,4.1656
8634,753.66683422,9.033518
8635,270.98719879,22.73623
8636,875.76969895,4.508637
8637,995.11793325,8.028274
8638,878.6857614,10.6929
8639,88.71311017,7.475601
8640,39.12428002,1.720709
8641,864.07470122,14.48753
8642,1060.35936742,23.91624
8643,771.3025861,8.518656
8644,648.04864128,2.795471
8645,899.23858502,5.654735
8646,871.76520251,9.199815
8647,269.23007131,24.45776
8648,201.43552989,32.33135
8649,683.02944192,8.55733
8650,659.0950353,6.82313
8651,729.30740557,10.8991
8652,738.38066389,14.55922
8653,128.06332174,15.47346
8654,709.67361608,8.39011
8655,916.00962454,3.113462
8656,525.52677809,9.86971
8657,764.74022776,10.38658
8658,775.02566812,19.80656
8659,132.5621324,5.882771
8660,219.77567464,5.289457
