,tdx30_RioClaro,tdx30_slope_RioClaro
7351,688.0284,7.300066
7352,681.0999,3.587878
7353,558.3557,10.72451
7354,446.5503,3.052159
7355,552.6742,7.984127
7356,541.5561,5.677804
7357,665.0294,7.671598
7358,619.4379,17.59764
7359,529.8983,4.394448
7360,804.5526,0.6417546
7361,820.2969,1.484836
7362,654.5012,4.183099
7363,728.425,4.482685
7364,660.1307,5.778003
7365,810.7632,3.775046
7366,590.7791,3.423471
7367,579.7991,0.9902856
7368,572.2955,4.762664
7369,605.8716,2.284169
7370,538.8303,13.6049
7371,669.7914,3.028424
7372,729.9711,1.436381
7373,607.9657,2.91065
7374,616.7508,3.82778
7375,541.7101,7.222714
7376,559.7009,9.380082
7377,633.9948,3.397225
7378,656.8418,4.138337
7379,467.9231,3.800724
7380,604.2539,4.741632
7381,655.6211,3.391719
7382,597.5204,0.3056327
7383,751.5086,0.8903843
7384,806.4127,3.039626
7385,624.1359,1.478025
7386,661.2128,6.359052
7387,545.3201,1.220093
7388,653.6435,1.046901
7389,680.5621,4.917724
7390,707.8636,6.234437
7391,578.798,8.066191
7392,628.7289,2.377972
7393,564.0934,3.488173
7394,503.2952,7.37904
7395,530.5988,2.640871
7396,581.0012,8.665764
7397,686.1328,3.958173
7398,598.4626,1.047742
7399,613.595,9.451532
7400,633.5125,9.453971
7401,462.544,20.54388
7402,558.7021,10.16578
7403,690.4297,2.198035
7404,564.7203,6.87829
7405,503.6826,4.768878
7406,488.1057,4.046159
7407,740.9103,3.931671
7408,682.9398,0.8341813
7409,617.3703,10.4388
7410,545.4889,7.331237
7411,572.4089,6.965758
7412,460.2476,0.5526845
7413,566.8228,3.29445
7414,866.9583,0.5085915
7415,594.5724,8.915683
7416,632.528,6.697411
7417,520.9382,5.30923
7418,587.3966,4.779303
7419,654.1163,1.224507
7420,552.9466,2.903094
7421,669.699,4.149533
7422,508.0424,7.142601
7423,670.2609,12.90262
7424,705.1977,14.47262
7425,613.5684,3.763538
7426,486.4852,6.846757
7427,620.1696,9.84481
7428,626.8643,7.009602
7429,659.3576,2.144352
7430,590.4169,2.503432
7431,496.213,4.338105
7432,611.2485,3.011188
7433,549.1923,3.315136
7434,494.9793,1.72591
7435,840.409,6.148624
7436,591.2733,0.8382134
7437,624.8712,0.5751891
7438,544.5869,4.780436
7439,569.9468,1.284759
7440,508.5291,3.500888
7441,596.6907,5.115179
7442,454.1155,2.277025
7443,613.4243,1.038123
7444,651.9391,7.51312
7445,914.3946,3.045217
7446,614.8152,0.4840551
7447,520.413,3.744968
7448,1010.454,13.68724
7449,918.0884,19.9459
7450,588.1376,1.623058
7451,502.5739,12.69611
7452,594.1938,4.707408
7453,623.2405,2.034228
7454,644.4637,5.614911
7455,638.4257,4.176996
7456,626.5709,3.370323
7457,651.6198,1.312925
7458,597.7281,0.9610586
7459,605.8117,3.601773
7460,672.0475,3.049649
7461,606.4146,6.595842
7462,649.3535,1.600196
7463,941.4957,9.354323
7464,680.7492,1.526727
7465,471.5975,3.259452
7466,599.0928,3.23171
7467,699.3667,12.08404
7468,597.7256,1.433033
7469,594.4787,4.503335
7470,496.5364,5.602176
7471,648.1253,2.714729
7472,820.9791,2.379329
7473,550.524,2.392927
7474,672.6646,10.74957
7475,518.2889,2.716776
7476,656.7407,2.663627
7477,736.2112,2.238558
7478,596.2518,4.331757
7479,577.3242,4.218393
7480,605.7094,1.449716
7481,862.6544,2.248822
7482,577.2292,3.056171
7483,569.7175,6.563666
7484,733.6887,3.842703
7485,528.6829,12.24792
7486,619.7578,4.065598
7487,639.0964,NaN
7488,537.2562,7.042584
7489,570.2953,4.964957
7490,622.0759,0.9476522
7491,583.4056,1.660013
7492,680.0641,4.887433
7493,618.3472,2.034792
7494,750.9687,3.419387
7495,608.3309,6.547771
7496,703.9698,1.87783
7497,610.4819,1.178286
7498,630.6503,3.042092
7499,627.4302,4.725326
7500,615.4836,0.5931194
7501,593.1849,4.128289
7502,626.5552,2.648219
7503,671.814,11.93745
7504,918.5884,3.091615
7505,666.8718,3.407919
7506,580.9565,3.332342
7507,986.7603,8.436194
7508,494.4395,6.760608
7509,616.3073,3.087661
7510,611.7725,6.14038
7511,690.3765,2.284879
7512,509.117,4.786602
7513,580.8344,3.028573
7514,614.7822,0.7513739
7515,723.2288,5.237442
7516,587.9272,5.69034
7517,659.0534,7.463169
7518,618.0372,2.742201
7519,693.3878,2.292004
7520,596.3448,3.83506
7521,737.459,7.798712
7522,520.5118,5.40436
7523,536.727,7.28571
7524,640.2324,2.249041
7525,618.8497,2.339947
7526,895.5187,4.590777
7527,603.4174,6.892424
7528,621.488,14.40783
7529,771.221,27.95644
7530,525.6895,5.54694
7531,596.3769,2.014014
7532,637.7406,3.971546
7533,591.663,2.604614
7534,532.3572,2.852569
7535,974.367,20.24273
7536,604.7497,3.82005
7537,990.2464,17.82607
7538,800.4739,1.958201
7539,624.98,4.478407
7540,577.9302,7.934945
7541,474.0372,7.496595
7542,638.2433,13.69265
7543,462.8084,0.9142292
7544,631.1237,1.981683
7545,599.7097,2.238352
7546,645.9797,8.460323
7547,606.5878,3.727202
7548,578.8274,4.887292
7549,602.7814,3.236873
7550,833.5747,5.678769
7551,637.1617,3.7095
7552,562.8862,2.500926
7553,685.4814,7.577645
7554,615.3446,8.88183
7555,754.5884,2.676334
7556,650.7642,0.7352443
7557,678.0989,2.343278
7558,541.7128,2.905042
7559,716.8881,5.674999
7560,662.8474,3.122189
7561,667.1616,6.239448
7562,585.9537,6.334456
7563,558.3129,8.341668
7564,827.0177,4.949128
7565,529.6044,0.313666
7566,541.6036,6.536967
7567,625.5203,1.638532
7568,565.7589,5.837981
7569,671.658,6.764661
7570,625.3774,4.595128
7571,572.3741,3.026412
7572,749.2565,2.591815
7573,516.7324,7.113957
7574,693.54,9.47213
7575,753.9658,5.088118
7576,623.1381,2.049814
7577,712.6705,2.543073
7578,562.8166,1.020263
7579,567.9347,4.794521
7580,791.2623,4.96173
7581,616.0199,3.039242
7582,629.3296,2.800596
7583,605.3021,7.293784
7584,481.8029,10.7878
7585,612.7495,3.087797
7586,509.6652,3.873727
7587,812.0585,3.59918
7588,650.6246,3.29714
7589,620.1968,3.541828
7590,853.8415,1.576784
7591,614.0672,6.139928
7592,509.7483,9.657388
7593,608.8466,0.8933614
7594,919.7195,1.449377
7595,713.3306,3.881168
7596,630.8397,0.4034485
7597,597.9055,3.258368
7598,580.9581,3.570468
7599,491.9845,6.922307
7600,594.2994,6.731941
7601,685.0408,12.71902
7602,448.1722,0.4231373
7603,572.9901,2.249906
7604,913.9289,6.465559
7605,606.0441,11.00696
7606,728.7398,27.84197
7607,575.3303,1.977521
7608,609.9666,3.186572
7609,662.5674,4.093974
7610,621.899,0.9852286
7611,540.6108,7.076411
7612,737.6736,7.756674
7613,503.9616,11.25368
7614,636.588,3.853312
7615,552.5982,8.215438
7616,486.3189,3.567879
7617,768.3243,2.02948
7618,574.8687,1.359693
7619,533.8925,7.284757
7620,537.6675,8.703881
7621,621.1375,3.008345
7622,569.5938,9.964149
7623,728.9521,4.373127
7624,658.8451,11.20853
7625,597.613,6.137284
7626,579.373,3.756699
7627,585.4696,10.97003
7628,553.2568,2.335882
7629,473.9284,8.771946
7630,585.8527,3.332214
7631,665.2121,8.081582
7632,514.7711,10.64474
7633,520.3515,3.488565
7634,454.982,3.896812
7635,597.1339,2.983688
7636,529.6576,6.337952
7637,496.6037,3.41771
7638,649.4973,4.02317
7639,555.5251,3.41226
7640,592.2998,2.608936
7641,613.2954,2.559667
7642,648.8477,4.219538
7643,818.7346,2.844311
7644,572.4105,6.045375
7645,806.1286,2.225703
7646,731.9465,13.49496
7647,738.537,2.601274
7648,501.542,1.874198
7649,670.5266,2.26819
7650,619.0657,1.685167
7651,470.2289,1.898036
7652,614.8889,3.398115
7653,509.7937,6.758122
7654,547.5607,20.40326
7655,571.4611,4.731555
7656,786.3647,19.40483
7657,641.428,10.27603
7658,717.3576,7.149398
7659,628.9322,2.914446
7660,505.9428,8.988651
7661,530.5319,3.497821
7662,646.11,5.527207
7663,591.9749,1.141227
7664,541.7572,9.446134
7665,626.6007,7.959288
7666,506.2251,7.323267
7667,651.7262,2.559859
7668,496.8312,9.047772
7669,656.1487,5.529807
7670,920.9809,5.910917
7671,671.8233,6.478369
7672,882.2696,7.124631
7673,637.6103,3.488573
7674,643.5662,1.30374
7675,607.5206,2.321196
7676,574.6872,0.663195
7677,621.215,2.80705
7678,564.3724,2.214886
7679,747.551,16.45217
7680,721.7953,0.5700163
7681,604.6933,4.162556
7682,642.7625,0.6480377
7683,499.875,0.6706881
7684,560.0337,3.442986
7685,456.9618,4.210737
7686,922.8883,0.3961288
7687,742.882,2.674248
7688,768.1343,16.87847
7689,457.7389,1.670045
7690,506.9272,14.10714
7691,637.6066,4.238544
7692,637.9324,3.342052
7693,881.3991,NaN
7694,506.9752,2.024479
7695,586.8885,0.9861897
7696,597.0945,6.156754
7697,623.8265,8.850488
7698,648.0318,2.659926
7699,786.157,6.231249
7700,551.6666,4.133391
7701,600.4247,0.4596544
7702,819.6409,1.38862
7703,635.316,6.427587
7704,551.8959,8.400375
7705,503.8656,1.464681
7706,650.6714,1.498307
7707,519.201,1.90745
7708,666.9897,0.8498685
7709,601.795,1.21933
7710,576.3972,3.168502
7711,570.2599,10.71021
7712,523.9839,1.82444
7713,643.341,2.442684
7714,504.1744,2.091613
7715,620.7881,5.369671
7716,879.6924,3.585153
7717,723.44,6.168661
7718,569.782,4.370091
7719,746.4197,4.50653
7720,583.905,4.3262
7721,627.6626,1.265128
7722,497.8555,9.947214
7723,625.8271,4.566696
7724,595.696,1.711405
7725,787.6471,5.619142
7726,871.4971,2.01378
7727,581.5602,6.956785
7728,633.5781,1.109935
7729,571.0388,2.274101
7730,563.2426,7.255006
7731,532.1714,5.907448
7732,660.5599,4.763509
7733,872.1315,3.558797
7734,872.6363,27.51364
7735,595.024,0.2905459
7736,643.8656,1.71219
7737,494.7189,4.917725
7738,582.8499,16.35093
7739,685.651,10.52307
7740,526.308,7.744807
7741,685.4739,7.446689
7742,808.1691,6.004678
7743,848.7573,1.885961
7744,593.1245,3.506397
7745,705.6772,1.720097
7746,550.6526,1.240912
7747,494.7167,4.338917
7748,531.1432,8.138348
7749,561.5956,2.711675
7750,816.7462,4.510077
7751,626.9362,2.942058
7752,681.3855,2.455706
7753,637.5225,4.024729
7754,600.7704,3.437226
7755,456.9087,3.272941
7756,626.1119,0.8913546
7757,591.7459,6.403382
7758,670.067,4.842078
7759,585.7561,2.077812
7760,576.7861,1.161933
7761,829.7249,5.315674
7762,607.1556,6.400774
7763,642.2752,5.72645
7764,644.9779,2.477899
7765,620.4258,2.022406
7766,671.0489,13.92554
7767,653.0952,6.093801
7768,532.6703,5.355046
7769,819.1466,3.887834
7770,612.5146,2.865928
7771,598.0563,2.997931
7772,617.0776,5.649994
7773,608.8889,7.42181
7774,624.8714,8.500982
7775,502.1645,2.803192
7776,572.9182,3.139394
7777,533.4318,3.520785
7778,517.3149,6.738268
7779,567.0199,5.137037
7780,787.9192,2.386711
7781,580.5062,3.974353
7782,640.8267,4.893622
7783,852.8321,3.220091
7784,643.7318,2.573139
7785,607.2279,6.227487
7786,549.4714,5.822604
7787,585.5767,2.517681
7788,740.3203,22.76561
7789,564.4794,1.799854
7790,612.1071,1.878161
7791,633.9368,1.987788
7792,548.254,5.978248
7793,490.5844,7.081271
7794,675.5695,4.833605
7795,538.4631,4.503942
7796,605.3339,3.646949
7797,792.0673,6.075022
7798,568.3168,27.41407
7799,579.8374,1.687726
7800,599.8672,7.498606
7801,579.5774,3.630055
7802,645.9664,3.652313
7803,567.8638,2.90499
7804,524.5711,5.828304
7805,491.2832,4.75811
7806,584.7524,6.791574
7807,611.6736,1.621199
7808,498.0328,5.63093
7809,601.1204,3.132101
7810,630.158,2.206807
7811,577.0742,1.224513
7812,570.3616,7.881647
7813,578.9718,4.678294
7814,804.6015,0.693094
7815,519.8555,11.42336
7816,573.6415,7.282872
7817,573.1207,4.116605
7818,690.5335,1.412395
7819,548.7999,4.786216
7820,559.7284,4.728202
7821,674.4784,6.471195
7822,878.3246,5.776885
7823,599.9704,4.463993
7824,549.5958,10.69255
7825,771.7307,2.020576
7826,573.3986,6.247321
7827,587.1992,1.854283
7828,694.6349,11.43083
7829,1007.508,18.97324
7830,492.23,1.703128
7831,741.5015,4.895909
7832,874.5407,9.056878
7833,811.4892,4.353699
7834,553.0951,2.4331
7835,780.0763,2.563682
7836,806.9324,8.056423
7837,668.156,0.5892536
7838,514.1973,8.734954
7839,615.823,1.624415
7840,561.01,8.328561
7841,665.9171,3.573766
7842,821.7806,3.191732
7843,670.0806,0.6243628
7844,695.9884,1.494911
7845,608.5751,2.553442
7846,560.6207,3.445639
7847,616.004,2.763829
7848,557.389,6.384632
7849,588.2571,3.378361
7850,685.4555,29.7576
7851,618.1537,1.860804
7852,844.4382,4.437377
7853,708.034,2.580146
7854,613.862,2.389725
7855,497.9949,0.6733886
7856,944.4058,9.94867
7857,735.329,6.662794
7858,577.1772,5.238827
7859,613.2571,3.787625
7860,658.343,5.365077
7861,602.6837,8.550703
7862,651.3464,2.292506
7863,604.0697,4.482519
7864,497.0289,10.54978
7865,646.9933,1.195248
7866,635.2642,2.54931
7867,684.2018,1.39231
7868,930.8414,27.10172
7869,937.9409,2.302936
7870,708.3799,0.4985963
7871,507.5785,8.934361
7872,586.7953,5.688898
7873,836.0021,14.1616
7874,542.6605,0.9789885
7875,682.837,1.993551
7876,516.4536,13.00397
7877,655.192,3.940664
7878,676.0456,3.878207
7879,545.5502,6.004756
7880,789.8904,3.469612
7881,620.9562,1.874766
7882,658.7828,2.812498
7883,723.164,6.245806
7884,589.0794,6.006017
7885,623.1625,0.9525968
7886,600.8085,4.226429
7887,478.4091,1.696349
7888,645.5839,5.871624
7889,689.9047,6.704793
7890,501.7423,3.151891
7891,623.3859,0.9329765
7892,571.7831,2.403232
7893,590.9968,3.440798
7894,752.1401,3.527899
7895,557.7661,7.988751
7896,664.1293,7.211182
7897,604.296,2.807679
7898,661.272,6.59301
7899,523.2911,2.250687
7900,597.7211,11.04213
7901,625.2418,0.876309
7902,634.7432,1.187907
7903,490.1488,8.117644
7904,537.037,6.831846
7905,628.9286,1.577517
7906,517.343,4.147305
7907,742.1738,5.864024
7908,595.4266,2.10866
7909,581.376,3.437313
7910,825.1243,2.551487
7911,560.9269,2.729054
7912,618.4944,5.61453
7913,596.433,0.944256
7914,626.8243,4.270636
7915,593.3871,3.855421
7916,910.225,5.139565
7917,580.8397,1.207061
7918,591.6497,1.302954
7919,651.0608,3.770976
7920,631.2551,2.89712
7921,610.9888,6.159178
7922,575.6176,1.263022
7923,489.3504,10.62012
7924,531.8229,7.444746
7925,544.36,5.164515
7926,716.6342,20.30587
7927,647.5007,5.251739
7928,653.8054,3.887151
7929,772.4625,7.969959
7930,596.5225,6.254577
7931,589.4448,6.661742
7932,644.129,3.045595
7933,611.8581,8.421618
7934,627.2994,7.3865
7935,612.1157,7.010754
7936,581.8045,5.569002
7937,888.2284,6.437277
7938,544.2043,4.395731
7939,917.2929,23.15958
7940,589.1843,3.81532
7941,908.7266,1.644937
7942,751.5018,2.619851
7943,877.8387,13.62462
7944,586.6649,4.92996
7945,727.8513,2.258549
7946,624.705,3.921326
7947,598.3363,2.082981
7948,596.1837,2.813177
7949,489.9128,4.562914
7950,602.9028,2.04382
7951,742.4049,4.16796
7952,624.7,2.766613
7953,576.2524,3.924563
7954,656.1693,1.883384
7955,596.5338,3.491529
7956,747.0912,3.523115
7957,541.7055,4.810107
7958,609.8564,3.239768
7959,903.844,4.279535
7960,612.0529,10.92713
7961,611.9715,1.876018
7962,651.7412,1.530797
7963,660.6024,2.048267
7964,585.9833,8.350402
7965,547.6361,4.995877
7966,535.4731,4.248796
7967,538.5821,8.346356
7968,593.8023,0.4616019
7969,567.7253,26.35016
7970,794.3213,13.7846
7971,465.472,2.809545
7972,595.3199,5.997488
7973,447.5049,2.753323
7974,797.5779,10.86728
7975,811.0015,9.205787
7976,693.4283,6.221366
7977,627.9866,3.850108
7978,629.4792,2.498641
7979,480.3577,4.381196
7980,474.9117,5.555205
7981,530.3636,10.03353
7982,637.0286,2.828383
7983,697.5027,4.849331
7984,657.504,5.063651
7985,669.1901,0.777708
7986,637.5174,2.542004
7987,587.1783,2.521825
7988,528.5299,0.9469379
7989,813.9558,37.04973
7990,664.7139,0.8193057
7991,479.0854,1.961082
7992,592.3214,3.030936
7993,575.2109,2.698353
7994,582.9516,4.748801
7995,579.5662,2.900017
7996,588.0798,1.168193
7997,536.189,8.509699
7998,585.0408,12.7103
7999,733.4514,3.116455
8000,482.3791,7.364032
8001,684.9141,3.073976
8002,799.7775,9.324555
8003,550.5751,0.2387377
8004,675.4746,3.156128
8005,695.5724,6.330588
8006,799.5337,2.074625
8007,942.7856,8.540522
8008,576.9518,6.568508
8009,517.4503,8.642173
8010,631.4776,10.48926
8011,564.7119,7.195026
8012,549.0665,0.08008457
8013,638.1862,7.691979
8014,673.1577,2.398183
8015,640.4425,1.801298
8016,736.826,2.753619
8017,636.7482,9.241283
8018,513.5594,3.716436
8019,607.7868,0.6188886
8020,456.699,1.927554
8021,660.7587,14.4481
8022,545.6765,1.920133
8023,620.5826,3.628957
8024,616.0222,8.323933
8025,685.8308,3.770674
8026,569.1116,0.8807745
8027,661.4136,1.285073
8028,583.7969,6.616492
8029,588.7676,6.723096
8030,589.3188,5.307308
8031,652.2649,1.895748
8032,559.3787,3.756198
8033,709.793,3.385855
8034,784.5652,2.267754
8035,526.8569,3.125554
8036,624.2843,3.393404
8037,712.4202,2.269735
8038,630.8313,5.672547
8039,702.2697,0.8270735
8040,522.3718,7.823472
8041,592.5936,7.963735
8042,505.9124,3.849158
8043,611.6567,3.115018
8044,532.5407,6.310389
8045,599.2668,2.79262
8046,567.6794,7.021282
8047,802.129,2.030867
8048,606.7983,2.51451
8049,568.5287,2.24199
8050,661.09,7.809086
8051,754.0063,2.371763
8052,583.4999,4.898336
8053,535.5367,1.313214
8054,460.4011,3.153615
8055,864.9178,4.795913
8056,527.244,5.389114
8057,558.1451,3.662659
8058,658.4703,3.277017
8059,519.3151,21.43008
8060,532.289,8.549009
8061,615.4761,9.266244
8062,591.4587,3.2025
8063,608.4413,2.720854
8064,628.1115,10.36564
8065,693.8059,5.471394
8066,519.9647,7.560714
8067,640.8436,0.2435646
8068,739.4496,18.88741
8069,840.1805,16.96169
8070,586.5618,4.470572
8071,601.2831,4.210652
8072,593.069,3.426051
8073,664.3679,1.799922
8074,565.4621,1.3974
8075,788.9916,6.645382
8076,636.5956,4.310743
8077,764.9262,1.724776
8078,762.0789,6.411526
8079,970.5613,4.739483
8080,517.7209,5.545296
8081,581.2319,2.673683
8082,559.7578,3.916919
8083,479.5688,4.736308
8084,700.1614,NaN
8085,487.4986,3.610031
8086,732.1873,0.5696835
8087,560.5241,1.986481
8088,595.5566,2.59842
8089,571.062,0.6274564
8090,631.1642,2.728858
8091,625.8568,1.180574
8092,616.8742,3.548749
8093,572.3218,1.025954
8094,513.4701,4.954503
8095,535.2602,3.428684
8096,610.5348,1.17681
8097,531.3363,2.779668
8098,693.9948,6.000078
8099,725.1905,8.196085
8100,590.3615,0.854602
8101,571.9762,7.322593
8102,700.881,0.6364819
8103,563.3332,34.79663
8104,568.3322,1.096835
8105,720.3895,0.7113568
8106,617.9879,3.585734
8107,474.6682,4.799184
8108,742.7506,3.091123
8109,479.3633,5.226433
8110,595.3441,9.565645
8111,483.2033,1.227923
8112,654.7793,3.8737
8113,569.1826,4.161553
8114,480.3214,5.44385
8115,458.0352,4.692511
8116,641.332,1.734275
8117,620.5127,3.0843
8118,576.0132,7.921428
8119,819.749,3.506398
8120,546.3969,3.77896
8121,708.257,1.344155
8122,790.462,2.546218
8123,607.6085,4.321407
8124,467.1161,7.830909
8125,552.7112,4.936477
8126,532.8908,11.23665
8127,961.285,16.7763
8128,772.1685,4.078741
8129,592.5303,1.402509
8130,754.7914,5.622015
8131,472.0694,3.611777
8132,635.9834,5.380611
8133,619.3019,8.581852
8134,668.5835,1.348988
8135,698.2186,5.974051
8136,829.4399,9.347873
8137,585.2036,0.8374057
8138,624.7529,6.331204
8139,725.0594,2.9324
8140,552.3339,2.900463
8141,594.7783,5.040169
8142,598.9785,8.082192
8143,785.3776,2.740441
8144,612.2311,6.754558
8145,491.6413,1.938166
8146,722.7394,4.816694
8147,551.3058,0.9627409
8148,624.6827,2.830883
8149,540.7764,4.493282
8150,605.5726,9.786378
8151,594.2849,18.70795
8152,571.6674,14.16059
8153,503.445,6.148814
8154,563.7349,2.831535
8155,729.8,0.5528072
8156,665.5284,1.783265
8157,866.7985,27.17868
8158,611.6515,3.584824
8159,708.7869,10.59009
8160,615.7179,5.512633
8161,652.8138,1.576536
8162,580.3708,4.162968
8163,528.4977,9.601329
8164,611.7999,1.933214
8165,713.9565,1.039771
8166,634.0984,6.515109
8167,625.7053,2.403012
8168,635.6155,2.42363
8169,552.5981,2.295552
8170,571.7708,2.46927
8171,597.0229,5.224244
8172,804.9061,1.237693
8173,550.473,5.413653
8174,855.5996,4.023812
8175,637.6236,16.38197
8176,618.1743,6.262977
8177,541.1528,6.956522
8178,638.9109,0.745443
8179,580.2297,0.680353
8180,574.8879,5.476383
8181,637.7142,0.9958081
8182,541.7442,8.938829
8183,607.7196,3.967132
8184,473.1891,3.967631
8185,614.5651,2.673512
8186,602.9095,0.8084698
8187,591.2098,4.652531
8188,869.1301,1.345857
8189,636.515,6.747011
8190,901.1944,4.232712
8191,516.4834,1.314851
8192,561.4103,7.120809
8193,490.6266,5.627297
8194,690.8612,7.929311
8195,650.3585,5.097283
8196,607.0709,1.1322
8197,508.816,6.098874
8198,534.9932,0.9681202
8199,459.0496,6.0109
8200,602.3126,5.642534
8201,635.7595,4.874077
8202,576.3097,1.152916
8203,616.0361,1.073288
8204,668.2885,1.118023
8205,634.9412,6.208886
8206,519.5962,1.964511
8207,649.6705,2.879233
8208,707.111,5.09061
8209,594.1832,0.646769
8210,574.0997,13.56559
8211,513.4294,21.72092
8212,564.6113,2.919714
8213,722.8666,15.35797
8214,637.2205,2.633401
8215,716.8843,0.990732
8216,463.5379,2.52806
8217,885.5736,7.455483
8218,626.7561,3.800806
8219,670.9793,5.394302
8220,678.066,3.118917
8221,637.7648,0.4967893
8222,631.666,2.311062
8223,664.2848,5.024222
8224,496.0712,14.41613
8225,589.4982,0.449201
8226,515.3901,5.669333
8227,585.2841,1.293454
8228,600.1671,2.813619
8229,468.0769,4.195503
8230,520.644,1.928466
8231,637.1193,5.745
8232,812.9107,5.245377
8233,644.8281,4.260964
8234,620.9263,4.257393
8235,1000.74,2.173388
8236,490.5561,8.358637
8237,441.3719,1.985227
8238,546.6551,6.192101
8239,595.0541,1.223925
8240,705.0676,2.614553
8241,552.3222,2.83046
8242,802.9042,2.608137
8243,636.9404,4.140395
8244,728.1427,1.001014
8245,596.8475,1.52655
8246,718.7945,6.191919
8247,591.8152,0.9839118
8248,768.7355,3.158425
8249,596.7598,5.782781
8250,630.0229,14.92014
8251,623.0461,2.049161
8252,562.4225,9.900222
8253,546.9301,4.546564
8254,574.5751,2.389613
8255,738.3975,5.782632
8256,509.5965,10.21182
8257,649.819,3.914714
8258,622.5174,4.709838
8259,512.7089,5.408353
8260,622.5446,2.621099
8261,579.6796,2.250546
8262,603.9077,1.274026
8263,591.9507,2.366372
8264,514.3842,0.493427
8265,787.2883,1.853367
8266,649.3917,4.033614
8267,537.9052,0.2945106
8268,594.4496,4.065543
8269,694.1769,3.17049
8270,707.9467,5.767011
8271,602.6332,3.423299
8272,550.2168,6.666982
8273,706.591,5.533909
8274,634.4875,0.6539321
8275,598.8052,1.910243
8276,635.1447,0.265682
8277,504.4009,6.599396
8278,452.6422,1.102665
8279,653.6761,2.983452
8280,616.7405,2.728051
8281,609.9435,1.963006
8282,486.6698,6.265354
8283,704.8609,6.963974
8284,648.7145,2.039987
8285,547.307,6.287171
8286,536.1352,4.070433
8287,624.0673,3.006329
8288,573.7548,2.92114
8289,554.7629,3.085947
8290,577.2189,5.528174
8291,513.3578,1.683066
8292,680.457,1.967377
8293,699.2404,3.492374
8294,583.8629,4.39587
8295,774.0942,4.86373
8296,554.7377,1.100764
8297,713.0873,6.23849
8298,607.0693,4.584503
8299,598.4427,3.192113
8300,648.9709,1.497284
8301,503.9397,3.313051
8302,511.871,6.799344
8303,586.9307,5.097247
8304,464.7508,6.162757
8305,626.5581,1.384306
8306,542.3019,6.509509
8307,567.3847,5.693529
8308,630.8188,2.225223
8309,596.4671,7.141942
8310,515.0971,5.561204
8311,524.6036,5.65847
8312,600.8171,3.739949
8313,542.4854,7.077357
8314,592.0025,0.8141238
8315,648.8462,2.851463
8316,653.6612,2.378065
8317,794.4174,2.829995
8318,572.7252,1.207355
8319,800.2508,3.77905
8320,595.4485,5.096858
8321,672.0844,1.229334
8322,812.5064,2.481147
8323,445.8395,0.2559925
8324,559.0182,5.207812
8325,577.585,3.617538
8326,575.5151,17.27388
8327,620.5421,2.323638
8328,532.2954,2.632042
8329,653.669,1.812341
8330,805.687,3.084069
8331,630.5057,2.38349
8332,652.5942,3.293154
8333,660.0024,1.164774
8334,748.5903,3.717973
8335,591.0942,7.280612
8336,630.371,7.775734
8337,667.9802,2.907481
8338,754.7505,3.605769
8339,601.7447,7.588364
8340,627.3619,6.324444
8341,627.2061,3.218519
8342,616.8769,4.816589
8343,680.1336,2.638253
8344,600.5615,1.359366
8345,547.0436,1.206025
8346,655.8004,1.005345
8347,816.4276,4.041572
8348,542.7988,8.599738
8349,605.2015,1.509603
8350,826.3123,2.664282
8351,807.119,2.855925
8352,652.0427,1.688058
8353,565.4051,6.506587
8354,541.1759,11.91373
8355,626.8816,2.849873
8356,642.74,0.6789725
8357,602.9984,4.689964
8358,722.629,3.434408
8359,556.8146,3.607258
8360,620.0881,4.964932
8361,487.9009,3.631952
8362,606.3957,6.289703
8363,803.756,1.825864
8364,599.6019,5.302585
8365,626.3597,3.312836
8366,552.52,4.43217
8367,591.0168,12.4855
8368,546.2681,2.765357
8369,490.7762,5.702543
8370,547.4478,2.087112
8371,633.921,2.906677
8372,799.5915,5.24869
8373,526.3382,14.66709
8374,696.7126,4.824896
8375,635.4163,4.309675
8376,602.0679,5.094014
8377,616.3568,4.555842
8378,709.6792,4.17565
8379,587.499,2.987968
8380,519.4648,5.310788
8381,745.0815,7.784298
8382,564.776,3.661042
8383,604.9935,1.823125
8384,634.424,0.6751724
8385,503.8335,5.732261
8386,580.3073,5.855469
8387,626.4891,6.850692
8388,571.816,3.421719
8389,631.8812,0.7368058
8390,648.4509,2.655135
8391,459.3217,1.68827
8392,658.4852,2.634068
8393,917.5038,9.334532
8394,934.2803,3.281923
8395,636.3871,6.766231
8396,557.7255,5.989885
8397,583.844,1.455236
8398,582.7047,4.169974
8399,599.0303,1.501103
8400,566.4121,2.6469
8401,599.6105,3.166785
8402,781.0819,17.68492
8403,600.7134,1.597333
8404,681.2722,5.007691
8405,579.8781,2.106239
8406,602.725,6.201115
8407,606.6594,3.592135
8408,584.1912,2.063949
8409,489.5854,5.942056
8410,507.8477,5.098878
8411,629.3494,0.5285985
8412,662.2795,5.386932
8413,639.0722,3.929775
8414,625.0941,7.789374
8415,865.4896,7.778194
8416,550.6793,4.558782
8417,613.8635,2.01326
8418,583.2132,1.175702
8419,645.207,4.506267
8420,624.6182,1.261036
8421,886.2617,5.839742
8422,704.4911,3.457988
8423,604.6532,3.558107
8424,541.5175,5.978868
8425,511.4575,4.02804
8426,630.1055,4.61916
8427,610.875,5.615452
8428,671.9099,2.590917
8429,577.1913,5.140804
