,aw3d30_wgs84_RioClaro,aw3d30_slope_RioClaro
5896,716.57551595,13.25761
5897,545.66633666,2.847309
5898,563.00802982,1.056138
5899,488.5419641,4.116437
5900,897.00662597,2.266399
5901,608.00591983,8.713349
5902,675.89216827,4.197794
5903,702.83352445,4.87969
5904,608.3514983,2.358596
5905,644.15362341,5.391834
5906,775.31935947,3.960885
5907,561.24139173,2.537315
5908,716.96506957,6.949982
5909,623.94838208,8.278097
5910,628.95974165,2.668284
5911,665.77947369,4.080687
5912,724.86071273,5.178169
5913,493.67250749,2.327749
5914,910.32284273,2.993873
5915,605.71924503,1.05611
5916,727.11410417,33.35528
5917,694.01706411,3.455808
5918,598.57250292,4.586123
5919,571.26909515,4.150015
5920,461.4324486,4.033999
5921,779.36844358,7.764235
5922,620.58426058,2.057646
5923,502.66312725,5.523402
5924,597.52015728,8.508243
5925,501.54537921,8.971283
5926,836.11457367,2.572729
5927,487.54930289,6.054398
5928,741.5523017,11.76015
5929,749.65228949,0.4666
5930,690.32219065,4.751459
5931,639.13089893,2.356957
5932,706.72642007,0.7412152
5933,554.03352871,4.424304
5934,646.32231985,4.135541
5935,605.97118575,2.272074
5936,632.11186779,4.472333
5937,626.82959401,2.389188
5938,501.24874608,0.7411195
5939,544.74352469,4.767045
5940,592.64784718,5.520611
5941,593.15445982,4.485675
5942,527.26519648,5.057329
5943,700.45858202,6.44399
5944,594.226016,1.056507
5945,573.16521713,5.825444
5946,474.83968776,2.398022
5947,586.6366476,3.77078
5948,739.47420704,1.102161
5949,919.95851897,11.77072
5950,925.2643963,2.388138
5951,918.87835679,3.635972
5952,604.95292242,5.182127
5953,567.01708241,17.57267
5954,561.51924711,7.553125
5955,674.12059826,3.752678
5956,493.77948027,3.465851
5957,653.85152393,2.4393
5958,531.23244603,0.5009007
5959,543.042808,0.00070323
5960,720.97322458,3.03347
5961,728.95937969,5.790838
5962,633.91226408,8.616028
5963,587.67927295,2.211405
5964,672.46962394,4.93539
5965,570.95946898,1.572289
5966,619.22950691,6.100362
5967,599.74057551,3.070935
5968,976.48393342,12.08241
5969,738.60853944,8.198689
5970,842.34869325,1.568752
5971,555.48856375,1.18981
5972,546.73001496,5.336669
5973,879.25286668,3.404562
5974,656.28774208,2.110303
5975,645.68763503,23.14258
5976,564.62231107,5.593287
5977,655.95155165,3.719314
5978,768.5248936,6.725415
5979,683.88535453,26.0208
5980,638.17940328,0.3426663
5981,666.74849423,2.051957
5982,680.09672658,4.860408
5983,666.28852881,3.262473
5984,452.34854948,0.9321057
5985,590.52461772,0.4664621
5986,649.50801559,2.361587
5987,728.58261598,3.583303
5988,725.53509764,3.525165
5989,565.85594309,4.102556
5990,712.79155155,27.08418
5991,470.51518976,3.801515
5992,727.06650844,36.58004
5993,571.0369561,8.61451
5994,794.44906104,2.861538
5995,805.61740509,4.883235
5996,599.00502539,8.198168
5997,558.90696079,5.683782
5998,789.96191664,4.545217
5999,714.08639103,2.223983
6000,722.0445549,2.365391
6001,491.45705212,7.561162
6002,594.97202627,6.806722
6003,596.89949084,3.436666
6004,511.92682783,8.838835
6005,629.00502932,2.666821
6006,621.32420537,7.524294
6007,572.11055455,7.285913
6008,568.61343138,1.435373
6009,658.51145216,3.796833
6010,636.68794037,2.859095
6011,623.7922475,0.788169
6012,576.0574752,2.728219
6013,797.23072413,2.775712
6014,640.70817415,3.070024
6015,857.19390614,3.269781
6016,587.49686818,11.1463
6017,522.71428026,7.22668
6018,646.95751633,1.718263
6019,648.30608404,3.902412
6020,897.26634854,10.23576
6021,792.66287612,4.62157
6022,713.92495671,3.194455
6023,659.80212179,16.79129
6024,734.81224567,5.593142
6025,604.13752804,8.972418
6026,627.92508865,2.837065
6027,619.11639636,9.580999
6028,642.97788594,4.012764
6029,701.79423656,4.773318
6030,633.12984667,2.54385
6031,540.67162042,1.484878
6032,509.80887947,7.306659
6033,681.3223255,12.19592
6034,561.7068918,3.539328
6035,732.59258194,18.24153
6036,677.88465387,8.582436
6037,564.82557596,2.833645
6038,618.1090347,5.979315
6039,571.62496746,7.248559
6040,726.93871654,6.371048
6041,548.08653143,4.214137
6042,549.28222521,8.004446
6043,610.74540598,5.773489
6044,933.86395728,4.588535
6045,549.69427651,4.544551
6046,569.98448479,2.395577
6047,764.5665417,8.489466
6048,508.78369036,6.7332
6049,585.81683195,3.860518
6050,611.90480599,2.835235
6051,626.18075523,3.197602
6052,642.16035835,5.914478
6053,454.78472317,1.437489
6054,896.80833298,10.05864
6055,530.0030264,6.128994
6056,730.09480377,7.241433
6057,501.34059296,2.572543
6058,594.62303357,2.766095
6059,557.78121046,3.773579
6060,986.4236428,9.824695
6061,599.82559064,2.364242
6062,642.26508627,2.572528
6063,684.22070671,8.568199
6064,471.94068207,3.207591
6065,623.92707151,3.068338
6066,614.67419045,0.7849463
6067,925.97752569,16.16421
6068,508.51583291,1.276649
6069,535.98417518,8.019094
6070,706.16987519,3.257288
6071,563.86385551,0.7845505
6072,618.87435335,5.529247
6073,577.01625405,9.280271
6074,996.49244989,9.881442
6075,687.04198455,7.281281
6076,649.15782729,3.566807
6077,480.74733024,9.079765
6078,480.47984199,13.37335
6079,544.71379984,8.629677
6080,637.84494392,1.76683
6081,636.32341588,0.3415892
6082,517.28536231,9.31585
6083,661.73814898,5.282564
6084,700.55312566,7.243311
6085,634.8050385,4.638277
6086,554.53193124,9.036045
6087,548.04724109,5.206085
6088,504.74075608,15.23775
6089,856.79829953,17.62168
6090,787.41541806,7.926502
6091,610.98235484,4.967763
6092,548.77867537,1.57534
6093,658.16713697,7.696102
6094,942.00936516,6.219553
6095,560.70708995,1.36483
6096,922.63575374,35.46891
6097,695.94657539,7.125557
6098,554.96978946,4.153303
6099,599.1129463,6.725082
6100,615.21462664,1.433061
6101,629.90659914,6.497861
6102,933.01132115,6.891056
6103,629.60757185,8.106702
6104,661.23837917,3.999507
6105,698.01553974,0.4647988
6106,585.76636143,1.385682
6107,594.75115364,1.276517
6108,870.25136312,8.919514
6109,568.49764876,6.382961
6110,633.5823223,3.407001
6111,700.46876573,2.666538
6112,673.07354381,7.388909
6113,627.01299554,4.745948
6114,594.49727676,4.476824
6115,460.39873066,8.339483
6116,665.07834073,7.736665
6117,799.93739618,13.22582
6118,728.59075224,2.354973
6119,820.69626319,12.90017
6120,711.15240211,4.772204
6121,531.11583818,7.896991
6122,681.50937312,4.870309
6123,746.70916165,4.229693
6124,622.68746717,3.460342
6125,576.12385239,4.565084
6126,588.73445513,1.795552
6127,597.59086107,6.283937
6128,683.97778445,2.837044
6129,762.3585473,3.031943
6130,583.4064109,5.798554
6131,570.53679113,14.36943
6132,538.70631387,5.157494
6133,752.55689304,17.89033
6134,465.85132398,19.37335
6135,637.36710822,2.840704
6136,628.96346015,6.823791
6137,688.84226827,4.869337
6138,669.9230341,0.7858927
6139,621.96962471,3.25664
6140,608.96759837,11.7878
6141,586.52128254,4.477375
6142,616.56245044,4.713061
6143,604.18668659,2.572531
6144,668.37874345,6.101521
6145,545.58487246,2.666749
6146,468.57567127,12.86311
6147,542.76272141,1.793886
6148,771.65235239,3.901643
6149,573.60985952,0.00080174
6150,572.84584201,7.064865
6151,668.8127523,4.081588
6152,586.25405152,0.3414406
6153,587.81954514,6.05673
6154,588.04021559,2.772628
6155,676.48956915,2.545945
6156,532.63972515,11.32654
6157,579.88902502,6.050853
6158,583.51111205,3.494032
6159,691.43282576,1.88659
6160,565.725872,4.441632
6161,700.03174843,2.381016
6162,608.45350662,2.051982
6163,576.50462629,4.778981
6164,587.63467981,7.180431
6165,593.83324895,3.752723
6166,599.56549475,1.27031
6167,645.47564656,2.113716
6168,613.05935716,1.191363
6169,606.69762859,4.618745
6170,559.70425936,7.801234
6171,787.59076656,29.00273
6172,617.74501806,5.117435
6173,617.9454289,2.328004
6174,631.50374107,4.089609
6175,612.99407598,0.341984
6176,696.02577781,7.221745
6177,724.78756461,4.09546
6178,684.20709977,1.001996
6179,606.92991745,8.558907
6180,652.01205332,2.533179
6181,586.23278189,4.627957
6182,582.93696311,1.483517
6183,635.33414415,1.058201
6184,501.61422232,3.103805
6185,583.9847477,2.84958
6186,666.04867955,2.848756
6187,592.73433294,1.057438
6188,478.86193182,0.6845836
6189,597.64239399,5.612334
6190,649.33940132,3.746449
6191,662.21237165,5.32689
6192,655.99270452,0.7846655
6193,571.38350316,6.063569
6194,586.90134001,4.546087
6195,554.62706693,7.539441
6196,645.00218632,10.73795
6197,510.29716601,3.434569
6198,558.40632392,4.10177
6199,622.99273523,1.884523
6200,618.20450334,1.717629
6201,578.14666683,9.036666
6202,642.67251472,2.766454
6203,519.08045303,6.108889
6204,480.53630384,4.56026
6205,620.32790316,7.227048
6206,571.23708801,5.10276
6207,544.82248879,1.720549
6208,715.93266034,2.100962
6209,597.87932865,2.060609
6210,586.01645934,4.90287
6211,822.62973492,6.893223
6212,687.87685197,5.1785
6213,548.73845604,5.029705
6214,581.59089313,2.668038
6215,689.34346964,3.256958
6216,575.87630794,1.890868
6217,594.07005413,6.804164
6218,678.59523546,4.542687
6219,655.96755348,6.486881
6220,677.58784518,6.725099
6221,453.69422368,1.057505
6222,686.48664755,1.434136
6223,709.21110474,0.3427089
6224,557.68111083,13.0384
6225,527.09120487,2.108748
6226,494.81796767,6.855675
6227,542.57365472,6.251328
6228,623.25355813,1.05665
6229,633.03211417,4.672306
6230,604.39364328,3.76969
6231,797.22899589,2.100795
6232,549.75104807,6.161072
6233,601.20919361,2.392823
6234,541.67680034,5.651047
6235,545.63160084,4.098282
6236,611.86908385,2.534675
6237,531.52440317,3.462473
6238,613.94669796,2.110151
6239,699.89708606,4.751207
6240,633.77390734,1.649331
6241,741.69073159,10.44674
6242,617.16590647,5.489439
6243,559.12731328,5.206089
6244,634.83218532,12.81806
6245,676.03352846,3.073436
6246,951.32478333,3.704756
6247,616.82099316,12.71947
6248,572.10000134,1.191368
6249,767.53130042,3.991153
6250,759.74795085,1.885272
6251,811.48568997,12.96854
6252,776.43356071,1.717462
6253,633.05683989,9.668879
6254,507.65697405,5.462897
6255,563.78148809,6.813699
6256,649.92206253,1.764516
6257,639.32088106,9.736154
6258,590.9123015,1.191403
6259,627.75179976,1.57658
6260,535.46715735,1.002613
6261,696.07835546,7.109426
6262,539.2481429,7.373503
6263,777.6924945,6.382324
6264,575.9651524,5.345902
6265,477.97954508,4.540414
6266,469.50820077,1.484969
6267,581.90652901,4.416935
6268,551.1354283,0.9303338
6269,601.8322704,5.517679
6270,609.15713081,3.293492
6271,552.37699076,7.606209
6272,625.37196281,1.572963
6273,477.9264681,0.7899083
6274,675.03100602,2.110044
6275,498.22361303,5.625401
6276,636.83093038,3.497739
6277,484.54425944,7.618331
6278,752.68536294,5.140536
6279,695.89116771,6.497224
6280,853.80041897,27.08525
6281,604.92864712,1.861202
6282,721.50937436,14.87379
6283,794.52265014,2.832844
6284,555.83447868,0.7427469
6285,518.53956474,16.04331
6286,504.20581795,1.887225
6287,753.75602604,6.267373
6288,627.84600089,2.57256
6289,452.33802989,2.379556
6290,645.28369889,4.477271
6291,610.66001139,2.36331
6292,621.01417123,2.533004
6293,719.40663686,6.240561
6294,630.36779423,4.5922
6295,584.24937571,7.557436
6296,594.15838818,2.965943
6297,600.91056,5.110246
6298,605.88306262,3.633253
6299,482.82583847,4.108946
6300,537.36868,8.538812
6301,561.89887361,4.969556
6302,695.95780377,7.511858
6303,913.23405066,2.113771
6304,604.80545119,6.798196
6305,574.44250682,4.415651
6306,532.92571084,1.774681
6307,545.34734525,0.7430571
6308,746.37654717,2.774995
6309,660.26045877,0.00089234
6310,708.38551592,6.444539
6311,558.82376281,5.813343
6312,601.78627268,0.7427711
6313,647.99723198,1.056303
6314,672.00769733,10.58761
6315,603.73480549,0.4663609
6316,739.70308632,14.6544
6317,632.81278116,2.664992
6318,503.62683648,4.954117
6319,560.00723702,4.321457
6320,584.94855618,4.221693
6321,791.65330333,3.138896
6322,640.93349723,4.303938
6323,617.77023792,7.827256
6324,610.00897587,1.795731
6325,965.45133764,6.447043
6326,521.73141937,6.635993
6327,577.76594744,3.418181
6328,669.15314256,2.439033
6329,625.99339075,2.771806
6330,660.11778956,5.101212
6331,546.14189748,3.868281
6332,698.74315261,15.083
6333,510.62694148,5.789335
6334,603.23098987,4.095818
6335,847.90969363,1.886057
6336,672.84035669,3.645695
6337,527.81906811,2.570745
6338,712.55263124,12.08926
6339,497.76732748,10.06949
6340,523.84827722,4.881265
6341,594.99025196,3.804291
6342,722.9245216,6.725226
6343,586.9992991,3.437561
6344,648.08057706,4.321146
6345,653.60407399,1.717795
6346,574.11906069,7.556643
6347,672.71808778,2.757137
6348,775.55914049,1.191427
6349,676.29243839,1.27338
6350,590.98059605,3.079116
6351,601.60817896,8.004636
6352,534.31242422,6.969118
6353,561.62180936,3.332986
6354,550.69294722,4.782173
6355,811.1026176,1.365079
6356,493.27186482,2.054172
6357,593.42512548,7.148981
6358,645.75916806,2.115638
6359,588.0455284,4.7492
6360,568.10041006,7.777262
6361,567.90700569,3.585631
6362,609.58415069,6.923997
6363,756.34854028,7.042707
6364,605.73772611,4.512126
6365,547.53471752,1.275048
6366,846.73590792,1.058064
6367,557.65863489,4.442544
6368,599.70872685,11.55092
6369,523.5703,3.171168
6370,668.7909406,1.99878
6371,831.51280537,3.748703
6372,646.04351777,3.068047
6373,847.663638,3.49298
6374,526.37862813,6.639879
6375,586.83154995,2.540488
6376,502.22077151,2.533907
6377,534.47044987,5.526054
6378,594.70900492,0.932205
6379,913.330954,28.37643
6380,531.20489696,7.892013
6381,596.10873155,6.475756
6382,553.82291243,7.773227
6383,619.60557087,2.84802
6384,771.55147216,4.225925
6385,501.60025506,5.19698
6386,507.69076301,0.7427769
6387,642.3002646,2.847919
6388,538.65923803,4.26461
6389,600.59929897,5.571035
6390,685.58138705,6.228277
6391,634.01596372,2.771611
6392,633.59444004,2.052736
6393,630.63075086,3.721186
6394,540.37462067,5.629674
6395,688.0523616,6.030504
6396,505.58091805,8.12939
6397,583.42292467,6.431146
6398,485.34185113,10.50009
6399,659.14536943,4.022898
6400,560.06067428,5.895396
6401,622.86149063,2.440643
6402,824.61467689,1.708199
6403,604.78849596,3.0784
6404,487.75565977,5.805092
6405,602.87765326,1.058797
6406,612.92309274,0.4665523
6407,646.12550658,2.72875
6408,736.98116272,3.994849
6409,646.90955948,7.033569
6410,717.3152927,4.438704
6411,557.5406075,7.363348
6412,578.52122258,1.057007
6413,533.11344852,6.445583
6414,597.9109522,3.904642
6415,556.62290801,3.435709
6416,648.84733947,2.872527
6417,554.51659089,7.372757
6418,590.31058799,10.78994
6419,613.51521844,8.897574
6420,744.40258159,1.366552
6421,650.30032551,3.324947
6422,806.57163619,2.438906
6423,518.62775756,4.100193
6424,606.44050393,8.878505
6425,533.23210449,4.409676
6426,501.38915742,6.962892
6427,759.13602486,2.379909
6428,567.27557189,5.181149
6429,689.76735933,10.05859
6430,636.08186958,5.204968
6431,573.56306083,3.075323
6432,618.40300941,17.94117
6433,575.01600243,11.49258
6434,612.39469118,0.00088401
6435,530.58983949,5.200116
6436,515.38933075,7.287038
6437,877.36892256,9.284122
6438,604.79043691,2.674763
6439,694.22985386,0.00090017
6440,831.4997507,1.27056
6441,677.54647064,0.7844646
6442,534.78121253,0.00075329
6443,652.19508497,3.752682
6444,637.02483727,3.048675
6445,664.92618571,6.494051
6446,623.74602705,7.12155
6447,521.53435556,4.299728
6448,607.18370366,2.053646
6449,630.57799338,4.52931
6450,528.73516687,1.191481
6451,490.59618394,0.6844573
6452,630.64322272,2.11209
6453,795.51492311,11.02701
6454,620.73957805,14.08918
6455,610.8363141,3.072523
6456,932.78312958,0.5001704
6457,496.79445826,4.108386
6458,679.63074973,0.4666016
6459,822.2061691,5.816741
6460,539.9856824,5.918002
6461,580.54158265,1.397496
6462,614.71255018,1.003352
6463,597.76769622,2.791015
6464,611.56784955,4.757256
6465,636.56309491,2.266775
6466,592.26705149,3.10094
6467,659.99889955,3.527056
6468,603.40711946,10.27773
6469,672.10573817,2.667996
6470,625.9190524,10.79811
6471,688.30865605,8.804293
6472,646.30893696,1.708875
6473,755.60436047,8.553747
6474,725.77352985,11.04037
6475,523.52082722,2.395442
6476,513.44139602,10.30027
6477,586.10433069,1.574536
6478,639.10205224,8.555156
6479,671.71995664,2.43936
6480,601.9022423,6.351183
6481,621.98756903,2.062214
6482,549.89928492,0.00074745
6483,765.52836063,4.58622
6484,593.74859398,2.381094
6485,589.82027137,0.340728
6486,558.61123471,2.781888
6487,562.10436016,3.07518
6488,673.35933142,1.862819
6489,505.45359373,3.268749
6490,599.5773309,1.762405
6491,504.49059613,2.869786
6492,542.7411267,10.38042
6493,572.97259165,0.6836885
6494,692.71461829,8.857343
6495,538.921714,8.723461
6496,652.32699058,0.9320719
6497,740.45941963,6.470953
6498,533.79839974,4.152916
6499,727.70950986,4.083791
6500,921.30233538,6.131188
6501,879.88239375,7.929442
6502,533.67773499,2.394075
6503,745.53993405,0.7411574
6504,616.94196563,13.76361
6505,443.75705991,3.116844
6506,496.77247072,3.072958
6507,541.73905683,12.13203
6508,569.87938812,3.567414
6509,875.79057144,2.225677
6510,690.89120367,3.30558
6511,968.02193595,9.461593
6512,606.76929964,2.996301
6513,677.30782108,1.001722
6514,575.73957671,15.11124
6515,545.66007991,3.586788
6516,550.28980109,3.273353
6517,783.65313237,7.172531
6518,698.65608211,16.43507
6519,575.21160013,5.181195
6520,558.17679736,5.344584
6521,609.08164592,6.265417
6522,529.87139758,5.345265
6523,608.74024799,3.497782
6524,593.95794274,9.169868
6525,581.81592805,4.877164
6526,612.6713695,4.111592
6527,626.91964005,7.842138
6528,585.64628735,5.803369
6529,507.70493279,4.478837
6530,668.73419377,6.723906
6531,647.28818034,1.794918
6532,467.49437089,2.379606
6533,749.73840377,2.439391
6534,673.95534113,8.879103
6535,622.7178866,4.019195
6536,509.73505523,5.767292
6537,803.60696112,2.380965
6538,562.92726392,3.973317
6539,563.93295702,5.392422
6540,609.98860821,2.771245
6541,663.23523561,1.273707
6542,767.55436836,1.927074
6543,643.14714307,2.050423
6544,707.03912811,9.152586
6545,579.90665212,3.319207
6546,575.74314555,8.608006
6547,644.01885684,3.152509
6548,624.23324166,6.947984
6549,551.69070296,4.897227
6550,717.75971095,3.568568
6551,692.47806956,1.002253
6552,653.92498032,1.765385
6553,727.56877549,3.272465
6554,531.22831634,13.75415
6555,615.82544741,1.772668
6556,738.60172074,4.582657
6557,694.0572395,5.034889
6558,667.02565754,2.10866
6559,605.74550166,1.882778
6560,685.09486573,26.88166
6561,755.64842856,4.443521
6562,669.03520654,2.272567
6563,490.49773141,7.815443
6564,595.00252439,6.043856
6565,598.7577583,0.00095902
6566,965.91990673,2.769395
6567,513.29922023,2.770677
6568,780.97036539,6.241355
6569,647.47143119,1.484433
6570,646.07434565,5.182518
6571,528.69393955,9.055089
6572,614.88688174,2.225616
6573,530.52346768,5.157282
6574,652.50841083,3.496312
6575,910.41547732,36.85515
6576,636.59565791,0.742714
6577,573.59403601,4.614054
6578,652.15335585,2.667779
6579,525.72785098,2.738038
