,aster30_wgs84_Iporanga,aster30_slope_Iporanga
1065,429.35468373,21.18106
1066,536.56911931,18.39722
1067,922.25066325,21.75426
1068,82.89172918,13.09875
1069,912.1748646,4.085926
1070,825.73803026,3.593705
1071,376.4473397,6.83841
1072,812.68152433,3.807488
1073,548.20447295,36.50676
1074,985.2305393,13.18217
1075,444.52391858,10.6262
1076,743.66448441,18.52175
1077,997.74500218,18.61147
1078,151.09228496,2.715432
1079,873.23129222,13.1504
1080,665.32696543,8.124228
1081,698.38838652,2.671306
1082,428.91204764,23.48115
1083,872.31889617,3.085369
1084,845.85353161,8.789593
1085,276.04592835,13.27723
1086,802.86501332,22.52563
1087,35.75831729,5.837982
1088,178.22890196,20.64273
1089,298.72800131,31.76405
1090,38.28531052,13.45669
1091,573.32035949,24.53194
1092,1003.23223819,1.377502
1093,47.69220056,3.959415
1094,978.13654139,5.561555
1095,86.973223,10.23258
1096,201.00247758,16.20534
1097,542.17019043,27.10086
1098,781.45457759,11.51971
1099,19.6899242,6.047661
1100,959.21028231,3.672727
1101,988.28673355,14.21588
1102,824.33521765,6.645764
1103,893.05897024,21.02736
1104,176.08904562,20.73922
1105,375.77109979,3.034395
1106,501.56542243,36.19085
1107,574.36023752,27.55909
1108,878.94434105,22.95809
1109,469.15321906,8.698766
1110,557.29152969,39.11198
1111,597.19946523,18.98764
1112,1028.10563725,14.38567
1113,781.65524767,40.9818
1114,89.46327317,18.72826
1115,754.31418418,2.108619
1116,685.23001932,6.889105
1117,710.08944898,6.357958
1118,208.05341902,18.61483
1119,591.80966338,9.975726
1120,203.01038188,21.73054
1121,506.61418171,10.94983
1122,764.04546277,7.177365
1123,767.29184136,18.44067
1124,704.38535087,6.853246
1125,63.57904594,18.78461
1126,51.33759994,18.71908
1127,868.52771646,11.00827
1128,980.0679774,7.752447
1129,739.25742179,3.496076
1130,857.6032448,21.15176
1131,779.58073854,16.67482
1132,264.07313006,27.45438
1133,95.40392588,36.84379
1134,769.74734336,29.68549
1135,946.10318909,10.7615
1136,444.71734864,43.12374
1137,686.58301319,30.61917
1138,87.99276062,37.30658
1139,740.31884428,2.381914
1140,828.23679387,14.55943
1141,818.47314293,11.85835
1142,668.57480136,40.20341
1143,828.53155595,11.40292
1144,559.87523261,27.3402
1145,832.80849675,10.98858
1146,936.9638849,6.945348
1147,379.38629934,33.89074
1148,708.49733737,8.103209
1149,919.9474817,9.856009
1150,959.18835581,9.88555
1151,197.54798218,24.00153
1152,766.61781382,23.1183
1153,503.79067633,25.55409
1154,642.1632761,6.489258
1155,217.44988314,16.42322
1156,831.41994522,19.42298
1157,665.53408432,10.89502
1158,895.66512835,10.97393
1159,789.31754439,21.23133
1160,789.25025185,2.292743
1161,925.92721115,0.6898069
1162,895.73084473,14.58734
1163,779.83123968,18.45014
1164,591.66822065,28.56627
1165,818.9453795,23.6761
1166,832.38487949,18.19162
1167,140.81474788,21.38735
1168,686.88583919,6.837169
1169,826.29590744,29.00752
1170,690.17606449,12.76379
1171,392.09541375,32.15361
1172,419.45915743,30.40068
1173,423.18623441,33.07064
1174,695.08859641,11.92814
1175,818.16095352,32.41237
1176,124.31523117,13.77661
1177,377.5314768,11.19672
1178,238.50688495,16.42898
1179,580.13268768,12.92745
1180,469.66295465,6.846989
1181,317.06325517,17.22921
1182,941.67615185,8.996548
1183,137.74804756,27.0022
1184,823.43637846,25.86897
1185,267.75454596,28.41532
1186,729.27946713,25.48264
1187,278.23659744,16.60833
1188,758.93627979,6.267241
1189,868.99288902,6.566729
1190,880.55757182,22.05304
1191,899.321274,17.6435
1192,38.86583907,7.068526
1193,64.91244157,7.643189
1194,792.44912917,11.30968
1195,974.13374171,9.058694
1196,181.70724363,21.29203
1197,863.83561799,11.03989
1198,148.73018856,17.32088
1199,694.19158641,13.79908
1200,737.00491006,6.433665
1201,886.60602545,12.21787
1202,868.2007738,5.137273
1203,857.51266966,5.623377
1204,619.65037155,25.33291
1205,102.21868009,11.59863
1206,746.12947355,6.062419
1207,627.49432433,13.30054
1208,94.36490111,6.186309
1209,706.16085924,3.224504
1210,653.51578447,13.14987
1211,583.076227,21.78899
1212,110.58829595,32.50764
1213,701.37734691,7.591941
1214,115.72439923,6.440721
1215,365.91738151,15.08227
1216,654.56617244,26.70591
1217,134.47498091,27.0965
1218,813.39373656,15.77336
1219,57.87745091,7.217138
1220,797.38802245,2.898186
1221,48.01324421,1.648165
1222,114.72786304,12.53824
1223,713.04394743,17.69218
1224,25.48391087,2.567571
1225,696.75946006,25.0166
1226,936.2674179,6.664454
1227,229.18420186,8.311135
1228,975.67646608,3.180922
1229,298.67360267,18.35282
1230,768.10503264,29.8883
1231,813.26130362,6.668805
1232,45.35285834,8.302831
1233,732.5700399,27.83202
1234,283.80710681,6.862187
1235,842.69869434,1.592951
1236,233.93355533,18.55988
1237,852.50845331,7.976487
1238,53.69516004,6.962545
1239,879.66749842,26.8812
1240,842.70860412,1.377644
1241,53.41706622,7.32958
1242,840.24126784,3.302775
1243,858.25401448,25.12121
1244,385.07211233,12.65675
1245,141.78213576,29.45257
1246,959.15684197,30.26496
1247,751.90693063,7.306934
1248,366.96764281,6.182812
1249,70.90603184,19.51875
1250,725.48793494,5.871498
1251,95.886049,13.8831
1252,74.91806281,1.930657
1253,757.751513,9.511797
1254,868.70568351,16.69533
1255,307.06982901,34.34427
1256,742.20512304,11.87769
1257,74.02243865,13.14552
1258,207.59448294,29.44768
1259,728.91244279,23.40039
1260,37.83687597,9.86808
1261,729.32428384,4.332096
1262,692.25197034,2.071331
1263,333.62810439,24.21115
1264,789.40421463,7.317399
1265,53.19801236,27.70255
1266,851.77523064,15.18714
1267,616.49840457,33.22778
1268,634.80135372,19.31188
1269,539.82261208,21.03738
1270,282.08009012,37.2777
1271,882.00335346,3.34751
1272,1019.98927479,14.39084
1273,851.602332,19.52261
1274,331.94836542,10.1613
1275,846.60548833,23.75658
1276,317.59880133,19.58244
1277,564.31783484,27.38045
1278,723.83225501,23.69867
1279,518.85343655,38.34382
1280,454.63917578,18.99101
1281,956.1880536,25.47016
1282,461.13868898,12.17426
1283,225.05067462,16.27629
1284,815.50639113,11.28433
1285,47.79537998,4.837019
1286,315.75507039,6.521853
1287,467.66580382,15.5643
1288,332.7216685,26.11595
1289,309.07925551,32.46376
1290,580.18994689,35.30589
1291,312.12685615,19.23874
1292,58.72886514,18.99098
1293,628.84236378,5.206006
1294,829.18320737,31.37893
1295,64.45748888,17.03594
1296,577.08060217,39.70759
1297,679.17082242,6.815958
1298,74.8253926,17.72555
1299,228.01271361,20.41794
1300,591.07141316,5.217518
1301,940.19531748,14.21439
1302,688.22589384,7.527343
1303,595.73274216,28.70887
1304,935.91398512,3.868423
1305,989.94434862,13.94212
1306,879.34484589,17.81642
1307,558.95990181,18.31106
1308,907.93438835,7.674108
1309,780.06057133,8.513018
1310,452.11145582,19.84019
1311,923.07614079,4.468963
1312,841.85986286,3.116334
1313,416.08324448,20.36282
1314,270.52207646,25.01015
1315,328.52907531,32.19358
1316,705.05487575,13.09703
1317,360.71480485,30.99644
1318,880.35226242,11.36334
1319,886.63405134,13.22001
1320,936.80572177,22.44946
1321,361.62937914,18.13334
1322,955.17552929,4.173053
1323,752.14418597,11.61985
1324,832.38773133,6.966522
1325,393.03217634,26.74176
1326,578.31687476,17.35085
1327,813.03776066,22.77892
1328,242.5566345,31.26969
1329,797.74878941,18.39931
1330,309.00561991,35.42
1331,788.41835699,19.22727
1332,691.61834649,24.88579
1333,682.48348933,19.9919
1334,941.10613581,17.71501
1335,683.29372425,2.670776
1336,721.92232417,13.04907
1337,534.00097342,20.43913
1338,154.75345088,19.94076
1339,789.37099157,26.96911
1340,454.72897159,29.7136
1341,475.65972512,10.97412
1342,645.49100512,7.573452
1343,69.34448653,12.3636
1344,822.63725962,28.88341
1345,294.28733,29.77623
1346,918.95685561,11.07366
1347,811.52919422,15.10604
1348,722.39403717,NaN
1349,453.65499329,7.55873
1350,660.21897892,36.0764
1351,379.12330571,33.5826
1352,114.09197045,10.51757
1353,727.51987735,11.10784
1354,420.53091953,13.93685
1355,206.59863194,9.644141
1356,189.4562274,16.28638
1357,818.51307933,16.79532
1358,728.02879635,3.176553
1359,892.48334691,15.99292
1360,761.03749048,34.06538
1361,785.60501277,13.51296
1362,185.9501465,16.39197
1363,808.43171791,3.752712
1364,860.09451948,15.12413
1365,712.0126145,1.377388
1366,831.49169694,22.86459
1367,858.48012941,18.32452
1368,893.21131203,7.367119
1369,965.21354065,4.926776
1370,275.97217066,30.95507
1371,46.04065235,22.21303
1372,953.40963403,11.04479
1373,537.29562531,18.58578
1374,302.9392726,18.94345
1375,290.85074972,16.94788
1376,98.74305333,16.78253
1377,154.74502927,1.72874
1378,42.61171337,4.796951
1379,108.84241936,19.72615
1380,861.78623155,0.7419609
1381,336.00270927,35.59947
1382,667.27382589,25.70082
1383,316.1835396,2.540651
1384,267.90941409,11.44487
1385,592.84626082,16.66071
1386,912.78396124,15.6308
1387,391.76878409,25.15561
1388,861.05512409,5.900351
1389,635.99819709,43.76236
1390,722.09258942,28.67599
1391,278.99777899,30.17201
1392,794.24486545,33.93682
1393,839.64739333,27.93508
1394,76.96761305,25.40396
1395,629.17928004,1.019372
1396,54.53347987,14.81453
1397,819.35225673,1.03397
1398,911.07399716,21.74926
1399,687.17966594,4.672044
1400,808.14362295,31.84867
1401,708.29549651,13.21004
1402,843.48032831,18.93938
1403,310.13310853,27.89022
1404,730.5770749,29.339
1405,267.93415442,29.828
1406,784.55069276,14.95051
1407,747.6809014,28.20105
1408,341.99590242,10.54055
1409,638.68777077,9.308531
1410,408.0506861,20.46365
1411,769.86676098,34.759
1412,738.36058611,4.754931
1413,273.61647341,22.05628
1414,47.72571348,8.880389
1415,827.79983008,4.467816
1416,258.41518291,31.23987
1417,459.65468098,11.99061
1418,913.14077996,2.837865
1419,885.24658986,8.108673
1420,942.28741172,2.06655
1421,896.18589614,5.451318
1422,572.7094685,4.331411
1423,697.69339937,31.1883
1424,771.55663043,12.8238
1425,88.63718033,11.63952
1426,972.92142502,29.01536
1427,59.81719999,10.47281
1428,79.25391589,11.91548
1429,700.91048976,12.38483
1430,263.13886374,27.60584
1431,42.87406266,11.5996
1432,362.8678174,28.75126
1433,836.6881688,7.843971
1434,864.42051848,3.767802
1435,187.93849477,3.773207
1436,893.45689006,22.67103
1437,823.30035165,14.18176
1438,209.85960922,9.886112
1439,191.65851607,2.75085
1440,132.64243152,5.093762
1441,854.60572374,5.108592
1442,824.30550514,11.81222
1443,940.23018153,9.350268
1444,906.72875501,25.94976
1445,623.33202503,6.783543
1446,762.48934157,18.42822
1447,775.68585973,25.23367
1448,926.86743508,10.22591
1449,814.32781605,3.142601
1450,751.37933619,6.535058
1451,574.58705224,25.65091
1452,858.61852796,10.10986
1453,710.36461802,5.660679
1454,811.5034557,7.425149
1455,127.46326605,23.54233
1456,107.64925701,8.280309
1457,935.23882908,18.85806
1458,754.31685904,17.93453
1459,143.01527853,30.55887
1460,499.59615695,20.66703
1461,628.03921367,22.786
1462,683.30287125,12.65563
1463,769.20875946,16.98352
1464,687.32604212,10.54115
1465,821.48800002,6.510288
1466,545.57564559,4.374806
1467,852.8923441,11.60127
1468,99.8258805,18.43662
1469,638.03390676,8.84973
1470,887.34537839,5.329054
1471,685.2576219,11.69689
1472,112.92368223,14.83365
1473,503.88060562,31.57831
1474,906.91084381,13.22849
1475,807.02355323,23.64401
1476,555.71210169,23.47694
1477,228.98393451,20.12904
1478,885.86988745,13.17632
1479,879.37486782,0.4664248
1480,734.17983056,16.98798
1481,172.76407078,20.9963
1482,1054.74476898,17.11916
1483,828.56052957,13.73565
1484,896.05565293,9.933255
1485,447.71928591,23.83738
1486,662.94434693,10.31066
1487,93.69500905,25.02547
1488,630.18611741,23.15685
1489,73.82080609,16.61514
1490,342.70905202,26.75227
1491,518.25814428,24.4701
1492,70.89063446,2.809046
1493,645.23091713,10.1652
1494,942.14573937,6.56655
1495,844.98436644,23.93452
1496,823.84916363,13.96747
1497,856.71745881,18.88691
1498,55.35742961,4.65617
1499,821.78005964,8.568452
1500,832.06063506,25.83358
1501,675.29736826,20.32328
1502,155.45602629,13.8295
1503,861.76461619,9.298919
1504,895.26778664,3.832674
1505,871.38490753,9.921593
1506,802.82691548,18.88052
1507,55.62728399,2.570896
1508,742.30489281,9.865488
1509,858.23489856,23.14095
1510,63.6411008,17.01268
1511,303.95802894,25.38354
1512,548.8313019,21.45823
1513,526.79619421,11.91504
1514,649.52484409,3.860768
1515,839.52390205,27.25796
1516,576.64884237,30.47015
1517,684.44397618,7.567052
1518,249.97386782,32.04373
1519,716.54204031,30.57466
1520,972.15844049,16.86429
1521,612.07731988,24.84491
1522,812.79811633,7.285931
1523,940.3795911,26.08575
1524,959.12430362,9.446503
1525,899.63737538,21.27
1526,217.96759597,10.37304
1527,549.62287906,10.46953
1528,843.71001412,11.30472
1529,305.22759455,12.80858
1530,872.43983562,17.83462
1531,928.91520221,10.54757
1532,757.49065516,2.538347
1533,762.37510391,4.846171
1534,207.04709218,25.64331
1535,771.99398701,5.151346
1536,190.95080267,8.907222
1537,904.9908917,1.785462
1538,712.67961594,4.668646
1539,710.14394659,1.788035
1540,622.12706041,34.13614
1541,473.68096579,30.24231
1542,889.33176106,13.57032
1543,723.93088075,8.72013
1544,785.54338311,19.96116
1545,70.62412697,6.841637
1546,499.51092248,17.01137
1547,125.79374588,22.37138
1548,263.62649423,35.66658
1549,542.6759417,22.0136
1550,867.86327503,13.82694
1551,704.95063103,9.683826
1552,456.63350314,12.01851
1553,119.13580718,10.9826
1554,679.04090142,13.21644
1555,975.71898274,5.835136
1556,1008.21154956,8.136902
1557,792.59243408,3.276748
1558,165.95463202,7.855509
1559,117.20585619,23.39878
1560,160.39881053,29.74394
1561,727.73751715,16.17546
1562,704.38031407,4.479765
1563,987.38923597,3.118032
1564,257.01761261,2.243263
1565,761.43348949,11.55761
1566,810.26645538,10.38378
1567,54.33610625,7.234779
1568,711.95364367,11.26115
1569,753.02485225,11.51078
1570,919.02623904,2.537478
1571,410.68661081,26.02258
1572,756.02977252,8.510007
1573,296.53710747,25.11714
1574,249.1530212,25.4081
1575,299.06738821,27.56175
1576,35.66754532,5.947771
1577,653.90947597,19.04159
1578,807.72068571,6.231812
1579,764.42608846,20.98951
1580,750.46991983,7.234387
1581,606.77865694,34.72387
1582,138.45125514,3.279453
1583,833.03051139,19.37021
1584,150.42664971,9.070374
1585,81.27594082,14.86325
1586,775.58496432,23.1547
1587,427.88626146,20.71988
1588,263.03645812,11.76589
1589,277.84614529,12.34523
1590,898.02477605,2.108485
1591,395.40532821,5.659486
1592,762.48856802,14.07479
1593,856.49750915,7.389153
1594,1001.29699503,5.499362
1595,907.07580547,13.98405
1596,773.12732397,27.66082
1597,649.07768299,1.190104
1598,712.96917753,27.94842
1599,875.39091572,9.883882
1600,970.26701409,33.73269
1601,93.63984804,15.86058
1602,449.95407179,25.66097
1603,957.32314505,24.11766
1604,225.10220038,6.358503
1605,892.07572656,9.89272
1606,707.16495107,21.45174
1607,414.7042875,15.46484
1608,794.23888499,25.0404
1609,807.19459008,16.7961
1610,865.34852774,2.068223
1611,131.42263646,5.289517
1612,847.75869767,7.823708
1613,67.34572527,11.18317
1614,844.91898894,5.804128
1615,83.23714438,29.801
1616,730.46479861,15.24572
1617,135.61507792,11.10565
1618,933.30675879,11.82751
1619,749.20242507,39.2315
1620,776.82459089,22.54111
1621,309.89374492,33.6154
1622,840.27991342,6.18831
1623,981.01269017,15.21646
1624,88.35955953,7.250921
1625,953.23249957,12.95932
1626,665.04300993,2.670118
1627,639.67735286,7.222068
1628,256.48653765,16.64105
1629,897.88748406,17.70344
1630,922.16696839,19.9407
1631,384.05438264,13.84778
1632,941.13070997,15.26764
1633,707.85506104,7.613992
1634,215.98494511,11.6981
1635,801.4567193,21.40651
1636,266.19072545,30.6402
1637,916.3115469,13.7043
1638,692.97097612,32.97017
1639,123.80953787,16.48273
1640,352.79030483,2.706588
1641,247.56075275,16.11892
1642,642.24026517,5.207271
1643,32.67313275,1.788112
1644,827.43515146,12.35275
1645,942.66632758,16.33609
1646,367.29577003,21.5129
1647,89.85041308,9.794889
1648,119.93152238,15.70408
1649,271.41593608,39.73729
1650,202.1161622,14.96225
1651,639.51644403,5.390993
1652,849.00220379,11.54433
1653,835.57265601,9.028706
1654,749.53982277,14.48826
1655,1029.30672139,14.13084
1656,931.20010317,12.43505
1657,305.82451933,16.35247
1658,903.43302837,20.84664
1659,413.00318011,23.24034
1660,716.42055316,18.90598
1661,56.62037659,10.88816
1662,94.92739467,24.3045
1663,257.11322907,19.70198
1664,688.2887064,7.800613
1665,260.01984771,23.7282
1666,848.31398238,34.74405
1667,387.7440284,17.70156
1668,86.96620067,1.725405
1669,853.74035146,7.958058
1670,123.37028291,33.98664
1671,911.20178911,9.538084
1672,139.82073779,7.822742
1673,396.51777898,6.966196
1674,826.88088241,4.160151
1675,747.24239842,20.19867
1676,80.62074006,15.15486
1677,99.76255637,18.09167
1678,873.13561005,12.30983
1679,909.07998005,14.60643
1680,535.69777602,22.27045
1681,913.70837326,13.0151
1682,579.59302583,15.95531
1683,926.87164479,8.580775
1684,153.73032557,21.5068
1685,149.67732337,16.37064
1686,138.9174502,16.40465
1687,831.1163794,14.70383
1688,142.13597525,13.27418
1689,658.08816732,9.695682
1690,708.23057691,20.03135
1691,636.42750348,2.06307
1692,1155.23749478,27.02738
1693,958.9811695,10.30245
1694,530.72076241,4.808294
1695,694.59658397,7.183936
1696,750.16491089,3.590955
1697,449.09101024,12.52644
1698,830.34577466,17.16396
1699,551.4697122,13.91437
1700,677.38363513,8.306682
1701,793.63600472,18.39279
1702,818.58546222,19.78069
1703,278.92775879,12.11511
1704,49.52657668,9.719915
1705,699.99802636,13.54428
1706,719.49158866,8.098421
1707,945.1853069,7.739075
1708,763.0092968,28.73104
1709,108.71734549,21.00012
1710,437.95893006,27.04314
1711,433.28449279,45.4762
1712,571.19940566,18.69822
1713,978.14733612,19.28591
1714,587.27845619,54.00316
1715,188.5241366,12.39798
1716,674.01769593,24.92023
1717,270.68184308,21.39599
1718,590.84585464,25.74916
1719,583.90695405,8.281346
1720,721.22705781,11.9497
1721,673.31540462,18.52272
1722,649.39365665,24.02623
1723,674.73511993,10.54984
