,aw3d30_wgs84_Iporanga,aw3d30_slope_Iporanga
6033,682.91694368,25.93274
6034,185.03251023,6.942863
6035,766.41194011,3.960085
6036,852.01773854,6.275945
6037,862.25303222,10.36457
6038,NaN,NaN
6039,155.61978103,5.660449
6040,881.67553678,6.894775
6041,869.00141116,22.17051
6042,NaN,NaN
6043,886.66436421,12.61671
6044,963.20076356,6.264019
6045,645.64729981,35.71439
6046,695.52430212,16.47795
6047,737.46991242,9.819847
6048,806.26666045,24.27198
6049,891.2629948,7.834276
6050,858.4852127,23.90407
6051,304.99385971,33.63622
6052,270.91753154,12.08932
6053,843.18179547,26.46422
6054,939.12480765,11.28107
6055,533.9381036,3.778287
6056,NaN,NaN
6057,341.76077806,26.35026
6058,50.87738992,6.158394
6059,1044.91687639,33.16176
6060,772.52486091,22.76789
6061,626.33710552,28.91153
6062,189.99142038,28.09437
6063,851.6031244,3.672508
6064,684.00369743,29.56674
6065,925.91380367,11.88427
6066,690.92066877,7.505245
6067,981.33435599,12.39637
6068,574.86155798,25.64754
6069,631.85898414,20.59661
6070,723.49947974,10.58636
6071,836.26492723,20.16048
6072,303.55191252,15.71528
6073,938.13949986,8.638041
6074,855.47894533,12.00103
6075,616.21463481,30.80381
6076,373.25460653,29.93024
6077,804.20656689,25.72533
6078,110.62212281,13.69104
6079,416.0615889,19.47888
6080,984.09560288,4.936156
6081,291.61847086,9.526067
6082,NaN,NaN
6083,765.53621777,20.9064
6084,1003.59777608,5.660729
6085,778.75740344,31.74946
6086,70.05167118,8.602517
6087,672.35792272,2.382286
6088,755.95437242,13.2745
6089,NaN,NaN
6090,772.70978393,20.10285
6091,801.30194587,9.151118
6092,NaN,NaN
6093,596.88303598,23.50013
6094,857.37607418,11.64071
6095,735.13152319,10.48487
6096,817.53801472,12.16879
6097,898.64824182,27.93506
6098,658.70716772,18.74112
6099,719.49498452,1.376898
6100,587.67666098,17.64076
6101,861.52326373,16.16224
6102,896.37617667,10.50652
6103,848.32579404,3.545578
6104,576.71577851,6.971315
6105,795.41240876,14.94711
6106,761.15973761,23.03151
6107,550.14360927,26.50456
6108,720.50472741,13.78863
6109,NaN,NaN
6110,117.6941845,9.041976
6111,47.43891277,14.14066
6112,NaN,NaN
6113,781.10973894,25.03068
6114,105.7545394,18.17541
6115,410.77684434,27.03956
6116,558.74062398,33.9107
6117,1012.26782707,6.968091
6118,874.92418397,1.726993
6119,882.05816527,4.172018
6120,127.93409624,8.301368
6121,952.324649,18.6253
6122,29.50041913,5.615251
6123,930.73537953,5.935981
6124,49.67133233,0.7429733
6125,312.23951491,13.56281
6126,994.75711251,14.45664
6127,98.68592725,12.02864
6128,817.9931769,25.8186
6129,792.75736394,13.46793
6130,139.78633506,7.822532
6131,150.52226668,22.84594
6132,233.01418339,2.970942
6133,687.42655263,7.489266
6134,968.11041719,14.92832
6135,118.8016966,25.42622
6136,624.56942379,11.1596
6137,897.58916844,4.792056
6138,912.74653697,13.77851
6139,NaN,NaN
6140,884.12750975,6.643848
6141,220.96092635,28.52017
6142,29.68243542,11.30949
6143,69.35702861,21.90471
6144,105.73865807,17.64019
6145,819.05733179,6.289922
6146,440.55835833,28.10034
6147,47.74057581,17.6901
6148,885.98108542,11.94216
6149,296.92661569,23.90008
6150,756.18672094,10.81323
6151,791.39380004,39.51996
6152,72.23401004,18.72683
6153,211.05094096,33.15017
6154,673.3709312,6.847136
6155,19.3940477,0.5093882
6156,935.75443737,25.84527
6157,836.34050722,13.69667
6158,NaN,NaN
6159,53.46567341,6.747324
6160,314.98936344,16.92341
6161,NaN,NaN
6162,403.30401155,NaN
6163,209.89733561,28.58496
6164,129.68683983,27.43813
6165,403.47140784,13.23357
6166,711.08811609,5.162811
6167,81.73504624,12.07245
6168,807.32532399,17.23127
6169,866.68054394,8.567757
6170,343.50701871,18.24447
6171,952.96781708,14.63433
6172,470.5832641,10.35945
6173,814.26083328,23.69421
6174,731.27999038,9.924419
6175,815.3158767,19.79742
6176,747.72640687,22.03289
6177,914.95429863,19.46713
6178,466.90261856,NaN
6179,762.31143001,2.540697
6180,823.56183732,23.5361
6181,754.35680419,5.505588
6182,NaN,NaN
6183,535.60686014,27.32504
6184,625.87492977,32.36981
6185,845.27164877,5.568068
6186,NaN,NaN
6187,1072.7406363,19.80398
6188,898.23562486,1.298407
6189,724.26280999,8.566373
6190,335.81985866,24.75792
6191,493.65344133,15.5482
6192,746.09562901,11.30521
6193,165.00736483,29.64342
6194,617.15529043,27.03853
6195,461.13078447,22.92223
6196,73.95055493,7.379107
6197,274.53823868,6.66299
6198,509.79969008,24.83078
6199,769.2919509,17.08554
6200,194.42832573,17.47593
6201,902.30615651,22.15594
6202,122.67830964,10.93211
6203,867.36085367,7.386542
6204,444.0224718,35.44335
6205,313.5860349,24.30324
6206,279.07744107,6.522352
6207,114.00508158,12.87888
6208,867.37674768,13.12803
6209,NaN,NaN
6210,776.32490549,5.963742
6211,1001.08255911,14.33027
6212,943.61658554,16.26074
6213,NaN,NaN
6214,39.85274044,5.290679
6215,148.12538717,14.70103
6216,768.40424256,27.66116
6217,891.04903157,13.83331
6218,878.58002966,12.27411
6219,807.04315361,13.78195
6220,719.42793912,20.70575
6221,NaN,NaN
6222,56.50568596,1.594534
6223,668.73736505,10.94827
6224,298.95205204,35.97466
6225,672.57833922,16.67737
6226,929.18647004,19.29738
6227,660.26376699,11.80309
6228,301.43828551,19.81499
6229,1025.05451053,17.68804
6230,139.91407679,15.20572
6231,782.59330427,1.649712
6232,252.33191241,6.34322
6233,274.98665313,12.24223
6234,158.02949328,24.08028
6235,559.89119298,25.40643
6236,126.01677532,16.61351
6237,392.80292716,21.53887
6238,728.26912201,15.1232
6239,874.8254809,28.52753
6240,647.30197866,2.745059
6241,691.51252895,2.06313
6242,815.73570233,25.76992
6243,527.58527587,23.66749
6244,950.78799675,15.04248
6245,117.00522066,19.74457
6246,691.38180035,4.459781
6247,812.89226168,1.061169
6248,517.42049681,10.5344
6249,839.50316232,8.541335
6250,914.07753209,16.49047
6251,790.4311089,7.845508
6252,639.28010413,0.7950243
6253,839.58011684,8.85685
6254,844.02766685,16.96869
6255,176.86454306,3.711714
6256,770.09019274,35.03646
6257,289.12285077,12.72744
6258,543.48670907,20.22312
6259,280.52621835,9.669218
6260,403.1947749,31.60889
6261,469.76707211,24.76199
6262,743.4741114,34.14642
6263,943.86823783,14.91333
6264,570.62285523,26.55001
6265,605.91403784,7.393119
6266,279.67983451,26.58185
6267,833.17951198,23.50771
6268,803.50881648,10.38331
6269,803.1989369,26.81745
6270,616.02063348,34.49123
6271,395.38363609,17.77519
6272,266.65546913,13.90506
6273,805.07449063,8.904702
6274,NaN,NaN
6275,396.5701091,20.03746
6276,NaN,NaN
6277,473.03810595,24.44517
6278,727.4997334,20.84614
6279,889.06385245,6.947697
6280,NaN,NaN
6281,765.38511096,13.91156
6282,740.30143061,15.48554
6283,812.46627095,18.51783
6284,85.83017989,9.593009
6285,586.74450678,25.35185
6286,726.18866162,1.450602
6287,1002.01815734,12.13572
6288,792.97295004,9.949533
6289,272.64396643,15.26889
6290,174.41044954,17.97061
6291,452.48806398,34.77676
6292,826.5032288,21.96867
6293,820.80327371,24.43838
6294,79.37168978,7.777667
6295,481.16818535,19.2718
6296,618.40083435,32.30796
6297,786.37378696,3.361467
6298,540.52091674,4.605043
6299,1003.20836619,9.21656
6300,811.49166897,22.55083
6301,425.78671192,26.87619
6302,858.0431579,19.26671
6303,NaN,NaN
6304,87.93937763,16.56276
6305,NaN,NaN
6306,397.89416306,35.54898
6307,143.61359124,6.21639
6308,822.77706457,16.03415
6309,832.80189077,7.638335
6310,689.30561403,4.885036
6311,820.8764374,9.278921
6312,704.06375334,14.87522
6313,949.94571741,18.27908
6314,978.21254081,14.64771
6315,54.79792382,7.888203
6316,801.56338078,3.710872
6317,703.05956382,21.37423
6318,754.71102495,14.92479
6319,689.42005955,14.65855
6320,732.29032269,21.33025
6321,867.79522419,11.78197
6322,682.50963087,29.69553
6323,168.57752091,9.331965
6324,790.17352635,41.59491
6325,800.52385395,14.33194
6326,733.01782571,18.67522
6327,NaN,NaN
6328,190.92695091,1.930281
6329,661.21089751,22.45097
6330,262.87251172,11.91425
6331,1003.32837896,6.839519
6332,909.86867152,13.50054
6333,788.67803513,29.25454
6334,163.41208829,16.1379
6335,821.37666515,2.065313
6336,370.75183923,18.06964
6337,913.09314599,25.37177
6338,854.58287794,15.93087
6339,836.98436644,29.43589
6340,688.94151113,40.19056
6341,963.12863546,22.31074
6342,888.41180369,22.32681
6343,701.41227207,10.72795
6344,835.55161897,16.85777
6345,653.02323512,0.3443068
6346,334.23659958,10.18505
6347,724.51719459,6.584347
6348,958.93029958,3.023261
6349,296.75961288,4.886255
6350,343.01961348,24.28111
6351,630.12048431,21.35069
6352,NaN,NaN
6353,625.5860625,18.49166
6354,449.23096368,28.12214
6355,755.44357289,20.4921
6356,385.29151004,18.98944
6357,337.8698541,25.05674
6358,110.95915075,16.49655
6359,702.57569862,9.125322
6360,418.21253856,7.948018
6361,NaN,NaN
6362,NaN,NaN
6363,281.05889865,9.913057
6364,755.28678336,4.807239
6365,580.31862815,28.88566
6366,811.78221284,10.90817
6367,97.01991129,9.195884
6368,671.18943601,10.59841
6369,693.2675482,16.89336
6370,839.46843951,19.06147
6371,740.40598612,9.136926
6372,899.0221351,24.85387
6373,896.81230355,10.71507
6374,382.52554064,9.485497
6375,887.18905878,7.234794
6376,447.20806106,6.114456
6377,263.92404416,12.01653
6378,715.16639484,7.248142
6379,689.38480371,8.673532
6380,430.56652725,34.67678
6381,948.1675244,14.4582
6382,910.90287368,15.21954
6383,674.04453873,19.0891
6384,916.37689797,16.68465
6385,802.63611007,13.69192
6386,215.15804867,25.9206
6387,524.68626793,22.18001
6388,NaN,NaN
6389,77.70492576,8.257263
6390,917.55844212,13.01209
6391,150.01003897,17.66037
6392,41.76127901,2.585064
6393,778.27152997,16.72925
6394,NaN,NaN
6395,467.75003045,23.34733
6396,NaN,NaN
6397,261.86726084,32.00871
6398,382.55480168,18.56627
6399,756.51835872,1.19217
6400,717.2873797,18.21967
6401,795.25195262,14.17053
6402,851.77399986,6.061097
6403,721.29819119,21.46698
6404,729.19736462,27.75108
6405,780.45189731,8.752239
6406,786.26294,19.32051
6407,831.79453022,35.65957
6408,846.44534361,22.32651
6409,980.94386831,2.703046
6410,255.07491149,18.69284
6411,455.21189535,28.87066
6412,124.85067126,17.06586
6413,1037.32748622,32.94292
6414,757.43074202,26.94217
6415,NaN,NaN
6416,NaN,NaN
6417,74.86349088,26.85054
6418,202.21677881,14.24398
6419,67.69126409,2.406516
6420,770.77838098,10.80181
6421,197.43152979,16.33277
6422,794.47892553,14.91009
6423,NaN,NaN
6424,236.87606828,12.14765
6425,828.43572509,23.89969
6426,180.68444938,8.871242
6427,NaN,NaN
6428,434.18071945,23.93419
6429,975.95133825,12.57008
6430,664.4326689,17.26012
6431,74.64713595,1.119611
6432,162.98558464,14.49332
6433,680.56809627,28.93248
6434,121.13198271,30.75572
6435,409.92178031,25.2697
6436,NaN,NaN
6437,728.33545501,0.9320622
6438,NaN,NaN
6439,852.8034139,20.15162
6440,691.39641552,7.502544
6441,714.22311419,11.32107
6442,446.03948129,27.49457
6443,NaN,NaN
6444,303.1165891,6.432658
6445,861.03269174,25.65133
6446,939.72029691,12.23463
6447,112.53090378,7.333488
6448,306.00228683,30.64918
6449,718.26816646,12.16357
6450,216.15990588,18.10946
6451,334.79196082,24.07785
6452,675.06386004,7.381035
6453,893.65456739,7.899605
6454,878.85422608,24.88869
6455,891.22141162,13.22251
6456,934.10202375,11.2876
6457,903.02618148,9.999883
6458,792.32354658,12.87575
6459,767.49462216,11.81906
6460,643.6408907,17.18393
6461,NaN,NaN
6462,NaN,NaN
6463,632.10323692,13.46494
6464,26.69647701,4.331602
6465,35.79620216,2.882225
6466,267.30587744,38.46852
6467,863.23765737,8.42002
6468,182.99160675,19.15249
6469,666.72395807,25.43345
6470,499.60437628,NaN
6471,313.05674823,NaN
6472,525.66237442,19.35131
6473,816.51996769,10.91794
6474,1006.02912996,11.55452
6475,591.71915609,33.81655
6476,390.47762791,26.70756
6477,859.48952995,13.61726
6478,71.20953079,4.793339
6479,835.3939137,6.539253
6480,907.94686117,10.87072
6481,344.04163047,12.5517
6482,809.38287697,26.35946
6483,886.50766519,12.50292
6484,310.38852642,16.56926
6485,849.29288939,33.76466
6486,220.06594813,30.10556
6487,874.1311555,5.448894
6488,190.48614854,15.08117
6489,511.94347741,22.57437
6490,700.11552785,5.284764
6491,117.48117116,14.45974
6492,251.16032787,31.65388
6493,834.3476076,24.34354
6494,886.94322749,2.327503
6495,803.9227763,27.72479
6496,376.73564927,24.50268
6497,873.84003725,17.06703
6498,957.95956329,22.45631
6499,928.95881749,22.65819
6500,726.39031797,4.79822
6501,850.33671605,12.255
6502,172.19382011,3.102813
6503,907.96948896,2.082861
6504,187.7480229,NaN
6505,870.17554121,18.29285
6506,892.13426315,7.696875
6507,907.88096818,10.40894
6508,39.87116663,6.117286
6509,996.2227246,8.029826
6510,763.33598103,7.960517
6511,910.20766688,20.82144
6512,802.75531539,12.15267
6513,383.93962223,43.34686
6514,366.19201158,19.50302
6515,373.44625097,30.19242
6516,398.2728271,14.70233
6517,904.02042727,4.655042
6518,909.6838741,7.881716
6519,267.06748704,21.1996
6520,887.18742159,7.110519
6521,243.1108109,26.79398
6522,534.87801238,26.84083
6523,880.82004412,34.95953
6524,892.10389039,3.830832
6525,783.31568907,24.46579
6526,NaN,NaN
6527,689.6246793,5.224605
6528,89.75018576,8.559783
6529,285.05246257,17.77669
6530,835.66407363,4.183539
6531,469.64548576,18.87865
6532,311.59220997,14.91903
6533,981.00238468,10.40533
6534,909.44954407,26.44342
6535,743.47072183,12.74234
6536,685.16958513,15.20474
6537,916.78206202,5.935998
6538,803.4018944,18.49933
6539,739.41072381,11.38322
6540,745.71485671,9.679237
6541,NaN,NaN
6542,668.41904446,1.719656
6543,534.54335942,23.19207
6544,648.6828189,4.462297
6545,739.45056616,17.64976
6546,165.53900466,2.039697
6547,NaN,NaN
6548,100.19415624,20.46213
6549,770.3120403,7.940097
6550,830.46365802,8.195602
6551,42.50484329,30.16509
6552,841.07811715,23.32019
6553,782.84181904,7.129284
6554,713.25363752,10.81035
6555,771.28410405,29.35199
6556,867.4156789,19.47831
6557,914.26602914,14.81639
6558,773.09631734,21.0128
6559,717.26929885,11.17408
6560,656.50902566,20.73498
6561,871.89926367,13.82361
6562,NaN,NaN
6563,487.70089291,28.02143
6564,994.999226,15.75649
6565,651.07259685,11.07862
6566,975.1887121,17.79755
6567,NaN,NaN
6568,1011.67224902,24.9947
6569,54.45188718,16.48069
6570,299.07287068,26.54876
6571,121.93210291,7.526736
6572,820.46435021,22.34043
6573,259.56193387,26.88156
6574,31.65581637,5.684553
6575,717.34913344,17.68826
6576,51.76230291,9.545102
6577,632.06626548,6.83534
6578,525.53751681,20.58907
6579,434.53462257,25.80873
6580,831.76643843,25.43316
6581,527.93557087,14.79391
6582,560.44145911,11.83353
6583,209.50687897,22.91862
6584,808.30323954,26.36501
6585,790.56498129,3.304291
6586,651.07036412,11.70822
6587,NaN,NaN
6588,700.23809477,32.11374
6589,902.86550262,19.69622
6590,157.97501357,11.30932
6591,771.98542558,16.81318
6592,844.46279319,14.48948
6593,57.68821404,3.680012
6594,1075.09555408,19.21584
6595,39.86365636,4.754035
6596,727.51904038,17.12977
6597,827.75708074,7.55852
6598,831.58930415,3.903229
6599,722.02101449,15.73243
6600,NaN,NaN
6601,443.98189209,26.83797
6602,464.58934793,32.61032
6603,399.543305,14.38129
6604,343.62545578,6.565063
6605,187.41778903,18.21666
6606,137.97365091,20.61915
6607,496.66423132,16.46613
6608,865.47900425,18.47457
6609,NaN,NaN
6610,905.15900391,17.73242
6611,188.5959263,22.84289
6612,646.68700974,7.979856
6613,670.25621966,6.828152
6614,NaN,NaN
6615,NaN,NaN
6616,780.04443167,27.37722
6617,268.8839697,20.64201
6618,569.89021821,16.71816
6619,NaN,NaN
6620,805.45819836,16.49287
6621,452.02574324,38.32736
6622,274.94418183,32.36599
6623,689.41730278,4.213728
6624,940.1063303,17.97741
6625,433.25977363,28.20711
6626,122.48096023,18.59149
6627,902.28384687,22.90503
6628,807.03605684,15.93899
6629,824.23262155,6.264253
6630,1102.77836221,12.4667
6631,750.30109372,10.27995
6632,868.40542553,11.30896
6633,511.54285552,17.05357
6634,744.72313334,29.29506
6635,176.98094549,24.27692
6636,107.360796,24.81368
6637,825.00519544,12.77006
6638,691.35600311,12.30699
6639,830.34298219,7.786336
6640,735.25836949,23.60051
6641,103.36515581,18.6108
6642,956.20663525,22.16487
6643,NaN,NaN
6644,890.71871707,22.25571
6645,372.03913142,37.80611
6646,940.13731495,16.4109
6647,870.58691726,7.069514
6648,715.66357309,25.05655
6649,322.70532114,15.53594
6650,921.45859739,6.508586
6651,746.20406954,20.34158
6652,56.389186,5.248199
6653,809.49598109,17.12626
6654,250.45129198,25.37188
6655,838.7616213,16.74994
6656,433.1046991,32.32604
6657,625.98758649,9.844449
6658,438.14700441,24.6286
6659,196.41381415,14.66601
6660,493.62007985,19.94182
6661,833.65736443,10.90257
6662,308.20565386,16.60157
6663,NaN,NaN
6664,NaN,NaN
6665,937.20225224,12.55145
6666,800.95997908,12.87888
6667,617.20075257,3.680864
6668,798.36242226,10.04337
6669,856.38193293,16.59078
6670,1053.63283154,6.135672
6671,1092.99987652,26.39767
6672,918.96335983,14.49432
6673,NaN,NaN
6674,209.63100166,27.36814
6675,568.57813331,17.35336
6676,147.13697351,NaN
6677,912.23644913,20.51437
6678,592.2787807,13.19182
6679,213.50721965,13.58645
6680,177.94275693,11.31879
6681,209.82735795,10.91115
6682,687.58344497,21.42446
6683,685.46516221,7.563901
6684,237.54406252,5.343275
6685,749.34651493,5.767972
6686,611.02032005,4.02008
6687,153.62397673,1.117332
6688,842.46286617,6.568412
6689,333.96624256,19.97803
6690,964.12246818,16.56965
6691,906.3293854,17.83202
6692,716.54097524,8.230855
6693,566.87356845,18.53163
6694,911.06973137,5.828949
6695,811.52300584,8.838571
6696,142.54570711,7.116859
6697,755.28403513,5.108518
6698,35.28144596,10.28014
6699,681.21992401,16.46039
6700,NaN,NaN
6701,898.98598395,14.67404
6702,144.99204068,22.11234
6703,859.64132781,7.869891
6704,304.98332322,15.92207
6705,528.66860758,27.02977
6706,849.55955245,24.14002
6707,175.78555895,27.19271
6708,875.65336615,8.393852
6709,765.58555687,16.76525
6710,NaN,NaN
6711,319.79598681,24.32766
6712,NaN,NaN
6713,254.93930699,11.85931
6714,880.28021477,9.203218
6715,727.94862429,37.50763
6716,273.71418198,25.46649
6717,779.48775204,20.93796
6718,894.12041955,6.559605
6719,783.54317192,25.85455
6720,NaN,NaN
6721,683.54696997,13.99813
6722,873.11979852,17.81456
6723,72.69443844,19.46346
6724,862.39815786,8.6095
6725,644.44825313,4.755445
6726,37.89636602,6.019246
6727,744.28383499,9.883682
6728,73.67100765,7.840263
6729,396.85681357,32.39265
6730,659.55555674,42.37338
6731,572.88104896,26.9461
6732,533.64209001,22.26968
6733,479.08175046,22.69188
6734,1006.1210323,3.853666
6735,NaN,NaN
6736,656.00862933,9.949965
6737,80.99000873,14.70361
6738,415.56471707,35.5905
6739,866.9831768,21.67591
6740,185.06839637,12.07556
6741,705.19072533,7.836709
6742,759.41886486,5.474926
6743,70.21055416,2.088521
6744,529.36729662,20.56421
6745,873.89643113,5.474115
6746,948.85070502,22.85399
6747,785.36045025,12.1361
6748,919.68982817,6.828835
6749,753.1001216,17.97957
6750,NaN,NaN
6751,904.02615255,9.235435
6752,217.5244702,17.33988
6753,796.31299461,19.28284
6754,801.1668191,19.78465
6755,1088.33863199,24.29833
6756,685.9214572,4.853435
6757,89.75029249,NaN
6758,731.48300061,5.15096
6759,731.3998072,20.27362
6760,726.23870704,16.57271
6761,547.8051895,37.7921
6762,774.29022705,8.312952
6763,647.15597891,5.133434
6764,157.66383857,16.09131
6765,122.63415696,17.82674
6766,821.50687329,21.30923
6767,299.73734991,19.41221
6768,NaN,NaN
6769,932.05287142,31.24462
6770,268.07037288,29.27579
6771,99.17950559,17.92591
6772,714.39004984,7.807819
6773,735.2121533,13.77787
6774,688.71905452,15.26463
6775,707.91149044,35.0066
6776,738.39567968,10.84905
6777,844.74474001,7.062884
6778,45.33150062,6.2779
6779,NaN,NaN
