,srtm30_wgs84_Pantanal,srtm30_slope_Pantanal
1051,120.7059235,2.007335
1052,140.74636169,1.350458
1053,119.94658096,2.75091
1054,128.60374046,1.011778
1055,141.38217699,2.661245
1056,118.76951817,0.6745797
1057,117.22482143,1.350835
1058,128.08514594,1.541749
1059,112.34767432,1.480623
1060,109.61242473,3.70712
1061,129.83031947,1.346522
1062,123.19070573,4.928715
1063,120.54568636,0.9765677
1064,124.04313261,6.89517
1065,119.81436884,2.163115
1066,134.30888102,2.159203
1067,122.35900219,3.40185
1068,130.69424065,3.246553
1069,114.71128377,0.00205106
1070,131.7955139,3.294525
1071,120.89890038,2.423786
1072,126.58066722,2.481795
1073,122.93842828,1.722787
1074,105.84108653,2.16671
1075,115.85832142,2.101522
1076,115.03347165,3.962181
1077,123.47841559,1.082813
1078,129.83436706,1.73985
1079,102.94797902,2.311845
1080,126.36722965,1.73658
1081,127.50901443,2.959148
1082,110.43180134,0.7683174
1083,129.63387003,1.861892
1084,119.75904557,1.375299
1085,128.00623399,0.766991
1086,113.01526116,0.3385702
1087,133.35832967,1.347667
1088,121.81154757,2.327143
1089,115.525309,1.082528
1090,140.42313016,2.572978
1091,122.61319624,0.9759886
1092,113.74225886,1.009979
1093,135.04216647,2.380025
1094,112.83663253,2.37728
1095,128.69151936,2.037678
1096,125.21302422,1.480402
1097,128.04807725,1.705181
1098,111.06143444,1.050195
1099,143.99675974,3.40678
1100,112.88860495,1.461771
1101,116.49778875,1.950358
1102,129.63010089,0.9761127
1103,122.14660933,2.835672
1104,135.40619637,4.214786
1105,120.59537598,1.863627
1106,118.47887706,1.37634
1107,119.24582123,2.108504
1108,123.61884684,1.534258
1109,123.9505221,2.368467
1110,119.10317522,1.844202
1111,130.11212946,3.184218
1112,119.34368387,1.351056
1113,130.74763064,1.053437
1114,141.70062058,1.843779
1115,137.19474219,5.069809
1116,140.00572173,2.695118
1117,136.45643511,1.237898
1118,130.08112513,2.30412
1119,130.10345601,1.842345
1120,128.65771231,0.335642
1121,117.2009598,0.9324971
1122,141.26079713,4.039973
1123,122.62767489,0.9798289
1124,127.47966898,4.611694
1125,144.94942685,0.7386189
1126,142.44535756,2.481875
1127,123.29050326,2.302191
1128,119.41153778,3.403198
1129,122.39921208,0.9307643
1130,122.41389369,1.863691
1131,138.39898023,1.243278
1132,127.08127504,2.166371
1133,138.67850556,1.403288
1134,112.68581303,1.348965
1135,111.76633396,3.400414
1136,117.41031139,6.952664
1137,131.40057003,0.4648923
1138,128.94831789,3.381484
1139,122.87114105,2.003765
1140,141.6616158,1.459829
1141,134.21219853,1.784836
1142,111.30634155,2.573276
1143,116.0872974,0.7682309
1144,117.22841138,0.6747829
1145,114.27110845,0.7416416
1146,113.58668054,0.7696121
1147,121.16185358,1.050277
1148,113.1918907,0.9720831
1149,115.40473803,0.4648832
1150,111.77028553,1.01383
1151,114.44205469,1.863722
1152,132.10195194,1.648841
1153,111.10655615,1.246375
1154,130.92129328,3.064585
1155,117.04153292,2.067159
1156,114.00936641,2.102942
1157,124.87968708,1.189529
1158,112.25482874,1.049621
1159,133.08774069,2.03261
1160,131.28408301,4.186672
1161,113.09131092,1.78758
1162,116.21483938,3.533907
1163,127.92835924,1.240331
1164,115.48771664,1.705183
1165,144.85707993,3.262253
1166,136.17872178,1.188375
1167,130.71643775,1.844133
1168,128.40460181,0.4899003
1169,122.63414407,2.07133
1170,137.02909236,2.205028
1171,127.89337309,1.787614
1172,118.10578653,0.9325587
1173,126.03465115,2.027493
1174,139.27971654,3.028687
1175,126.99549022,0.7418752
1176,122.14043245,1.34779
1177,114.89551479,0.4903751
1178,136.8420838,2.664491
1179,129.96688433,1.647792
1180,131.46071852,2.209541
1181,128.25908772,0.00225821
1182,125.29309453,1.723452
1183,131.46123644,0.3365816
1184,125.8845285,0.3394271
1185,112.22168312,0.7679575
1186,121.71374601,0.7387319
1187,141.48688579,0.7692152
1188,140.91519235,2.358619
1189,120.03621367,3.29259
1190,131.45800956,1.478367
1191,114.76098729,0.3354317
1192,136.42296582,1.787228
1193,133.45541108,4.9696
1194,128.71311979,1.841113
1195,114.82776934,2.003896
1196,136.45152997,3.720415
1197,122.36415986,1.683802
1198,140.34596099,5.853643
1199,142.75744713,1.405282
1200,142.10202286,2.685513
1201,126.90410673,2.523514
1202,117.4973865,1.240387
1203,125.24131121,3.569388
1204,134.52925471,1.724962
1205,127.88340273,1.689092
1206,135.67082519,3.110696
1207,117.16723959,2.372236
1208,139.48860397,2.482111
1209,128.2323756,1.700991
1210,117.00522145,2.767832
1211,128.99842936,2.489441
1212,131.07829542,2.698163
1213,129.48280974,4.401941
1214,135.33203308,3.70627
1215,110.51939094,1.409107
1216,135.34639351,1.346687
1217,138.79438771,2.379992
1218,130.53990795,3.440268
1219,125.72461221,0.6771747
1220,111.07001664,1.847458
1221,127.95649612,2.571475
1222,141.15809546,2.35968
1223,111.60181128,1.243261
1224,138.6957896,1.191188
1225,133.74013929,0.4649022
1226,124.79634531,0.9307183
1227,124.53042687,2.025443
1228,117.84226752,1.082322
1229,133.28525686,1.188478
1230,140.35433826,1.008918
1231,142.82415048,1.40201
1232,143.65168277,2.401023
1233,115.44751712,0.466765
1234,116.60490789,2.969757
1235,127.09253345,1.374919
1236,136.50533185,2.426001
1237,121.43776189,5.355344
1238,141.10744449,2.48377
1239,125.12468783,2.836571
1240,120.56991663,2.919324
1241,142.665473,2.694381
1242,138.67447241,2.57305
1243,132.25479299,3.712003
1244,126.18480106,2.403739
1245,131.66124563,2.924732
1246,106.84583857,1.726758
1247,143.85860381,1.53097
1248,108.61386939,1.407089
1249,128.78607274,1.689325
1250,125.93488321,3.436506
1251,135.3181223,2.164933
1252,128.6179477,1.952522
1253,124.10512924,3.033736
1254,124.08069351,2.304166
1255,133.70615982,0.4650488
1256,129.17688943,0.3356533
1257,132.76853777,4.734447
1258,111.96976916,1.188586
1259,133.11749175,3.705559
1260,139.23265798,1.247185
1261,128.00983073,0.6745889
1262,128.21873584,2.523407
1263,115.63711707,1.348503
1264,131.52698568,3.065522
1265,143.22957517,0.338122
1266,112.40260306,0.932718
1267,116.60305453,3.29268
1268,111.9560206,2.039178
1269,112.73188068,4.327222
1270,130.73282175,1.350489
1271,113.6884596,3.682346
1272,120.90579652,2.370252
1273,130.58767436,0.00227711
1274,144.44495903,1.538634
1275,130.63178158,1.464892
1276,114.80334067,1.245399
1277,121.87283352,2.750017
1278,131.91305594,2.837548
1279,126.18346621,1.688329
1280,116.53508476,1.081228
1281,114.94546013,1.009865
1282,128.12345631,1.647743
1283,124.1480305,0.9792438
1284,127.76509162,3.151505
1285,135.32871349,1.348008
1286,116.60217067,2.707117
1287,123.26264907,3.538861
1288,116.87693701,2.427114
1289,123.66147342,0.7662984
1290,130.11911638,1.480344
1291,128.50799179,1.702821
1292,138.49750666,1.375229
1293,109.36129943,0.3370288
1294,105.81210076,0.7390245
1295,138.61991513,1.05204
1296,110.63569147,1.705447
1297,137.95270861,3.074471
1298,133.50433809,1.39826
1299,134.80430167,0.3367505
1300,123.75523764,1.925227
1301,114.69770251,1.37522
1302,124.58013593,1.683591
1303,113.85554125,1.246194
1304,124.6296306,3.066862
1305,118.04576362,2.606783
1306,134.97258753,1.051417
1307,108.57422235,2.401162
1308,119.85644253,1.373358
1309,109.57743611,1.737331
1310,133.85704083,2.03584
1311,115.73739688,1.842033
1312,121.31775919,6.054687
1313,135.85652311,2.427552
1314,119.12268584,0.7405003
1315,125.37481954,1.34839
1316,135.45057543,3.403644
1317,112.09387241,1.705452
1318,113.00671722,2.751153
1319,114.16187577,0.930687
1320,122.50403913,1.927057
1321,139.98045296,5.604328
1322,110.81787048,2.701598
1323,123.98868095,2.101116
1324,128.48991663,0.3392502
1325,123.51635749,1.785204
1326,121.74650159,2.025916
1327,105.425889,1.739586
1328,139.80147095,1.738413
1329,116.07630658,1.735444
1330,124.21764885,2.360217
1331,132.21802803,4.475512
1332,121.05258376,0.9772891
1333,124.81764163,0.9307823
1334,121.38132689,1.534317
1335,132.26485903,4.733507
1336,113.01089453,2.311855
1337,104.55721059,0.768521
1338,139.10363816,3.039721
1339,131.39465447,1.396378
1340,117.42534402,1.188677
1341,135.4435187,1.3964
1342,114.18860866,2.47909
1343,139.51268361,2.164089
1344,124.12909401,0.930792
1345,127.0617149,3.294519
1346,126.13902563,3.705218
1347,113.9427675,1.348434
1348,114.7935058,NaN
1349,115.14366334,1.92711
1350,122.42347932,3.153326
1351,123.77713136,2.83589
1352,132.7629759,1.396482
1353,128.98335987,0.7384373
1354,127.99765388,3.934618
1355,132.19132711,2.379131
1356,117.94393908,1.242859
1357,115.00749351,2.696125
1358,138.27814305,1.734866
1359,131.64412669,1.788212
1360,107.73757174,1.011402
1361,113.19725634,1.188391
1362,138.53152805,1.861943
1363,134.11100878,3.064801
1364,123.8588728,1.240137
1365,137.21669184,2.201011
1366,121.55018408,1.077593
1367,111.22267608,1.647629
1368,118.30988583,1.478579
1369,110.94851374,0.3353719
1370,131.15656861,4.152242
1371,135.63545089,3.754562
1372,113.76589994,2.774817
1373,119.2373489,1.05184
1374,128.27188152,1.648959
1375,109.44878862,2.703822
1376,129.54206872,1.049982
1377,110.33666976,1.685738
1378,141.06203273,6.32023
1379,129.72374346,1.462702
1380,116.81802284,1.191179
1381,129.84429898,0.00231436
1382,134.09125858,2.03654
1383,130.11608692,4.448729
1384,131.4677038,0.4650004
1385,128.01625985,1.377354
1386,125.07161663,4.649709
1387,119.23302393,2.360394
1388,120.7829884,1.737273
1389,107.5238765,3.497177
1390,138.46343062,1.0784
1391,127.9289114,1.05185
1392,131.222818,1.081627
1393,113.59058157,1.787413
1394,132.67729774,5.564945
1395,122.44877724,1.377807
1396,142.83661735,5.429505
1397,135.01805019,1.350547
1398,126.16392105,2.482827
1399,139.04117835,3.23355
1400,103.79703228,1.466337
1401,121.50797497,0.00226194
1402,115.80648832,2.685067
1403,124.82664632,2.161579
1404,117.3683763,4.005485
1405,126.24045727,2.036291
1406,126.10392989,1.01052
1407,127.89378961,2.479484
1408,127.91108261,1.53633
1409,132.57496751,1.398349
1410,137.67607048,4.400472
1411,111.18812592,1.351513
1412,123.49598763,0.3390495
1413,115.06709633,2.006613
1414,132.43882908,1.39641
1415,118.93493172,1.347775
1416,120.85471744,0.9801712
1417,132.52813868,0.3381412
1418,120.35724966,1.703946
1419,116.40548293,0.978181
1420,123.41612694,4.603025
1421,120.24125144,0.7668386
1422,130.66609237,3.136052
1423,114.79988376,0.7716497
1424,123.56231995,1.04956
1425,133.19629568,2.485949
1426,110.1206566,2.371472
1427,137.53058425,4.145647
1428,142.37023618,1.013861
1429,141.88492469,2.329222
1430,135.89460664,1.377097
1431,134.45380009,5.168145
1432,118.70219159,1.787705
1433,127.21935573,1.010751
1434,124.84805902,4.705978
1435,128.79631119,0.4865296
1436,118.60457865,1.861899
1437,134.01359045,0.4669096
1438,131.84158339,2.378144
1439,116.34816116,2.038143
1440,119.98081668,5.593173
1441,120.38856077,2.157444
1442,135.91324387,4.401175
1443,114.72211073,3.069486
1444,123.21577632,1.480279
1445,121.41968962,1.647632
1446,133.37857195,0.339369
1447,119.73095281,4.408872
1448,122.61451765,2.204209
1449,130.5259803,2.571031
1450,136.02846416,1.188387
1451,118.16344435,1.847692
1452,118.113601,1.010428
1453,125.41337749,2.06554
1454,120.06666347,3.930577
1455,136.61199094,2.81265
1456,132.28260646,1.40376
1457,110.93022499,0.9776617
1458,130.29777691,1.376727
1459,133.77961575,5.459158
1460,114.27967546,2.48736
1461,111.64422309,1.081765
1462,121.82111393,2.219585
1463,139.92011853,3.460033
1464,125.82996694,3.036489
1465,129.68889429,2.805905
1466,113.24982907,1.687715
1467,118.83274463,0.9734641
1468,128.60197575,3.404791
1469,143.38599381,1.721875
1470,113.03676901,1.079621
1471,130.24420071,3.675454
1472,138.45920087,1.480368
1473,111.87242449,1.789204
1474,122.23487024,4.205844
1475,143.09558988,1.647603
1476,118.40570574,4.648218
1477,124.47446206,1.863843
1478,123.49363858,1.404152
1479,119.54408214,1.785378
1480,136.6685129,1.372833
1481,130.60517629,0.6756612
1482,121.48663822,0.7384977
1483,114.12656705,2.803716
1484,123.85271371,1.688411
1485,120.89679238,1.647695
1486,113.1080835,1.481904
1487,136.06752545,2.212816
1488,126.64238063,1.647665
1489,133.30143734,1.051884
1490,116.10664438,2.007754
1491,122.07611702,4.141044
1492,129.76562174,1.848711
1493,119.15378417,1.538949
1494,111.7941154,2.160307
1495,114.29117593,5.133301
1496,113.02112185,2.069052
1497,115.57177987,0.6735837
1498,146.69503395,6.562255
1499,118.88684465,1.863929
1500,106.76264465,2.702155
1501,117.80054163,3.037625
1502,120.30503764,3.88439
1503,114.38272683,0.9327205
1504,119.37148399,1.407414
1505,135.09173076,1.238804
1506,121.53139212,1.532925
1507,142.8681599,1.738216
1508,132.57086069,2.217448
1509,139.75152154,2.394971
1510,140.93751053,1.188543
1511,126.2427848,2.48645
1512,118.18895253,1.188649
1513,113.97087405,0.4910215
1514,116.97999415,2.034554
1515,133.52763626,3.034072
1516,114.6671626,1.081083
1517,126.64415742,3.399448
1518,129.18138169,3.037726
1519,113.24949073,0.00209194
1520,107.63957414,2.492084
1521,130.83300563,2.776062
1522,119.71848644,1.784845
1523,132.22434535,1.649594
1524,113.51999207,1.686712
1525,123.16821335,1.403417
1526,124.45100632,2.956638
1527,135.50601954,4.297528
1528,135.84027025,3.07591
1529,131.08129881,1.352606
1530,117.94295233,0.7666334
1531,118.81155212,0.7699578
1532,128.18131375,1.049538
1533,125.53691699,3.847088
1534,136.80782942,2.490338
1535,145.90474329,0.489406
1536,134.51550354,2.035548
1537,118.37814461,1.406202
1538,114.120042,3.733799
1539,133.05764084,1.345431
1540,109.72373267,2.215418
1541,114.52038012,2.402362
1542,133.94581065,2.367999
1543,142.01226002,1.013063
1544,111.29938937,0.4648662
1545,137.03465064,0.3384195
1546,144.19036402,0.4648944
1547,130.65293451,3.847437
1548,117.29284417,1.348984
1549,130.57626408,0.7697498
1550,133.43539334,3.036372
1551,141.07870523,0.339195
1552,131.38355275,0.00230457
1553,133.21713329,0.4867751
1554,139.38855369,3.830067
1555,117.96384245,2.03278
1556,104.69970556,2.373315
1557,121.20974604,2.108886
1558,126.31372642,1.786809
1559,154.28589489,10.18639
1560,140.69803469,1.079711
1561,118.40783053,2.818084
1562,126.53316364,2.492446
1563,137.26263509,2.700387
1564,134.65094306,1.785916
1565,133.0595789,1.788055
1566,119.06772712,1.051842
1567,137.59147014,2.100693
1568,138.10630518,2.020281
1569,142.99955337,2.066756
1570,119.30941695,2.695532
1571,120.36190414,2.378163
1572,108.69709208,0.7717897
1573,120.07415719,0.6776379
1574,129.04813246,1.481947
1575,130.70073118,1.188684
1576,136.93998987,1.081322
1577,139.96692127,1.701049
1578,114.59155571,2.105517
1579,121.68878547,1.054058
1580,120.03591081,2.767971
1581,114.62165827,0.491434
1582,118.00447798,4.735941
1583,110.36896322,2.491323
1584,118.94556644,2.327144
1585,140.46369498,1.735425
1586,118.89407213,1.703074
1587,109.3635097,0.3384168
1588,134.65880562,0.6768286
1589,107.52322357,2.778097
1590,119.17678396,3.06684
1591,120.02625998,1.189387
1592,116.00055247,0.3390399
1593,121.61352012,0.7689681
1594,122.50489758,2.110405
1595,109.55972087,1.407725
1596,108.73819173,2.698287
1597,132.7700961,3.470647
1598,115.41944247,2.024047
1599,130.73227855,1.649604
1600,106.92636048,1.082509
1601,136.03325359,1.705245
1602,135.45518671,3.91309
1603,118.61409415,1.083912
1604,129.86188739,0.00234465
1605,123.01936509,0.4861056
1606,123.4473039,1.404947
1607,116.39563866,1.349235
1608,134.82819085,3.132847
1609,123.1215452,2.958006
1610,126.68161906,1.398312
1611,138.83504427,1.407691
1612,123.5962078,4.887146
1613,143.66541805,6.045778
1614,119.8589178,1.478427
1615,148.2919316,1.724542
1616,130.09527193,4.298175
1617,117.90039395,3.24632
1618,118.50356644,1.722295
1619,119.9422705,1.704272
1620,127.91263657,2.022645
1621,129.92473205,0.7417865
1622,123.51484815,1.738733
1623,120.15509903,0.7416935
1624,142.60498606,1.051798
1625,110.85859616,2.023822
1626,132.63952533,1.70503
1627,121.24607198,3.112454
1628,122.99736452,2.93081
1629,115.99684794,1.079494
1630,109.62106878,2.737174
1631,133.02630543,0.9325663
1632,123.18159435,0.9779301
1633,139.82754908,0.7649105
1634,126.8167453,0.00231467
1635,130.82750372,1.735243
1636,121.78999226,1.848431
1637,113.98950234,1.84312
1638,130.63381869,2.067385
1639,136.19399106,1.081916
1640,130.60034702,0.3383232
1641,118.21214695,1.78583
1642,139.02513168,1.703615
1643,141.16650873,1.050077
1644,130.37346679,1.703269
1645,117.81573783,5.713779
1646,119.1517386,3.401603
1647,134.29058881,2.168803
1648,140.45316277,0.9324691
1649,119.21866875,2.370255
1650,127.23638011,3.569264
1651,121.86559427,0.9769505
1652,143.04766957,2.39907
1653,130.62780852,1.24315
1654,121.73438256,1.478223
1655,126.52448788,3.404136
1656,111.90278366,4.404119
1657,109.40766141,2.737333
1658,132.5481996,0.00226267
1659,128.08595662,3.071083
1660,117.41822209,3.733162
1661,140.86006764,1.246054
1662,132.47550196,0.339974
1663,127.4582417,3.400011
1664,133.25379988,2.736773
1665,127.20772853,2.736948
1666,137.98324466,0.00229884
1667,132.98123374,2.160019
1668,135.52536867,3.188816
1669,115.69264377,1.532411
1670,142.65669704,0.00233982
1671,130.30561004,1.012771
1672,133.39737544,5.065625
1673,119.09408105,1.012345
1674,115.13530079,4.712188
1675,126.27092716,3.571627
1676,135.13729739,1.647048
1677,141.09030691,2.524895
1678,125.21707214,2.064485
1679,123.83821552,2.663391
1680,112.32554333,0.4667713
1681,126.07793459,1.536717
1682,115.190007,0.7388647
1683,125.94846414,5.392191
1684,132.46757776,2.009278
1685,134.39919924,1.84684
1686,126.0088834,1.348737
1687,107.71509995,1.050784
1688,126.4200526,2.69637
1689,136.62131569,3.557804
1690,120.17536166,1.34747
1691,115.02701101,2.662107
1692,128.14875259,1.848204
1693,116.35284562,1.724002
1694,119.4228339,5.564302
1695,120.99799041,0.7416275
1696,132.75132749,7.476328
1697,133.08762614,6.790243
1698,132.04598059,2.377136
1699,124.84249629,4.692629
1700,123.60252657,4.397405
1701,132.66678426,0.6737075
1702,128.63631614,1.649582
1703,107.58367065,2.487305
1704,141.72559438,4.410049
1705,141.18435749,2.06607
1706,123.95312022,2.102098
1707,149.44514663,0.3349266
1708,124.62160256,0.74045
1709,136.09053685,1.926092
