,aster30_wgs84_Pantanal,aster30_slope_Pantanal
1060,108.61242473,2.401136
1061,127.83031947,2.423664
1062,126.19070573,2.66314
1063,125.54568636,3.293104
1064,129.04313261,6.610901
1065,120.81436884,4.522433
1066,138.30888102,7.218582
1067,123.35900219,2.483007
1068,133.69424065,8.58977
1069,110.71128377,2.366495
1070,129.7955139,2.398174
1071,129.89890038,4.305995
1072,129.58066722,2.002158
1073,125.93842828,6.67514
1074,107.84108653,2.957749
1075,117.85832142,3.960311
1076,125.03347165,1.374702
1077,128.47841559,2.834563
1078,128.83436706,8.131495
1079,107.94797902,4.549166
1080,122.36722965,3.571991
1081,132.50901443,4.070194
1082,111.43180134,2.83522
1083,128.63387003,5.807724
1084,116.75904557,0.3365414
1085,130.00623399,8.805358
1086,110.01526116,2.524987
1087,131.35832967,9.285272
1088,121.81154757,2.426618
1089,117.525309,3.56802
1090,148.42313016,4.67396
1091,122.61319624,2.490664
1092,115.74225886,2.612256
1093,134.04216647,2.572851
1094,111.83663253,4.041308
1095,123.69151936,2.110774
1096,122.21302422,0.3396132
1097,129.04807725,2.377509
1098,110.06143444,1.950816
1099,133.99675974,6.46397
1100,104.88860495,0.6765679
1101,115.49778875,3.240231
1102,130.63010089,2.034679
1103,122.14660933,2.110873
1104,131.40619637,3.032642
1105,125.59537598,2.817414
1106,116.47887706,2.071204
1107,116.24582123,2.923945
1108,122.61884684,5.06033
1109,126.9505221,1.375342
1110,121.10317522,2.207361
1111,137.11212946,4.076685
1112,117.34368387,3.718855
1113,132.74763064,3.752774
1114,147.70062058,5.970956
1115,136.19474219,5.118149
1116,137.00572173,1.705294
1117,138.45643511,5.986815
1118,129.08112513,1.787208
1119,128.10345601,2.163958
1120,126.65771231,4.29769
1121,115.2009598,3.799728
1122,146.26079713,3.883905
1123,133.62767489,4.201523
1124,126.47966898,4.202403
1125,143.94942685,0.7709547
1126,147.44535756,2.833963
1127,128.29050326,8.193871
1128,115.41153778,5.707427
1129,118.39921208,2.361951
1130,126.41389369,2.705093
1131,139.39898023,4.296426
1132,126.08127504,2.73715
1133,135.67850556,1.786756
1134,109.68581303,3.25838
1135,111.76633396,1.92465
1136,112.41031139,7.013158
1137,128.40057003,3.564797
1138,135.94831789,8.140866
1139,122.87114105,1.924931
1140,137.6616158,3.718784
1141,131.21219853,4.199104
1142,108.30634155,4.137117
1143,117.0872974,7.735107
1144,119.22841138,1.725468
1145,114.27110845,4.862061
1146,110.58668054,1.687535
1147,119.16185358,2.208489
1148,114.1918907,3.36799
1149,111.40473803,0.3392241
1150,116.77028553,5.163735
1151,116.44205469,1.785673
1152,132.10195194,6.387485
1153,112.10655615,2.10367
1154,126.92129328,4.87136
1155,114.04153292,1.242193
1156,115.00936641,3.797233
1157,129.87968708,2.108567
1158,118.25482874,3.654812
1159,134.08774069,5.343639
1160,132.28408301,8.103393
1161,120.09131092,1.686861
1162,119.21483938,7.237551
1163,126.92835924,5.852252
1164,117.48771664,6.503606
1165,152.85707993,1.926984
1166,130.17872178,5.039172
1167,126.71643775,3.379143
1168,122.40460181,0.7385576
1169,122.63414407,2.969934
1170,134.02909236,5.065569
1171,125.89337309,5.717755
1172,118.10578653,0.7418043
1173,122.03465115,2.523446
1174,133.27971654,5.098564
1175,123.99549022,7.009064
1176,120.14043245,3.466948
1177,110.89551479,1.7855
1178,138.8420838,6.054207
1179,116.96688433,2.960428
1180,130.46071852,1.73719
1181,129.25908772,5.7173
1182,122.29309453,1.081839
1183,131.46123644,2.036614
1184,119.8845285,2.704819
1185,107.22168312,3.696728
1186,114.71374601,1.050294
1187,139.48688579,4.208838
1188,133.91519235,6.897641
1189,128.03621367,4.317978
1190,128.45800956,3.705251
1191,115.76098729,6.564071
1192,139.42296582,3.470009
1193,138.45541108,0.7402574
1194,132.71311979,2.476988
1195,111.82776934,2.571087
1196,134.45152997,4.77299
1197,123.36415986,3.682526
1198,149.34596099,6.305585
1199,138.75744713,3.292524
1200,140.10202286,1.402563
1201,125.90410673,3.995689
1202,115.4973865,5.528944
1203,122.24131121,4.198452
1204,130.52925471,8.042347
1205,125.88340273,3.697709
1206,133.67082519,5.80696
1207,122.16723959,5.444681
1208,148.48860397,4.410762
1209,132.2323756,1.924927
1210,110.00522145,3.996587
1211,141.99842936,5.103248
1212,128.07829542,2.210317
1213,134.48280974,2.369417
1214,142.33203308,6.942701
1215,107.51939094,3.039471
1216,126.34639351,2.037404
1217,140.79438771,1.733801
1218,136.53990795,4.532868
1219,125.72461221,7.776973
1220,112.07001664,1.375667
1221,131.95649612,4.416684
1222,143.15809546,3.035871
1223,115.60181128,2.035831
1224,146.6957896,6.817551
1225,137.74013929,3.564681
1226,119.79634531,4.767823
1227,129.53042687,1.703004
1228,116.84226752,7.726301
1229,143.28525686,6.632141
1230,146.35433826,5.378186
1231,134.82415048,9.980019
1232,142.65168277,9.08613
1233,118.44751712,1.080989
1234,118.60490789,6.354154
1235,126.09253345,4.406866
1236,128.50533185,6.203876
1237,128.43776189,4.198354
1238,137.10744449,3.445974
1239,122.12468783,0.7417132
1240,120.56991663,3.073601
1241,152.665473,2.03363
1242,141.67447241,4.37199
1243,128.25479299,14.154
1244,125.18480106,9.545568
1245,127.66124563,11.99963
1246,113.84583857,5.86272
1247,137.85860381,2.431705
1248,107.61386939,4.046867
1249,124.78607274,1.727105
1250,127.93488321,4.934703
1251,139.3181223,3.294369
1252,122.6179477,3.72081
1253,125.10512924,1.009548
1254,128.08069351,1.012332
1255,125.70615982,8.38273
1256,133.17688943,4.778576
1257,128.76853777,7.659729
1258,109.96976916,4.041631
1259,125.11749175,8.030708
1260,137.23265798,4.046009
1261,133.00983073,3.133643
1262,131.21873584,2.221609
1263,118.63711707,8.767227
1264,135.52698568,4.946777
1265,138.22957517,4.725744
1266,117.40260306,0.4855446
1267,117.60305453,4.542258
1268,114.9560206,4.647819
1269,119.73188068,5.347464
1270,129.73282175,6.165012
1271,116.6884596,2.920357
1272,123.90579652,1.705996
1273,135.58767436,5.239666
1274,145.44495903,1.19117
1275,137.63178158,2.485369
1276,111.80334067,2.571445
1277,119.87283352,1.051925
1278,129.91305594,3.401678
1279,127.18346621,6.781754
1280,119.53508476,3.695014
1281,111.94546013,0.3366978
1282,129.12345631,2.778683
1283,123.1480305,1.08477
1284,126.76509162,5.448666
1285,138.32871349,4.142818
1286,121.60217067,4.137724
1287,116.26264907,1.787263
1288,111.87693701,1.480587
1289,125.66147342,2.426287
1290,128.11911638,1.396448
1291,131.50799179,0.740457
1292,124.49750666,2.004595
1293,107.36129943,2.701464
1294,100.81210076,3.711964
1295,138.61991513,4.459381
1296,113.63569147,5.923612
1297,142.95270861,9.531617
1298,134.50433809,3.071408
1299,135.80430167,1.480222
1300,121.75523764,5.060762
1301,113.69770251,1.47974
1302,120.58013593,4.674841
1303,112.85554125,2.427173
1304,126.6296306,2.610916
1305,117.04576362,0.4896291
1306,134.97258753,10.35901
1307,108.57422235,4.149947
1308,119.85644253,3.686687
1309,112.57743611,1.050746
1310,138.85704083,2.492287
1311,107.73739688,3.737216
1312,118.31775919,6.513335
1313,133.85652311,0.48712
1314,118.12268584,3.669107
1315,126.37481954,2.524714
1316,131.45057543,6.022104
1317,111.09387241,5.101671
1318,120.00671722,3.031816
1319,111.16187577,4.581268
1320,122.50403913,1.189214
1321,142.98045296,3.734754
1322,112.81787048,3.704547
1323,120.98868095,4.711012
1324,130.48991663,2.367607
1325,122.51635749,5.167798
1326,122.74650159,2.489045
1327,107.425889,3.154108
1328,146.80147095,4.680312
1329,117.07630658,4.120269
1330,126.21764885,1.240644
1331,132.21802803,4.316555
1332,117.05258376,2.014904
1333,117.81764163,2.01398
1334,118.38132689,1.949129
1335,131.26485903,4.450598
1336,108.01089453,5.047773
1337,109.55721059,3.078337
1338,127.10363816,3.038176
1339,125.39465447,0.9306781
1340,117.42534402,6.678879
1341,135.4435187,9.151447
1342,115.18860866,0.4648609
1343,144.51268361,6.274086
1344,124.12909401,3.08002
1345,123.0617149,5.216084
1346,119.13902563,2.219047
1347,113.9427675,3.732843
1348,119.7935058,NaN
1349,112.14366334,2.81472
1350,122.42347932,6.790465
1351,124.77713136,4.478167
1352,135.7629759,8.399044
1353,131.98335987,1.479554
1354,131.99765388,4.769217
1355,135.19132711,9.055765
1356,123.94393908,1.850064
1357,115.00749351,1.010475
1358,142.27814305,3.682266
1359,125.64412669,1.863941
1360,103.73757174,2.960214
1361,121.19725634,4.021047
1362,142.53152805,4.748963
1363,137.11100878,3.032832
1364,123.8588728,2.749601
1365,131.21669184,7.809848
1366,125.55018408,6.455441
1367,111.22267608,2.068264
1368,121.30988583,2.702091
1369,111.94851374,5.784307
1370,126.15656861,4.204033
1371,137.63545089,4.400976
1372,112.76589994,2.486829
1373,112.2373489,2.522648
1374,128.27188152,2.769966
1375,108.44878862,2.425438
1376,126.54206872,6.386096
1377,111.33666976,3.469498
1378,150.06203273,3.75414
1379,127.72374346,4.774288
1380,114.81802284,0.7397589
1381,133.84429898,0.7716732
1382,131.09125858,1.190367
1383,132.11608692,1.374492
1384,138.4677038,4.307619
1385,129.01625985,2.160052
1386,119.07161663,2.960997
1387,114.23302393,2.929126
1388,120.7829884,1.244208
1389,116.5238765,2.361359
1390,136.46343062,12.3321
1391,132.9289114,1.396419
1392,139.222818,3.999162
1393,112.59058157,4.041678
1394,121.67729774,11.68311
1395,125.44877724,2.924752
1396,141.83661735,6.787754
1397,133.01805019,5.167078
1398,127.16392105,2.163929
1399,139.04117835,2.603297
1400,106.79703228,3.848727
1401,132.50797497,1.850023
1402,117.80648832,1.784525
1403,121.82664632,2.794022
1404,121.3683763,1.724978
1405,121.24045727,1.347215
1406,131.10392989,1.081526
1407,130.89378961,2.481878
1408,134.91108261,5.378332
1409,136.57496751,2.102801
1410,137.67607048,3.676927
1411,120.18812592,2.960247
1412,122.49598763,5.605993
1413,108.06709633,1.955681
1414,124.43882908,4.304904
1415,110.93493172,4.066675
1416,118.85471744,4.690493
1417,128.52813868,4.456192
1418,117.35724966,4.021777
1419,119.40548293,2.691437
1420,121.41612694,8.230241
1421,120.24125144,2.696463
1422,133.66609237,1.404366
1423,114.79988376,5.978601
1424,125.56231995,5.421799
1425,139.19629568,8.940064
1426,108.1206566,3.547314
1427,138.53058425,4.605872
1428,144.37023618,1.24316
1429,142.88492469,5.201707
1430,130.89460664,2.837045
1431,132.45380009,7.232026
1432,117.70219159,5.173377
1433,122.21935573,1.735999
1434,123.84805902,0.6747841
1435,131.79631119,3.848606
1436,116.60457865,1.536078
1437,139.01359045,4.375453
1438,126.84158339,6.844653
1439,122.34816116,1.353132
1440,113.98081668,2.010547
1441,121.38856077,2.690583
1442,132.91324387,4.424766
1443,112.72211073,1.685644
1444,124.21577632,2.29969
1445,116.41968962,2.023304
1446,129.37857195,3.884498
1447,122.73095281,5.132946
1448,120.61451765,7.429342
1449,130.5259803,3.463287
1450,131.02846416,4.932694
1451,117.16344435,0.4667206
1452,123.113601,6.762514
1453,122.41337749,9.475866
1454,118.06666347,1.396416
1455,137.61199094,2.101186
1456,130.28260646,2.306321
1457,107.93022499,1.53397
1458,133.29777691,4.035863
1459,129.77961575,7.674386
1460,114.27967546,4.306704
1461,113.64422309,2.167818
1462,118.82111393,2.615096
1463,138.92011853,4.726336
1464,124.82996694,5.464356
1465,132.68889429,6.832552
1466,112.24982907,0.7702168
1467,120.83274463,4.74763
1468,121.60197575,5.571936
1469,137.38599381,1.049423
1470,116.03676901,1.240646
1471,131.24420071,6.393599
1472,143.45920087,2.370087
1473,113.87242449,5.928776
1474,116.23487024,3.400362
1475,139.09558988,1.481484
1476,127.40570574,10.08977
1477,121.47446206,4.601809
1478,118.49363858,1.239351
1479,117.54408214,2.210807
1480,129.6685129,12.0887
1481,125.60517629,3.072714
1482,118.48663822,1.464375
1483,106.12656705,1.535471
1484,124.85271371,2.837437
1485,119.89679238,2.83665
1486,112.1080835,7.645739
1487,132.06752545,8.231338
1488,124.64238063,1.926149
1489,134.30143734,7.571988
1490,113.10664438,2.928823
1491,121.07611702,2.793991
1492,129.76562174,7.71805
1493,110.15378417,1.39832
1494,109.7941154,3.470524
1495,113.29117593,7.660113
1496,112.02112185,3.14219
1497,106.57177987,3.187743
1498,147.69503395,5.191369
1499,118.88684465,5.028978
1500,102.76264465,1.052297
1501,117.80054163,10.1791
1502,113.30503764,3.960065
1503,114.38272683,4.894678
1504,121.37148399,2.695451
1505,130.09173076,7.434809
1506,126.53139212,1.535746
1507,143.8681599,4.52067
1508,131.57086069,3.396857
1509,132.75152154,2.217565
1510,135.93751053,2.110283
1511,119.2427848,3.46988
1512,115.18895253,3.499178
1513,111.97087405,1.376509
1514,119.97999415,4.119533
1515,127.52763626,4.457331
1516,114.6671626,1.537327
1517,127.64415742,1.411476
1518,128.18138169,5.243359
1519,118.24949073,6.57066
1520,115.63957414,9.536972
1521,125.83300563,6.655456
1522,115.71848644,7.427397
1523,121.22434535,3.714723
1524,108.51999207,4.066183
1525,119.16821335,3.792327
1526,131.45100632,1.687156
1527,134.50601954,10.10633
1528,141.84027025,3.369752
1529,130.08129881,2.837147
1530,116.94295233,1.190398
1531,112.81155212,2.571415
1532,136.18131375,3.569055
1533,116.53691699,4.424889
1534,136.80782942,2.037957
1535,144.90474329,11.06311
1536,136.51550354,4.886487
1537,112.37814461,4.933284
1538,118.120042,5.655285
1539,135.05764084,3.027685
1540,103.72373267,2.447582
1541,113.52038012,8.260948
1542,125.94581065,2.835147
1543,146.01226002,3.029248
1544,114.29938937,2.021775
1545,135.03465064,7.443346
1546,138.19036402,5.045105
1547,131.65293451,4.582771
1548,123.29284417,1.861913
1549,131.57626408,3.154063
1550,131.43539334,2.662481
1551,140.07870523,3.497504
1552,129.38355275,4.316388
1553,133.21713329,2.706056
1554,132.38855369,8.093862
1555,118.96384245,1.647547
1556,105.69970556,1.481905
1557,131.20974604,4.000757
1558,121.31372642,4.003648
1559,138.28589489,13.64114
1560,135.69803469,3.174725
1561,119.40783053,1.052608
1562,129.53316364,11.98772
1563,127.26263509,5.90026
1564,142.65094306,6.817523
1565,131.0595789,2.394429
1566,120.06772712,4.149147
1567,140.59147014,0.3381475
1568,138.10630518,2.101903
1569,127.99955337,4.582332
1570,114.30941695,4.424909
1571,116.36190414,2.362325
1572,105.69709208,3.79744
1573,128.07415719,1.188629
1574,124.04813246,3.906003
1575,124.70073118,0.6769524
1576,136.93998987,10.71716
1577,138.96692127,3.732388
1578,111.59155571,6.566728
1579,125.68878547,2.615093
1580,122.03591081,2.200746
1581,113.62165827,3.258339
1582,118.00447798,5.530683
1583,106.36896322,1.787647
1584,113.94556644,2.970467
1585,141.46369498,2.523868
1586,122.89407213,2.101941
1587,113.3635097,5.721707
1588,132.65880562,1.011427
1589,99.52322357,4.382964
1590,116.17678396,1.078983
1591,118.02625998,1.78729
1592,111.00055247,3.701106
1593,117.61352012,1.374811
1594,122.50489758,0.3367516
1595,114.55972087,4.913994
1596,110.73819173,7.233068
1597,139.7700961,6.199741
1598,113.41944247,1.648898
1599,133.73227855,3.036337
1600,108.92636048,0.3397315
1601,138.03325359,4.322913
1602,142.45518671,4.08108
1603,114.61409415,1.244123
1604,141.86188739,4.184428
1605,120.01936509,3.464495
1606,122.4473039,6.500995
1607,111.39563866,1.376867
1608,140.82819085,3.063528
1609,127.1215452,4.041164
1610,121.68161906,1.18928
1611,146.83504427,7.218589
1612,128.5962078,3.47181
1613,142.66541805,5.807658
1614,120.8589178,2.833709
1615,155.2919316,10.17951
1616,130.09527193,6.075703
1617,115.90039395,4.147083
1618,120.50356644,2.695581
1619,123.9422705,0.3395403
1620,126.91263657,1.786896
1621,129.92473205,0.4903871
1622,120.51484815,2.361763
1623,120.15509903,4.839396
1624,146.60498606,3.463592
1625,119.85859616,4.149122
1626,137.63952533,2.398164
1627,109.24607198,11.52832
1628,111.99736452,14.23724
1629,116.99684794,2.162887
1630,111.62106878,6.404891
1631,128.02630543,3.888821
1632,121.18159435,0.4648955
1633,138.82754908,3.531327
1634,126.8167453,1.861918
1635,132.82750372,3.295152
1636,122.78999226,4.295732
1637,109.98950234,3.735943
1638,126.63381869,5.470201
1639,137.19399106,7.430742
1640,124.60034702,3.406519
1641,115.21214695,6.790269
1642,139.02513168,3.75426
1643,138.16650873,0.7705192
1644,131.37346679,3.236689
1645,120.81573783,5.392718
1646,120.1517386,5.102415
1647,126.29058881,2.793793
1648,131.45316277,5.397485
1649,113.21866875,1.723771
1650,121.23638011,7.347926
1651,122.86559427,3.407293
1652,149.04766957,5.234128
1653,129.62780852,1.403657
1654,120.73438256,3.700145
1655,123.52448788,1.240867
1656,108.90278366,2.571094
1657,105.40766141,2.932809
1658,131.5481996,0.7655969
1659,128.08595662,0.7671948
1660,118.41822209,3.03439
1661,141.86006764,2.037345
1662,122.47550196,0.6777374
1663,120.4582417,2.218137
1664,134.25379988,3.56691
1665,123.20772853,6.110131
1666,136.98324466,8.687181
1667,125.98123374,3.835644
1668,136.52536867,6.56568
1669,120.69264377,1.925047
1670,142.65669704,5.715768
1671,130.30561004,11.72161
1672,139.39737544,7.380012
1673,122.09408105,1.648885
1674,115.13530079,4.478137
1675,120.27092716,1.847352
1676,132.13729739,7.047379
1677,141.09030691,5.078457
1678,120.21707214,2.305617
1679,126.83821552,1.721699
1680,110.32554333,4.381997
1681,129.07793459,6.083158
1682,120.190007,5.167551
1683,126.94846414,3.439063
1684,124.46757776,3.031868
1685,134.39919924,0.00231043
1686,124.0088834,4.709226
1687,107.71509995,3.91122
1688,124.4200526,4.184458
1689,129.62131569,5.348908
1690,123.17536166,1.080572
1691,118.02701101,5.848196
1692,121.14875259,3.4988
1693,112.35284562,1.478438
1694,116.4228339,10.32067
1695,117.99799041,5.509945
1696,129.75132749,2.394383
1697,136.08762614,14.529
1698,134.04598059,1.376893
1699,119.84249629,6.566706
1700,120.60252657,1.925986
1701,133.66678426,3.369537
1702,131.63631614,1.720266
1703,104.58367065,2.489625
1704,139.72559438,4.378137
1705,127.18435749,7.629292
1706,126.95312022,3.063536
1707,147.44514663,2.433597
1708,133.62160256,3.261484
1709,145.09053685,8.104466
1710,123.15864467,9.110599
1711,133.62821849,2.035489
1712,132.20173245,3.571358
1713,106.51295531,3.154411
1714,118.30008593,2.021858
1715,132.87693522,7.380849
1716,113.56190045,1.35164
