,Araca_tdx12,Araca_tdx30,Araca_aster30,Araca_aw3d30,Barcelos_tdx12,Barcelos_tdx30,Barcelos_aster30,Barcelos_aw3d30,Pantanal_tdx12,Pantanal_tdx30,Pantanal_aster30,Pantanal_aw3d30,Iporanga_tdx12,Iporanga_tdx30,Iporanga_aster30,Iporanga_aw3d30,RioClaro_tdx12,RioClaro_tdx30,RioClaro_aster30,RioClaro_aw3d30,SantaCatarina_tdx12,SantaCatarina_tdx30,SantaCatarina_aster30,SantaCatarina_aw3d30,SerraMar_tdx12,SerraMar_tdx30,SerraMar_aster30,SerraMar_aw3d30
5344,2.11853576,1.75170576,8.0,-2.0005751,-4.09508815,-2.99552815,-2.0,-3.0,6.27627087,6.01207087,4.0,0.0,-1.06276978,2.22953022,-1.0,NaN,-1.57577018,1.22442982,14.0,-4.0,1.15793725,-6.54346275,3.0,-8.0,-4.44378238,-13.58878238,-6.0,-3.0
5345,4.54008994,4.17621994,11.0,1.0,0.40389977,-0.00041023,-2.0,-2.99931655,3.56910722,3.49690722,0.0,-1.99843414,3.26082297,1.85042297,-1.0,-19.9992889,8.35122227,8.03312227,-3.0,0.000302590000047,4.44624705,4.14641705,-1.0,-18.0,-16.62151666,-12.99991666,-3.0,-11.0
5346,-4.28912367,-3.65282367,-4.0,NaN,1.79964244,1.41997244,1.0,NaN,2.96668687,2.51558687,1.0,-1.0,11.84046096,4.07646096,12.0,14.0,5.285084,5.642384,3.0,1.0,1.745497,-3.635003,1.0,NaN,5.79698625,-2.44201375,0.0,-1.0
5347,4.36854838,3.13795838,21.0,0.99926665,0.16816971,-1.17275029,-17.0,NaN,9.33405558,9.01495558,0.0,6.0,7.04800866,6.40240866,-10.0,2.0,5.54376403,4.48786403,2.0,1.0,2.79813703,2.38106403,-16.0,2.0,-6.01516803,5.47763197,2.0,-7.0
5348,2.31124971,4.24344971,2.0,NaN,0.07375097,-0.00237903,5.0,-1.0,2.06243689,2.09053689,-5.0,-2.9994503,3.49511546,2.35241546,-17.0,6.00044294,1.0538335,2.0607335,0.0,-0.99951811,7.81289009,-5.39560991,5.0,0.0,1.29816051,-0.47313949,-1.0,-2.0
5349,3.28596551,2.94795551,-1.0,4.0,10.39278084,NaN,0.0,-9.99931698,2.97136009,3.02926009,1.0,1.00091344,3.91055519,5.61665519,3.0,5.0002991,9.29670636,2.24130636,6.0,6.99986902,3.12407346,1.19032546,-11.0,0.0,-1.23467974,0.53702026,9.0,0.0
5350,2.64794139,2.86035139,10.0,1.99941917,-4.28386087,-4.13796087,-8.0,-4.0,2.96583706,1.37453706,-4.0,0.0,-0.87492925,0.30333075,3.0,-19.0,1.71812638,1.45042638,-5.0,0.0,8.13058274,-1.27041726,2.0,4.0,-2.79611623,NaN,NaN,-2.0
5351,3.75600165,3.98831165,9.0,NaN,5.83682188,2.20822188,5.0,4.0,2.83360836,2.47120836,4.0,-2.0,7.40660855,6.06219855,6.0,4.0,5.7303819,5.3212819,-4.0,1.0,0.82084471,2.41360071,-10.0,0.0,-10.07732349,6.54367651,29.0,-2.0
5352,3.40523763,3.04326763,12.0,2.999428,2.22311272,3.58384272,4.0,NaN,1.98335617,2.19705617,5.0,-0.99949184,4.44064496,4.24663496,4.0,2.00035975,6.17429546,6.27629546,13.0,2.00042549,-1.47859726,-3.63039726,-1.0,-1.0,14.279535,1.180035,12.0,9.0
5353,2.22802282,1.48278282,5.0,-2.0,1.15110968,1.16332968,-12.0,-0.99932178,4.54726181,4.43006181,2.0,1.00152652,1.16263558,1.11953558,2.0,0.000703759999965,5.51692992,5.45172992,-5.0,2.00030214,5.42061145,1.99963145,8.0,3.0,10.85222938,-4.59537062,-4.0,3.0
5354,2.82439402,2.19172402,23.0,2.99985316,0.78035204,0.54259204,0.0,0.000461780000002,3.05168436,2.09198436,2.0,0.000987990000013,-6.32757316,-4.61317316,-2.0,-4.99979637,1.45837409,2.20847409,2.0,-4.00018983,-1.86755544,-2.08635544,-3.0,-6.0,-3.01695623,-0.31595623,14.0,-6.0
5355,1.2795742,-0.2929458,-5.0,-0.000669479999992,4.71030225,6.40764225,-4.0,4.0,0.56893212,0.28593212,1.0,-1.0,-5.26538819,-2.71338819,1.0,-3.0,7.82562764,4.36612764,-5.0,3.0,0.8493928,1.6740028,3.0,1.0,5.70631423,2.66231423,-5.0,16.0
5356,1.10119106,1.41443106,10.0,1.99938007,1.97304808,2.19832808,5.0,1.0,1.68775131,2.92135131,-6.0,-0.9994426,-3.13182763,-3.02232763,-3.0,-12.99941193,5.94123652,6.78623652,2.0,2.00051974,-4.19218961,-0.10875961,-5.0,0.0,4.86737593,6.82337593,17.0,5.0
5357,0.82903231,1.01031231,-2.0,NaN,-3.23120917,-4.54820917,1.0,-2.00020373,3.48910192,3.21730192,-1.0,0.99952027,4.90958806,2.55479806,-8.0,NaN,3.11463567,2.47913567,8.0,-2.00038375,-2.58082122,-5.06022122,2.0,-6.0,-16.16609185,-6.92259185,12.0,-7.0
5358,-1.86222941,-0.36639941,7.0,-5.00059327,-0.02401776,-0.89433776,-5.0,-3.0,2.05788628,1.97068628,0.0,0.000532530000015,8.06709905,6.59509905,21.0,12.00044066,4.62745777,4.90375777,5.0,1.00046597,-4.54802175,-3.78392175,30.0,2.0,10.7654297,7.3717297,-2.0,9.0
5359,-2.19498003,-2.60998003,19.0,NaN,-1.40076548,-0.88616548,1.0,NaN,2.72766106,2.71516106,4.0,-2.99895352,3.20128191,3.29698191,-22.0,-1.99977245,4.85943776,5.10203776,9.0,0.99982654,5.96840386,-4.11809614,11.0,6.0,5.90218523,1.66518523,-11.0,3.0
5360,2.9717592,2.9446492,5.0,-0.000154909999999,3.83357285,1.25586285,-20.0,1.00048557,5.53648433,4.89458433,6.0,0.000689700000009,1.74049413,2.65037413,5.0,NaN,0.69313206,2.49993206,7.0,-2.00041093,2.4856557,2.7036557,-8.0,2.0,8.47330849,-2.65179151,-1.0,6.0
5361,-0.67628238,-1.78341238,-5.0,-1.0,-0.53548892,-0.36556892,-27.0,NaN,3.85395339,3.81175339,1.0,0.000918439999992,-1.84146662,-3.93726662,-2.0,-2.9997659,5.84688054,6.34248054,7.0,3.99982712,-0.42506067,-4.12196067,1.0,-6.0,-0.31392255,-1.62092255,-13.0,-7.0
5362,10.95776784,7.82486784,9.0,8.99987983,-0.88779311,-2.22131311,-2.0,-3.99952776,4.37330867,4.48450867,0.0,-0.99892381,1.92818763,0.12808763,9.0,-2.9997025,-2.06315646,0.0930435399999,0.0,-5.00014983,1.41384716,-0.17203284,-4.0,2.0,5.30233397,4.75133397,9.0,4.0
5363,NaN,NaN,9.0,NaN,8.25559118,7.87982118,8.0,NaN,5.71841986,5.89421986,8.0,2.0,-1.48098626,-1.72008626,7.0,-6.0,4.77751474,4.45171474,2.0,1.0,-13.86024568,-5.22974568,9.0,-13.0,9.3357852,-18.6119148,-8.0,-3.0
5364,-1.67157976,-2.47998976,-1.0,NaN,-0.34385713,-2.21007713,5.0,-1.0,1.14033351,2.84053351,-3.0,-1.0,6.88944201,0.14284201,8.0,0.0,4.57014194,4.00714194,5.0,-1.0,-16.86056646,-8.90191646,3.0,0.0,-17.11359528,-7.20659528,-3.0,-12.0
5365,-4.93557061,-3.53230061,-4.0,-4.0,3.2174347,1.4600647,-9.0,NaN,3.72689994,3.15199994,3.0,-2.99905874,17.15231914,12.89631914,8.0,12.00024421,7.16128233,6.36888233,-4.0,1.99982891,-24.41164049,-2.47974049,20.0,-19.0,-16.96895628,-18.13985628,-1.0,-6.0
5366,4.26357849,4.14717849,9.0,NaN,-3.76318376,-4.19016376,0.0,-2.00021828,4.61569644,4.21559644,6.0,0.0,0.8129825,2.2550825,6.0,-4.0,18.35420688,16.87880688,-1.0,18.0,-8.00799065,0.46700935,12.0,4.0,-9.2281827,-8.4701827,8.0,-17.0
5367,-3.2799305,-3.6065405,-7.0,NaN,1.97917079,2.56960079,9.0,0.99978594,3.01495841,2.76265841,-6.0,-3.0,7.32347939,0.10567939,-3.0,0.0,2.88662915,1.91832915,0.0,-2.0,-0.63182375,-1.29892375,-7.0,-3.0,7.96127548,-5.65212452,-5.0,1.0
5368,8.51843624,7.31560624,5.0,-2.00057764,-3.15919896,-4.13614896,-9.0,-7.0,6.68033997,6.18143997,-2.0,2.0,-12.52824956,-3.83443956,8.0,-14.0,2.7767518,2.7492518,5.0,-4.0,1.02525737,0.98125737,3.0,0.0,-6.24634582,-5.31594582,4.0,-7.0
5369,0.57249654,-0.57819346,-1.0,-2.000594,-2.52085556,-1.87302556,-1.0,-3.0,4.29928427,5.04608427,-1.0,-5.0,3.9949806,-5.8270194,-4.0,4.0,3.83681815,5.96771815,26.0,-1.0,0.77434192,-3.52965808,5.0,-2.0,-7.23233351,-7.39133351,-21.0,-16.0
5370,5.49799312,5.89199312,27.0,NaN,1.38841887,0.60524887,3.0,NaN,2.90947411,4.63057411,0.0,0.0,0.28843887,3.99223887,6.0,1.0,1.01176214,0.94356214,-3.0,-4.0,-5.14741745,0.57395255,2.0,-2.0,24.67479766,2.68079766,0.0,9.0
5371,6.25199487,5.79588487,2.0,3.99942328,-1.21416507,-3.35161507,-5.0,-5.0,5.11398996,5.17098996,-3.0,1.0,-19.57786578,-22.04646578,6.0,1.0,3.91600201,4.41720201,9.0,13.0,16.79195993,1.28835993,-3.0,11.0,8.69520565,4.62820565,12.0,12.0
5372,2.84907575,2.14244575,1.0,-1.00056782,-1.5145242,1.4522758,3.0,2.0,1.70503342,1.58383342,-3.0,-4.0,18.17739582,14.49775582,13.0,NaN,6.9556548,5.5585548,15.0,4.0,0.19042742,8.60792742,9.0,-3.0,8.22910347,1.68650347,1.0,9.0
5373,2.068711,2.073061,-1.0,-0.000726200000003,2.51939027,1.86779027,3.0,NaN,3.46196137,3.66386137,-6.0,0.0,2.04972283,-10.33797717,-16.0,-5.0,2.14303964,3.43813964,-15.0,-6.0,-2.17770975,5.10689025,8.0,2.0,0.2473806,-1.9856194,4.0,-3.0
5374,0.01777941,-0.69978059,-2.0,-1.00056014,-2.80356304,-2.72297304,-4.0,-1.0,2.13257306,1.91507306,-2.0,-1.99950463,1.95366825,3.00188825,0.0,4.00032156,4.63267047,4.77867047,12.0,-0.99959181,-10.32167569,-4.85407569,14.0,-13.0,4.9258562,1.4445562,-6.0,-13.0
5375,-1.27646443,1.72246557,-3.0,-0.000714019999997,0.07286592,1.29579592,0.0,-0.00020353,3.19763821,3.28143821,4.0,-0.000490219999989,10.49245033,9.83878033,2.0,3.99966675,3.20870804,3.07070804,5.0,-1.00040033,5.24320231,4.20040231,6.0,3.0,-10.617159,-8.246159,-5.0,-7.0
5376,-0.36064842,-0.14942842,10.0,0.0,2.25778539,1.79109539,-38.0,-0.99932313,5.21242364,4.14072364,-3.0,2.00154668,4.5235382,4.1577382,-2.0,2.00069739,5.41618189,5.07358189,1.0,1.00030594,7.55536068,1.11106068,8.0,-3.0,-12.9795427,2.8299573,1.0,-11.0
5377,0.76688328,2.01649328,-11.0,NaN,1.64769414,1.58619414,-13.0,NaN,4.55481727,4.64691727,4.0,2.00095182,2.80732692,-2.28567308,14.0,NaN,4.54230848,4.57120848,3.0,0.99984747,4.17744173,9.70152173,14.0,1.0,-1.40496338,1.65303662,11.0,0.0
5378,7.06331655,4.71758655,4.0,-0.0007375,-2.69435129,-1.93072129,2.0,-2.00019803,2.62434622,3.40664622,7.0,0.99954164,-4.83285533,-3.39615533,-5.0,-5.00029122,7.51110653,8.48180653,5.0,2.99964399,3.76243714,4.13522514,-6.0,0.0,1.70151472,-1.26328528,5.0,2.0
5379,1.95201606,1.81766606,5.0,NaN,1.34179349,1.62886349,6.0,1.99979652,1.77484663,2.00894663,3.0,0.9995038,3.65744255,4.64966255,-4.0,-0.000351969999997,6.39561094,6.51151094,-4.0,-0.00041090000002,10.6445818,9.1873818,12.0,6.0,2.67013163,6.40853163,-1.0,2.0
5380,-0.25517515,-0.18935515,-7.0,NaN,-3.87538348,-3.17499348,-6.0,-3.0,0.42078388,3.05508388,-8.0,-2.0,0.70863058,3.15129058,2.0,NaN,5.58150731,5.49910731,8.0,0.0,17.41180282,1.86240282,8.0,5.0,4.34941025,-2.42358975,2.0,0.0
5381,6.84966412,5.30607412,21.0,2.0,1.67422253,0.16034253,-8.0,NaN,-1.21904004,0.58705996,-2.0,-1.99847646,-2.43283322,-0.03583322,5.0,-7.99928831,6.07277503,5.08927503,2.0,1.00029976,-2.86363934,-5.55403934,7.0,-1.0,5.49743765,6.33443765,-5.0,0.0
5382,-2.66387017,-0.15060017,-16.0,-1.0005755,-1.11427891,-1.36611891,-7.0,0.0,0.90550142,-0.64929858,-12.0,-3.99949233,10.72960547,5.82710547,-2.0,4.00036396,3.27437141,3.39927141,-8.0,-2.99957461,2.77851602,3.45858602,-7.0,1.0,8.27480758,-4.15319242,18.0,0.0
5383,2.5901361,1.9381461,16.0,NaN,-1.30652456,-0.59250456,-1.0,NaN,6.71503185,6.51763185,2.0,3.00052549,20.70543747,14.10463747,22.0,21.00042117,3.74712388,3.25362388,-6.0,-0.9995447,-1.8119819,0.8845181,-10.0,0.0,-0.77637964,-1.57257964,1.0,-4.0
5384,-0.90896866,-2.30440866,22.0,-1.0,2.4230628,-0.1238472,-18.0,-2.99931607,2.76170741,2.52980741,0.0,1.00097632,-2.53334368,-1.19324368,0.0,-13.9996896,4.24627577,4.54807577,0.0,-2.00013971,3.72118909,5.38721509,-15.0,3.0,-1.19131031,0.75068969,15.0,-6.0
5385,3.15475257,2.32372257,1.0,3.0,3.4661197,2.2294397,-13.0,0.000683500000001,0.36358039,0.35908039,-5.0,-1.99903616,-3.69294735,-3.56994735,-1.0,-4.99967076,1.16750087,3.43770087,1.0,-6.00012333,6.22379212,-1.46330788,2.0,-5.0,4.43101222,1.39701222,7.0,-4.0
5386,3.29653988,3.96831988,5.0,-0.000610500000001,-7.53403013,-5.03647013,-10.0,-5.0,-0.41291912,-0.49201912,-2.0,1.00053321,0.9866769,0.7758769,1.0,1.00047491,11.23811464,11.35871464,-14.0,3.00047807,8.20117948,1.08867948,-2.0,7.0,-6.77833838,3.87616162,4.0,-8.0
5387,5.90833382,5.47191382,8.0,2.99925233,4.32208425,4.23020425,6.0,0.99977884,5.9453804,5.2001804,-7.0,0.0,7.22666734,8.12346734,6.0,6.0,4.76553248,5.80523248,-1.0,-2.0,-4.61243384,-5.36303384,6.0,-7.0,-1.43659559,0.25030441,15.0,-3.0
5388,-2.61328968,-1.85405968,12.0,-5.0,5.50936926,5.30356926,22.0,2.00068163,8.82612608,4.63502608,0.0,2.00157154,-9.92066169,-6.53876169,-2.0,-19.99929677,5.22962555,5.45372555,4.0,1.00030705,-7.21321978,6.45888022,17.0,-12.0,2.85127721,-7.58772279,2.0,-6.0
5389,4.04730702,1.72032702,-15.0,0.99984193,5.82811992,4.89336992,-17.0,NaN,2.61804898,2.28514898,7.0,-1.9990433,-7.88367605,-13.88517605,-3.0,-3.99981188,1.8171001,4.8163001,5.0,-1.00019535,5.52094042,-6.06704958,-1.0,0.0,6.85215883,-2.75174117,-14.0,NaN
5390,-0.99363027,0.75279973,13.0,NaN,1.09855205,2.25105205,3.0,NaN,2.3939007,1.3013007,-2.0,-0.99897538,7.02906042,6.72356042,2.0,6.00037684,-0.0166064700001,3.04799353,-3.0,-5.0001048,NaN,NaN,NaN,NaN,2.30005607,-5.18494393,-4.0,-6.0
5391,-1.78216023,-1.74719023,10.0,NaN,-1.54867431,-1.55258431,7.0,-0.000207629999998,1.85160238,1.60730238,2.0,-3.0,0.5656388,-4.1584612,13.0,-8.0,6.71510447,6.55250447,6.0,5.0,-15.52700654,-2.33270654,-6.0,NaN,1.89326843,2.85946843,1.0,-1.0
5392,6.06869974,5.98671974,11.0,1.99982982,0.19709562,-0.36622438,-11.0,-3.9995389,6.14263423,6.22233423,4.0,2.00091912,7.54428425,4.79888425,7.0,8.00016596,4.38777389,4.08337389,-7.0,-0.000201990000051,-1.10757844,-3.17820844,-5.0,NaN,1.36568061,-0.05321939,-3.0,5.0
5393,-0.01414301,0.73423699,-4.0,-4.0,1.68985018,2.05153018,-15.0,-3.99931874,3.60217895,3.55027895,1.0,0.000883619999996,-0.80105515,-1.10995515,-4.0,NaN,5.23647105,4.17817105,-9.0,1.99982389,-5.80762085,-0.72812085,8.0,-2.0,-3.55909132,-1.76339132,-2.0,-9.0
5394,2.27680547,2.81474547,18.0,-0.000156719999993,1.78604122,0.89422122,-1.0,NaN,5.92860346,5.60580346,2.0,0.000955939999997,5.91414539,5.56484539,11.0,9.0001727,1.21127728,2.06527728,-4.0,-2.00020027,3.27613247,2.83742847,-8.0,2.0,-1.83666436,2.90163564,1.0,0.0
5395,5.80455388,1.98965388,30.0,NaN,-2.34282766,-1.76499766,-8.0,NaN,3.88608246,2.82348246,2.0,0.00160742,5.28907995,5.19747995,1.0,7.00069131,5.37007077,5.06297077,3.0,3.00031455,-6.91488533,-0.19198533,-3.0,-7.0,0.19739102,-3.61490898,7.0,-4.0
5396,1.9956909,2.4603609,13.0,-1.00014656,-2.30618039,-1.71420039,3.0,-2.999531,-1.37314613,-0.55164613,0.0,-2.99899818,6.76179272,6.47869272,13.0,3.00023913,4.90821573,4.31681573,5.0,-0.000177639999947,10.67871586,2.78111586,2.0,8.0,2.77949749,-1.50650251,10.0,6.0
5397,4.95724287,4.51257287,3.0,5.0,3.7131128,2.0504128,-12.0,5.00068276,2.81448609,2.40198609,2.0,-2.99911151,2.34435745,3.51555745,8.0,-5.99973228,4.24217785,4.30287785,-3.0,-0.000146519999987,9.49108865,7.34038865,10.0,9.0,-1.03929817,1.22600183,3.0,-3.0
5398,2.57911326,2.68665326,5.0,-0.000575910000002,-0.40195534,-0.68678534,-12.0,2.0,5.85726089,5.31606089,4.0,0.0,-2.92259837,-1.84989837,3.0,NaN,4.43617389,4.59627389,11.0,1.0,0.16485439,-0.05332461,-11.0,-4.0,8.79711706,-6.28488294,14.0,1.0
5399,3.84027861,3.55246861,9.0,NaN,2.94606625,3.31979625,8.0,1.99979296,1.00923148,1.09823148,-2.0,0.0,-2.68768754,-6.96358754,8.0,-11.0,5.22590868,5.14280868,-4.0,-1.0,2.75447381,3.39417381,10.0,-2.0,4.23495175,-6.01434825,-12.0,-4.0
5400,1.40944942,1.78951942,6.0,NaN,1.04041519,0.84967519,-3.0,4.0,2.92066015,3.17016015,7.0,-1.0,-6.39470217,-0.82750217,8.0,-20.0,6.43492812,6.32022812,2.0,5.0,-5.64013194,-14.41875194,-10.0,-10.0,4.42899308,-1.62350692,5.0,-2.0
5401,-1.94930563,0.75727437,16.0,-4.00015312,0.27087439,0.11163439,-6.0,0.000442899999996,2.22127843,2.30937843,-4.0,-0.99904023,1.84450614,1.96780614,-8.0,-5.99987459,3.44106911,4.29226911,-8.0,2.99978784,3.20408233,3.37943433,-7.0,-1.0,-15.06820842,-13.15680842,-3.0,-14.0
5402,7.42540376,6.59124376,17.0,NaN,-3.57475369,-0.78346369,2.0,-0.9995233,3.9881596,3.7809596,0.0,-1.99893888,4.45825929,2.78805929,20.0,3.00031086,1.7718571,3.2185571,0.0,-2.00014887,8.45414597,7.30834597,15.0,9.0,1.10751731,2.58251731,-3.0,-3.0
5403,-0.80274649,-0.29707649,-3.0,-1.00014591,4.96143799,3.99723799,-8.0,3.00044672,4.55073749,4.11033749,4.0,1.00097886,4.29254078,6.56964078,5.0,-2.99985395,1.66448437,3.17068437,-6.0,-4.00020546,-0.79727375,5.71779625,4.0,2.0,7.84593423,5.41493423,6.0,4.0
5404,5.46174385,6.33357385,7.0,3.0,1.65890205,1.28772205,-3.0,NaN,0.61823449,0.63003449,0.0,-4.99847071,3.16343706,1.09833706,7.0,3.00070809,4.75637601,4.39227601,8.0,-2.99969868,2.29792705,-4.96467295,-5.0,-4.0,4.84009968,4.96209968,10.0,2.0
5405,0.31704689,0.56868689,15.0,NaN,-3.49260909,-4.01299909,-6.0,-3.00020152,4.35824835,3.78834835,-3.0,-1.00049745,-0.60881982,3.72798018,-5.0,-6.0003835,5.21882072,6.94512072,7.0,-0.000424170000088,2.16024404,-2.23455596,21.0,6.0,-14.55252353,2.70247647,5.0,-5.0
5406,-0.42337069,0.01376931,26.0,-2.0007363,3.65928367,4.05626367,19.0,NaN,4.41244697,4.46444697,-4.0,2.0,-23.90005492,-16.61855492,-8.0,-25.0,1.3846426,1.4945426,-10.0,-6.0,-4.34178461,-6.80788461,3.0,-1.0,2.53980133,-0.12919867,9.0,-1.0
5407,3.57585998,5.47936998,-4.0,NaN,0.20008586,-0.28190414,2.0,-1.0002181,4.01230839,4.07320839,6.0,-1.0,5.08424456,2.68794456,-4.0,-1.0,0.6135046,1.6766046,13.0,-3.0,1.59051983,1.24701983,-11.0,0.0,2.44776939,0.11976939,7.0,3.0
5408,2.92447628,3.56559628,8.0,4.0,2.58107014,3.04783014,-2.0,NaN,4.95875626,5.13965626,0.0,1.0009317,-3.60574616,-6.37584616,-8.0,NaN,4.35628021,4.97868021,2.0,-2.00017753,4.66169493,3.88146493,4.0,1.0,-4.37774426,-0.47174426,5.0,-12.0
5409,3.41316646,3.66942646,10.0,-0.000776200000004,0.846359,0.162889,-6.0,NaN,3.64893157,0.21463157,7.0,3.0,3.53482582,1.20582582,3.0,-3.0,5.08935338,3.35125338,-3.0,-2.0,-1.32363063,4.65008937,-2.0,-4.0,8.89010723,2.58510723,4.0,8.0
5410,-4.68079684,-2.56674684,1.0,-3.0,1.2342441,0.4741241,2.0,0.000668560000001,0.65338411,0.78068411,-6.0,-1.9985271,10.42946159,5.18936159,9.0,6.00068526,3.21149809,4.81129809,1.0,-3.99970303,4.98572814,-7.17627186,10.0,-4.0,-4.87423289,0.88806711,20.0,-5.0
5411,0.67012211,0.57463211,-12.0,NaN,1.27430344,1.28900344,6.0,1.0,3.87423273,3.75403273,-2.0,-1.0,1.52901813,-0.75238187,8.0,-2.0,6.42750203,5.94360203,5.0,2.0,4.04515483,-1.21158917,-11.0,2.0,5.66977395,-5.88942605,4.0,2.0
5412,-0.03982485,0.00679515,10.0,NaN,1.02606133,1.12001133,2.0,NaN,1.68744337,1.17594337,-6.0,1.00102549,3.04984353,5.10464353,14.0,NaN,10.1019756,10.1145756,1.0,5.99988497,-0.65648291,-0.62568291,-2.0,-3.0,4.28355806,2.80585806,10.0,10.0
5413,3.97818034,3.79937034,-24.0,NaN,-2.5597194,-0.5238394,12.0,1.0,3.31570102,3.49930102,0.0,1.0,17.7568599,12.9368599,7.0,NaN,4.21666646,3.66516646,3.0,2.0,3.79667957,3.50925327,-8.0,NaN,8.05011948,5.42311948,-1.0,5.0
5414,-0.58060493,-1.46465493,0.0,-2.0,3.10770415,4.12928415,-13.0,3.00068057,3.99068277,3.74088277,8.0,-0.99909036,-5.92740516,-4.82890516,1.0,NaN,3.72007757,4.67407757,3.0,-1.00018388,2.9374955,8.0123955,12.0,-7.0,13.85276893,-7.45423107,-15.0,-6.0
5415,1.4796566,1.4728266,15.0,2.0,2.59875866,2.65869866,-3.0,NaN,3.33914769,3.56724769,-10.0,-0.99899406,-1.52872184,-3.66962184,10.0,-2.99967929,4.11381836,3.07501836,2.0,-2.00013932,5.30651168,2.84685168,7.0,3.0,1.2259758,-1.1065242,3.0,-2.0
5416,2.26368018,2.31800018,13.0,NaN,4.87457193,4.68166193,0.0,NaN,2.20640323,3.64550323,4.0,3.0,1.69881583,4.47701583,9.0,6.0,3.34719198,2.81429198,1.0,-1.0,0.89609368,-4.92650632,1.0,-1.0,2.71158545,1.76238545,12.0,2.0
5417,3.56000786,3.92915786,5.0,3.0,0.10873407,-0.73000593,-11.0,-2.99931673,1.46282685,1.59822685,-3.0,1.00096331,3.59266981,4.27626981,1.0,6.00033764,3.61767566,4.19637566,1.0,-3.00011666,-0.57622884,6.60027116,0.0,-4.0,1.85468965,2.35568965,-5.0,-2.0
5418,-1.08060823,-0.19637823,-3.0,-2.00014008,0.56067755,1.30904755,24.0,1.00045194,6.87125906,5.56135906,0.0,5.00099566,5.43620098,3.87070098,7.0,7.00017124,5.2679017,6.5138017,0.0,-1.00019758,2.96254196,2.45919196,6.0,1.0,-1.99318045,-1.02868045,15.0,9.0
5419,4.52983715,2.13223715,5.0,NaN,4.42166529,2.45094529,-6.0,0.99978302,-4.92135348,-0.69765348,-11.0,-5.0,-1.08490542,14.26029458,-25.0,3.0,1.92351079,2.55831079,-5.0,1.0,1.88782995,2.71262995,15.0,-5.0,-3.16169367,-1.37429367,9.0,6.0
5420,-1.15445818,0.36845182,2.0,NaN,1.23980965,3.61282965,-7.0,NaN,3.41282595,3.44302595,7.0,-1.99903627,-7.25219861,-4.81639861,4.0,-10.99982439,4.74939005,4.82129005,-5.0,1.9998008,-3.07065475,-6.94394475,-6.0,-3.0,9.47368305,1.53568305,7.0,5.0
5421,2.49403416,3.98473416,-3.0,2.99933167,-1.00333809,-1.74078809,6.0,-2.0002164,5.60382428,5.44512428,1.0,-1.0,-0.73984655,-2.49694655,7.0,0.0,4.28816035,3.83586035,1.0,1.0,-0.60695258,-0.00139158,-2.0,-1.0,1.94153034,-6.87346966,3.0,11.0
5422,7.76806915,9.13939915,-5.0,13.99984675,3.53260143,3.96783143,-23.0,4.00044997,4.5663715,4.1035715,6.0,3.00096074,0.91693597,1.19693597,15.0,6.00014899,4.3765074,4.4940074,-14.0,0.99979338,2.08941085,-0.02757615,-19.0,0.0,-0.59726432,2.23023568,9.0,1.0
5423,3.21665955,2.29487955,0.0,1.99983307,-4.12842033,-5.06565033,-6.0,-0.99953918,5.15188304,4.69058304,8.0,1.00092893,-4.47248405,-3.50978405,1.0,-5.99982992,6.87554883,6.00364883,-12.0,0.99979908,-14.82947771,6.30682229,14.0,-5.0,11.46766976,2.78966976,6.0,9.0
5424,-2.28949828,-1.74982828,-4.0,-2.00018026,1.2550234,1.1968834,0.0,NaN,-0.25377895,-0.02717895,3.0,-4.99944495,5.74928926,5.48288926,7.0,NaN,4.10935289,4.40465289,0.0,-3.00051806,0.06726832,3.91146832,14.0,0.0,8.00706746,5.13416746,1.0,8.0
5425,1.93149012,2.62102012,-1.0,NaN,-1.03490691,-4.29327691,6.0,1.0,0.44691805,0.08981805,-4.0,-1.0,4.09723463,1.61883463,2.0,7.0,5.10261078,5.22051078,-5.0,0.0,11.98256685,8.57453685,-2.0,8.0,-0.40548267,-1.12548267,14.0,1.0
5426,4.08410621,8.49871621,3.0,NaN,0.53391199,-0.16915801,-4.0,0.0006834,1.74880874,1.11850874,-4.0,-0.99905979,9.87103472,4.76013472,9.0,17.00029683,3.14760878,5.61280878,-12.0,-2.00014008,-8.39590414,-8.83433414,0.0,7.0,2.02593695,-9.75476305,-14.0,0.0
5427,0.66757363,-0.28920637,-8.0,-0.000127480000003,-0.97923087,-2.83454087,1.0,0.000480369999998,3.86408557,2.09948557,-5.0,1.00110796,3.24714887,1.81409887,-3.0,-0.99962759,4.3131804,4.7186804,0.0,-2.00011976,-9.13742716,-1.79932716,4.0,2.0,-0.21343968,-3.21113968,-7.0,-2.0
5428,2.1200434,3.1329434,4.0,2.0,-2.58458979,-1.80024979,-3.0,4.00068267,-0.58916933,0.67803067,0.0,-1.99912193,-8.39927841,-7.66657841,-10.0,-14.9997369,5.91485569,6.60295569,0.0,4.99985307,3.19225279,4.21465279,4.0,-7.0,17.41701824,10.76001824,-5.0,15.0
5429,-4.54188408,-4.73174408,-7.0,0.0,3.09077723,3.29086723,5.0,NaN,4.65186915,4.24286915,2.0,-0.99900126,-3.13147265,-1.93767265,3.0,-79.99967946,8.43960438,7.81550438,5.0,2.99986196,1.53046972,-0.08953028,-11.0,-3.0,-0.62965564,0.46684436,1.0,-7.0
