,aw3d30_wgs84_Pantanal,aw3d30_slope_Pantanal
1044,134.88287276,1.010149
1045,126.63460694,1.730199
1046,119.58870409,0.7647057
1047,139.39428067,1.478159
1048,124.21973747,1.404633
1049,136.21455277,0.6752735
1050,144.03610955,0.334942
1051,122.70641786,1.084218
1052,138.74636169,0.7417874
1053,119.94658096,1.189403
1054,130.60313023,1.735367
1055,140.38217699,0.7384531
1056,122.76847232,1.19118
1057,117.22386539,1.051595
1058,125.08514594,0.7404416
1059,112.34676288,2.377528
1060,108.6115419,0.6748089
1061,128.83031947,1.012355
1062,123.18971052,0.4648433
1063,122.54568636,1.478283
1064,124.04313261,12.74086
1065,118.81333493,1.376395
1066,134.30781383,1.47979
1067,126.35803944,4.300687
1068,132.69424065,1.051802
1069,113.70983617,2.366494
1070,130.79498548,1.351218
1071,120.89890038,1.537142
1072,128.58066722,2.769883
1073,125.93842828,2.221184
1074,108.84020774,1.083141
1075,118.85832142,8.74527
1076,118.03251823,0.9306831
1077,123.47741928,1.347823
1078,129.83436706,0.7404261
1079,105.94711737,1.466709
1080,129.36722965,2.221645
1081,128.50792543,2.815258
1082,112.43089922,1.953988
1083,127.63387003,1.401456
1084,120.75806217,1.010894
1085,128.00623399,0.3397764
1086,111.01430737,0.7389092
1087,133.35832967,3.960083
1088,122.81154757,0.7404719
1089,115.52430654,0.3386756
1090,140.42151696,1.347956
1091,123.61214205,0.3356089
1092,114.74081396,2.004623
1093,134.04216647,0.7710739
1094,115.83519818,3.962067
1095,126.69199142,1.189467
1096,125.21197795,2.962359
1097,128.04807725,0.4872124
1098,112.06052675,2.206868
1099,138.99675974,4.042116
1100,112.88717558,0.4861671
1101,117.49683642,3.244112
1102,127.62908053,1.013124
1103,121.14607856,2.611858
1104,124.40670465,1.050134
1105,128.59437609,3.111465
1106,117.47789377,0.9325622
1107,117.24582123,1.467281
1108,122.61884684,1.348303
1109,124.94952951,1.05177
1110,118.10218302,1.014485
1111,128.11212946,4.309978
1112,119.34315552,2.422318
1113,133.74605157,2.102451
1114,137.6995122,0.7666268
1115,134.19474219,3.034994
1116,142.00572173,4.402434
1117,138.45643511,1.04947
1118,128.08112513,1.376263
1119,129.10292388,2.571428
1120,131.65658673,2.307206
1121,116.2009598,0.7405069
1122,142.26025359,1.705291
1123,124.62816128,0.3385323
1124,126.47966898,0.738909
1125,142.94942685,1.844259
1126,139.44485234,1.346905
1127,124.28950898,1.481473
1128,120.41006243,2.02353
1129,124.39921208,1.953676
1130,120.41289667,7.241808
1131,140.39844977,4.301196
1132,126.08176351,0.00228921
1133,138.67799348,1.07896
1134,112.68581303,3.256637
1135,116.76545885,5.314972
1136,123.41031139,11.25932
1137,134.40057003,2.023661
1138,128.94881274,0.3397297
1139,124.87013504,0.3391254
1140,142.6616158,3.036088
1141,135.21219853,0.7384863
1142,111.30594768,1.405654
1143,115.08635223,1.843088
1144,120.22841138,1.787496
1145,119.26962228,1.925028
1146,113.58575551,1.078637
1147,120.16185358,0.9307306
1148,110.19095308,0.7403926
1149,117.40326278,1.082808
1150,113.76884383,1.407625
1151,115.44205469,1.374272
1152,129.10195194,3.908835
1153,114.10562418,0.7400677
1154,131.92129328,1.683783
1155,119.04051195,1.050417
1156,114.00885936,1.734567
1157,123.87862383,0.6778923
1158,116.25389035,5.385855
1159,135.08668941,1.682842
1160,130.28305,0.00226844
1161,116.09035901,6.364019
1162,118.2138958,3.795199
1163,127.92783727,1.009896
1164,114.48771664,0.9307629
1165,143.85707993,0.7692624
1166,140.17872178,1.346141
1167,131.71537004,0.3396036
1168,129.40305424,1.479762
1169,123.63358357,0.4909814
1170,137.02805181,1.718075
1171,128.89337309,1.86364
1172,118.10578653,1.349679
1173,129.03465115,0.9324628
1174,140.27971654,0.7687782
1175,127.99549022,2.108561
1176,120.14094034,2.101415
1177,114.89508299,2.487601
1178,136.8420838,1.051618
1179,127.96688433,2.104127
1180,134.46071852,0.00230021
1181,128.25803681,0.4905913
1182,123.29154124,3.032412
1183,132.4601535,0.9326171
1184,123.88360353,2.110391
1185,112.22125222,1.406495
1186,121.71271231,0.4908007
1187,146.48688579,1.347641
1188,142.91465333,2.358619
1189,122.03470766,5.6571
1190,133.45695627,1.010819
1191,114.76005806,1.407215
1192,134.42296582,0.00235538
1193,136.45541108,1.729801
1194,131.7120954,1.013335
1195,120.82685717,5.476656
1196,136.45152997,4.959203
1197,121.36415986,1.478425
1198,141.34596099,6.475604
1199,144.75744713,2.480907
1200,141.10202286,1.402563
1201,125.90355994,0.4648654
1202,117.49644057,1.685673
1203,121.24031481,1.078681
1204,134.52766747,1.239455
1205,122.88290748,5.348402
1206,136.67082519,0.3348216
1207,119.16622757,2.071488
1208,139.48860397,0.7403399
1209,127.2323756,1.843544
1210,115.00427162,0.3390538
1211,127.99734281,3.155301
1212,135.07778792,1.049962
1213,128.48280974,5.885628
1214,136.33144003,4.615626
1215,108.51850014,0.4667324
1216,134.34586375,0.3381011
1217,137.79388078,1.011128
1218,131.53887757,1.011872
1219,130.72461221,1.013332
1220,113.06911406,0.4668192
1221,128.95541835,3.256665
1222,138.15809546,1.727891
1223,111.60091855,2.662074
1224,138.69529528,0.7403543
1225,134.74013929,2.482221
1226,126.7949057,1.243637
1227,123.52938703,1.189368
1228,116.84074858,3.132142
1229,134.28474979,1.72224
1230,139.35433826,1.844726
1231,141.82415048,4.132357
1232,137.65116269,0.3394722
1233,118.44751712,1.953225
1234,114.60390242,2.02583
1235,125.09151284,0.4668946
1236,133.50578845,1.052511
1237,121.4367777,0.7416576
1238,139.10744449,5.727769
1239,125.12312576,0.9730965
1240,121.56936674,2.523829
1241,141.66496499,2.16363
1242,140.67447241,1.05153
1243,132.25479299,7.551682
1244,127.18423725,1.245345
1245,135.66073129,2.379151
1246,108.84496951,0.3396617
1247,142.85860381,1.188352
1248,109.61345195,0.4874068
1249,127.78657258,0.7666026
1250,126.93386958,2.357579
1251,138.3181223,3.75239
1252,128.61842753,1.37412
1253,127.10512924,1.051655
1254,125.07967135,0.4668927
1255,129.70615982,4.713799
1256,128.17688943,1.012339
1257,129.76900399,1.010955
1258,114.96884044,1.084592
1259,130.11697199,4.021085
1260,138.23265798,3.154333
1261,128.00983073,5.164692
1262,128.21873584,0.4650106
1263,115.63760202,0.7388147
1264,128.52698568,0.00226191
1265,142.22957517,0.3363515
1266,114.40167132,1.532146
1267,116.6025929,2.484717
1268,111.9560206,2.425415
1269,113.73188068,0.3386932
1270,133.73325186,2.380064
1271,121.68754126,6.380078
1272,120.90481461,1.373432
1273,133.5860892,1.083182
1274,146.44495903,1.726494
1275,132.63073597,2.361517
1276,115.80383322,0.338326
1277,120.87283352,1.375664
1278,131.91305594,2.20981
1279,128.18190681,0.00223907
1280,115.53508476,1.377996
1281,111.9445561,1.049989
1282,128.12237275,2.705044
1283,127.14852924,0.67424
1284,127.76453952,0.765062
1285,133.32871349,1.052256
1286,114.60217067,0.00213189
1287,124.26264907,0.6732187
1288,110.87598361,1.052084
1289,124.66147342,0.73993
1290,130.11911638,2.571509
1291,127.50849957,0.4905134
1292,136.49750666,3.565908
1293,110.36039507,0.9796836
1294,107.81122334,0.7417253
1295,138.61942239,0.4861133
1296,108.63479944,0.3396868
1297,137.95166435,1.051319
1298,132.50433809,1.73503
1299,132.8032023,2.209646
1300,121.75523764,0.3366581
1301,114.6967753,1.3755
1302,126.58013593,1.646937
1303,113.8545837,0.7400889
1304,126.6296306,0.6724585
1305,120.04479634,1.841875
1306,135.97258753,1.051551
1307,108.57333479,1.188684
1308,117.85590528,1.083178
1309,110.57653783,1.688019
1310,131.8559174,1.740949
1311,112.73647946,2.959542
1312,126.31681766,3.26245
1313,130.85541066,1.054039
1314,119.12268584,0.3369215
1315,122.37431709,3.671279
1316,139.45057543,0.739736
1317,111.09294694,1.95291
1318,115.00581036,1.788464
1319,112.16093213,0.6761194
1320,121.50249757,0.6751483
1321,137.98045296,6.631121
1322,111.81695534,1.479714
1323,120.98769282,3.403918
1324,130.48991663,0.7648669
1325,123.51635749,1.844051
1326,121.74699147,0.00222195
1327,110.425889,1.082746
1328,145.80147095,2.572888
1329,116.07535245,1.373062
1330,126.21815991,1.927156
1331,136.21802803,2.036948
1332,123.05258376,0.4876466
1333,123.81764163,1.011405
1334,119.38037696,0.7404681
1335,132.26485903,7.082822
1336,112.00993134,0.9324819
1337,109.55631627,1.085582
1338,138.10363816,2.524788
1339,129.39465447,3.717853
1340,115.42432589,1.352212
1341,135.44244962,0.766486
1342,114.18767098,0.4888087
1343,138.51217348,0.6737096
1344,125.12909401,3.077029
1345,125.06222367,3.035962
1346,128.13806499,5.756827
1347,113.94181333,0.7416205
1348,118.79254712,NaN
1349,115.14274945,2.11077
1350,124.42396486,1.191188
1351,120.7756065,3.88572
1352,134.7629759,0.6769285
1353,128.98234689,0.00222963
1354,134.99661117,1.349011
1355,137.19132711,1.949512
1356,118.94393908,1.405982
1357,116.00707703,4.0193
1358,140.27707576,0.4891665
1359,129.64412669,2.002031
1360,107.73669937,0.6761727
1361,115.19725634,1.71841
1362,141.53152805,1.085282
1363,136.11100878,0.7659208
1364,124.85787752,2.663398
1365,140.21669184,1.478168
1366,119.54920747,0.7683496
1367,113.22178392,2.524021
1368,118.30892171,0.4900467
1369,111.94760876,1.348419
1370,133.15605566,11.10277
1371,136.63545089,4.449768
1372,116.76445615,1.051876
1373,118.23637002,0.4649149
1374,127.27084968,0.3352619
1375,109.44878862,0.7417064
1376,131.54155551,0.7661501
1377,112.33577131,2.110751
1378,140.0609326,5.075085
1379,130.72374346,0.3396362
1380,117.81704825,5.098823
1381,128.84320831,1.084469
1382,132.09021218,1.6496
1383,130.11498965,0.7676779
1384,132.46816394,1.051944
1385,127.0152165,1.704672
1386,127.07161663,0.6736225
1387,123.2321104,4.714252
1388,119.7819901,0.3394615
1389,109.52433819,0.4875113
1390,139.46343062,0.7646222
1391,127.9289114,0.00229816
1392,131.22172085,3.802969
1393,114.58960113,0.6746467
1394,130.67776968,3.74209
1395,126.44822411,0.3384525
1396,138.8361205,5.244905
1397,138.01805019,2.956878
1398,126.16242468,1.240075
1399,135.04117835,2.476006
1400,106.79615725,1.012805
1401,123.50691111,0.7674801
1402,116.80552753,1.008812
1403,120.82512478,3.472768
1404,115.36737735,2.616572
1405,126.23942317,0.4861385
1406,124.10236709,0.4648535
1407,126.89325052,0.6737041
1408,126.91157341,0.3367056
1409,136.57496751,1.40798
1410,139.67607048,3.45723
1411,112.18766645,2.490903
1412,126.49598763,0.336314
1413,114.06617686,1.052013
1414,135.4383202,2.025961
1415,118.93396482,2.034619
1416,118.85415595,0.3385971
1417,131.52813868,0.7703142
1418,119.35629525,1.647047
1419,117.40452496,1.404024
1420,119.41612694,6.046124
1421,123.24028303,1.396392
1422,134.66556634,0.6754565
1423,112.79892404,1.687296
1424,123.56134094,1.405133
1425,134.19629568,1.377483
1426,110.11970984,1.706108
1427,137.53058425,7.409828
1428,141.37023618,0.4668447
1429,142.88384957,2.062525
1430,132.89460664,3.080047
1431,131.45427178,6.305614
1432,117.70118945,6.208612
1433,124.21935573,0.7397879
1434,124.84805902,0.4648466
1435,129.79680475,1.011718
1436,116.60457865,2.614732
1437,138.01359045,0.3349094
1438,130.84158339,0.677022
1439,116.34714536,1.398165
1440,120.97988474,2.834726
1441,124.38856077,5.390182
1442,138.9121823,0.6764286
1443,116.72118369,0.3379961
1444,123.21476212,0.9732785
1445,118.4182136,2.703418
1446,133.377521,0.7403792
1447,120.73095281,3.565071
1448,123.61451765,1.5338
1449,136.52495459,1.237569
1450,137.02846416,0.3349801
1451,119.16241504,0.9766375
1452,122.11210266,5.273232
1453,120.41337749,0.6717832
1454,120.06625452,6.719493
1455,140.61199094,0.4905297
1456,135.28209468,1.846957
1457,111.92879991,0.4668395
1458,130.29673879,2.833081
1459,130.77961575,3.036918
1460,114.27878193,3.112031
1461,107.64422309,1.378005
1462,120.82008928,0.0022068
1463,140.91906859,0.4851081
1464,124.82996694,0.7416632
1465,127.68834252,2.329212
1466,113.24942935,2.751615
1467,119.83176414,1.480312
1468,130.60197575,1.080684
1469,139.38599381,1.081062
1470,115.03535489,3.035604
1471,128.24310343,4.461129
1472,135.45920087,0.7388127
1473,110.8714472,1.012766
1474,122.23391982,4.869894
1475,141.09558988,0.4893126
1476,113.40468803,6.793667
1477,123.47291843,0.464896
1478,124.49363858,1.649567
1479,120.54312698,3.07355
1480,138.6685129,0.3378655
1481,132.60517629,1.011303
1482,122.48564252,1.863923
1483,113.1256235,2.023318
1484,119.85172157,2.110422
1485,119.89727357,1.86191
1486,109.1080835,0.9770297
1487,135.06752545,1.409633
1488,124.64185863,0.7667264
1489,133.30143734,0.3354943
1490,113.10572105,3.034393
1491,119.07611702,2.360333
1492,130.76504698,2.104939
1493,119.1528034,0.7417407
1494,113.79319963,2.100901
1495,112.29070344,1.706126
1496,114.02063916,0.4874113
1497,114.57078606,0.7721387
1498,151.69451149,10.39686
1499,116.88532848,1.786661
1500,108.76223084,0.4667059
1501,120.79951541,2.208524
1502,118.30404787,0.464939
1503,114.38179402,2.329201
1504,119.37000403,3.997833
1505,137.09173076,0.6735056
1506,122.53046814,1.46376
1507,143.8681599,2.067348
1508,134.56983925,5.841021
1509,137.75152154,1.189215
1510,138.93751053,1.080265
1511,126.24226551,2.612679
1512,118.18802674,3.295026
1513,114.96992353,0.4873013
1514,114.97904245,1.405814
1515,131.5265922,0.00227399
1516,113.6671626,1.081083
1517,128.64415742,4.424521
1518,126.18086766,0.338277
1519,113.24855565,1.081754
1520,106.63867271,2.363384
1521,126.83346108,1.469854
1522,121.71750383,1.191184
1523,133.22434535,1.701539
1524,117.51905313,2.025021
1525,124.16720346,1.242364
1526,125.45100632,1.396388
1527,134.50548948,0.6737449
1528,136.84027025,4.214857
1529,129.08129881,0.7687469
1530,117.94244606,0.336819
1531,119.81155212,0.3351804
1532,125.17975506,0.7654616
1533,122.53691699,6.513758
1534,134.80829268,5.544179
1535,144.90474329,0.4894067
1536,134.51550354,0.00236915
1537,121.3772013,3.260769
1538,118.120042,0.4669133
1539,131.05764084,0.4648437
1540,107.72284837,0.6763705
1541,114.52038012,0.335769
1542,136.94581065,1.396392
1543,141.01226002,0.4648785
1544,113.2984575,1.372815
1545,135.03465064,1.46278
1546,143.19036402,1.926031
1547,134.65293451,2.74927
1548,120.29182632,5.346437
1549,132.57573793,0.4858873
1550,129.43539334,1.18924
1551,142.07870523,0.339195
1552,134.38355275,0.4859108
1553,136.21713329,3.706012
1554,140.38855369,1.949545
1555,117.96329281,1.536298
1556,104.69880633,1.410551
1557,123.20974604,2.477443
1558,125.31320369,0.7385987
1559,147.28589489,2.792152
1560,139.69694047,0.9307299
1561,116.40680766,0.3370541
1562,123.53316364,3.572928
1563,136.26263509,4.631751
1564,135.65094306,1.243036
1565,129.0595789,1.241862
1566,117.06772712,2.48721
1567,138.59147014,0.7655268
1568,141.10630518,0.6761492
1569,141.99955337,2.663096
1570,126.30846595,8.824113
1571,118.36101351,0.6732332
1572,109.69621468,0.6736953
1573,120.07312473,0.00220186
1574,128.04813246,0.6745936
1575,125.70073118,5.246405
1576,136.94045637,0.6774833
1577,140.96692127,0.466912
1578,112.59155571,2.447038
1579,124.68771819,0.7724257
1580,118.03496424,7.950411
1581,112.62066099,0.9769371
1582,120.00447798,1.738704
1583,111.36803772,3.424233
1584,118.94556644,0.6733101
1585,141.46369498,1.374851
1586,118.89407213,5.315405
1587,109.3626011,0.4667352
1588,134.65880562,1.47065
1589,109.52233993,1.689708
1590,119.17528885,1.243522
1591,120.02573535,0.336847
1592,114.99960319,1.376483
1593,119.61254706,1.081012
1594,117.50342935,0.7404891
1595,109.55972087,2.069622
1596,106.73730961,2.737428
1597,135.76905086,0.4648497
1598,113.41853223,1.352816
1599,130.73125994,4.131796
1600,106.9254909,1.052366
1601,136.03325359,1.34762
1602,135.45403684,1.690161
1603,115.61263598,0.7386816
1604,129.86188739,0.4666911
1605,119.01785748,2.377266
1606,124.4473039,0.3354615
1607,116.39462098,0.9809305
1608,138.82658472,0.3392822
1609,120.1205648,0.7386445
1610,127.68016728,0.9783084
1611,138.83452341,0.9307204
1612,127.59521899,5.203748
1613,138.66541805,1.374885
1614,119.85739907,1.239231
1615,145.2919316,6.116134
1616,128.09527193,6.046125
1617,115.89945524,3.374757
1618,119.50261306,0.00209492
1619,118.94175556,1.013054
1620,128.91263657,0.3352247
1621,130.92473205,0.7708545
1622,125.51484815,0.3368303
1623,122.15413608,1.786831
1624,143.60498606,1.396421
1625,112.85716338,4.406071
1626,135.63952533,1.008565
1627,123.24607198,5.902338
1628,120.99736452,1.015269
1629,118.99588047,1.009494
1630,110.6201632,4.159683
1631,129.02630543,1.190328
1632,121.18009914,2.068723
1633,141.82754908,0.3391617
1634,128.8167453,0.00231467
1635,128.82750372,6.132419
1636,122.78897965,3.111111
1637,114.98859613,2.205817
1638,129.63381869,0.6744745
1639,136.19399106,3.079113
1640,134.60034702,1.847427
1641,118.21214695,0.7418186
1642,136.02513168,1.189179
1643,137.16700475,0.7386366
1644,131.37346679,0.7403747
1645,120.8147697,3.369201
1646,119.15126133,0.6757181
1647,134.29058881,5.434009
1648,139.45316277,4.21772
1649,118.21767417,0.3396434
1650,126.23638011,0.673058
1651,123.86559427,0.00224256
1652,144.04766957,2.808542
1653,130.62622488,0.3393753
1654,121.73341504,4.441661
1655,129.52353656,4.01924
1656,111.90187509,1.406606
1657,109.40676477,0.3370176
1658,130.5471662,0.6749353
1659,129.08595662,0.3383829
1660,117.41724102,2.664165
1661,139.86053953,1.05023
1662,132.47550196,1.410767
1663,125.4582417,0.4649231
1664,136.25379988,5.621477
1665,126.20718721,0.9747708
1666,140.98218684,1.531969
1667,132.98019984,3.466888
1668,135.52536867,0.7725405
1669,121.69166304,2.358118
1670,143.65669704,2.36057
1671,128.3046463,4.460706
1672,132.39737544,4.307156
1673,118.09408105,1.242968
1674,120.13434431,2.525361
1675,127.27139007,1.242787
1676,136.13729739,2.21056
1677,139.09030691,3.040056
1678,119.2161056,2.205727
1679,122.83721977,3.068363
1680,114.32513473,4.607049
1681,126.07691197,1.053396
1682,117.18898047,0.7678857
1683,127.94749396,2.664319
1684,133.4664989,0.4903555
1685,135.39919924,1.350172
1686,130.0088834,0.3366267
1687,108.71421561,0.768793
1688,126.41900792,0.7404544
1689,137.62131569,0.00229977
1690,118.17484424,0.9307114
1691,115.02606504,1.01138
1692,127.14875259,0.7404451
1693,119.35136559,2.610807
1694,121.4218171,7.551752
1695,123.99703732,0.3390991
1696,138.75132749,1.237944
1697,129.08762614,12.67612
1698,140.04598059,1.396389
