,X,Y,tdx12_Araca,tdx30_Araca,srtm30_Araca,srtm30_wgs84_Araca,aster30_Araca,aster30_wgs84_Araca,aw3d30_Araca,aw3d30_wgs84_Araca
222,NaN,-63.30594959,0.94146627,0.94153984,0.94153984,0.94153984,0.94153984,0.94153984,0.94141722,0.94141722
223,865.89837018,-63.21330113,0.93022611,0.9302978,0.9302978,0.9302978,0.9302978,0.9302978,0.93017831,0.93017831
224,34.30232638,-63.26696629,0.31282694,0.31279575,0.31279575,0.31279575,0.31279575,0.31279575,0.31284773,0.31284773
225,49.56098528,-63.80061506,0.20815055,0.20810191,0.20810191,0.20810191,0.20810191,0.20810191,0.20818297,0.20818297
226,46.17760504,-63.72396697,0.54187313,0.5418801,0.5418801,0.5418801,0.5418801,0.5418801,0.54186847,0.54186847
227,38.18261991,-63.67308089,0.3359364,0.33590906,0.33590906,0.33590906,0.33590906,0.33590906,0.33595462,0.33595462
228,NaN,-63.39929469,0.35819459,0.35817096,0.35817096,0.35817096,0.35817096,0.35817096,0.35821034,0.35821034
229,76.62814289,-63.06084855,0.84501193,0.84506943,0.84506943,0.84506943,0.84506943,0.84506943,0.8449736,0.8449736
230,51.8281944,-63.54868141,0.4663675,0.46636189,0.46636189,0.46636189,0.46636189,0.46636189,0.46637123,0.46637123
231,38.59018111,-63.8310142,0.27282836,0.2727905,0.2727905,0.2727905,0.2727905,0.2727905,0.2728536,0.2728536
232,43.48026213,-63.78845952,0.28722093,0.28718547,0.28718547,0.28718547,0.28718547,0.28718547,0.28724457,0.28724457
233,52.9695274,-63.97382078,0.22370527,0.22365923,0.22365923,0.22365923,0.22365923,0.22365923,0.22373597,0.22373597
234,54.20888807,-63.72171983,0.47864582,0.47864226,0.47864226,0.47864226,0.47864226,0.47864226,0.47864819,0.47864819
235,45.2473315,-63.61383053,0.02347671,0.02339729,0.02339729,0.02339729,0.02339729,0.02339729,0.02352965,0.02352965
236,NaN,-63.05023024,0.22398496,0.22393897,0.22393897,0.22393897,0.22393897,0.22393897,0.22401563,0.22401563
237,44.74460993,-63.88600721,0.23893602,0.23889251,0.23889251,0.23889251,0.23889251,0.23889251,0.23896502,0.23896502
238,NaN,-63.19534284,0.02349359,0.02341418,0.02341418,0.02341418,0.02341418,0.02341418,0.02354653,0.02354653
239,53.56399903,-63.87885017,0.49194883,0.49194749,0.49194749,0.49194749,0.49194749,0.49194749,0.49194972,0.49194972
240,65.14271197,-63.78473116,0.85105357,0.85111208,0.85111208,0.85111208,0.85111208,0.85111208,0.85101457,0.85101457
241,53.05986283,-63.96232499,0.05983569,0.05976234,0.05976234,0.05976234,0.05976234,0.05976234,0.05988459,0.05988459
242,54.86320274,-63.51945322,0.29057182,0.29053692,0.29053692,0.29053692,0.29053692,0.29053692,0.29059508,0.29059508
243,52.861776,-63.5143949,0.27322571,0.27318792,0.27318792,0.27318792,0.27318792,0.27318792,0.2732509,0.2732509
244,NaN,-63.19410218,0.99817114,0.99825416,0.99825416,0.99825416,0.99825416,0.99825416,0.99811579,0.99811579
245,38.26848265,-63.71308435,0.34577876,0.34575306,0.34575306,0.34575306,0.34575306,0.34575306,0.3457959,0.3457959
246,NaN,-63.61451844,0.86605943,0.86612044,0.86612044,0.86612044,0.86612044,0.86612044,0.86601876,0.86601876
247,NaN,-63.37281528,0.33691644,0.33688927,0.33688927,0.33688927,0.33688927,0.33688927,0.33693456,0.33693456
248,58.13020579,-63.7110489,0.57343133,0.57344357,0.57344357,0.57344357,0.57344357,0.57344357,0.57342317,0.57342317
249,NaN,-63.49770727,0.28160122,0.28156483,0.28156483,0.28156483,0.28156483,0.28156483,0.28162549,0.28162549
250,35.93487976,-63.09476371,0.32638324,0.3263543,0.3263543,0.3263543,0.3263543,0.3263543,0.32640252,0.32640252
251,82.08810585,-63.79305726,0.98632715,0.9864082,0.9864082,0.9864082,0.9864082,0.9864082,0.98627312,0.98627312
252,54.0850718,-63.70253066,0.62099777,0.62101794,0.62101794,0.62101794,0.62101794,0.62101794,0.62098433,0.62098433
253,103.46673806,-63.47579905,0.86926605,0.86932759,0.86932759,0.86932759,0.86932759,0.86932759,0.86922503,0.86922503
254,NaN,-63.38867144,0.47787565,0.47787197,0.47787197,0.47787197,0.47787197,0.47787197,0.47787811,0.47787811
255,NaN,-63.03536804,0.51527932,0.51528186,0.51528186,0.51528186,0.51528186,0.51528186,0.51527762,0.51527762
256,57.20329204,-63.64189515,0.1871112,0.18705905,0.18705905,0.18705905,0.18705905,0.18705905,0.18714596,0.18714596
257,NaN,-63.4304774,0.23345098,0.23340656,0.23340656,0.23340656,0.23340656,0.23340656,0.2334806,0.2334806
258,33.89710414,-63.04571809,0.20618339,0.20613443,0.20613443,0.20613443,0.20613443,0.20613443,0.20621604,0.20621604
259,58.67681249,-63.8720708,0.29032588,0.29029094,0.29029094,0.29029094,0.29029094,0.29029094,0.29034917,0.29034917
260,34.94473859,-63.03231318,0.07327572,0.07320461,0.07320461,0.07320461,0.07320461,0.07320461,0.07332313,0.07332313
261,56.09195007,-63.22861958,0.56968677,0.56969839,0.56969839,0.56969839,0.56969839,0.56969839,0.56967903,0.56967903
262,37.06848488,-63.21177392,0.54527322,0.54528076,0.54528076,0.54528076,0.54528076,0.54528076,0.54526819,0.54526819
263,70.90170197,-63.67660854,0.85736184,0.85742139,0.85742139,0.85742139,0.85742139,0.85742139,0.85732213,0.85732213
264,NaN,-63.4677193,0.16003813,0.15998148,0.15998148,0.15998148,0.15998148,0.15998148,0.1600759,0.1600759
265,60.98443686,-63.65885785,0.62631198,0.62633303,0.62633303,0.62633303,0.62633303,0.62633303,0.62629795,0.62629795
266,63.14640041,-63.72744235,0.61043778,0.61045619,0.61045619,0.61045619,0.61045619,0.61045619,0.61042551,0.61042551
267,49.7913247,-63.8714322,0.1208421,0.12077891,0.12077891,0.12077891,0.12077891,0.12077891,0.12088422,0.12088422
268,61.70759636,-63.54731656,0.68943784,0.68946941,0.68946941,0.68946941,0.68946941,0.68946941,0.6894168,0.6894168
269,NaN,-63.29858803,0.25122775,0.25118629,0.25118629,0.25118629,0.25118629,0.25118629,0.25125539,0.25125539
270,54.96274104,-63.56495691,0.29358339,0.29354899,0.29354899,0.29354899,0.29354899,0.29354899,0.29360633,0.29360633
271,941.39514691,-63.44882818,0.90163205,0.90169899,0.90169899,0.90169899,0.90169899,0.90169899,0.90158743,0.90158743
272,251.53840478,-63.53812883,0.9949316,0.99501408,0.99501408,0.99501408,0.99501408,0.99501408,0.99487661,0.99487661
273,87.52630941,-63.50068259,0.85490871,0.85496786,0.85496786,0.85496786,0.85496786,0.85496786,0.85486928,0.85486928
274,NaN,-63.01559231,0.93717458,0.93724743,0.93724743,0.93724743,0.93724743,0.93724743,0.93712601,0.93712601
275,NaN,-63.30435753,0.96952732,0.96960557,0.96960557,0.96960557,0.96960557,0.96960557,0.96947516,0.96947516
276,47.97157458,-63.18852592,0.64958936,0.64961429,0.64961429,0.64961429,0.64961429,0.64961429,0.64957274,0.64957274
277,59.09563091,-63.70061928,0.59391741,0.59393306,0.59393306,0.59393306,0.59393306,0.59393306,0.59390698,0.59390698
278,66.23192851,-63.80076512,0.75287246,0.7529146,0.7529146,0.7529146,0.7529146,0.7529146,0.75284436,0.75284436
279,NaN,-63.32900395,0.44074752,0.44073764,0.44073764,0.44073764,0.44073764,0.44073764,0.4407541,0.4407541
280,66.62347725,-63.5249261,0.76079667,0.76084013,0.76084013,0.76084013,0.76084013,0.76084013,0.76076769,0.76076769
281,60.79136926,-63.96382576,0.45209039,0.45208241,0.45208241,0.45208241,0.45208241,0.45208241,0.45209571,0.45209571
282,36.95391069,-63.97035698,0.23431496,0.23427068,0.23427068,0.23427068,0.23427068,0.23427068,0.23434447,0.23434447
283,48.63857477,-63.0240638,0.64733322,0.64735777,0.64735777,0.64735777,0.64735777,0.64735777,0.64731685,0.64731685
284,NaN,-63.76419261,0.24643693,0.24639467,0.24639467,0.24639467,0.24639467,0.24639467,0.2464651,0.2464651
285,34.88352679,-63.00655166,0.08659098,0.08652208,0.08652208,0.08652208,0.08652208,0.08652208,0.08663691,0.08663691
286,62.41796535,-63.41992125,0.72456807,0.72460549,0.72460549,0.72460549,0.72460549,0.72460549,0.72454312,0.72454312
287,77.4364547,-63.93479727,0.92507727,0.92514811,0.92514811,0.92514811,0.92514811,0.92514811,0.92503005,0.92503005
288,NaN,-63.20515582,0.87867186,0.87873497,0.87873497,0.87873497,0.87873497,0.87873497,0.87862979,0.87862979
289,NaN,-63.11373838,0.59032548,0.59034054,0.59034054,0.59034054,0.59034054,0.59034054,0.59031545,0.59031545
290,28.19776916,-63.18734104,0.19688528,0.19683477,0.19683477,0.19683477,0.19683477,0.19683477,0.19691895,0.19691895
291,NaN,-63.46931078,0.3766634,0.37664285,0.37664285,0.37664285,0.37664285,0.37664285,0.37667711,0.37667711
292,78.62671175,-63.54315627,0.83371425,0.83376986,0.83376986,0.83376986,0.83376986,0.83376986,0.83367717,0.83367717
293,NaN,-63.27326519,0.05674111,0.05666725,0.05666725,0.05666725,0.05666725,0.05666725,0.05679036,0.05679036
294,NaN,-63.44657541,0.03014564,0.03006734,0.03006734,0.03006734,0.03006734,0.03006734,0.03019784,0.03019784
295,40.58287066,-63.87434442,0.44478461,0.44477541,0.44477541,0.44477541,0.44477541,0.44477541,0.44479075,0.44479075
296,42.65766228,-63.00983558,0.54087318,0.54087999,0.54087999,0.54087999,0.54087999,0.54087999,0.54086864,0.54086864
297,65.68744849,-63.07358474,0.76406974,0.76411375,0.76411375,0.76411375,0.76411375,0.76411375,0.76404041,0.76404041
298,49.93262026,-63.60311825,0.49545525,0.49545449,0.49545449,0.49545449,0.49545449,0.49545449,0.49545575,0.49545575
299,80.33402243,-63.89775979,0.95826355,0.95833991,0.95833991,0.95833991,0.95833991,0.95833991,0.95821263,0.95821263
300,55.09318586,-63.96429858,0.02191052,0.02183084,0.02183084,0.02183084,0.02183084,0.02183084,0.02196363,0.02196363
301,91.83670294,-63.14397293,0.74856553,0.74860695,0.74860695,0.74860695,0.74860695,0.74860695,0.74853791,0.74853791
302,55.93182575,-63.89883507,0.01961254,0.01953249,0.01953249,0.01953249,0.01953249,0.01953249,0.01966591,0.01966591
303,33.30783166,-63.26860194,0.30831097,0.30827903,0.30827903,0.30827903,0.30827903,0.30827903,0.30833227,0.30833227
304,43.89148151,-63.54830004,0.35156232,0.35153758,0.35153758,0.35153758,0.35153758,0.35153758,0.35157881,0.35157881
305,NaN,-63.12313478,0.73075697,0.73079543,0.73079543,0.73079543,0.73079543,0.73079543,0.73073133,0.73073133
306,58.93252366,-63.97344283,0.27605431,0.27601699,0.27601699,0.27601699,0.27601699,0.27601699,0.27607919,0.27607919
307,NaN,-63.78155711,0.16518122,0.16512542,0.16512542,0.16512542,0.16512542,0.16512542,0.16521842,0.16521842
308,74.82134626,-63.12371943,0.6897514,0.68978302,0.68978302,0.68978302,0.68978302,0.68978302,0.68973032,0.68973032
309,57.41876255,-63.83932942,0.58041154,0.58042494,0.58042494,0.58042494,0.58042494,0.58042494,0.58040261,0.58040261
310,NaN,-63.41094172,0.31169129,0.31165991,0.31165991,0.31165991,0.31165991,0.31165991,0.31171221,0.31171221
311,89.24716335,-63.867237,0.99332587,0.99340808,0.99340808,0.99340808,0.99340808,0.99340808,0.99327106,0.99327106
312,74.4202561,-63.90109694,0.82043512,0.82048852,0.82048852,0.82048852,0.82048852,0.82048852,0.82039952,0.82039952
313,44.61149779,-63.88698223,0.44736806,0.44735929,0.44735929,0.44735929,0.44735929,0.44735929,0.44737391,0.44737391
314,36.06762528,-63.16105117,0.33470922,0.33468167,0.33468167,0.33468167,0.33468167,0.33468167,0.33472758,0.33472758
315,58.30912892,-63.86865179,0.88801658,0.88808124,0.88808124,0.88808124,0.88808124,0.88808124,0.88797347,0.88797347
316,NaN,-63.26860883,0.71898026,0.71901675,0.71901675,0.71901675,0.71901675,0.71901675,0.71895593,0.71895593
317,NaN,-63.45128982,0.10714728,0.10708181,0.10708181,0.10708181,0.10708181,0.10708181,0.10719092,0.10719092
318,34.92900501,-63.09178033,0.32558218,0.32555311,0.32555311,0.32555311,0.32555311,0.32555311,0.32560156,0.32560156
319,NaN,-63.30502924,0.48156764,0.48156457,0.48156457,0.48156457,0.48156457,0.48156457,0.48156969,0.48156969
320,NaN,-63.27613099,0.23502693,0.23498277,0.23498277,0.23498277,0.23498277,0.23498277,0.23505637,0.23505637
321,56.43076085,-63.72082287,0.12045889,0.12039564,0.12039564,0.12039564,0.12039564,0.12039564,0.12050106,0.12050106
322,52.44585983,-63.75768155,0.22850804,0.2284628,0.2284628,0.2284628,0.2284628,0.2284628,0.22853821,0.22853821
323,NaN,-63.5862088,0.8922096,0.89227496,0.89227496,0.89227496,0.89227496,0.89227496,0.89216603,0.89216603
324,57.69531796,-63.81292072,0.05620731,0.05613335,0.05613335,0.05613335,0.05613335,0.05613335,0.05625662,0.05625662
325,65.06286474,-63.74269195,0.82598175,0.82603607,0.82603607,0.82603607,0.82603607,0.82603607,0.82594553,0.82594553
326,39.24317033,-63.70147843,0.3433144,0.34328829,0.34328829,0.34328829,0.34328829,0.34328829,0.34333181,0.34333181
327,56.63917078,-63.51547727,0.68838409,0.68841549,0.68841549,0.68841549,0.68841549,0.68841549,0.68836316,0.68836316
328,53.21560259,-63.64325942,0.17289818,0.17284367,0.17284367,0.17284367,0.17284367,0.17284367,0.17293453,0.17293453
329,NaN,-63.11644105,0.5859492,0.58596352,0.58596352,0.58596352,0.58596352,0.58596352,0.58593965,0.58593965
330,NaN,-63.42138494,0.43939629,0.43938619,0.43938619,0.43938619,0.43938619,0.43938619,0.43940302,0.43940302
331,NaN,-63.47908016,0.3649367,0.36491419,0.36491419,0.36491419,0.36491419,0.36491419,0.36495171,0.36495171
332,NaN,-63.39483781,0.73104654,0.73108504,0.73108504,0.73108504,0.73108504,0.73108504,0.73102087,0.73102087
333,NaN,-63.53932295,0.79857875,0.7986285,0.7986285,0.7986285,0.7986285,0.7986285,0.79854557,0.79854557
334,44.99761914,-63.19367138,0.616528,0.61654742,0.61654742,0.61654742,0.61654742,0.61654742,0.61651505,0.61651505
335,114.76236274,-63.13177947,0.86374605,0.86380666,0.86380666,0.86380666,0.86380666,0.86380666,0.86370563,0.86370563
336,41.0737779,-63.20180105,0.49112933,0.49112785,0.49112785,0.49112785,0.49112785,0.49112785,0.49113031,0.49113031
337,20.42109256,-63.25171656,0.05189248,0.0518178,0.0518178,0.0518178,0.0518178,0.0518178,0.05194226,0.05194226
338,53.91961022,-63.63539507,0.65108276,0.65110794,0.65110794,0.65110794,0.65110794,0.65110794,0.65106597,0.65106597
339,NaN,-63.2366484,0.70054065,0.70057407,0.70057407,0.70057407,0.70057407,0.70057407,0.70051837,0.70051837
340,NaN,-63.21964917,0.83855649,0.83861291,0.83861291,0.83861291,0.83861291,0.83861291,0.83851888,0.83851888
341,55.57169306,-63.77877075,0.11529529,0.11523118,0.11523118,0.11523118,0.11523118,0.11523118,0.11533803,0.11533803
342,39.99195498,-63.60558146,0.40006755,0.4000509,0.4000509,0.4000509,0.4000509,0.4000509,0.40007865,0.40007865
343,55.53114247,-63.86258537,0.48405097,0.48404831,0.48404831,0.48404831,0.48404831,0.48404831,0.48405274,0.48405274
344,42.13981907,-63.99342812,0.05723064,0.05715685,0.05715685,0.05715685,0.05715685,0.05715685,0.05727983,0.05727983
345,63.02061465,-63.71137845,0.77552863,0.77557454,0.77557454,0.77557454,0.77557454,0.77557454,0.77549802,0.77549802
346,NaN,-63.38877147,0.24114305,0.24109992,0.24109992,0.24109992,0.24109992,0.24109992,0.24117181,0.24117181
347,30.00601374,-63.56545791,0.22407114,0.22402516,0.22402516,0.22402516,0.22402516,0.22402516,0.2241018,0.2241018
348,NaN,-63.37404524,0.21558526,0.21553786,0.21553786,0.21553786,0.21553786,0.21553786,0.21561686,0.21561686
349,NaN,-63.35165034,0.49469093,0.49469005,0.49469005,0.49469005,0.49469005,0.49469005,0.49469152,0.49469152
350,90.90872061,-63.18137796,0.75690033,0.75694314,0.75694314,0.75694314,0.75694314,0.75694314,0.75687179,0.75687179
351,NaN,-63.33089028,0.25671297,0.25667243,0.25667243,0.25667243,0.25667243,0.25667243,0.25674,0.25674
352,60.8985256,-63.64966836,0.7500925,0.75013418,0.75013418,0.75013418,0.75013418,0.75013418,0.75006472,0.75006472
353,NaN,-63.89739597,0.49649828,0.4964977,0.4964977,0.4964977,0.4964977,0.4964977,0.49649867,0.49649867
354,33.95317705,-63.54172445,0.22343471,0.22338862,0.22338862,0.22338862,0.22338862,0.22338862,0.22346544,0.22346544
355,59.02754655,-63.71290168,0.76924653,0.7692914,0.7692914,0.7692914,0.7692914,0.7692914,0.76921662,0.76921662
356,63.68636419,-63.95896774,0.60021472,0.60023143,0.60023143,0.60023143,0.60023143,0.60023143,0.60020359,0.60020359
357,NaN,-63.03583321,0.80265532,0.80270575,0.80270575,0.80270575,0.80270575,0.80270575,0.80262169,0.80262169
358,42.65583496,-63.48635628,0.53293088,0.53293637,0.53293637,0.53293637,0.53293637,0.53293637,0.53292722,0.53292722
359,54.20543527,-63.70917277,0.43590608,0.4358954,0.4358954,0.4358954,0.4358954,0.4358954,0.4359132,0.4359132
360,32.04551351,-63.15875236,0.36863222,0.36861032,0.36861032,0.36861032,0.36861032,0.36861032,0.36864681,0.36864681
361,54.26852293,-63.7348111,0.42806158,0.42804959,0.42804959,0.42804959,0.42804959,0.42804959,0.42806957,0.42806957
362,NaN,-63.36997614,0.1028356,0.10276941,0.10276941,0.10276941,0.10276941,0.10276941,0.10287972,0.10287972
363,55.65238317,-63.83883231,0.2074046,0.20735584,0.20735584,0.20735584,0.20735584,0.20735584,0.20743711,0.20743711
364,52.31804243,-63.76803474,0.47265988,0.47265532,0.47265532,0.47265532,0.47265532,0.47265532,0.47266291,0.47266291
365,NaN,-63.08309778,0.98469904,0.98477981,0.98477981,0.98477981,0.98477981,0.98477981,0.98464519,0.98464519
366,NaN,-63.11029417,0.05249242,0.05241784,0.05241784,0.05241784,0.05241784,0.05241784,0.05254214,0.05254214
367,56.97904553,-63.67235065,0.69233307,0.69236512,0.69236512,0.69236512,0.69236512,0.69236512,0.6923117,0.6923117
368,45.31881477,-63.65079908,0.0443343,0.04425837,0.04425837,0.04425837,0.04425837,0.04425837,0.04438493,0.04438493
369,57.88631996,-63.95948131,0.2937345,0.29370012,0.29370012,0.29370012,0.29370012,0.29370012,0.29375741,0.29375741
370,59.85290064,-63.98270731,0.42753095,0.42751887,0.42751887,0.42751887,0.42751887,0.42751887,0.427539,0.427539
371,42.26457507,-63.66731764,0.18334784,0.18329507,0.18329507,0.18329507,0.18329507,0.18329507,0.18338302,0.18338302
372,60.44438306,-63.83719386,0.5287056,0.52871039,0.52871039,0.52871039,0.52871039,0.52871039,0.52870242,0.52870242
373,NaN,-63.37015772,0.82881356,0.82886835,0.82886835,0.82886835,0.82886835,0.82886835,0.82877703,0.82877703
374,NaN,-63.36791356,0.82554211,0.82559637,0.82559637,0.82559637,0.82559637,0.82559637,0.82550595,0.82550595
375,36.3228426,-63.72235823,0.29197823,0.29194356,0.29194356,0.29194356,0.29194356,0.29194356,0.29200134,0.29200134
376,62.7516923,-63.53334034,0.54604374,0.54605141,0.54605141,0.54605141,0.54605141,0.54605141,0.54603862,0.54603862
377,40.91485047,-63.54861492,0.31337912,0.31334802,0.31334802,0.31334802,0.31334802,0.31334802,0.31339986,0.31339986
378,50.96997552,-63.97758473,0.23671508,0.2366712,0.2366712,0.2366712,0.2366712,0.2366712,0.23674433,0.23674433
379,60.72458151,-63.9298631,0.42962783,0.4296161,0.4296161,0.4296161,0.4296161,0.4296161,0.42963565,0.42963565
380,72.55646245,-63.5086397,0.82761167,0.82766626,0.82766626,0.82766626,0.82766626,0.82766626,0.82757527,0.82757527
381,NaN,-63.47231373,0.12405217,0.12398952,0.12398952,0.12398952,0.12398952,0.12398952,0.12409394,0.12409394
382,NaN,-63.1826968,0.89576095,0.8958269,0.8958269,0.8958269,0.8958269,0.8958269,0.89571698,0.89571698
383,51.5191048,-63.81412361,0.32057852,0.32054862,0.32054862,0.32054862,0.32054862,0.32054862,0.32059845,0.32059845
384,49.5105858,-63.8609428,0.51126661,0.51126849,0.51126849,0.51126849,0.51126849,0.51126849,0.51126536,0.51126536
385,49.40388496,-63.72314586,0.16934802,0.16929292,0.16929292,0.16929292,0.16929292,0.16929292,0.16938476,0.16938476
386,59.70608476,-63.83405927,0.11275273,0.1126882,0.1126882,0.1126882,0.1126882,0.1126882,0.11279575,0.11279575
387,32.91762605,-63.03427443,0.12708852,0.12702637,0.12702637,0.12702637,0.12702637,0.12702637,0.12712995,0.12712995
388,44.36955497,-63.68816399,0.09816395,0.09809699,0.09809699,0.09809699,0.09809699,0.09809699,0.09820859,0.09820859
389,55.03956094,-63.55801406,0.14350452,0.14344511,0.14344511,0.14344511,0.14344511,0.14344511,0.14354413,0.14354413
390,33.88682572,-63.08737629,0.39108197,0.39106382,0.39106382,0.39106382,0.39106382,0.39106382,0.39109407,0.39109407
391,NaN,-63.4324519,0.13968219,0.13962215,0.13962215,0.13962215,0.13962215,0.13962215,0.13972222,0.13972222
392,50.13340868,-63.59319376,0.122527,0.12246409,0.12246409,0.12246409,0.12246409,0.12246409,0.12256893,0.12256893
393,1079.35183526,-63.41290844,0.8336766,0.83373221,0.83373221,0.83373221,0.83373221,0.83373221,0.83363953,0.83363953
394,NaN,-63.15257028,0.14700667,0.14694784,0.14694784,0.14694784,0.14694784,0.14694784,0.14704588,0.14704588
395,95.83073096,-63.15993579,0.83617583,0.83623185,0.83623185,0.83623185,0.83623185,0.83623185,0.83613848,0.83613848
396,49.2335919,-63.72999008,0.46797475,0.46796941,0.46796941,0.46796941,0.46796941,0.46796941,0.4679783,0.4679783
397,143.76216484,-63.63639739,0.96274304,0.96282016,0.96282016,0.96282016,0.96282016,0.96282016,0.96269163,0.96269163
