,srtm30_wgs84_RioClaro,srtm30_slope_RioClaro
1062,852.47270714,3.806
1063,817.60441649,9.613316
1064,638.85254636,2.009084
1065,552.66494445,3.642075
1066,632.18603952,3.140993
1067,566.10612456,4.201519
1068,600.5991872,2.267509
1069,882.81535851,7.460997
1070,659.17836757,4.753001
1071,613.79841645,1.277219
1072,803.64269494,7.170874
1073,525.28094149,4.300182
1074,501.82281448,3.805125
1075,522.25530191,8.474317
1076,797.42395083,3.764712
1077,599.78739991,5.363657
1078,614.02569932,3.293758
1079,545.74891978,11.98257
1080,571.0622385,2.115198
1081,540.06793615,0.7428522
1082,508.54125517,5.027987
1083,783.54598874,3.251689
1084,660.81113639,17.26536
1085,551.68194468,2.736838
1086,575.74647742,4.484782
1087,641.58921206,2.666695
1088,594.41166691,7.572788
1089,617.8657204,1.386097
1090,600.26083611,4.253195
1091,556.76729989,5.217606
1092,929.88082003,5.826482
1093,591.76257315,3.070572
1094,704.70713272,1.886145
1095,568.82642601,5.452159
1096,568.40466651,1.385057
1097,598.98621047,4.224675
1098,924.0406919,4.425107
1099,557.8189244,1.057128
1100,854.78257561,4.811133
1101,570.08592649,8.44449
1102,703.57329208,14.1492
1103,686.92412688,3.06917
1104,607.43440281,0.7877492
1105,612.89876811,1.369781
1106,500.57152747,2.224798
1107,537.35692706,6.748685
1108,609.03003639,4.421245
1109,506.18447348,6.743713
1110,659.32837802,7.29188
1111,613.99474165,3.172106
1112,896.89366187,34.55101
1113,655.05231033,7.125201
1114,669.46628059,2.055105
1115,641.76846579,2.39081
1116,581.72663919,4.097794
1117,594.79416384,0.7842163
1118,567.62855659,3.121007
1119,645.1083915,2.835418
1120,626.9968282,3.43801
1121,655.90519071,0.6854408
1122,617.83377201,3.498134
1123,567.68748814,2.666864
1124,569.09826408,2.835733
1125,637.5272139,3.102025
1126,634.37996343,7.142033
1127,728.55280306,5.61502
1128,667.80640896,4.623025
1129,595.82363421,1.484748
1130,559.69506183,2.270935
1131,648.14406351,3.036746
1132,549.67643915,9.913786
1133,634.32852934,2.98775
1134,612.77080083,3.771614
1135,473.64867145,1.370719
1136,552.94804808,4.87551
1137,654.14756955,1.767192
1138,582.60632992,4.14539
1139,771.43667414,8.151073
1140,601.95724546,9.310299
1141,585.05776256,6.91432
1142,530.08970383,2.672306
1143,767.23543624,3.806322
1144,504.61193136,4.935621
1145,703.51533949,0.00103935
1146,787.58720364,12.76999
1147,572.46107455,3.071115
1148,686.156968,2.728032
1149,774.6431856,3.568507
1150,883.80665414,8.583744
1151,510.56520333,1.711487
1152,553.01612652,10.68677
1153,528.54517848,14.73206
1154,591.65548203,0.6838005
1155,507.6789357,5.659534
1156,915.01701299,8.866645
1157,573.03959479,11.13317
1158,653.33861502,5.590514
1159,596.83794136,1.102895
1160,644.61012224,1.706031
1161,536.80961837,4.040855
1162,679.43734734,7.776823
1163,699.26877852,4.935441
1164,593.76927258,6.790534
1165,691.90452599,2.051587
1166,697.90773573,3.448408
1167,590.39764955,8.394086
1168,620.05696737,6.216391
1169,552.69096488,3.904132
1170,616.6191098,1.365232
1171,603.95147115,7.573533
1172,584.6459547,4.880136
1173,629.06044426,2.678968
1174,648.91273528,2.2603
1175,639.02925111,3.54477
1176,602.34611046,24.97886
1177,524.24588387,3.640173
1178,729.44039314,2.110267
1179,612.97386251,3.072408
1180,650.27038941,3.037405
1181,549.49626151,1.058456
1182,636.77520499,4.231084
1183,648.46367706,3.455781
1184,538.1056601,9.157731
1185,557.41121546,11.19683
1186,531.58725678,7.508598
1187,632.08722533,5.271586
1188,620.84029922,2.390379
1189,621.8810524,4.543756
1190,617.05695384,3.43343
1191,636.99936194,4.223481
1192,609.83028733,13.00191
1193,604.94604292,4.091361
1194,638.7136,9.46049
1195,700.7072922,0.3408848
1196,650.37626889,0.6843129
1197,601.99529388,5.808232
1198,639.52775845,7.175457
1199,579.80354844,3.630265
1200,601.85762932,2.225213
1201,674.87058848,2.053262
1202,957.95628931,4.473711
1203,726.55330457,13.37883
1204,649.19229084,0.5003536
1205,625.34281603,1.274411
1206,628.73835893,0.4665841
1207,616.66923146,3.316208
1208,649.41190336,5.827932
1209,641.49073822,2.388575
1210,789.24591714,12.41425
1211,547.76889288,0.7415467
1212,618.42293295,2.381076
1213,535.06788662,1.77269
1214,656.5264999,5.457729
1215,588.49505206,6.58802
1216,626.15216141,3.852629
1217,680.40269183,1.862802
1218,639.71400599,7.999206
1219,565.53528698,3.534052
1220,849.94194204,6.81082
1221,540.648789,2.868273
1222,567.72808527,5.857098
1223,496.65577452,11.20832
1224,608.531476,5.526381
1225,674.26115253,3.293517
1226,935.90443543,3.852647
1227,577.53435875,5.023364
1228,792.51898964,3.751611
1229,633.44303817,1.43341
1230,655.89500393,1.998157
1231,594.89680079,2.390759
1232,625.22524113,1.432574
1233,531.60340809,5.027424
1234,522.97234294,2.396113
1235,628.92040786,6.54268
1236,613.94754405,2.061931
1237,997.4605655,10.06155
1238,619.68843299,3.628106
1239,674.85053622,8.51018
1240,767.68741846,8.31749
1241,703.375431,2.113363
1242,605.95757513,2.438434
1243,604.97981133,2.848209
1244,574.57862986,5.450144
1245,661.37066975,1.191496
1246,468.68820472,7.02032
1247,643.8156251,2.730555
1248,497.51902242,7.289292
1249,580.54759772,2.572436
1250,732.6621055,8.005866
1251,717.07856327,3.104457
1252,564.75050744,1.191445
1253,601.00371672,1.103925
1254,617.93907162,2.223825
1255,626.15978145,5.987576
1256,584.92911945,2.995779
1257,584.88186794,7.386557
1258,525.30299656,3.968235
1259,686.29382253,9.21171
1260,659.01811036,4.48219
1261,876.38446286,29.16936
1262,632.02079606,2.667088
1263,520.57535301,7.178857
1264,667.73855706,5.483242
1265,590.21342142,1.39757
1266,716.41985703,1.928967
1267,546.36736545,4.032835
1268,499.66918278,2.6766
1269,573.89088929,2.678931
1270,618.15360288,6.128302
1271,703.5959672,12.02368
1272,649.94342062,4.095714
1273,640.05684851,4.635358
1274,746.11753277,8.497325
1275,667.03401958,6.831062
1276,496.41156793,4.094535
1277,550.54064639,3.458487
1278,706.28200758,4.201868
1279,691.1368689,2.392051
1280,581.67223194,2.212365
1281,692.7277036,2.572563
1282,585.80249405,2.570912
1283,565.56193572,15.80424
1284,741.78027607,4.619118
1285,585.72753122,1.720202
1286,642.85737198,6.635781
1287,489.24759343,9.88431
1288,521.57841397,7.14359
1289,566.23672883,1.710429
1290,570.95534735,4.098842
1291,605.43384092,2.730365
1292,684.38687673,3.003204
1293,567.46952324,4.647145
1294,471.75755578,4.013157
1295,646.53909719,4.477374
1296,477.69713312,5.816685
1297,587.65142028,3.85232
1298,600.61763034,2.392563
1299,530.80868925,0.6850384
1300,553.16380899,6.007251
1301,929.85018908,4.212356
1302,755.42898956,1.707483
1303,551.6137636,3.333957
1304,569.97411325,3.962897
1305,658.80424318,9.12758
1306,569.96427212,2.204854
1307,588.53098371,1.435743
1308,609.88449876,6.763237
1309,546.70171353,1.892414
1310,625.06162485,7.911511
1311,703.6703614,6.150686
1312,716.56352457,1.18957
1313,621.96172327,1.483631
1314,572.76600706,7.685676
1315,539.57832009,5.146336
1316,581.72974057,3.270226
1317,479.42426832,5.93213
1318,913.92240437,1.794812
1319,828.33496983,2.205015
1320,638.86892247,8.228276
1321,580.63922488,2.991385
1322,824.76754228,18.76364
1323,570.14636354,9.929517
1324,676.73089469,2.570759
1325,654.24639687,6.922349
1326,528.64020606,4.637325
1327,526.76816318,1.370422
1328,603.62982289,2.730471
1329,797.51745944,3.791099
1330,575.40760074,3.070547
1331,731.94635457,2.775856
1332,555.07363214,6.290486
1333,661.97093536,0.3422491
1334,678.87573596,12.87836
1335,599.09620854,5.792648
1336,538.86466127,12.03604
1337,508.61111663,9.810862
1338,626.89409903,0.6841897
1339,659.75476724,3.807324
1340,543.96113827,6.485077
1341,642.2768531,4.223
1342,704.15056431,5.192733
1343,611.33125072,1.104321
1344,533.03795288,4.48461
1345,629.34812885,3.81867
1346,642.77738857,0.00100652
1347,804.28586881,3.112059
1348,846.17188807,NaN
1349,495.2979907,7.832998
1350,577.70442472,5.485569
1351,562.24080129,4.029644
1352,665.14819011,2.367231
1353,699.6878611,1.647524
1354,595.90346753,5.813135
1355,658.34628214,3.75265
1356,563.77751109,8.575769
1357,548.1552599,2.004999
1358,641.78757685,2.846591
1359,697.80818128,3.41151
1360,484.55685157,5.3926
1361,840.28558413,1.385403
1362,591.96864777,2.115981
1363,603.04441235,4.399709
1364,604.14038984,1.273466
1365,663.79495546,1.366558
1366,929.39071204,4.634189
1367,851.9969032,10.63234
1368,638.07146029,16.08619
1369,753.7601497,5.115568
1370,661.38539502,4.309441
1371,654.16739319,6.518052
1372,508.12893514,14.52073
1373,607.25067415,5.646807
1374,657.23765381,3.494553
1375,482.42985904,6.755644
1376,668.38166728,3.114811
1377,491.3281556,3.201884
1378,594.49965967,6.101519
1379,643.45386644,1.002092
1380,842.68342879,2.862348
1381,580.73581499,4.630893
1382,611.75601726,4.63406
1383,581.93946193,4.873557
1384,605.9165302,2.393882
1385,667.2357423,1.104502
1386,785.56671402,3.114593
1387,526.42757751,5.806972
1388,620.11925431,1.885842
1389,514.62840122,7.381226
1390,596.79592996,1.569868
1391,527.63704763,3.764572
1392,630.99264967,2.395971
1393,562.64608146,8.918968
1394,576.82683711,1.05717
1395,602.59118576,5.847991
1396,639.51970915,3.532027
1397,596.94860713,2.260824
1398,642.93791002,8.488845
1399,621.61882744,2.728777
1400,457.69801601,2.837156
1401,588.80936065,5.933811
1402,915.27531377,3.917223
1403,524.2265675,1.793571
1404,599.67803179,5.116077
1405,658.24944038,3.964582
1406,942.67562079,12.95697
1407,702.00716703,5.206118
1408,578.6496782,3.851519
1409,640.23582471,1.368176
1410,602.1306549,10.29699
1411,527.62446753,7.150399
1412,895.23902687,4.475172
1413,486.2814191,7.285463
1414,645.43031878,6.050966
1415,828.64898801,5.87547
1416,600.76468165,2.444984
1417,644.20196728,2.666382
1418,695.93873553,10.58908
1419,665.07408136,5.29224
1420,599.13222709,12.36663
1421,688.06939258,0.3416361
1422,654.21335023,2.263962
1423,536.58071369,5.501428
1424,953.47412746,4.436624
1425,658.43518038,1.71825
1426,540.77543682,4.146171
1427,651.56990718,1.025997
1428,587.22864827,2.439843
1429,658.80472896,3.430088
1430,566.10657791,3.437935
1431,597.81656711,3.585211
1432,526.02163916,2.057082
1433,676.83296915,5.195965
1434,678.60001007,2.204232
1435,562.61754037,1.369277
1436,526.29666074,6.292792
1437,589.8513577,6.384006
1438,659.39424327,1.0019
1439,583.86979481,8.866776
1440,454.37419179,3.774307
1441,691.62157736,6.881919
1442,565.92562189,2.223905
1443,910.88759517,4.764301
1444,668.90118006,11.32638
1445,555.20181701,7.800784
1446,662.97819847,8.468186
1447,489.61589819,4.090702
1448,615.90769526,5.344651
1449,622.61321213,1.647626
1450,611.99551241,2.984507
1451,636.87687175,2.22509
1452,853.33380997,4.582937
1453,914.27592705,5.988654
1454,610.10941048,1.574592
1455,612.56641808,8.241783
1456,617.38656761,2.056889
1457,888.80229138,2.666345
1458,689.71518004,1.498595
1459,584.84586636,4.881494
1460,553.13440381,1.191477
1461,471.61947636,7.716431
1462,582.55035667,7.901019
1463,593.73768949,0.3411524
1464,741.46562245,1.568751
1465,697.79118789,11.81515
1466,546.11994286,1.274153
1467,632.83263346,9.985814
1468,614.52346524,2.004816
1469,600.72881606,3.135425
1470,886.89855914,7.114423
1471,635.00482626,0.7889568
1472,637.98286093,5.812196
1473,550.89387337,3.172466
1474,854.6683468,16.18371
1475,645.90349748,8.2747
1476,539.94005315,2.442638
1477,626.18608643,8.288745
1478,557.97829753,6.452726
1479,554.19873858,3.116664
1480,595.83697664,0.7411104
1481,635.37650457,2.441774
1482,631.7828649,9.035712
1483,768.25675093,3.751433
1484,596.07920876,8.989038
1485,501.56039845,7.77164
1486,543.83052549,4.099545
1487,624.73821278,5.673813
1488,561.45159818,6.556173
1489,554.84461131,0.7885128
1490,524.40688731,3.969862
1491,546.28705525,9.844689
1492,579.52944648,3.852891
1493,537.19264419,8.00903
1494,758.73808754,6.38422
1495,494.76732748,10.41388
1496,564.71161344,4.209294
1497,632.80272701,4.753397
1498,596.19929351,4.023036
1499,776.64296228,3.255213
1500,530.57937035,2.395703
1501,590.55519313,1.862765
1502,551.490385,2.674624
1503,705.41422545,3.790833
1504,611.12624159,5.018762
1505,692.96402035,5.111298
1506,741.43459911,1.385195
1507,605.77967398,4.100849
1508,753.55455739,5.447627
1509,633.8921364,4.478765
1510,631.73093394,0.7427126
1511,673.2937708,3.759986
1512,628.56126182,10.38384
1513,515.64879196,5.766901
1514,829.26650324,2.203601
1515,641.94851891,3.498035
1516,519.5925408,10.75404
1517,552.06422429,3.465806
1518,610.37007389,4.135989
1519,739.19025734,8.474889
1520,486.83672419,6.650041
1521,652.97474491,3.412864
1522,853.74824119,1.191573
1523,605.86951123,1.397661
1524,873.83462471,34.88414
1525,732.77869772,3.631573
1526,735.17177019,11.03781
1527,611.15309155,4.301773
1528,637.0944878,5.776651
1529,596.14191718,3.960175
1530,828.08003697,20.12325
1531,604.87830648,11.39595
1532,764.54852396,7.511125
1533,876.24231103,5.205727
1534,595.9090816,2.442039
1535,681.98248245,5.472773
1536,612.9967473,7.423788
1537,737.71415042,4.3209
1538,816.40906785,5.521279
1539,605.54996134,2.381028
1540,450.71887349,3.422106
1541,630.76888648,3.754236
1542,565.95614333,1.103208
1543,670.76081595,1.863003
1544,748.17443473,5.205766
1545,601.56240157,5.391881
1546,641.15146896,5.484873
1547,611.40338193,3.493077
1548,639.84760966,9.066299
1549,631.21040217,7.140229
1550,557.00058554,1.001419
1551,603.75786827,3.721176
1552,634.26692929,2.572459
1553,570.69952893,6.89788
1554,583.74096917,1.269726
1555,771.52490201,3.498112
1556,514.8926967,5.451476
1557,756.68752572,9.501137
1558,616.23818346,4.223328
1559,589.18230801,12.78514
1560,655.29748581,1.433233
1561,583.99940176,6.525464
1562,588.01211633,4.563333
1563,599.86394823,1.92889
1564,655.03546309,3.904863
1565,784.52014186,5.48087
1566,669.30703184,3.070739
1567,598.23682251,4.870133
1568,600.74590776,7.827025
1569,700.98015461,3.957646
1570,651.79557545,3.766432
1571,475.22469264,7.642683
1572,516.56954005,6.352924
1573,632.84409918,1.369418
1574,612.93165014,1.891716
1575,630.1593566,9.968395
1576,566.82126582,2.736768
1577,675.74602875,2.847777
1578,633.79296449,3.411799
1579,575.95909174,8.404429
1580,785.17859903,4.146691
1581,582.89196664,6.567879
1582,548.71308552,4.302183
1583,481.79684213,6.171215
1584,564.7099187,7.709166
1585,581.20047369,2.791015
1586,762.37599999,3.168299
1587,581.54150869,5.276232
1588,662.09992629,1.929038
1589,528.37866992,9.476913
1590,769.85786305,16.52735
1591,498.59869034,2.269412
1592,846.21401298,9.613134
1593,838.37282801,4.633824
1594,645.09793258,17.3291
1595,479.74160905,3.013207
1596,498.70941745,3.646087
1597,566.58769015,4.769223
1598,514.64802073,3.873885
1599,736.61057173,15.02099
1600,527.82814527,5.805269
1601,620.60917606,1.384947
1602,722.12407952,2.273568
1603,517.07890187,4.410915
1604,635.01974469,7.819216
1605,625.01772969,1.766919
1606,607.56110307,2.26852
1607,541.93127877,7.772105
1608,563.85026119,0.4665654
1609,580.15155187,6.768189
1610,496.08131398,1.368791
1611,615.23555506,4.222314
1612,728.74927722,26.92604
1613,578.19642562,1.794479
1614,604.85970897,3.75433
1615,583.25797918,1.793013
1616,792.54997765,5.82035
1617,533.37826207,3.007881
1618,561.11385885,6.835693
1619,528.27484652,4.736372
1620,682.2668482,1.36795
1621,634.40132673,5.71954
1622,583.76403592,4.101996
1623,703.8508242,6.568975
1624,607.2833462,9.953884
1625,869.82646466,3.747363
1626,598.59753277,2.113326
1627,529.01592015,5.391095
1628,615.79819414,1.107646
1629,811.74512905,6.267441
1630,480.86703642,1.892874
1631,565.68341339,3.968925
1632,582.01560808,6.052679
1633,617.72396019,4.633725
1634,540.71729711,2.44155
1635,709.66686534,8.454462
1636,597.35478909,2.359756
1637,869.8741405,3.704302
1638,581.89357341,4.117366
1639,642.96962352,4.011322
1640,597.44028469,3.312579
1641,603.77302248,5.591655
1642,602.73388626,0.0009719
1643,636.55814744,0.7875936
1644,594.88071958,0.7847706
1645,777.51649571,11.49164
1646,546.30450183,15.21821
1647,604.97170245,7.385354
1648,678.02479198,4.883212
1649,559.47645468,2.735086
1650,534.63441046,8.830792
1651,627.00672522,6.168604
1652,619.89102698,3.257169
1653,720.97566097,1.395873
1654,897.38039658,6.564306
1655,602.10227911,18.96382
1656,709.7625467,5.247904
1657,478.41236171,6.847812
1658,682.77578153,1.88271
1659,583.50832739,2.394024
1660,770.34847914,4.724198
1661,553.76643076,2.053283
1662,604.97090353,1.370258
1663,597.44394919,3.329859
1664,577.09505814,9.114665
1665,559.445012,6.772693
1666,593.89657719,7.121623
1667,676.06661835,1.36745
1668,723.0422098,1.861286
1669,681.67579028,1.191407
1670,647.26353263,2.390476
1671,623.05891803,7.107363
1672,610.72197771,2.534402
1673,546.78169662,6.127764
1674,752.67165266,1.570313
1675,597.92521067,1.770971
1676,663.44932568,9.089268
1677,629.95391834,1.720524
1678,587.00412468,7.514418
1679,607.12822834,3.704128
1680,516.26151442,3.967897
1681,624.94526124,5.983078
1682,641.86575966,2.213585
1683,727.74524568,5.109782
1684,679.41594523,1.274087
1685,634.35191186,3.754321
1686,608.38536172,1.929033
1687,482.70591949,11.45835
1688,606.52120875,5.058022
1689,599.69032551,3.990147
1690,558.17923508,6.707065
1691,833.13054089,10.70519
1692,607.07132023,2.738663
1693,727.71219768,1.38592
1694,521.94403038,2.108572
1695,827.35034584,1.431107
1696,572.75661886,1.057783
1697,559.71502957,3.903979
1698,654.91767416,9.959838
1699,591.90822826,1.436525
1700,796.22862378,11.57867
1701,675.06878547,2.391563
1702,666.99386874,3.272542
1703,531.47260215,4.603588
1704,592.62814723,4.477417
1705,664.7862349,5.630583
1706,753.65872997,2.73152
1707,664.00352822,1.649392
1708,595.13850158,5.185124
1709,542.78213623,2.105635
1710,670.3567633,5.515457
1711,678.0851319,9.734698
1712,555.88294725,4.482347
1713,531.91322499,2.36675
1714,579.1844978,1.434066
1715,740.45171132,2.104104
1716,472.63686061,5.123094
1717,621.42935051,4.764116
