,X,Y,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos,srtm30_wgs84-tdx12,srtm30_wgs84-tdx30,srtm30_wgs84-aster30_wgs84,srtm30_wgs84-aw3d30_wgs84
9216,-62.71680994,-0.72162323,23.95305,23.30419,28.0,21.64664987,35.0,28.64664987,NaN,NaN,-2.30640013,-1.65754013,-7.0,NaN
9217,-62.36473269,-0.79050188,45.37516,45.0676,54.0,46.82749151,54.0,46.82749151,51.0,43.82749151,1.45233151,1.75989151,0.0,3.0
9218,-62.15707805,-0.57414141,33.86334,31.09254,35.0,27.15812295,47.0,39.15812295,43.0,35.15812295,-6.70521705,-3.93441705,-12.0,-8.0
9219,-62.58655213,-0.08941992,27.59275,27.67403,38.0,30.84511895,45.0,37.84511895,38.0,30.84444086,3.25236895,3.17108895,-7.0,0.000678090000001
9220,-62.06806262,-0.19393284,44.51803,44.1782,54.0,45.65153566,49.0,40.65153566,54.0,45.65175013,1.13350566,1.47333566,5.0,-0.000214470000003
9221,-62.44920632,-0.70130229,31.44261,32.71311,38.0,30.9723208,46.0,38.9723208,NaN,NaN,-0.4702892,-1.7407892,-8.0,NaN
9222,-62.15316119,-0.82041699,44.92516,44.40921,50.0,42.3266919,47.0,39.3266919,56.0,48.3266919,-2.5984681,-2.0825181,3.0,-6.0
9223,-62.7300274,-0.51721248,45.30863,45.7278,52.0,45.52917436,63.0,56.52917436,NaN,NaN,0.22054436,-0.19862564,-11.0,NaN
9224,-62.94226395,-0.42224023,49.11921,50.7802,56.0,49.97695945,52.0,45.97695945,59.0,52.97649736,0.85774945,-0.80324055,4.0,-2.99953791
9225,-62.89527713,-0.59311115,18.99641,21.27806,28.0,21.99108221,32.0,25.99108221,21.0,14.99060757,2.99467221,0.71302221,-4.0,7.00047464
9226,-62.24882908,-0.25985532,23.54011,24.17564,35.0,27.14931212,28.0,20.14931212,30.0,22.14883986,3.60920212,2.97367212,7.0,5.00047226
9227,-62.43186522,-0.01053198,19.52725,19.83984,35.0,27.40300675,32.0,24.40300675,37.0,29.40255156,7.87575675,7.56316675,3.0,-1.99954481
9228,-62.01461231,-0.34013639,43.80349,45.5815,52.0,43.63045835,55.0,46.63045835,54.0,45.63066884,-0.17303165,-1.95104165,-3.0,-2.00021049
9229,-62.17975245,-0.0751806,35.64385,36.5917,46.0,37.83481912,40.0,31.83481912,44.0,35.83503798,2.19096912,1.24311912,6.0,1.99978114
9230,-62.8468951,-0.06850119,44.61453,44.09721,51.0,44.46043218,53.0,46.46043218,53.0,46.45999087,-0.15409782,0.36322218,-2.0,-1.99955869
9231,-62.38297063,-0.03494052,31.8014,30.15401,41.0,33.30293448,43.0,35.30293448,NaN,NaN,1.50153448,3.14892448,-2.0,NaN
9232,-62.53461659,-0.01115913,26.2824,26.21122,38.0,30.65481287,39.0,31.65481287,36.0,28.65436162,4.37241287,4.44359287,-1.0,2.00045125
9233,-62.72555489,-0.84588234,32.53413,30.63669,37.0,30.75556846,54.0,47.75556846,39.0,32.75488476,-1.77856154,0.11887846,-17.0,-1.9993163
9234,-62.24480661,-0.34301163,38.82459,39.30272,48.0,40.20268456,41.0,33.20268456,46.0,38.20268456,1.37809456,0.89996456,7.0,2.0
9235,-62.81276487,-0.66977384,30.76815,30.71644,34.0,27.84488561,46.0,39.84488561,39.0,32.84440473,-2.92326439,-2.87155439,-12.0,-4.99951912
9236,-62.00683838,-0.96334205,44.36412,47.30157,48.0,40.0677988,44.0,36.0677988,54.0,46.06799597,-4.2963212,-7.2337712,4.0,-6.00019717
9237,-62.03353796,-0.79697392,47.12296,47.99158,55.0,47.01453426,56.0,48.01453426,59.0,51.01473418,-0.10842574,-0.97704574,-1.0,-4.00019992
9238,-62.38421057,-0.02389001,41.17596,40.55048,50.0,42.29695845,42.0,34.29695845,NaN,NaN,1.12099845,1.74647845,8.0,NaN
9239,-62.13469625,-0.64052459,40.70147,42.18846,50.0,42.15175067,60.0,52.15175067,51.0,43.15106391,1.45028067,-0.03670933,-10.0,-0.99931324
9240,-62.55544931,-0.45306386,38.72321,39.20094,48.0,41.05225464,46.0,39.05225464,NaN,NaN,2.32904464,1.85131464,2.0,NaN
9241,-62.07308764,-0.79884236,44.0456,44.76164,52.0,44.11390658,57.0,49.11390658,55.0,47.11390658,0.06830658,-0.64773342,-5.0,-3.0
9242,-62.51452698,-0.88890581,35.86079,39.21039,51.0,44.26532562,70.0,63.26532562,NaN,NaN,8.40453562,5.05493562,-19.0,NaN
9243,-62.64075338,-0.30505653,48.35188,48.85013,55.0,48.14845962,75.0,68.14845962,56.0,49.147995,-0.20342038,-0.70167038,-20.0,-0.99953538
9244,-62.29823553,-0.14809,44.51581,43.69185,53.0,45.18388846,44.0,36.18388846,53.0,45.18410616,0.66807846,1.49203846,9.0,-0.0002177
9245,-62.86867878,-0.45172338,22.70135,28.07016,32.0,25.81988611,44.0,37.81988611,29.0,22.81941964,3.11853611,-2.25027389,-12.0,3.00046647
9246,-62.75038432,-0.67622388,22.56547,22.21175,30.0,23.69678119,35.0,28.69678119,NaN,NaN,1.13131119,1.48503119,-5.0,NaN
9247,-62.113998,-0.56594745,48.74171,46.57332,53.0,45.04548295,59.0,51.04548295,NaN,NaN,-3.69622705,-1.52783705,-6.0,NaN
9248,-62.05612736,-0.39175329,43.09399,46.85769,54.0,45.77273331,64.0,55.77273331,50.0,41.77294246,2.67874331,-1.08495669,-10.0,3.99979085
9249,-62.19487028,-0.22581476,42.42029,41.6138,50.0,41.98943881,57.0,48.98943881,51.0,42.98943881,-0.43085119,0.37563881,-7.0,-1.0
9250,-62.94495975,-0.15332442,50.23219,49.55658,56.0,49.76794481,54.0,47.76794481,56.0,49.767273,-0.46424519,0.21136481,2.0,0.000671810000007
9251,-62.0024917,-0.14550372,18.20455,18.6901,28.0,19.45087027,26.0,17.45087027,26.0,17.45108577,1.24632027,0.76077027,2.0,1.9997845
9252,-62.51182702,-0.68775523,19.33566,20.54718,31.0,24.11738239,31.0,24.11738239,NaN,NaN,4.78172239,3.57020239,0.0,NaN
9253,-62.66078746,-0.15567591,47.33221,49.69455,55.0,48.07932935,53.0,46.07932935,NaN,NaN,0.74711935,-1.61522065,2.0,NaN
9254,-62.60911641,-0.19098577,28.73152,28.37615,37.0,29.98123971,32.0,24.98123971,39.0,31.98078064,1.24971971,1.60508971,5.0,-1.99954093
9255,-62.69460102,-0.5173613,28.31811,29.04446,37.0,30.44274141,48.0,41.44274141,NaN,NaN,2.12463141,1.39828141,-11.0,NaN
9256,-62.0339706,-0.24117203,45.52893,44.86937,52.0,43.60325798,55.0,46.60325798,55.0,46.60347104,-1.92567202,-1.26611202,-3.0,-3.00021306
9257,-62.85293102,-0.86988752,17.36615,23.34519,29.0,23.08578994,13.0,7.08578994,27.0,21.0851069,5.71963994,-0.25940006,16.0,2.00068304
9258,-62.0814998,-0.23982456,45.30744,43.4341,49.0,40.71983159,56.0,47.71983159,53.0,44.72004483,-4.58760841,-2.71426841,-7.0,-4.00021324
9259,-62.07269301,-0.15920537,44.81644,44.64331,49.0,40.63566442,49.0,40.63566442,51.0,42.63587989,-4.18077558,-4.00764558,0.0,-2.00021547
9260,-62.68918761,-0.04712921,45.83119,48.89248,57.0,50.06019343,75.0,68.06019343,NaN,NaN,4.22900343,1.16771343,-18.0,NaN
9261,-62.28502001,-0.38481382,44.0454,42.38852,52.0,44.33373346,48.0,40.33373346,51.0,43.33394319,0.28833346,1.94521346,4.0,0.99979027
9262,-62.58357651,-0.85166548,39.37392,38.10039,45.0,38.40990428,58.0,51.40990428,NaN,NaN,-0.96401572,0.30951428,-13.0,NaN
9263,-62.18971791,-0.56074411,46.69093,47.48328,58.0,50.22938722,69.0,61.22938722,58.0,50.22870028,3.53845722,2.74610722,-11.0,0.000686940000001
9264,-62.97048318,-0.45360235,51.38419,51.19371,54.0,48.06966572,45.0,39.06966572,55.0,49.06898817,-3.31452428,-3.12404428,9.0,-0.99932245
9265,-62.64524881,-0.5712719,29.14715,29.271,36.0,29.36116513,37.0,30.36116513,38.0,31.3604817,0.21401513,0.09016513,-1.0,-1.99931657
9266,-62.69648025,-0.8039941,24.35093,23.70867,35.0,28.65516774,46.0,39.65516774,35.0,28.65448389,4.30423774,4.94649774,-11.0,0.000683849999998
9267,-62.82303018,-0.99103005,29.06326,26.45715,17.0,11.09441271,45.0,39.09441271,27.0,21.09372962,-17.96884729,-15.36273729,-28.0,-9.99931691
9268,-62.83300903,-0.98637015,55.68039,41.66427,17.0,11.11583931,9.0,3.11583931,27.0,21.11515623,-44.56455069,-30.54843069,8.0,-9.99931692
9269,-62.75141663,-0.70539535,32.99275,33.13695,43.0,36.71984541,48.0,41.71984541,NaN,NaN,3.72709541,3.58289541,-5.0,NaN
9270,-62.67835479,-0.44070477,44.68774,45.3502,50.0,43.34457065,42.0,35.34457065,52.0,45.34478134,-1.34316935,-2.00562935,8.0,-2.00021069
9271,-62.19581388,-0.06652647,34.63483,34.77742,43.0,34.86775903,46.0,37.86775903,41.0,32.86729347,0.23292903,0.09033903,-3.0,2.00046556
9272,-62.2133303,-0.23787503,43.8654,43.47086,52.0,44.04462081,52.0,44.04462081,56.0,48.0441487,0.17922081,0.57376081,0.0,-3.99952789
9273,-62.03634824,-0.37104009,46.56204,44.17117,51.0,42.70768419,53.0,44.70768419,52.0,43.70768419,-3.85435581,-1.46348581,-2.0,-1.0
9274,-62.64090843,-0.95718913,23.56975,22.48027,29.0,22.62330145,29.0,22.62330145,NaN,NaN,-0.94644855,0.14303145,0.0,NaN
9275,-62.12431661,-0.3485832,46.69745,44.82695,51.0,42.90875325,54.0,45.90875325,53.0,44.90875325,-3.78869675,-1.91819675,-3.0,-2.0
9276,-62.14093169,-0.34134706,43.87404,44.81665,54.0,45.94452977,52.0,43.94452977,54.0,45.94452977,2.07048977,1.12787977,2.0,0.0
9277,-62.65021952,-0.41239605,51.41267,51.91251,53.0,46.25437531,54.0,47.25437531,58.0,51.2536934,-5.15829469,-5.65813469,-1.0,-4.99931809
9278,-62.14575331,-0.65654383,46.24183,45.50784,56.0,48.19026054,58.0,50.19026054,54.0,46.19026054,1.94843054,2.68242054,-2.0,2.0
9279,-62.72629737,-0.98445967,20.60253,10.69551,17.0,10.85237289,34.0,27.85237289,28.0,21.8516896,-9.75015711,0.15686289,-17.0,-10.99931671
9280,-62.26550825,-0.10885525,44.273,45.70722,53.0,45.07285948,42.0,34.07285948,54.0,46.07239397,0.79985948,-0.63436052,11.0,-0.99953449
9281,-62.04005607,-0.5043463,46.1711,45.20516,56.0,47.81717589,54.0,45.81717589,55.0,46.81717589,1.64607589,2.61201589,2.0,1.0
9282,-62.22280284,-0.76345593,21.2306,27.14143,39.0,31.45810001,32.0,24.45810001,33.0,25.45810001,10.22750001,4.31667001,7.0,6.0
9283,-62.01207144,-0.75357805,44.41561,45.52271,56.0,47.93047664,69.0,60.93047664,53.0,44.93047664,3.51486664,2.40776664,-13.0,3.0
9284,-62.41449848,-0.76692707,44.20147,44.72462,51.0,43.93341461,49.0,41.93341461,49.0,41.93341461,-0.26805539,-0.79120539,2.0,2.0
9285,-62.35389028,-0.467483,20.52975,21.4939,35.0,27.56598089,28.0,20.56598089,30.0,22.56598089,7.03623089,6.07208089,7.0,5.0
9286,-62.09692488,-0.98342556,23.1511,23.33228,30.0,22.30379099,17.0,9.30379099,28.0,20.30310886,-0.84730901,-1.02848901,13.0,2.00068213
9287,-62.74557949,-0.01980034,48.54929,48.59895,55.0,48.17457388,65.0,58.17457388,55.0,48.17480443,-0.37471612,-0.42437612,-10.0,-0.000230550000005
9288,-62.06566146,-0.91410785,40.7037,41.78695,50.0,42.17765451,48.0,40.17765451,51.0,43.17765451,1.47395451,0.39070451,2.0,-1.0
9289,-62.21881756,-0.09810318,43.35614,44.29533,53.0,44.94887188,53.0,44.94887188,52.0,43.9490904,1.59273188,0.65354188,0.0,0.99978148
9290,-62.21195381,-0.87080552,45.55301,44.13156,47.0,39.50745422,52.0,44.50745422,52.0,44.50745422,-6.04555578,-4.62410578,-5.0,-5.0
9291,-62.90218188,-0.26631579,49.27839,49.17782,53.0,46.75606032,37.0,30.75606032,54.0,47.75538506,-2.52232968,-2.42175968,16.0,-0.99932474
9292,-62.13196995,-0.2175282,33.19354,33.51254,38.0,29.82783482,39.0,30.82783482,42.0,33.82804894,-3.36570518,-3.68470518,-1.0,-4.00021412
9293,-62.40633837,-0.29514621,43.45514,43.95727,50.0,42.56479087,49.0,41.56479087,NaN,NaN,-0.89034913,-1.39247913,1.0,NaN
9294,-62.12418605,-0.65620014,49.80921,48.49324,53.0,45.13698484,53.0,45.13698484,55.0,47.13718699,-4.67222516,-3.35625516,0.0,-2.00020215
9295,-62.52742174,-0.11294193,42.87613,43.06407,51.0,43.71926683,58.0,50.71926683,55.0,47.71880938,0.84313683,0.65519683,-7.0,-3.99954255
9296,-62.5827582,-0.4045453,32.14684,34.98067,48.0,41.08244011,41.0,34.08244011,45.0,38.08196855,8.93560011,6.10177011,7.0,3.00047156
9297,-62.96963477,-0.57070277,20.68511,19.10028,29.0,23.15677249,29.0,23.15677249,26.0,20.15609308,2.47166249,4.05649249,0.0,3.00067941
9298,-62.89612637,-0.87172015,24.01301,26.09305,32.0,26.19298514,36.0,30.19298514,32.0,26.19298514,2.17997514,0.09993514,-4.0,0.0
9299,-62.40372689,-0.51265127,44.71238,43.29758,52.0,44.72237445,45.0,37.72237445,NaN,NaN,0.00999445,1.42479445,7.0,NaN
9300,-62.39737258,-0.56328372,45.12428,44.92713,55.0,47.7439106,59.0,51.7439106,NaN,NaN,2.6196306,2.8167806,-4.0,NaN
9301,-62.50741105,-0.94385365,29.91202,29.19614,38.0,31.28605057,41.0,34.28605057,NaN,NaN,1.37403057,2.08991057,-3.0,NaN
9302,-62.13540147,-0.99420821,38.25567,39.43505,44.0,36.40550642,42.0,34.40550642,NaN,NaN,-1.85016358,-3.02954358,2.0,NaN
9303,-62.41871834,-0.98692772,38.26956,38.54724,45.0,38.09673258,46.0,39.09673258,46.0,39.09673258,-0.17282742,-0.45050742,-1.0,-1.0
9304,-62.50634455,-0.9930094,29.60225,29.56282,39.0,32.31679351,37.0,30.31679351,NaN,NaN,2.71454351,2.75397351,2.0,NaN
9305,-62.96610331,-0.19523821,48.056,47.64491,49.0,42.85347383,52.0,45.85347383,55.0,48.8528015,-5.20252617,-4.79143617,-3.0,-5.99932767
9306,-62.40766887,-0.94773168,17.99933,17.9698,29.0,22.04325554,30.0,23.04325554,28.0,21.04257186,4.04392554,4.07345554,-1.0,1.00068368
9307,-62.08012778,-0.09574994,44.85551,44.74202,52.0,43.60465959,52.0,43.60465959,54.0,45.60487695,-1.25085041,-1.13736041,0.0,-2.00021736
9308,-62.42053472,-0.02043746,27.83754,27.8894,38.0,30.383203,37.0,29.383203,NaN,NaN,2.545663,2.493803,1.0,NaN
9309,-62.57198466,-0.84858854,20.28403,19.87158,28.0,21.37903939,31.0,24.37903939,NaN,NaN,1.09500939,1.50745939,-3.0,NaN
9310,-62.50465731,-0.41640701,48.94473,46.93098,54.0,46.89948692,49.0,41.89948692,NaN,NaN,-2.04524308,-0.03149308,5.0,NaN
9311,-62.09083601,-0.42083497,44.35949,42.67882,45.0,36.88065164,45.0,36.88065164,52.0,43.88085999,-7.47883836,-5.79816836,0.0,-7.00020835
9312,-62.49035387,-0.0781369,46.52876,45.75396,57.0,49.60036173,60.0,52.60036173,NaN,NaN,3.07160173,3.84640173,-3.0,NaN
9313,-62.1191878,-0.03279977,41.55326,41.23265,50.0,41.65206398,49.0,40.65206398,50.0,41.65228355,0.09880398,0.41941398,1.0,-0.000219569999999
9314,-62.80218634,-0.21912281,53.06733,52.4935,61.0,54.47495542,94.0,87.47495542,62.0,55.47427913,1.40762542,1.98145542,-33.0,-0.99932371
9315,-62.05764337,-0.25912192,46.96286,48.69499,51.0,42.67558257,60.0,51.67558257,59.0,50.67558257,-4.28727743,-6.01940743,-9.0,-8.0
9316,-62.34399782,-0.01111279,37.29497,36.0657,44.0,36.18791424,43.0,35.18791424,NaN,NaN,-1.10705576,0.12221424,1.0,NaN
9317,-62.50803552,-0.94186963,40.85567,38.9631,46.0,39.28608761,49.0,42.28608761,NaN,NaN,-1.56958239,0.32298761,-3.0,NaN
9318,-62.51551136,-0.89423975,23.30551,23.52937,33.0,26.27190096,41.0,34.27190096,NaN,NaN,2.96639096,2.74253096,-8.0,NaN
9319,-62.20536055,-0.33182432,41.88053,41.58813,51.0,43.09654809,57.0,49.09654809,49.0,41.09675915,1.21601809,1.50841809,-6.0,1.99978894
9320,-62.30395674,-0.2005071,44.37119,42.81746,53.0,45.2392428,51.0,43.2392428,52.0,44.2392428,0.8680528,2.4217828,2.0,1.0
9321,-62.50629053,-0.46878576,45.39034,46.51337,53.0,45.94308989,48.0,40.94308989,NaN,NaN,0.55274989,-0.57028011,5.0,NaN
9322,-62.10238276,-0.99326343,13.29067,12.61442,15.0,7.32356661,8.0,0.32356661,NaN,NaN,-5.96710339,-5.29085339,7.0,NaN
9323,-62.77182834,-0.48284821,50.29165,51.341,56.0,49.60618338,51.0,44.60618338,NaN,NaN,-0.68546662,-1.73481662,5.0,NaN
9324,-62.11257305,-0.66037164,42.26342,43.57102,49.0,41.11117703,48.0,40.11117703,52.0,44.11137917,-1.15224297,-2.45984297,1.0,-3.00020214
9325,-62.61685862,-0.15234777,43.63211,43.58622,52.0,44.96949813,55.0,47.96949813,53.0,45.96904162,1.33738813,1.38327813,-3.0,-0.99954349
9326,-62.91392818,-0.44933423,27.76948,28.05485,32.0,25.92882574,38.0,31.92882574,35.0,28.92814732,-1.84065426,-2.12602426,-6.0,-2.99932158
9327,-62.609576,-0.70470333,18.87761,18.667,27.0,20.37052556,26.0,19.37052556,NaN,NaN,1.49291556,1.70352556,1.0,NaN
9328,-62.35719459,-0.3439683,46.3032,45.19802,55.0,47.48103382,59.0,51.48103382,54.0,46.48056026,1.17783382,2.28301382,-4.0,1.00047356
9329,-62.3988318,-0.89278627,33.5837,33.36241,47.0,39.98336896,50.0,42.98336896,44.0,36.98287756,6.39966896,6.62095896,-3.0,3.0004914
9330,-62.72037183,-0.78380455,19.63672,22.25875,29.0,22.69971179,39.0,32.69971179,NaN,NaN,3.06299179,0.44096179,-10.0,NaN
9331,-62.37792536,-0.54159414,38.76986,40.17205,50.0,42.6799667,50.0,42.6799667,47.0,39.6799667,3.9101067,2.5079167,0.0,3.0
9332,-62.67994646,-0.38750324,43.76085,42.99976,50.0,43.30819254,56.0,49.30819254,52.0,45.30772439,-0.45265746,0.30843254,-6.0,-1.99953185
9333,-62.87114047,-0.40331357,34.61667,30.17118,41.0,34.78809403,45.0,38.78809403,34.0,27.78809403,0.17142403,4.61691403,-4.0,7.0
9334,-62.19757754,-0.55995307,50.50122,49.64294,59.0,51.2480082,59.0,51.2480082,NaN,NaN,0.7467882,1.6050682,0.0,NaN
9335,-62.70922916,-0.89515774,29.03082,30.44036,40.0,33.74920005,46.0,39.74920005,NaN,NaN,4.71838005,3.30884005,-6.0,NaN
9336,-62.40214744,-0.89718816,31.72885,30.68293,41.0,33.99466452,36.0,28.99466452,36.0,28.99398029,2.26581452,3.31173452,5.0,5.00068423
9337,-62.79297454,-0.65146482,41.38255,41.68126,45.0,38.7831075,56.0,49.7831075,NaN,NaN,-2.5994425,-2.8981525,-11.0,NaN
9338,-62.34070122,-0.55791405,43.54661,42.07106,51.0,43.60012248,49.0,41.60012248,49.0,41.60012248,0.05351248,1.52906248,2.0,2.0
9339,-62.43026302,-0.43093477,45.892,46.18967,54.0,46.7269751,54.0,46.7269751,NaN,NaN,0.8349751,0.5373051,0.0,NaN
9340,-62.16411855,-0.95375567,40.92354,39.59226,49.0,41.44746884,45.0,37.44746884,48.0,40.44746884,0.52392884,1.85520884,4.0,1.0
9341,-62.77288222,-0.07794394,35.68545,35.6292,44.0,37.28923194,53.0,46.28923194,41.0,34.28878657,1.60378194,1.66003194,-9.0,3.00044537
9342,-62.04649516,-0.00320345,42.39757,42.6414,51.0,42.44877238,43.0,34.44877238,51.0,42.44899217,0.05120238,-0.19262762,8.0,-0.000219789999996
9343,-62.54210823,-0.85135873,19.7395,19.73423,28.0,21.30774729,39.0,32.30774729,NaN,NaN,1.56824729,1.57351729,-11.0,NaN
9344,-62.76214451,-0.14887164,30.37442,33.00756,41.0,34.32097666,54.0,47.32097666,NaN,NaN,3.94655666,1.31341666,-13.0,NaN
9345,-62.71628983,-0.27398,48.81888,46.95049,55.0,48.3090255,62.0,55.3090255,NaN,NaN,-0.5098545,1.3585355,-7.0,NaN
9346,-62.48403027,-0.15994874,44.69659,45.37211,53.0,45.64977672,55.0,47.64977672,NaN,NaN,0.95318672,0.27766672,-2.0,NaN
9347,-62.35858309,-0.47769641,37.48907,36.56132,47.0,39.58530111,52.0,44.58530111,46.0,38.58461536,2.09623111,3.02398111,-5.0,1.00068575
9348,-62.59959702,-0.89024676,23.9966,25.44654,34.0,27.47631273,38.0,31.47631273,NaN,NaN,3.47971273,2.02977273,-4.0,NaN
9349,-62.03320794,-0.55385683,48.77484,48.16387,55.0,46.83661965,53.0,44.83661965,55.0,46.83661965,-1.93822035,-1.32725035,2.0,0.0
9350,-62.04717467,-0.72935034,47.9118,46.92277,49.0,40.99939626,52.0,43.99939626,55.0,46.99939626,-6.91240374,-5.92337374,-3.0,-6.0
9351,-62.29569135,-0.34845907,46.87637,49.77093,56.0,48.33224449,56.0,48.33224449,58.0,50.33245545,1.45587449,-1.43868551,0.0,-2.00021096
9352,-62.21203394,-0.7047386,48.74259,48.48038,53.0,45.38909084,52.0,44.38909084,56.0,48.38929104,-3.35349916,-3.09128916,1.0,-3.0002002
9353,-62.04507396,-0.12085672,41.51756,41.78593,51.0,42.53780384,47.0,38.53780384,50.0,41.53802024,1.02024384,0.75187384,4.0,0.9997836
9354,-62.57784684,-0.25741866,29.9159,28.89829,35.0,27.95665507,48.0,40.95665507,38.0,30.95687221,-1.95924493,-0.94163493,-13.0,-3.00021714
9355,-62.03582228,-0.89044854,46.16156,49.66203,52.0,44.08705499,46.0,38.08705499,54.0,46.08705499,-2.07450501,-5.57497501,6.0,-2.0
9356,-62.68914407,-0.44756453,49.11583,48.80628,56.0,49.37642637,52.0,45.37642637,56.0,49.37595512,0.26059637,0.57014637,4.0,0.000471249999997
9357,-62.94988189,-0.82653599,NaN,NaN,23.0,17.29389074,45.0,39.29389074,27.0,21.29320853,NaN,NaN,-22.0,-3.99931779
9358,-62.57798028,-0.84016322,20.26697,19.96522,27.0,20.38829165,19.0,12.38829165,NaN,NaN,0.12132165,0.42307165,8.0,NaN
9359,-62.57559723,-0.41154576,42.52231,44.17832,53.0,46.06996205,51.0,44.06996205,53.0,46.07017288,3.54765205,1.89164205,2.0,-0.00021083
9360,-62.62178586,-0.88525139,18.27739,18.40701,28.0,21.5275872,36.0,29.5275872,NaN,NaN,3.2501972,3.1205772,-8.0,NaN
9361,-62.62269193,-0.03983355,27.79217,27.86397,37.0,29.89277909,28.0,20.89277909,34.0,26.89232971,2.10060909,2.02880909,9.0,3.00044938
9362,-62.43580402,-0.45881008,43.84433,43.62078,52.0,44.76172282,59.0,51.76172282,NaN,NaN,0.91739282,1.14094282,-7.0,NaN
9363,-62.34222528,-0.97795952,18.06953,17.77266,24.0,16.9027686,12.0,4.9027686,29.0,21.9027686,-1.1667614,-0.8698914,12.0,-5.0
9364,-62.43151272,-0.08259038,26.03541,26.05884,40.0,32.45968117,26.0,18.45968117,NaN,NaN,6.42427117,6.40084117,14.0,NaN
9365,-62.08589796,-0.43942982,43.59244,44.40447,51.0,42.88221418,57.0,48.88221418,51.0,42.88221418,-0.71022582,-1.52225582,-6.0,0.0
9366,-62.40833984,-0.62506224,42.92289,46.01046,51.0,43.81640342,46.0,38.81640342,52.0,44.81660536,0.89351342,-2.19405658,5.0,-1.00020194
9367,-62.63879648,-0.71492162,41.57203,41.91236,47.0,40.44972477,39.0,32.44972477,NaN,NaN,-1.12230523,-1.46263523,8.0,NaN
9368,-62.68371074,-0.99023153,21.62357,20.87596,17.0,10.75156175,32.0,25.75156175,28.0,21.75087843,-10.87200825,-10.12439825,-15.0,-10.99931668
9369,-62.11873601,-0.32607998,46.63414,45.87515,50.0,41.87794001,51.0,42.87794001,NaN,NaN,-4.75619999,-3.99720999,-1.0,NaN
9370,-62.59120286,-0.46279492,43.27399,44.63928,55.0,48.1470378,65.0,58.1470378,54.0,47.14724668,4.8730478,3.5077578,-10.0,0.99979112
9371,-62.08476717,-0.26635991,42.3825,43.96782,48.0,39.74852151,50.0,41.74852151,52.0,43.74852151,-2.63397849,-4.21929849,-2.0,-4.0
9372,-62.6939892,-0.02835206,45.02916,46.52415,57.0,50.05702813,33.0,26.05702813,54.0,47.05658255,5.02786813,3.53287813,24.0,3.00044558
9373,-62.67379334,-0.91802027,29.3349,28.96894,36.0,29.6779801,54.0,47.6779801,NaN,NaN,0.3430801,0.7090401,-18.0,NaN
9374,-62.21749834,-0.89691532,39.67553,40.05191,49.0,41.53949825,53.0,45.53949825,48.0,40.53881421,1.86396825,1.48758825,-4.0,1.00068404
9375,-62.0565191,-0.88914262,45.35819,45.48889,55.0,47.13734065,41.0,33.13734065,56.0,48.13734065,1.77915065,1.64845065,14.0,-1.0
9376,-62.47033286,-0.29990266,52.20281,49.7833,57.0,49.72565803,42.0,34.72565803,NaN,NaN,-2.47715197,-0.05764197,15.0,NaN
9377,-62.3119524,-0.27929458,48.29373,48.26482,58.0,50.31985861,55.0,47.31985861,57.0,49.32007199,2.02612861,2.05503861,3.0,0.99978662
9378,-62.94284248,-0.21456505,47.31273,50.20794,59.0,52.81326729,52.0,45.81326729,59.0,52.81281986,5.50053729,2.60532729,7.0,0.000447430000001
9379,-62.92871527,-0.7799361,25.93413,24.72396,35.0,29.20916453,51.0,45.20916453,32.0,26.20848244,3.27503453,4.48520453,-16.0,3.00068209
9380,-62.7096914,-0.67923676,21.10418,21.08347,29.0,22.59835051,37.0,30.59835051,NaN,NaN,1.49417051,1.51488051,-8.0,NaN
9381,-62.08537755,-0.66590032,49.4489,47.68499,51.0,43.04792771,57.0,49.04792771,58.0,50.04812994,-6.40097229,-4.63706229,-6.0,-7.00020223
9382,-62.86068218,-0.56367438,37.7343,37.51089,45.0,38.88476667,57.0,50.88476667,NaN,NaN,1.15046667,1.37387667,-12.0,NaN
9383,-62.86651982,-0.34204285,38.54621,39.0759,45.0,38.72938449,51.0,44.72938449,44.0,37.72892512,0.18317449,-0.34651551,-6.0,1.00045937
9384,-62.21546646,-0.8215457,44.88919,44.79927,52.0,44.48092003,49.0,41.48092003,52.0,44.48092003,-0.40826997,-0.31834997,3.0,0.0
9385,-62.3168029,-0.9265623,18.64084,17.73882,23.0,15.80440409,16.0,8.80440409,26.0,18.80440409,-2.83643591,-1.93441591,7.0,-3.0
9386,-62.65290444,-0.067491,29.21252,29.16909,41.0,33.98917012,66.0,58.98917012,41.0,33.98849383,4.77665012,4.82008012,-25.0,0.000676289999994
9387,-62.13976164,-0.81590731,45.91762,48.95338,55.0,47.2906458,57.0,49.2906458,58.0,50.2906458,1.3730258,-1.6627342,-2.0,-3.0
9388,-62.10945615,-0.36666794,43.99717,44.66674,53.0,44.88596329,54.0,45.88596329,52.0,43.8861731,0.88879329,0.21922329,-1.0,0.99979019
9389,-62.71535706,-0.82289035,17.35995,17.53719,26.0,19.7148906,39.0,32.7148906,NaN,NaN,2.3549406,2.1777006,-13.0,NaN
