,aw3d30_wgs84_Barcelos,aw3d30_slope_Barcelos
1092,18.87886194,0.6578931
1093,47.96185451,1.473384
1094,23.98943258,5.243272
1095,46.33539221,1.187876
1096,47.75437799,0.6579226
1097,46.51420178,1.639022
1098,46.05263117,0.7315896
1099,45.92341285,3.673465
1100,45.00459151,1.038413
1101,NaN,NaN
1102,NaN,NaN
1103,NaN,NaN
1104,46.86776888,1.188362
1105,NaN,NaN
1106,NaN,NaN
1107,38.42160846,6.52519
1108,NaN,NaN
1109,44.27693941,6.166893
1110,22.33635941,2.321806
1111,43.55094923,0.4645403
1112,NaN,NaN
1113,NaN,NaN
1114,46.82198371,0.4659533
1115,NaN,NaN
1116,NaN,NaN
1117,37.83082321,1.971768
1118,17.61790847,1.188368
1119,44.76270794,1.921255
1120,NaN,NaN
1121,NaN,NaN
1122,39.70238902,0.736045
1123,46.94132046,NaN
1124,38.75079991,2.00162
1125,44.95781531,1.315592
1126,38.68900209,6.268891
1127,49.0222632,1.35669
1128,46.67817993,8.088923
1129,NaN,NaN
1130,NaN,NaN
1131,48.31978133,1.187852
1132,40.60655496,6.999267
1133,44.84004394,1.648326
1134,NaN,NaN
1135,31.37599338,10.86505
1136,NaN,NaN
1137,47.32010165,2.196391
1138,23.54228473,3.031949
1139,37.78852978,0.00132378
1140,32.91662895,3.538114
1141,44.22718073,2.00092
1142,21.2091826,1.189115
1143,33.612861,1.647514
1144,NaN,NaN
1145,49.66206535,1.042214
1146,50.85282298,2.711434
1147,NaN,NaN
1148,34.70051361,1.041439
1149,44.71689581,2.641288
1150,33.91780712,0.6584631
1151,21.49281994,0.7342513
1152,38.15588971,1.351927
1153,NaN,NaN
1154,NaN,NaN
1155,NaN,NaN
1156,46.02387379,4.475156
1157,36.01014416,3.611822
1158,45.6966855,3.296437
1159,44.20441056,4.578041
1160,0.38129117,NaN
1161,19.85642936,0.3293153
1162,48.64538619,2.626838
1163,NaN,NaN
1164,NaN,NaN
1165,42.44168015,0.9330205
1166,43.24356756,0.00133083
1167,39.4508817,4.605779
1168,NaN,NaN
1169,42.94379189,1.911448
1170,28.22234128,3.939396
1171,47.42877087,1.351902
1172,NaN,NaN
1173,39.49009012,7.328388
1174,39.69561638,1.179818
1175,27.47324026,1.764085
1176,34.35651271,0.9852756
1177,31.88218759,4.065214
1178,43.91303705,2.110603
1179,41.46804325,3.849585
1180,41.32670152,3.624367
1181,43.75972364,2.080991
1182,28.96659979,1.040357
1183,47.27972191,2.375329
1184,21.91370935,0.00131915
1185,NaN,NaN
1186,NaN,NaN
1187,NaN,NaN
1188,20.49126634,1.315581
1189,NaN,NaN
1190,46.37693809,3.237912
1191,31.85941721,2.095448
1192,46.17373796,2.330827
1193,NaN,NaN
1194,NaN,NaN
1195,34.98358961,1.674471
1196,47.29543948,2.800673
1197,NaN,NaN
1198,NaN,NaN
1199,40.01183133,2.702585
1200,43.60074584,1.636332
1201,NaN,NaN
1202,NaN,NaN
1203,46.99112504,0.9852862
1204,47.38682259,6.573339
1205,NaN,NaN
1206,23.97477752,1.473426
1207,NaN,NaN
1208,44.70804676,0.9276729
1209,29.37972689,0.7360364
1210,35.55687915,3.433699
1211,48.53307804,2.001591
1212,46.05861842,2.19642
1213,33.75954606,0.7361007
1214,NaN,NaN
1215,21.24359469,0.00131614
1216,47.28570291,1.187852
1217,48.89275453,1.398381
1218,NaN,NaN
1219,43.4229137,2.555523
1220,42.08582085,1.17987
1221,21.53613548,6.606505
1222,41.0380101,1.997489
1223,21.25550304,0.00131492
1224,49.80534255,1.313796
1225,44.49981656,0.6561214
1226,24.90897249,8.532829
1227,NaN,NaN
1228,23.38222214,0.00132
1229,NaN,NaN
1230,36.74498423,0.00133469
1231,42.02991546,1.041079
1232,37.84753616,9.157801
1233,NaN,NaN
1234,NaN,NaN
1235,NaN,NaN
1236,44.19823006,4.163394
1237,50.13888815,0.7318304
1238,49.01642366,0.7360743
1239,NaN,NaN
1240,48.16512692,0.6578808
1241,42.82165173,4.190042
1242,40.92435236,0.9251071
1243,35.64068961,3.658927
1244,33.69341712,1.180038
1245,50.42427081,1.922014
1246,28.42224543,5.993407
1247,41.46281152,0.6578938
1248,29.30424398,2.325984
1249,38.45755473,2.574114
1250,30.77136817,0.00132566
1251,43.06228199,4.446319
1252,49.30825285,0.3292975
1253,NaN,NaN
1254,47.79152497,1.398368
1255,44.27515224,0.00131484
1256,22.60494429,4.064618
1257,46.36932057,0.6584721
1258,36.91644207,NaN
1259,NaN,NaN
1260,43.02333722,3.106205
1261,NaN,NaN
1262,41.60961084,5.116544
1263,NaN,NaN
1264,31.4996569,2.496324
1265,47.59679922,1.636344
1266,47.77355399,0.7341999
1267,23.6525135,0.6566818
1268,NaN,NaN
1269,NaN,NaN
1270,44.2921975,0.00131501
1271,47.91883083,2.080951
1272,NaN,NaN
1273,47.45630471,2.814799
1274,42.12949625,3.500626
1275,29.48935535,4.916601
1276,NaN,NaN
1277,NaN,NaN
1278,NaN,NaN
1279,NaN,NaN
1280,NaN,NaN
1281,48.05838668,1.674017
1282,45.60124624,1.472676
1283,42.67560768,1.911411
1284,NaN,NaN
1285,46.13985525,1.638949
1286,NaN,NaN
1287,25.13451359,4.28059
1288,NaN,NaN
1289,45.07957822,2.702662
1290,43.56396873,3.018765
1291,NaN,NaN
1292,35.32081289,1.764243
1293,35.13943561,NaN
1294,18.37708228,0.00131317
1295,48.75855996,3.106751
1296,21.26761884,0.00131445
1297,23.16757026,1.040349
1298,40.27009746,1.648672
1299,24.4063585,13.11403
1300,45.15832668,3.224171
1301,38.85736539,6.545748
1302,31.61006511,0.3274687
1303,NaN,NaN
1304,47.12848173,6.028333
1305,NaN,NaN
1306,21.10395207,4.634191
1307,21.27220287,0.00131575
1308,NaN,NaN
1309,21.2247423,0.00131467
1310,45.382992,5.250997
1311,19.9322136,0.7360462
1312,50.6805066,3.282398
1313,55.40375249,1.674566
1314,NaN,NaN
1315,NaN,NaN
1316,32.84262245,1.313212
1317,NaN,NaN
1318,47.04762354,0.4619759
1319,46.63667436,3.501422
1320,30.07545856,3.611057
1321,40.95147465,4.782991
1322,24.96075585,4.159199
1323,NaN,NaN
1324,39.47870167,4.276229
1325,NaN,NaN
1326,NaN,NaN
1327,22.09932127,0.3275297
1328,46.84708017,0.932998
1329,47.53434515,1.911103
1330,46.75739022,NaN
1331,44.25809296,2.321277
1332,27.11065265,2.812242
1333,27.98885323,6.732896
1334,NaN,NaN
1335,13.6209634,3.089735
1336,22.78671289,3.031269
1337,30.23675127,2.711538
1338,47.97138909,2.930681
1339,NaN,NaN
1340,NaN,NaN
1341,39.3139616,3.831889
1342,33.69992997,1.040337
1343,45.74003198,3.273769
1344,29.16758419,1.972441
1345,41.30525392,1.18836
1346,NaN,NaN
1347,47.50644152,1.356707
1348,35.43836226,NaN
1349,21.03701862,0.00131823
1350,25.81016812,0.00132336
1351,NaN,NaN
1352,20.31080643,6.903689
1353,26.79506834,0.9852792
1354,22.11773345,2.394636
1355,48.14494534,2.798675
1356,NaN,NaN
1357,32.98373057,4.412468
1358,39.72331519,1.647536
1359,48.55450283,1.187841
1360,21.38216821,1.041537
1361,43.67289164,1.865169
1362,NaN,NaN
1363,42.16877184,3.106168
1364,45.22996958,3.271293
1365,43.6849332,1.995361
1366,NaN,NaN
1367,36.17654251,1.180033
1368,43.54024123,NaN
1369,46.05177002,2.324458
1370,NaN,NaN
1371,20.23220896,0.00131466
1372,NaN,NaN
1373,43.44418573,1.766584
1374,NaN,NaN
1375,19.21309441,1.995018
1376,44.34896246,1.648679
1377,24.16267631,3.611711
1378,47.03077119,1.647559
1379,43.4422921,1.648319
1380,NaN,NaN
1381,30.44732189,2.394601
1382,NaN,NaN
1383,20.56503724,0.9322489
1384,48.18231382,1.970096
1385,NaN,NaN
1386,48.51924698,3.342731
1387,NaN,NaN
1388,44.18711682,1.313245
1389,21.20893766,0.00131544
1390,34.83465715,0.6578915
1391,12.5228277,9.592513
1392,42.61769682,3.018849
1393,NaN,NaN
1394,47.32676402,1.466956
1395,40.85360496,4.542083
1396,41.89187444,1.644034
1397,46.13545814,3.955881
1398,NaN,NaN
1399,NaN,NaN
1400,21.38373014,0.00131375
1401,42.83560698,2.573141
1402,51.42111519,0.9251295
1403,47.18629206,0.7368628
1404,NaN,NaN
1405,NaN,NaN
1406,43.87338108,0.4659278
1407,NaN,NaN
1408,37.50913566,2.360255
1409,46.4049253,2.375321
1410,44.26284389,1.351938
1411,29.97512028,1.674146
1412,36.23215917,1.648721
1413,NaN,NaN
1414,48.27457261,1.672386
1415,29.40859895,5.890324
1416,NaN,NaN
1417,48.38464741,1.040369
1418,NaN,NaN
1419,NaN,NaN
1420,NaN,NaN
1421,NaN,NaN
1422,46.46608476,1.354003
1423,NaN,NaN
1424,51.21462433,1.971745
1425,46.1270485,0.7375989
1426,20.8859883,2.321894
1427,47.29706341,0.7342414
1428,46.67780069,1.473444
1429,23.48058689,8.211157
1430,33.3969209,3.561276
1431,40.19528374,2.385881
1432,21.53919533,NaN
1433,31.90626031,1.182308
1434,32.73366892,1.922036
1435,47.44700582,1.18787
1436,46.67349549,1.994974
1437,48.15648252,0.7360472
1438,46.52897752,3.952416
1439,NaN,NaN
1440,NaN,NaN
1441,51.06728798,1.773289
1442,16.07650225,2.970526
1443,22.86367069,3.294085
1444,NaN,NaN
1445,NaN,NaN
1446,45.34780786,1.179989
1447,NaN,NaN
1448,51.13630366,2.323798
1449,NaN,NaN
1450,26.13039296,1.677881
1451,NaN,NaN
1452,47.60520374,0.3292275
1453,NaN,NaN
1454,24.03712093,8.332514
1455,44.74824233,0.6584689
1456,NaN,NaN
1457,42.02768357,3.342309
1458,NaN,NaN
1459,46.38378528,1.036199
1460,22.17771125,1.997466
1461,21.29713838,0.00131497
1462,NaN,NaN
1463,46.12648621,1.851
1464,30.75625828,1.99489
1465,NaN,NaN
1466,20.1611207,1.76628
1467,NaN,NaN
1468,43.35126582,1.474183
1469,34.8035191,0.6566818
1470,45.07459671,0.6584629
1471,42.62792428,2.376064
1472,NaN,NaN
1473,NaN,NaN
1474,50.59866677,2.650461
1475,43.58625948,1.4734
1476,NaN,NaN
1477,NaN,NaN
1478,NaN,NaN
1479,NaN,NaN
1480,43.94960065,2.074463
1481,24.38885326,3.122024
1482,35.0870459,2.654746
1483,42.63318038,3.296436
1484,49.24228459,2.110888
1485,NaN,NaN
1486,25.86263392,1.921379
1487,45.98201931,0.9277062
1488,NaN,NaN
1489,NaN,NaN
1490,NaN,NaN
1491,38.33070561,NaN
1492,43.448796,0.4659598
1493,NaN,NaN
1494,20.95254368,3.241559
1495,21.00542988,0.00131524
1496,27.83656289,3.271434
1497,NaN,NaN
1498,43.87965297,3.626383
1499,26.37891253,2.702605
1500,33.39394243,2.36283
1501,NaN,NaN
1502,NaN,NaN
1503,47.76183567,4.74358
1504,52.56557596,0.7315838
1505,43.17662606,1.763895
1506,50.85538391,1.853516
1507,45.85546232,4.158545
1508,NaN,NaN
1509,42.98684233,1.472634
1510,34.90645979,5.814246
1511,NaN,NaN
1512,NaN,NaN
1513,NaN,NaN
1514,44.53539107,1.648371
1515,47.44671568,0.9330174
1516,NaN,NaN
1517,19.85923998,2.558346
1518,NaN,NaN
1519,43.73012473,4.255471
1520,21.22960419,0.00131303
1521,49.38774685,2.323899
1522,NaN,NaN
1523,42.28092272,2.082801
1524,45.74274382,1.91114
1525,31.88747463,0.00132547
1526,NaN,NaN
1527,45.38298332,0.4644956
1528,NaN,NaN
1529,5.50110609,2.074722
1530,32.96101991,1.315031
1531,NaN,NaN
1532,36.95435794,3.342252
1533,29.25740129,5.411385
1534,48.38690692,2.496826
1535,16.4529268,3.089328
1536,50.19405804,1.865102
1537,51.680844,2.507375
1538,51.59126826,1.676469
1539,39.25758145,NaN
1540,29.32447762,6.915138
1541,NaN,NaN
1542,NaN,NaN
1543,45.56872089,0.737618
1544,46.7668267,0.9870559
1545,49.00072042,2.814876
1546,42.19106425,0.6579063
1547,32.4114149,8.759206
1548,NaN,NaN
1549,47.41179029,2.812865
1550,40.99865272,1.189123
1551,43.60978005,1.997423
1552,46.28055999,3.368921
1553,47.68399869,0.7342535
1554,39.80218477,0.3298385
1555,50.45987672,1.464478
1556,18.25621379,3.240771
1557,34.9376326,3.665945
1558,NaN,NaN
1559,47.63755959,1.390698
1560,43.85835983,1.773542
1561,NaN,NaN
1562,14.80317787,0.9322545
1563,34.30576126,2.508295
1564,50.2665049,3.390122
1565,42.88603794,3.018484
1566,NaN,NaN
1567,43.80885884,0.9322225
1568,43.62934889,1.35399
1569,42.51069235,0.3280427
1570,41.61398085,2.000908
1571,35.20988669,8.008679
1572,21.34914193,4.929902
1573,NaN,NaN
1574,26.52638135,11.11537
1575,44.27203498,0.00131486
1576,NaN,NaN
1577,21.54460203,0.6584711
1578,NaN,NaN
1579,29.91101281,11.48797
1580,33.59344674,0.00131499
1581,NaN,NaN
1582,NaN,NaN
1583,23.0507101,4.064024
1584,NaN,NaN
1585,49.74031585,3.658337
1586,43.4529744,0.3274719
1587,NaN,NaN
1588,29.25849388,7.192271
1589,21.28001061,0.00131639
1590,NaN,NaN
1591,NaN,NaN
1592,34.56175331,0.7360268
1593,38.27294988,7.968048
1594,NaN,NaN
1595,21.20123393,0.00131438
1596,23.3377008,0.4666948
1597,NaN,NaN
1598,25.12876804,0.736782
1599,48.65830848,0.7315564
1600,43.43970793,2.654822
1601,31.98951547,3.5262
1602,46.13362832,0.9865704
1603,NaN,NaN
1604,47.39526835,0.9852972
1605,NaN,NaN
1606,NaN,NaN
1607,NaN,NaN
1608,43.04273555,1.774268
1609,47.39599962,2.573897
1610,NaN,NaN
1611,42.95563863,2.573118
1612,44.16534493,1.35797
1613,32.86267821,2.558037
1614,49.30416398,1.399173
1615,47.62430044,0.6561114
1616,41.90085543,4.317895
1617,NaN,NaN
1618,NaN,NaN
1619,31.24800584,8.329944
1620,NaN,NaN
1621,42.57823894,1.313254
1622,42.85173692,0.734026
1623,NaN,NaN
1624,40.80637583,6.87311
1625,30.97232411,7.74757
1626,48.98974669,3.476457
1627,NaN,NaN
1628,NaN,NaN
1629,33.42348801,1.774269
1630,21.20760693,0.00131273
1631,41.57108344,2.655449
1632,NaN,NaN
1633,43.46497692,1.473427
1634,46.43564513,3.296514
1635,NaN,NaN
1636,NaN,NaN
1637,50.04899856,2.001574
1638,46.28590635,0.9329848
1639,49.00982178,2.001
1640,43.37043946,4.6343
1641,NaN,NaN
1642,NaN,NaN
1643,43.08084153,0.3280361
1644,NaN,NaN
1645,32.36601195,3.087063
1646,20.37434318,2.362549
1647,52.06624278,0.9870799
1648,50.15169473,1.18788
1649,41.37105,1.040394
1650,17.71184219,1.351476
1651,20.01000839,1.999565
1652,44.56011409,0.6584694
1653,43.50135049,0.00132905
1654,29.3484017,6.64029
1655,44.67323499,1.921258
1656,49.01986693,1.972352
1657,28.18843245,0.7340117
1658,NaN,NaN
1659,46.65052571,3.525908
1660,38.15478175,5.792507
1661,42.85357038,2.209569
1662,NaN,NaN
1663,NaN,NaN
1664,12.61453508,2.323932
1665,NaN,NaN
1666,43.12622882,2.376098
1667,NaN,NaN
1668,48.19089702,0.3298268
1669,48.24594636,1.920629
1670,44.84196792,0.4644998
1671,NaN,NaN
1672,47.18214206,1.038116
1673,NaN,NaN
1674,46.5327124,1.764235
1675,43.6632456,1.473377
1676,44.08822563,1.908908
1677,47.95194842,0.6566872
1678,49.49773181,0.6566869
1679,49.2199936,3.50122
1680,34.17407305,1.356021
1681,NaN,NaN
1682,NaN,NaN
1683,26.39217522,NaN
1684,43.2949619,3.282404
1685,44.26952834,2.974568
1686,NaN,NaN
1687,28.3220621,5.268645
1688,NaN,NaN
1689,27.95617553,1.03841
1690,35.42390309,0.3280461
1691,33.59942434,3.500558
1692,42.55632448,2.972249
1693,44.66444837,4.383726
1694,NaN,NaN
1695,49.52604927,1.398341
1696,27.01946566,6.28008
1697,43.60092586,0.466712
1698,44.16003907,1.970559
1699,38.01982517,0.7367815
1700,37.30196905,1.036178
1701,41.50285454,1.353996
1702,NaN,NaN
1703,21.29594271,0.00131591
1704,45.80241042,0.7315831
1705,43.66733746,4.570169
1706,29.78428465,0.9251167
1707,29.77456866,2.388339
1708,NaN,NaN
1709,44.9864315,3.622032
1710,NaN,NaN
1711,39.86617053,1.313223
1712,21.63072686,2.319853
1713,29.11788414,4.826828
1714,NaN,NaN
1715,45.930468,1.636267
1716,3.23259022,NaN
1717,50.20449606,2.651128
1718,30.14287106,1.970615
1719,NaN,NaN
1720,NaN,NaN
1721,46.26913777,1.67191
1722,15.9715638,3.296566
1723,44.60397935,3.021707
1724,NaN,NaN
1725,48.47292794,1.390695
1726,45.95323621,0.6579344
1727,42.38851879,4.590786
1728,46.74935416,3.839052
1729,47.17745066,1.351835
1730,44.91222915,1.038469
1731,49.12302191,2.558291
1732,21.79887375,0.00131543
1733,52.75625401,1.969992
1734,NaN,NaN
1735,48.13508872,2.209511
1736,NaN,NaN
1737,39.98679645,1.772539
1738,44.08743715,1.038045
1739,41.30161974,0.9329818
1740,50.68140453,2.798313
1741,34.78825575,2.325319
1742,41.55473303,1.041547
1743,19.99681955,1.474163
1744,47.1592908,4.854548
1745,NaN,NaN
1746,NaN,NaN
1747,39.80204469,0.6578892
1748,42.60697718,6.550174
1749,NaN,NaN
1750,50.07792194,0.00131894
1751,35.81546109,3.837638
1752,54.03849316,4.397043
1753,44.94070046,0.9847416
1754,21.55473685,1.038433
1755,47.38866365,4.931957
1756,NaN,NaN
1757,NaN,NaN
1758,42.55108425,1.996971
1759,46.22849824,2.628145
1760,21.84410099,8.532133
1761,NaN,NaN
1762,NaN,NaN
1763,NaN,NaN
1764,48.78055372,2.209567
1765,37.51607753,0.4644782
1766,47.66996501,2.07446
1767,35.33446037,0.464502
1768,32.99868794,1.03617
1769,44.23303534,2.704817
1770,33.78125153,0.4644904
1771,35.79347624,3.975639
1772,25.08078565,0.4667003
1773,47.67314952,0.925158
1774,47.31705185,1.677149
1775,41.49480817,1.399136
1776,32.85309302,0.7360376
1777,21.1451956,1.038082
1778,31.78159669,7.866613
1779,NaN,NaN
1780,NaN,NaN
1781,48.08508716,NaN
1782,27.88036658,2.375855
1783,NaN,NaN
1784,47.97150778,1.773264
1785,17.49556122,0.3298284
1786,33.39084129,NaN
1787,NaN,NaN
1788,37.05391119,0.6561057
1789,38.03232205,2.834037
1790,NaN,NaN
1791,44.63172962,2.196538
1792,40.13508458,3.120299
1793,35.5928539,1.773317
1794,NaN,NaN
1795,NaN,NaN
1796,45.93806765,1.466938
1797,46.79732282,2.097947
1798,47.26412413,2.209571
1799,NaN,NaN
1800,NaN,NaN
1801,NaN,NaN
1802,NaN,NaN
1803,46.26957177,2.713435
1804,48.0694911,0.4659681
1805,22.89769745,4.29023
1806,48.02168924,0.7315842
1807,NaN,NaN
1808,44.26056797,2.800981
1809,11.83004242,1.676575
1810,39.67379375,5.915473
1811,21.62836007,1.922012
1812,45.91994701,1.182534
1813,NaN,NaN
1814,48.7979803,3.282403
1815,NaN,NaN
1816,29.7628894,4.684555
1817,24.00159432,4.065178
1818,19.23274336,6.681984
1819,42.97195471,1.466634
1820,32.83551895,1.464194
1821,NaN,NaN
1822,NaN,NaN
1823,24.43783506,0.3274964
1824,NaN,NaN
1825,NaN,NaN
1826,47.56176167,1.180008
1827,46.2923378,2.330822
1828,NaN,NaN
1829,49.72469091,0.7368622
1830,NaN,NaN
1831,51.43076185,1.182274
1832,NaN,NaN
1833,50.17518625,1.313213
1834,47.08439991,1.999508
1835,NaN,NaN
1836,41.86852022,7.931082
1837,50.07684506,2.298777
1838,47.95289665,1.466954
1839,46.72062685,1.674021
1840,45.14182427,1.46424
1841,46.85360688,2.955972
1842,47.44081101,0.9864944
1843,51.58886491,0.3292614
1844,46.74515815,1.642252
1845,NaN,NaN
1846,46.7658231,1.638916
1847,NaN,NaN
1848,NaN,NaN
1849,21.22462371,0.00131477
1850,42.61785049,3.022096
1851,17.60364231,1.672045
1852,37.86308158,0.6578864
1853,21.40188561,2.656173
1854,29.80458283,1.908668
1855,23.17302017,3.747399
1856,32.95623317,3.419699
1857,NaN,NaN
1858,40.65389947,1.466886
1859,27.16849699,4.578463
1860,49.46457666,0.9870558
1861,NaN,NaN
1862,NaN,NaN
1863,45.20659888,0.6561462
1864,41.87833666,1.187849
1865,44.60484865,3.226479
1866,NaN,NaN
1867,47.13234295,3.107645
1868,41.45254566,3.031995
1869,31.84262577,1.638724
1870,21.34012757,0.00131287
1871,27.95479537,2.313961
1872,33.69185993,3.109499
1873,21.68054163,0.00131515
1874,48.06973482,1.464502
1875,50.22356121,0.7368647
1876,22.25087185,0.9329627
1877,45.88758612,2.31371
1878,39.82082342,0.9322073
1879,46.70791861,2.976823
1880,26.00876888,4.965103
1881,NaN,NaN
1882,44.72492361,5.873521
1883,47.8632099,3.561245
1884,36.60213411,1.920663
1885,NaN,NaN
1886,51.36560013,2.199044
1887,NaN,NaN
1888,38.98787721,4.713278
1889,NaN,NaN
1890,33.57192478,0.9251313
1891,44.16125627,0.9329944
1892,NaN,NaN
1893,40.63985738,3.018458
1894,20.82811599,2.082811
1895,48.37051113,2.395781
1896,40.26214654,4.90122
1897,21.21218472,0.3293099
1898,46.86976861,2.109832
1899,NaN,NaN
1900,0.39504808,0.0013283
1901,NaN,NaN
1902,NaN,NaN
1903,35.87563856,4.687882
1904,32.7810737,1.678553
1905,NaN,NaN
1906,48.74384727,2.072595
1907,39.22419106,1.63892
1908,NaN,NaN
1909,NaN,NaN
1910,NaN,NaN
1911,NaN,NaN
1912,NaN,NaN
1913,55.12259062,2.109851
1914,NaN,NaN
1915,49.90198541,0.6584639
1916,29.81800935,0.3280663
1917,48.24889841,1.038409
1918,NaN,NaN
1919,NaN,NaN
1920,44.37724661,2.654765
1921,45.11613018,3.680068
1922,44.27176287,2.001571
1923,38.8790063,2.330048
1924,46.91893858,1.187851
1925,47.26068377,1.674086
1926,29.73897715,2.376067
1927,34.31398374,2.37579
1928,46.57416443,1.473411
1929,32.09395804,7.251865
1930,44.82126047,1.908906
1931,NaN,NaN
1932,46.45108647,1.035842
1933,52.41769516,3.939404
1934,43.47959854,2.815029
1935,NaN,NaN
1936,33.36887352,2.713423
1937,NaN,NaN
1938,21.5493642,0.9277398
1939,44.79420249,0.4619883
1940,21.94399025,0.00131526
1941,NaN,NaN
1942,NaN,NaN
1943,NaN,NaN
1944,38.53416222,9.444011
1945,40.22510214,3.109588
1946,34.54315754,3.658959
1947,49.36841645,2.954696
1948,NaN,NaN
1949,47.27832084,1.182484
1950,21.20411293,2.555693
1951,40.26460274,11.93724
1952,NaN,NaN
1953,NaN,NaN
1954,NaN,NaN
1955,46.15895623,1.674069
1956,NaN,NaN
1957,43.17733949,2.321275
1958,40.99472791,NaN
1959,41.65283729,0.4659369
1960,NaN,NaN
1961,NaN,NaN
1962,NaN,NaN
1963,50.51133701,1.643408
1964,28.68835751,0.4620054
1965,24.3779396,8.961305
1966,34.14632662,1.473467
1967,43.37002731,2.496655
1968,NaN,NaN
1969,39.98289524,1.67236
1970,NaN,NaN
1971,43.67175698,5.469327
1972,21.10320322,1.643544
1973,32.80699885,1.772537
1974,49.70650448,2.976067
1975,NaN,NaN
1976,41.90547503,1.040353
1977,41.33674173,1.773593
1978,21.1586286,0.00131701
1979,43.79646752,2.638872
1980,41.7369193,4.399855
1981,47.22351223,2.082813
1982,44.2136997,4.018407
1983,44.6704214,1.315583
1984,21.9283795,3.734697
1985,22.17413097,4.051141
1986,13.01352702,2.558227
1987,26.55403524,NaN
1988,28.5753872,NaN
1989,23.16015387,0.3274951
1990,49.72748165,4.390015
1991,43.56467512,1.351516
1992,34.36786796,1.64228
1993,48.03563841,2.074861
1994,NaN,NaN
1995,49.87538084,2.081669
1996,30.10041091,3.609347
1997,NaN,NaN
1998,20.91367797,1.77351
1999,NaN,NaN
2000,45.87919691,4.017963
2001,26.98983026,3.626537
2002,NaN,NaN
2003,NaN,NaN
2004,34.61847672,1.773264
2005,NaN,NaN
2006,41.73509472,4.856787
2007,25.62846076,1.969986
2008,41.39948065,1.772557
2009,NaN,NaN
2010,42.46284074,0.3293143
2011,26.70453343,1.188602
2012,37.2785456,2.49417
2013,NaN,NaN
2014,44.72658615,0.7315574
2015,37.88019894,1.648696
2016,47.12565178,2.321301
2017,NaN,NaN
2018,50.31901998,1.399148
2019,40.83685631,4.544635
2020,47.94693758,2.001592
2021,23.29324828,6.689415
2022,49.06877261,3.107513
2023,30.82982633,1.636232
2024,NaN,NaN
2025,50.22750624,1.036165
2026,30.99929262,2.319772
2027,48.05403813,1.313792
2028,42.61781295,1.398356
2029,33.20039743,1.038113
2030,43.60622444,1.466603
2031,49.61976667,1.189136
2032,28.24359146,1.911389
2033,NaN,NaN
2034,NaN,NaN
2035,23.17328383,0.9870576
2036,47.82787161,1.189119
2037,NaN,NaN
2038,37.13355282,1.18839
2039,44.05129114,2.92817
2040,48.45702637,1.999435
2041,NaN,NaN
2042,34.83014169,2.330064
2043,47.66614167,2.387918
2044,49.10787379,0.6561625
2045,28.40456431,6.735303
2046,NaN,NaN
2047,35.26648809,1.678566
2048,40.77672786,4.569437
2049,26.38816103,0.00132169
2050,NaN,NaN
2051,28.65548883,1.647876
2052,18.15061218,0.4620064
2053,32.34423109,2.817265
2054,46.05069222,0.9847174
2055,36.89144884,1.356675
2056,37.94611502,0.00131873
2057,27.54990342,0.7368441
2058,45.81552465,3.674849
2059,15.70858528,6.719353
2060,NaN,NaN
2061,42.12749728,1.042203
2062,45.5068197,2.001576
2063,31.20468102,2.385839
2064,47.99666481,0.4667264
2065,26.85982941,10.66453
2066,48.93678996,4.064577
2067,NaN,NaN
2068,15.61141651,4.743171
2069,43.0305209,4.623619
2070,35.19117066,2.074537
2071,21.19778235,0.00131328
2072,47.85097295,NaN
2073,NaN,NaN
2074,NaN,NaN
2075,NaN,NaN
2076,42.51123902,1.766333
2077,44.53611557,4.381691
2078,48.80998676,1.313214
2079,NaN,NaN
2080,NaN,NaN
2081,47.24004131,1.466883
2082,32.94729826,4.781768
2083,32.97180977,2.641484
2084,NaN,NaN
2085,40.27322125,0.3274731
2086,NaN,NaN
2087,45.31132782,0.9847288
