,aw3d30_wgs84_SantaCatarina,aw3d30_slope_SantaCatarina
1062,127.59327261,0.7026187
1063,447.55625552,22.72755
1064,20.46019694,14.31138
1065,5.16346397,3.5295
1066,543.76118047,36.83718
1067,193.57086601,14.32593
1068,326.76144563,28.53483
1069,NaN,NaN
1070,159.18055263,23.86886
1071,825.75613301,23.02752
1072,629.70295317,12.64406
1073,301.61903421,12.19065
1074,507.73951649,16.99293
1075,589.72591023,2.454901
1076,451.78135148,12.05612
1077,147.37434269,21.91306
1078,70.01420933,23.45794
1079,4.92310081,0.4654753
1080,266.29452722,8.744483
1081,NaN,NaN
1082,68.42039928,13.94532
1083,149.55710874,18.95889
1084,151.02726685,18.43476
1085,8.21788726,1.046305
1086,584.79470846,18.09975
1087,774.79713767,13.16318
1088,8.2679459,2.134464
1089,237.30852753,24.14925
1090,406.82268895,18.16887
1091,664.64521987,36.10547
1092,93.62213169,1.809147
1093,384.65339861,15.15645
1094,442.2007763,27.55009
1095,45.10277818,10.70352
1096,NaN,NaN
1097,900.7530439,14.69853
1098,963.45173249,24.04657
1099,500.70854099,17.02025
1100,114.6419514,5.22181
1101,4.10142918,0.3495867
1102,757.61020738,11.0313
1103,212.21830818,14.94048
1104,8.60060366,1.809877
1105,649.29869357,11.32584
1106,436.50980961,14.1896
1107,28.23892526,8.3015
1108,69.40306081,20.29405
1109,346.76687534,2.838553
1110,843.5636417,9.564754
1111,326.51849111,18.63609
1112,392.55025247,7.627978
1113,294.75511814,20.45698
1114,99.71579657,16.87295
1115,508.10453651,16.84339
1116,439.64439226,18.90051
1117,791.44552173,16.68459
1118,362.73030171,15.64155
1119,75.94524848,25.65054
1120,490.08300228,21.94697
1121,177.44332256,15.41372
1122,140.68461826,29.80873
1123,180.83141046,23.04142
1124,104.00048138,7.517096
1125,711.56246968,18.16648
1126,340.30339299,16.92945
1127,631.59300214,10.32418
1128,212.40674344,18.51681
1129,517.58765114,10.28406
1130,59.52934119,10.37184
1131,52.5277681,8.583916
1132,171.84237472,27.51707
1133,145.1779673,8.064671
1134,692.62852767,20.7617
1135,48.5402343,4.19524
1136,7.09240874,2.109025
1137,245.42600576,21.55573
1138,82.92345761,16.61894
1139,NaN,NaN
1140,27.65251699,17.8015
1141,258.58360569,12.27493
1142,339.40376169,10.23019
1143,303.31852057,21.476
1144,146.71753684,23.0952
1145,6.61099743,2.795506
1146,743.41689534,15.52983
1147,7.0942205,1.85626
1148,737.34519393,4.995361
1149,583.1669395,24.60624
1150,660.51301636,22.13971
1151,444.47697522,21.55919
1152,514.50587542,2.101097
1153,319.67594499,15.1703
1154,162.15803832,9.733442
1155,104.49333359,9.291426
1156,954.40810662,22.48849
1157,30.94016559,7.601399
1158,389.38464964,16.86748
1159,585.55800779,28.07427
1160,113.54499272,27.42841
1161,187.53550218,26.73278
1162,9.5422689,2.32496
1163,250.05356608,15.01186
1164,11.00292366,2.660991
1165,77.67812967,32.68862
1166,214.31673461,18.61484
1167,710.66493923,11.76133
1168,1232.53729374,11.34463
1169,294.28621093,16.60781
1170,69.3172127,4.025061
1171,7.03849951,0.7461301
1172,5.70160564,5.38341
1173,278.39256074,28.49053
1174,12.36848128,1.835795
1175,373.17448375,19.99562
1176,62.63646517,23.39377
1177,568.3118187,20.58526
1178,8.38954201,1.052951
1179,61.40511127,17.89838
1180,50.27795681,15.6076
1181,450.59542223,12.18994
1182,9.12283552,14.30943
1183,140.36363313,12.2526
1184,217.28075028,13.89502
1185,331.58656049,18.18003
1186,204.66610409,28.26298
1187,55.44835074,19.53179
1188,644.4270057,25.11587
1189,10.93706652,2.675778
1190,275.51664213,12.31033
1191,27.26677363,17.96655
1192,156.42431299,18.40076
1193,187.25046323,10.81758
1194,409.26388367,26.53895
1195,6.69535576,1.741787
1196,337.52316664,16.62506
1197,276.23433564,32.99709
1198,496.74496411,31.29344
1199,13.98945155,0.8222203
1200,391.83790171,21.84024
1201,345.32094522,12.02021
1202,13.95368813,1.808787
1203,100.36269415,20.69209
1204,651.6615703,30.39719
1205,9.4097475,0.7021352
1206,163.16890668,25.19646
1207,137.92105572,19.20981
1208,232.78295975,23.72472
1209,590.35466715,10.52933
1210,259.56075379,10.41508
1211,256.61945721,12.36187
1212,72.496616,3.41893
1213,695.18053457,37.85384
1214,783.64432569,28.15659
1215,379.02960415,20.82038
1216,683.7321388,29.5477
1217,14.00596282,1.330868
1218,23.5313766,4.691708
1219,260.20922396,16.30799
1220,485.29343875,20.07584
1221,131.19501537,22.44837
1222,712.66329894,7.072805
1223,67.26420742,19.44774
1224,513.16050806,20.68524
1225,24.85250676,17.81354
1226,134.61011838,21.65396
1227,237.38592011,21.02641
1228,39.34527398,15.64766
1229,57.16712566,20.25354
1230,41.7945728,19.60378
1231,107.71654938,16.31477
1232,67.26141024,12.32265
1233,71.06655818,26.59645
1234,3.73636384,0.6979924
1235,492.79453652,25.02359
1236,3.33584069,2.152917
1237,27.44626208,2.95156
1238,3.10656337,1.402177
1239,19.15599206,2.638115
1240,446.81171423,21.58794
1241,450.699297,6.94574
1242,150.61375062,12.92535
1243,5.04516693,1.565281
1244,655.67692968,13.60888
1245,347.57393308,35.41263
1246,250.58689164,26.8651
1247,9.03000225,1.404526
1248,NaN,NaN
1249,184.55924545,12.82017
1250,42.77477134,13.1531
1251,415.52483031,14.93155
1252,600.37593894,29.3976
1253,495.63966775,16.52369
1254,293.63737372,16.69116
1255,354.35303282,39.39834
1256,11.05421348,9.100577
1257,7.03342613,1.148938
1258,NaN,NaN
1259,7.07407324,3.176659
1260,NaN,NaN
1261,793.61865317,24.17271
1262,631.47126654,23.29121
1263,19.17190008,9.48629
1264,294.2783095,18.2077
1265,99.63293918,12.01756
1266,34.01738797,14.01151
1267,835.46247854,16.31896
1268,69.4064012,12.0342
1269,590.59800717,20.28725
1270,3.34822721,2.107117
1271,7.9696004,7.108309
1272,519.47433115,33.96605
1273,351.36657151,28.98343
1274,18.93327063,10.74858
1275,19.21075228,15.85279
1276,381.17154363,22.08208
1277,371.5929502,20.06517
1278,748.60974277,17.75922
1279,728.4914028,12.19361
1280,479.28489169,8.03085
1281,139.65632721,13.84813
1282,299.26024446,25.11645
1283,51.37854996,14.01009
1284,739.6320726,18.15954
1285,104.33759247,15.68682
1286,45.83146688,6.336772
1287,7.12408322,2.451825
1288,17.1548609,1.403662
1289,4.895866,1.48996
1290,269.10871075,30.05234
1291,450.26352586,22.86189
1292,140.47221759,10.63532
1293,588.83986139,27.59401
1294,139.39737873,22.56372
1295,414.942528,24.01177
1296,503.71519354,9.294006
1297,8.15739713,0.3494796
1298,775.73826202,4.90814
1299,339.72234992,5.887171
1300,441.3877956,15.26627
1301,4.20576612,NaN
1302,281.21369599,18.95574
1303,161.91353358,20.99762
1304,98.24888582,11.03061
1305,4.77474091,NaN
1306,122.91622188,11.44417
1307,322.74231245,24.09768
1308,18.55764277,0.9304902
1309,143.56940813,18.07513
1310,503.58321135,6.489886
1311,33.25565763,21.34239
1312,822.46958535,17.85903
1313,41.32814407,1.965907
1314,214.28516905,15.91421
1315,404.28625167,21.53591
1316,136.21478131,17.33738
1317,121.61184175,11.57393
1318,8.06544346,1.321669
1319,18.94624043,4.113195
1320,13.25797194,2.67513
1321,301.12006056,15.51069
1322,3.15716465,0.3498702
1323,49.7631559,28.07141
1324,17.17268859,1.633644
1325,354.73145486,12.97173
1326,180.83722698,26.56679
1327,369.70043656,19.8119
1328,596.73557392,24.43207
1329,74.29592685,1.742911
1330,7.99005544,2.135614
1331,312.82890353,23.74047
1332,429.37391017,11.65573
1333,516.4103083,35.31932
1334,46.13394657,9.011783
1335,105.95253821,15.09733
1336,9.30818636,3.752555
1337,57.8097053,13.85092
1338,313.7196976,22.59833
1339,701.73788778,14.23864
1340,197.67772278,7.177541
1341,219.99051306,40.5079
1342,632.40513916,31.48158
1343,7.58490427,1.748611
1344,16.05975662,1.742612
1345,16.9003969,1.641718
1346,125.42438887,23.96312
1347,652.38431732,12.67749
1348,139.1626354,23.83008
1349,93.11488429,16.55588
1350,179.53451411,17.15399
1351,25.15059188,20.22631
1352,NaN,NaN
1353,483.7086492,28.90323
1354,273.25556217,10.81873
1355,527.63191725,5.13125
1356,17.25901883,5.722913
1357,301.35185959,23.12253
1358,498.28931138,5.849006
1359,477.79170246,18.16221
1360,264.76996317,23.6819
1361,328.53456572,9.644022
1362,332.74988942,33.09241
1363,994.5155747,15.46027
1364,380.57291016,20.09044
1365,17.31862622,1.648923
1366,60.72939521,1.931925
1367,97.18243872,15.58519
1368,12.95237874,2.235392
1369,3.46612325,1.407238
1370,23.37685251,7.519501
1371,163.58389337,22.68604
1372,932.37334252,30.22803
1373,575.39765491,7.992094
1374,298.80025605,25.40551
1375,20.02406918,3.991282
1376,525.49166922,25.48965
1377,191.78007534,9.366254
1378,NaN,NaN
1379,11.3816088,0.5195647
1380,757.71483936,38.93052
1381,653.58161989,21.53795
1382,412.34737676,17.55318
1383,407.70585424,20.30638
1384,841.48318013,13.98484
1385,267.09876634,25.95018
1386,99.63672565,16.48853
1387,393.67145377,25.44953
1388,654.63941231,29.88708
1389,NaN,NaN
1390,142.51596302,13.76818
1391,355.56198026,2.092961
1392,15.4882692,1.810001
1393,156.26488549,11.94195
1394,117.30490713,22.40882
1395,212.35580949,13.60568
1396,353.52395564,25.17293
1397,577.6914259,26.03913
1398,217.27762309,5.940511
1399,430.68631348,27.69729
1400,464.14321659,25.07314
1401,129.50659681,10.23092
1402,450.65534438,24.22755
1403,734.54914459,23.92451
1404,229.71743137,29.72084
1405,100.14455151,10.31569
1406,340.57361753,27.22388
1407,565.46927204,20.24318
1408,89.58888285,31.66708
1409,168.61725367,12.36917
1410,528.43100779,17.08646
1411,36.12129331,10.03235
1412,404.36171555,21.85565
1413,17.27447508,0.6990815
1414,217.1873748,23.02715
1415,38.34107931,14.91361
1416,38.46302807,7.870636
1417,347.94527126,12.36406
1418,91.20434655,6.62714
1419,NaN,NaN
1420,477.41917871,14.17696
1421,353.23927967,33.02296
1422,5.11355351,1.04842
1423,772.15774875,31.68744
1424,276.55866121,16.8225
1425,10.82283838,0.4654627
1426,548.65038454,16.94848
1427,442.83474301,18.46848
1428,255.69502973,11.99914
1429,488.13571525,26.43583
1430,142.67302226,10.82522
1431,91.64062199,24.3492
1432,840.62516781,7.920283
1433,194.34753741,11.17197
1434,17.16676069,0.7461587
1435,25.66830413,2.869248
1436,35.33504528,16.45021
1437,21.16246504,3.20571
1438,141.50318646,8.16997
1439,116.69327664,23.24281
1440,48.65883886,27.26709
1441,7.77873951,1.860653
1442,31.77959116,2.082265
1443,55.22050201,9.652606
1444,837.59307725,19.12542
1445,43.29354459,1.746801
1446,109.69097352,30.03613
1447,216.13628356,13.71306
1448,321.56470232,12.91217
1449,132.67404047,17.82847
1450,60.28198234,10.7745
1451,45.10658166,17.4926
1452,6.55008902,3.765738
1453,27.78472197,11.04561
1454,200.80693965,32.45715
1455,36.43149479,8.710324
1456,NaN,NaN
1457,44.63839973,2.552037
1458,9.54761399,10.76554
1459,307.52753248,30.09886
1460,117.48158227,12.4282
1461,262.77216765,7.635893
1462,48.62687883,14.55707
1463,NaN,NaN
1464,31.53746163,17.21565
1465,597.47537342,26.53624
1466,133.17145553,29.09261
1467,NaN,NaN
1468,110.66033296,20.60896
1469,187.31686866,20.35514
1470,11.09984301,1.334134
1471,429.41504399,18.15545
1472,346.69663262,30.41039
1473,203.72205867,30.71385
1474,1248.54863533,13.16542
1475,15.98776944,1.327564
1476,36.34586002,25.23828
1477,24.13542731,3.75414
1478,20.71334547,4.195191
1479,418.55079656,19.22094
1480,242.83441158,3.815215
1481,509.37185483,23.25757
1482,7.59323163,3.16752
1483,11.98599634,5.724785
1484,15.87356758,12.19355
1485,633.7661774,5.942345
1486,217.66952763,7.365033
1487,308.54433648,10.10346
1488,317.61648809,22.12609
1489,76.41250121,18.3393
1490,469.5270369,31.43753
1491,381.71961772,29.31648
1492,316.29975506,18.01255
1493,72.31739131,31.71251
1494,177.61419788,17.46425
1495,137.14773585,25.98181
1496,183.45609521,13.16798
1497,214.82102976,22.90775
1498,164.4957772,0.5268717
1499,45.29850067,12.16623
1500,18.20318148,7.027948
1501,29.57126586,11.59859
1502,307.47445787,26.70094
1503,144.78081185,25.06146
1504,230.6883432,31.80882
1505,720.6485507,19.25883
1506,203.50334257,25.94059
1507,136.75549364,25.54092
1508,1172.56207433,9.358676
1509,6.86661182,0.3490352
1510,NaN,NaN
1511,7.39232141,1.97044
1512,77.33409529,13.65797
1513,29.93613638,5.308341
1514,19.09657825,0.7462213
1515,511.45343848,8.616328
1516,NaN,NaN
1517,280.73265546,28.6986
1518,777.32756669,23.06715
1519,553.82207038,22.6993
1520,5.53273542,2.136692
1521,274.49403221,31.01828
1522,842.7573519,7.398855
1523,5.03022334,1.068475
1524,801.37169888,34.83236
1525,259.18472909,29.23796
1526,13.24715251,0.7456547
1527,13.08884928,13.53343
1528,10.06843854,1.192247
1529,318.28978991,22.95246
1530,32.12122306,5.566681
1531,7.06730595,2.178365
1532,1028.21742936,22.27817
1533,604.46017475,11.33289
1534,462.54837335,7.979178
1535,30.49188242,3.139931
1536,168.30716456,13.9226
1537,421.3420684,11.74233
1538,54.22254205,NaN
1539,220.6141601,28.0768
1540,32.05826144,19.6571
1541,7.72875497,0.9304525
1542,29.26707458,12.35993
1543,66.68311128,29.81065
1544,494.47130475,13.40584
1545,712.6714431,24.14646
1546,845.4354682,16.07014
1547,587.6999713,3.754072
1548,341.21736515,18.12078
1549,4.71160069,5.553256
1550,171.19418754,18.12834
1551,788.24090519,18.23908
1552,24.42589081,11.86701
1553,8.79165558,4.02609
1554,10.82470359,1.401624
1555,310.75877559,11.1975
1556,645.48098439,32.54392
1557,171.70940561,18.70799
1558,17.11989772,1.741388
1559,298.52936488,23.2504
1560,379.41487448,16.46059
1561,NaN,NaN
1562,199.14085959,17.82478
1563,966.5406418,23.95851
1564,256.43995974,5.210039
1565,133.07286203,12.36582
1566,17.82857474,12.21227
1567,231.68199965,4.672229
1568,56.39883074,3.033417
1569,8.79820067,0.8161913
1570,5.04689336,3.147998
1571,4.41668497,0.3518864
1572,955.25603468,2.957008
1573,330.45131863,30.51123
1574,98.36289172,15.36924
1575,217.62101416,13.88476
1576,78.69152583,11.16397
1577,NaN,NaN
1578,449.52658844,4.231779
1579,271.68823897,17.57172
1580,82.6506388,7.171247
1581,281.73913848,21.85452
1582,295.56987426,13.15239
1583,4.43796379,NaN
1584,410.52496216,27.11222
1585,195.06942554,27.84142
1586,46.74572812,12.38174
1587,389.37344297,11.79443
1588,285.57233538,25.18166
1589,37.50467729,9.539047
1590,159.65685839,3.495585
1591,550.61483741,24.36831
1592,10.98220186,3.5345
1593,875.50000793,19.75807
1594,6.60788124,0.350396
1595,211.51194258,2.097435
1596,12.15697287,0.9304996
1597,260.05098882,31.04045
1598,3.68857027,NaN
1599,241.43717803,17.43539
1600,154.59572685,27.30529
1601,895.43228267,25.77486
1602,17.92956756,5.731723
1603,8.09258072,1.143176
1604,36.14476411,10.43464
1605,846.47117705,12.75851
1606,811.50822569,28.5742
1607,82.51048712,21.92158
1608,32.4705066,5.727767
1609,52.22031474,23.92687
1610,63.18834272,25.00714
1611,76.51415749,19.22727
1612,152.0052757,10.30928
1613,7.8880001,0.4654796
1614,9.64168704,1.145468
1615,310.77620017,12.16938
1616,118.29261174,7.544449
1617,22.19571227,14.3195
1618,42.37109433,10.11894
1619,5.98255276,2.166762
1620,10.26855856,1.560608
1621,188.27438406,28.79763
1622,16.20448192,0.5216926
1623,21.16883646,5.209832
1624,749.47464345,16.57802
1625,163.09058476,19.06336
1626,316.58278864,7.025518
1627,11.23201381,8.973215
1628,12.71548864,3.923301
1629,368.37480691,3.635597
1630,441.56119753,16.04711
1631,152.41558689,21.15469
1632,28.41637956,6.870196
1633,13.04773458,23.30199
1634,254.83867634,25.119
1635,43.41826492,24.02173
1636,101.31137418,20.63774
1637,442.53270277,23.65247
1638,20.15348895,20.13973
1639,131.72550615,18.41874
1640,21.26477109,1.74709
1641,529.40127567,33.14976
1642,351.62653596,22.35602
1643,30.78318236,3.295034
1644,26.4827534,1.754664
1645,90.3181145,21.20465
1646,832.68284369,17.00619
1647,503.50195361,17.22201
1648,278.13497787,24.39357
1649,604.52909238,25.8783
1650,NaN,NaN
1651,563.6511,15.17447
1652,132.56659442,10.0583
1653,7.09588858,0.00135761
1654,430.66227272,43.07235
1655,113.93336654,11.4173
1656,757.40970771,23.8612
1657,159.64833454,8.785121
1658,104.45388583,11.38334
1659,77.78388493,24.6481
1660,133.37051469,26.82503
1661,515.70165977,19.25728
1662,160.68424542,17.77415
1663,45.25114685,17.57175
1664,37.28059074,8.979136
1665,NaN,NaN
1666,303.52688467,23.18838
1667,21.55100979,1.401758
1668,654.65387462,29.01659
1669,251.62966333,8.126684
1670,357.59606712,17.78699
1671,NaN,NaN
1672,196.29563426,15.29562
1673,NaN,NaN
1674,357.24996819,19.04642
1675,232.42671252,18.1034
1676,146.43584426,23.74985
1677,64.92780126,6.545064
1678,226.33493165,9.866797
1679,149.12147728,NaN
1680,497.78439827,3.495239
1681,745.72685207,12.02608
1682,4.77293535,0.3485261
1683,695.83396912,24.01314
1684,275.52971228,32.10234
1685,590.79136819,21.02245
1686,371.60548521,7.991672
1687,18.140276,1.580087
1688,31.04912845,18.92215
1689,497.77666473,10.00298
1690,NaN,NaN
1691,237.6932759,13.31855
1692,599.42270573,9.461087
1693,495.54600408,15.9299
1694,7.46716079,1.491752
1695,966.76654958,14.50078
1696,499.31828677,17.15406
1697,215.77320598,20.14931
1698,395.44088412,13.16391
1699,48.93921683,14.08538
1700,17.06702125,0.7446237
1701,705.82063739,37.3611
1702,573.18353417,25.24187
1703,884.4846704,11.91473
1704,719.73335925,14.42385
1705,207.58218807,22.64248
1706,214.78685874,17.83025
1707,63.08812022,4.872151
1708,547.56557764,19.42215
1709,265.1007746,9.290465
1710,6.56426195,2.16474
1711,420.69606023,13.00718
1712,NaN,NaN
1713,221.40723562,17.43192
1714,58.15027527,11.21926
1715,390.41857313,20.6538
1716,553.58650233,6.024749
1717,35.23106755,7.328822
1718,521.28358219,33.51602
1719,633.42167483,8.757615
1720,9.82020345,2.109273
1721,477.60496929,3.416968
1722,446.1133067,15.46824
1723,194.08273612,31.97324
1724,35.20083806,14.76774
1725,845.52714733,12.97407
1726,334.68627013,5.561868
1727,495.68077841,16.46329
1728,184.22434164,12.32953
1729,543.46529325,25.53602
1730,6.10819835,6.516479
1731,318.32336624,19.30129
1732,8.05727657,0.9302643
1733,6.42797169,0.4654834
1734,601.83681382,21.55328
1735,8.90531429,1.482271
1736,137.32094687,24.53919
1737,170.3888765,24.42053
1738,374.67359199,32.50101
1739,863.49695094,20.63109
1740,7.27764396,1.141884
1741,478.73952259,13.27722
1742,4.03797138,0.7451217
1743,456.32414557,21.33982
1744,752.67107913,20.54956
1745,19.45059748,0.8159794
1746,453.52311045,22.07144
1747,210.46949957,13.4692
1748,1134.53743024,12.89418
1749,207.62897724,1.649166
1750,993.16896213,27.0355
1751,294.13949885,25.23154
1752,17.2231965,1.396003
1753,812.44461968,17.41337
1754,9.50883822,4.528291
1755,7.23059154,1.400363
1756,590.7668293,22.87582
1757,65.38476003,17.36841
1758,281.47898757,15.28451
1759,422.79299432,4.788897
1760,13.29462647,5.257932
1761,573.43049399,19.0963
1762,NaN,NaN
1763,21.77035252,10.82301
1764,57.3319426,13.89308
1765,155.81174784,24.4927
1766,11.14584909,0.8165404
1767,23.73740904,1.395825
1768,147.49251337,19.18282
1769,421.61919799,16.24057
1770,447.70780976,23.03842
1771,228.78378751,22.26129
1772,370.34183405,18.25129
1773,99.72286502,29.14238
1774,190.35011542,14.41749
1775,179.50942382,16.73724
1776,873.64365112,15.58234
1777,10.06262948,4.504338
1778,24.23597857,1.840601
1779,253.69933986,2.547842
1780,122.46473944,8.773057
1781,436.61207343,30.9784
1782,788.74328263,25.21946
1783,55.24567019,6.389216
1784,196.25452987,16.94029
1785,539.33730483,11.79644
