,tdx12_Barcelos,tdx30_Barcelos,srtm30_Barcelos,srtm30_wgs84_Barcelos,aster30_Barcelos,aster30_wgs84_Barcelos,aw3d30_Barcelos,aw3d30_wgs84_Barcelos
8905,42.70312,41.44167,47.0,39.89749009,48.0,40.89749009,50.0,42.89681084
8906,46.32982,44.42278,50.0,41.8427933,53.0,44.8427933,53.0,44.84300361
8907,44.89148,45.25626,54.0,46.66696454,49.0,41.66696454,51.0,43.66627976
8908,45.8691,45.08836,53.0,47.02633287,51.0,45.02633287,49.0,43.02586333
8909,37.00279,38.32812,46.0,37.46005178,46.0,37.46005178,44.0,35.46026986
8910,40.92153,43.26435,52.0,44.15073027,46.0,38.15073027,51.0,43.15004471
8911,50.35676,50.31133,57.0,49.61808556,57.0,49.61808556,57.0,49.61740247
8912,22.05521,21.90051,31.0,24.57259289,28.0,21.57259289,NaN,NaN
8913,38.00489,38.65123,43.0,35.94102863,46.0,38.94102863,NaN,NaN
8914,24.67843,24.39153,32.0,25.61256817,39.0,32.61256817,NaN,NaN
8915,44.34352,43.5173,48.0,40.5941181,41.0,33.5941181,51.0,43.59432211
8916,41.89391,40.53461,49.0,42.22956155,57.0,50.22956155,48.0,41.22979004
8917,26.04701,25.35602,34.0,27.58048283,54.0,47.58048283,NaN,NaN
8918,48.5791,49.20159,53.0,46.34033519,58.0,51.34033519,NaN,NaN
8919,25.13745,27.25721,35.0,28.93270232,51.0,44.93270232,34.0,27.93201901
8920,47.08134,49.09581,57.0,51.01017589,47.0,41.01017589,53.0,47.00971787
8921,26.10787,22.82877,30.0,23.89676088,39.0,32.89676088,31.0,24.89676088
8922,28.49605,28.70274,39.0,31.76587686,40.0,32.76587686,39.0,31.76609754
8923,44.87127,45.44831,55.0,47.58287815,57.0,49.58287815,54.0,46.58287815
8924,24.3459,23.71372,32.0,23.6090918,22.0,13.6090918,29.0,20.60930197
8925,25.24407,26.84181,34.0,27.74010286,37.0,30.74010286,NaN,NaN
8926,27.95185,27.58799,35.0,27.83843353,13.0,5.83843353,42.0,34.83865605
8927,16.70261,17.17962,25.0,18.60247287,27.0,20.60247287,NaN,NaN
8928,21.50884,21.24448,31.0,23.57323288,28.0,20.57323288,NaN,NaN
8929,35.55806,34.4677,43.0,35.95469001,44.0,36.95469001,45.0,37.95469001
8930,38.6673,38.70095,45.0,38.28621327,64.0,57.28621327,NaN,NaN
8931,46.83809,47.65577,53.0,46.60199853,45.0,38.60199853,NaN,NaN
8932,22.55221,22.52344,30.0,23.1633215,32.0,25.1633215,NaN,NaN
8933,49.36802,48.31621,60.0,52.0250908,58.0,50.0250908,54.0,46.0250908
8934,20.68427,20.61606,26.0,19.61039428,20.0,13.61039428,NaN,NaN
8935,47.45104,47.14115,55.0,47.902172,53.0,45.902172,NaN,NaN
8936,40.39011,41.56599,51.0,42.99989216,59.0,50.99989216,53.0,45.00009171
8937,36.88954,40.03336,47.0,39.45320947,52.0,44.45320947,51.0,43.45320947
8938,14.46738,14.12178,18.0,10.3211393,14.0,6.3211393,25.0,17.3211393
8939,NaN,NaN,21.0,15.3653784,49.0,43.3653784,27.0,21.36469579
8940,47.08247,48.09351,57.0,49.60138498,52.0,44.60138498,NaN,NaN
8941,21.60555,22.80222,27.0,21.12474182,27.0,21.12474182,29.0,23.12405889
8942,46.76041,46.44886,54.0,46.86612166,60.0,52.86612166,NaN,NaN
8943,41.97552,43.705,51.0,44.01597037,62.0,55.01597037,NaN,NaN
8944,20.43952,20.74779,27.0,20.47982399,43.0,36.47982399,NaN,NaN
8945,52.39682,50.88811,58.0,51.24055916,68.0,61.24055916,56.0,49.2401091
8946,39.29935,38.01096,52.0,45.1251382,48.0,41.1251382,NaN,NaN
8947,46.54899,45.77209,52.0,44.23084881,50.0,42.23084881,57.0,49.23084881
8948,40.7444,40.7504,51.0,43.49000575,52.0,44.49000575,53.0,45.48954359
8949,19.43607,26.9722,20.0,14.35741384,42.0,36.35741384,27.0,21.35673114
8950,45.75732,44.62204,58.0,50.33476179,58.0,50.33476179,53.0,45.33407512
8951,47.44928,46.5476,51.0,43.16372676,52.0,44.16372676,56.0,48.16372676
8952,38.65936,38.1955,47.0,38.89525339,49.0,40.89525339,47.0,38.89547478
8953,37.77561,36.95803,44.0,38.06153913,56.0,50.06153913,NaN,NaN
8954,44.42528,44.24932,47.0,38.56607804,48.0,39.56607804,53.0,44.56607804
8955,41.35599,42.14984,48.0,41.35226002,55.0,48.35226002,49.0,42.3517899
8956,47.63626,50.12549,56.0,49.6821726,64.0,57.6821726,55.0,48.68171251
8957,41.79457,42.29919,50.0,41.51937857,52.0,43.51937857,52.0,43.51959416
8958,43.41099,45.69883,55.0,48.46459346,52.0,45.46459346,NaN,NaN
8959,30.59969,31.50707,41.0,35.0213298,53.0,47.0213298,NaN,NaN
8960,46.23932,45.46428,55.0,47.68982622,52.0,44.68982622,NaN,NaN
8961,51.04628,49.7034,55.0,48.17259323,67.0,60.17259323,56.0,49.17211753
8962,45.70366,44.42439,55.0,46.59365351,49.0,40.59365351,51.0,42.59386636
8963,31.26778,31.97583,39.0,32.80296923,61.0,54.80296923,39.0,32.80228562
8964,48.19903,48.28839,54.0,47.11858434,70.0,63.11858434,55.0,48.11812157
8965,47.36617,47.68939,55.0,48.09983948,73.0,66.09983948,55.0,48.10006136
8966,46.50539,46.91144,54.0,48.42518781,59.0,53.42518781,51.0,45.42450514
8967,18.50992,18.4029,29.0,21.5002021,21.0,13.5002021,22.0,14.50040624
8968,27.64233,23.25233,36.0,29.89711176,32.0,25.89711176,28.0,21.8964283
8969,28.31231,28.83568,37.0,30.63092383,63.0,56.63092383,36.0,29.63023991
8970,44.83639,45.19353,54.0,46.07031544,57.0,49.07031544,55.0,47.07031544
8971,18.83704,18.62582,25.0,18.42600372,25.0,18.42600372,NaN,NaN
8972,37.13099,36.51337,47.0,39.90589203,47.0,39.90589203,47.0,39.90611663
8973,30.2526,31.71188,42.0,35.38434342,44.0,37.38434342,38.0,31.38389042
8974,44.88714,43.98855,48.0,39.71014125,52.0,43.71014125,51.0,42.71035068
8975,48.61308,49.69244,53.0,46.72402306,54.0,47.72402306,57.0,50.72359106
8976,41.22128,41.46065,53.0,45.38484931,45.0,37.38484931,51.0,43.38484931
8977,47.17437,44.3123,55.0,46.95724953,57.0,48.95724953,55.0,46.95745522
8978,19.78325,18.11285,24.0,17.09919917,22.0,15.09919917,NaN,NaN
8979,45.01166,44.48365,55.0,47.7127761,52.0,44.7127761,53.0,45.71297819
8980,31.17724,34.614,41.0,32.45767171,41.0,32.45767171,43.0,34.45788842
8981,34.31301,32.49931,39.0,32.89723866,54.0,47.89723866,36.0,29.89744902
8982,50.73019,48.62622,54.0,47.2195105,52.0,45.2195105,NaN,NaN
8983,47.4471,47.28861,53.0,45.06021197,53.0,45.06021197,54.0,46.05952545
8984,39.53063,37.91814,45.0,38.22716044,47.0,40.22716044,NaN,NaN
8985,51.11319,49.54821,53.0,46.62451194,60.0,53.62451194,59.0,52.62383781
8986,27.66753,25.71313,35.0,28.90664461,32.0,25.90664461,36.0,29.90617609
8987,32.82994,33.88876,41.0,33.80849326,39.0,31.80849326,38.0,30.80781054
8988,43.12142,45.23473,56.0,48.54755845,57.0,49.54755845,53.0,45.54755845
8989,41.01372,39.71141,43.0,36.19128763,50.0,43.19128763,NaN,NaN
8990,24.13571,24.13635,34.0,25.98140025,24.0,15.98140025,33.0,24.98161982
8991,43.6447,45.80339,54.0,45.92884326,59.0,50.92884326,56.0,47.92884326
8992,39.87717,43.84735,54.0,47.36670589,65.0,58.36670589,NaN,NaN
8993,29.55771,29.32752,39.0,31.95177825,58.0,50.95177825,40.0,32.95133032
8994,40.25166,41.93605,51.0,43.34761646,46.0,38.34761646,50.0,42.34761646
8995,37.13269,37.98002,49.0,41.58580616,48.0,40.58580616,48.0,40.58535198
8996,41.73676,46.50295,54.0,46.29171067,54.0,46.29171067,53.0,45.29171067
8997,43.68901,43.13652,47.0,39.38255215,49.0,41.38255215,52.0,44.38255215
8998,42.04776,45.65293,54.0,46.01687735,52.0,44.01687735,56.0,48.01687735
8999,29.05567,29.88745,35.0,29.09795427,53.0,47.09795427,33.0,27.09727389
9000,33.05901,33.05622,40.0,32.36451789,42.0,34.36451789,NaN,NaN
9001,33.86881,34.48579,43.0,35.64216689,44.0,36.64216689,44.0,36.64239297
9002,44.92652,44.17248,53.0,46.00836894,62.0,55.00836894,NaN,NaN
9003,44.65099,46.30999,53.0,44.54714874,56.0,47.54714874,52.0,43.54736222
9004,36.12678,34.80514,43.0,35.92737967,36.0,28.92737967,43.0,35.92737967
9005,37.95935,37.72419,49.0,40.88168131,43.0,34.88168131,43.0,34.88168131
9006,33.43112,29.21283,36.0,29.37483431,28.0,21.37483431,39.0,32.374151
9007,16.88975,16.67703,26.0,19.19873461,26.0,19.19873461,NaN,NaN
9008,44.44696,44.90128,52.0,44.60647831,44.0,36.60647831,NaN,NaN
9009,32.52358,30.98659,36.0,29.32302351,30.0,23.32302351,NaN,NaN
9010,46.09207,47.23365,55.0,48.42222263,65.0,58.42222263,56.0,49.42243714
9011,42.40812,42.17989,49.0,40.37678208,50.0,41.37678208,52.0,43.37700153
9012,33.55516,33.12472,38.0,31.63910049,41.0,34.63910049,NaN,NaN
9013,40.59487,39.76531,52.0,45.24470323,56.0,49.24470323,NaN,NaN
9014,53.3559,50.03929,59.0,52.47050823,63.0,56.47050823,58.0,51.47006136
9015,43.33078,43.33539,52.0,45.34263025,53.0,46.34263025,52.0,45.34284276
9016,18.47762,18.60306,24.0,16.528244,29.0,21.528244,27.0,19.52755921
9017,19.29518,19.73703,30.0,23.82101354,43.0,36.82101354,29.0,22.82033005
9018,50.77125,48.61105,53.0,45.31248447,63.0,55.31248447,59.0,51.31179965
9019,26.05418,26.24523,36.0,28.45664979,36.0,28.45664979,NaN,NaN
9020,20.19533,20.27016,30.0,23.49177657,30.0,23.49177657,NaN,NaN
9021,44.87307,44.7616,55.0,47.03871797,51.0,43.03871797,56.0,48.03892754
9022,56.25563,54.12907,62.0,55.17048542,62.0,55.17048542,60.0,53.17003466
9023,47.81262,46.7812,54.0,46.46811172,60.0,52.46811172,NaN,NaN
9024,33.1096,32.69742,42.0,33.74425876,38.0,29.74425876,42.0,33.74447532
9025,34.56328,35.30793,45.0,37.77858988,44.0,36.77858988,44.0,36.77813941
9026,NaN,NaN,22.0,16.41323481,50.0,44.41323481,27.0,21.41255292
9027,22.09363,22.62845,31.0,25.00151806,29.0,23.00151806,30.0,24.00104753
9028,42.18415,44.04603,53.0,46.14744487,57.0,50.14744487,51.0,44.14698479
9029,37.60595,36.50122,44.0,37.71164799,55.0,48.71164799,44.0,37.71186351
9030,49.1579,47.94378,59.0,51.42371531,58.0,50.42371531,54.0,46.4239223
9031,23.47573,22.04696,31.0,24.20602967,25.0,18.20602967,NaN,NaN
9032,28.43149,21.19099,17.0,11.07117911,25.0,19.07117911,27.0,21.07049602
9033,47.34096,47.62778,57.0,50.16891885,61.0,54.16891885,NaN,NaN
9034,39.89808,42.28162,55.0,47.44509835,56.0,48.44509835,52.0,44.44509835
9035,47.12039,47.84097,56.0,49.31201255,61.0,54.31201255,NaN,NaN
9036,41.56575,41.1947,49.0,41.53111951,45.0,37.53111951,49.0,41.53111951
9037,48.53517,46.8146,51.0,44.73405012,48.0,41.73405012,54.0,47.73360897
9038,34.94473,34.78882,38.0,31.35152005,39.0,32.35152005,NaN,NaN
9039,48.58279,48.15774,56.0,49.77971178,51.0,44.77971178,55.0,48.77926852
9040,26.83904,26.97929,37.0,29.45717759,35.0,27.45717759,NaN,NaN
9041,47.20446,48.53157,53.0,45.21355877,56.0,48.21355877,54.0,46.21355877
9042,46.69724,46.74367,61.0,54.55684168,72.0,65.55684168,NaN,NaN
9043,43.54672,43.4918,48.0,40.58671275,44.0,36.58671275,50.0,42.5869107
9044,47.18842,47.36562,53.0,45.29991514,56.0,48.29991514,55.0,47.29991514
9045,42.72704,43.10536,49.0,40.71501878,48.0,39.71501878,51.0,42.71523043
9046,39.56947,39.51174,47.0,38.84810221,41.0,32.84810221,NaN,NaN
9047,45.50002,45.85409,51.0,43.40334052,52.0,44.40334052,55.0,47.40334052
9048,19.38055,19.39799,26.0,18.68898287,28.0,20.68898287,25.0,17.68829761
9049,37.52475,37.08733,45.0,38.16255535,53.0,46.16255535,44.0,37.16275715
9050,26.02813,28.2072,34.0,27.39402269,33.0,26.39402269,NaN,NaN
9051,48.40665,48.06836,58.0,51.26957926,58.0,51.26957926,56.0,49.26912075
9052,39.50467,39.55666,46.0,39.73886326,59.0,52.73886326,NaN,NaN
9053,41.66054,41.51252,52.0,43.82202903,43.0,34.82202903,49.0,40.82224831
9054,35.97166,35.86312,46.0,39.24681188,55.0,48.24681188,NaN,NaN
9055,45.79491,45.67545,59.0,51.03807181,41.0,33.03807181,50.0,42.03807181
9056,42.81917,42.68064,51.0,42.58596623,51.0,42.58596623,50.0,41.5861851
9057,27.45707,27.60411,36.0,28.71380767,40.0,32.71380767,40.0,32.71380767
9058,33.34237,33.89742,41.0,32.91515966,46.0,37.91515966,42.0,33.91469667
9059,36.90912,37.65677,43.0,34.92522613,36.0,27.92522613,NaN,NaN
9060,43.39425,43.94015,51.0,44.28019734,71.0,64.28019734,NaN,NaN
9061,29.65581,29.18773,40.0,32.9751087,38.0,30.9751087,39.0,31.97465992
9062,40.92271,39.63552,48.0,40.22603006,54.0,46.22603006,48.0,40.22555249
9063,45.59285,47.14648,56.0,48.54579044,50.0,42.54579044,NaN,NaN
9064,37.11686,33.81732,44.0,37.35296132,53.0,46.35296132,44.0,37.35319122
9065,50.96894,49.04285,59.0,51.65469894,58.0,50.65469894,59.0,51.65491401
9066,18.46371,19.65936,27.0,20.52646057,36.0,29.52646057,NaN,NaN
9067,41.64597,42.78727,51.0,42.60600996,54.0,45.60600996,51.0,42.60622201
9068,45.17282,44.9365,47.0,39.13864951,66.0,58.13864951,55.0,47.13864951
9069,44.48454,45.56625,55.0,47.46278352,47.0,39.46278352,53.0,45.46299629
9070,43.74378,45.18628,55.0,47.06450808,59.0,51.06450808,53.0,45.0647229
9071,21.10009,20.589,26.0,19.98248066,32.0,25.98248066,28.0,21.98248066
9072,24.47243,26.22919,38.0,31.88600064,42.0,35.88600064,34.0,27.8855362
9073,18.69663,21.37263,20.0,13.85777444,30.0,23.85777444,NaN,NaN
9074,34.85507,36.30857,44.0,35.7994556,45.0,36.7994556,51.0,42.79966675
9075,47.34336,46.5991,58.0,50.20215901,46.0,38.20215901,53.0,45.20236462
9076,45.62514,45.27862,52.0,43.82498991,51.0,42.82498991,55.0,46.82498991
9077,38.94781,37.18293,47.0,39.61262136,49.0,41.61262136,46.0,38.61214237
9078,18.4066,26.50079,17.0,11.20245259,7.0,1.20245259,27.0,21.2017696
9079,47.44273,47.04916,53.0,45.23001017,47.0,39.23001017,NaN,NaN
9080,43.9133,43.80941,53.0,44.78366883,62.0,53.78366883,53.0,44.78387548
9081,42.42228,38.74186,46.0,38.85056501,47.0,39.85056501,46.0,38.85056501
9082,52.26125,48.37596,55.0,46.94968287,63.0,54.94968287,56.0,47.94968287
9083,31.2999,29.08531,40.0,34.05389129,46.0,40.05389129,NaN,NaN
9084,49.38221,48.17433,55.0,48.17928705,56.0,49.17928705,56.0,49.17950414
9085,48.98707,49.23914,54.0,45.8072912,50.0,41.8072912,56.0,47.8072912
9086,44.08744,47.35475,57.0,50.3132811,61.0,54.3132811,54.0,47.31349469
9087,19.90152,18.26161,25.0,18.12646371,25.0,18.12646371,NaN,NaN
9088,47.07524,48.60086,55.0,48.22805348,73.0,66.22805348,59.0,52.22760866
9089,27.93787,27.58142,35.0,27.89689416,12.0,4.89689416,38.0,30.89689416
9090,22.2574,22.19407,32.0,25.65813006,46.0,39.65813006,NaN,NaN
9091,26.69701,25.62712,39.0,31.42551927,34.0,26.42551927,NaN,NaN
9092,46.15826,47.52295,59.0,51.07772642,57.0,49.07772642,54.0,46.07772642
9093,18.92318,19.50851,29.0,21.53896005,30.0,22.53896005,27.0,19.53896005
9094,35.67981,34.31066,43.0,36.96488491,58.0,51.96488491,NaN,NaN
9095,27.64682,26.07378,35.0,29.19849225,41.0,35.19849225,32.0,26.19849225
9096,43.09519,48.83434,53.0,45.39177872,47.0,39.39177872,54.0,46.39177872
9097,16.02212,16.27083,22.0,16.23496237,23.0,17.23496237,21.0,15.23428276
9098,33.54931,32.8052,41.0,34.13727037,41.0,34.13727037,41.0,34.13677763
9099,45.49032,44.87433,49.0,40.7006719,58.0,49.7006719,54.0,45.7006719
9100,25.52259,24.7662,34.0,27.22997515,40.0,33.22997515,NaN,NaN
9101,35.48775,40.51405,49.0,41.75740246,53.0,45.75740246,NaN,NaN
9102,25.83791,27.69562,37.0,29.53186074,44.0,36.53186074,36.0,28.53117731
9103,36.59951,37.36913,39.0,32.45816456,44.0,37.45816456,NaN,NaN
9104,41.51395,41.56633,49.0,41.10151206,47.0,39.10151206,49.0,41.1017262
9105,43.25561,45.2835,53.0,44.88400297,57.0,48.88400297,NaN,NaN
9106,41.73474,42.44264,51.0,44.02690648,71.0,64.02690648,49.0,42.02644425
9107,42.54712,44.58199,51.0,43.0298573,55.0,47.0298573,52.0,44.0298573
9108,21.3298,21.74384,31.0,24.93063559,20.0,13.93063559,26.0,19.93017423
9109,49.36811,48.42877,48.0,40.67980257,55.0,47.67980257,54.0,46.67999712
9110,17.22645,17.77785,19.0,12.90983043,30.0,23.90983043,NaN,NaN
9111,32.45891,33.7657,39.0,31.75060527,39.0,31.75060527,37.0,29.74991985
9112,44.4614,44.21539,53.0,45.86283788,51.0,43.86283788,52.0,44.86283788
9113,52.00989,47.43704,57.0,50.2863303,59.0,52.2863303,NaN,NaN
9114,40.10564,39.50433,47.0,39.77400247,50.0,42.77400247,48.0,40.77422978
9115,33.783,34.01863,42.0,34.9246932,36.0,28.9246932,41.0,33.92422944
9116,51.79396,51.96838,57.0,50.86330986,46.0,39.86330986,58.0,51.86286523
9117,50.28109,46.43904,53.0,46.47395571,63.0,56.47395571,NaN,NaN
9118,33.14753,34.26093,44.0,37.00784629,78.0,71.00784629,41.0,34.00740066
9119,33.79816,35.2066,44.0,35.93232423,57.0,48.93232423,46.0,37.93232423
9120,37.63147,36.99617,48.0,40.7445645,54.0,46.7445645,NaN,NaN
9121,36.46889,37.05531,46.0,39.35724201,49.0,42.35724201,NaN,NaN
9122,46.97204,46.97789,56.0,48.13492302,54.0,46.13492302,56.0,48.13513055
9123,27.81212,28.79552,38.0,31.30651583,40.0,33.30651583,NaN,NaN
9124,26.72987,23.92141,34.0,26.01809724,32.0,24.01809724,31.0,23.01831641
9125,21.97579,25.70329,29.0,21.13381387,38.0,30.13381387,33.0,25.13381387
9126,44.8519,49.70784,56.0,48.09385669,48.0,40.09385669,57.0,49.09385669
9127,41.16632,43.40373,54.0,46.37737281,51.0,43.37737281,52.0,44.37758226
9128,19.75443,21.82342,29.0,22.44909546,28.0,21.44909546,NaN,NaN
9129,48.51717,48.02928,53.0,46.20809363,55.0,48.20809363,NaN,NaN
9130,42.36738,42.22645,49.0,42.50851677,65.0,58.50851677,NaN,NaN
9131,42.7827,41.69702,48.0,41.12847208,43.0,36.12847208,NaN,NaN
9132,50.09057,49.64102,51.0,44.41159231,64.0,57.41159231,NaN,NaN
9133,44.996,44.43563,54.0,46.67021334,50.0,42.67021334,54.0,46.67021334
9134,22.27755,23.52375,35.0,27.35827993,21.0,13.35827993,32.0,24.35827993
9135,38.92492,40.45695,48.0,40.55445602,55.0,47.55445602,46.0,38.55377191
9136,30.81479,31.79371,41.0,32.78602165,32.0,23.78602165,42.0,33.7862376
9137,23.8389,22.15985,32.0,25.86549672,41.0,34.86549672,NaN,NaN
9138,46.30635,46.53781,52.0,44.66418031,38.0,30.66418031,57.0,49.66372409
9139,28.25883,28.64355,39.0,33.39637993,33.0,27.39637993,34.0,28.39589081
9140,23.1967,23.83315,32.0,25.87571427,28.0,21.87571427,29.0,22.87525159
9141,21.76308,22.52817,26.0,19.06501016,29.0,22.06501016,NaN,NaN
9142,18.01088,18.10159,27.0,19.88916958,20.0,12.88916958,24.0,16.88848626
9143,45.14288,44.90357,55.0,47.76455662,57.0,49.76455662,53.0,45.7640686
9144,42.70347,41.63111,49.0,40.76032978,46.0,37.76032978,50.0,41.76054926
9145,46.54477,48.26423,55.0,47.18446333,49.0,41.18446333,53.0,45.18446333
9146,46.0853,47.4482,57.0,50.07242059,74.0,67.07242059,55.0,48.07196922
9147,24.83146,28.15205,36.0,29.50961351,36.0,29.50961351,NaN,NaN
9148,48.22444,46.98993,54.0,46.19206726,48.0,40.19206726,56.0,48.19206726
9149,44.69194,43.82594,50.0,42.06751243,52.0,44.06751243,53.0,45.06772637
9150,19.85594,19.76538,27.0,20.91699053,23.0,16.91699053,26.0,19.91652782
9151,46.84361,45.56989,54.0,46.52386576,51.0,43.52386576,53.0,45.52317962
9152,27.28421,26.84419,33.0,26.47843697,39.0,32.47843697,NaN,NaN
9153,44.65514,45.19894,55.0,47.95666445,59.0,51.95666445,56.0,48.95666445
9154,45.43489,45.72198,51.0,42.98593546,56.0,47.98593546,55.0,46.98593546
9155,48.73423,48.66182,55.0,47.77353886,53.0,45.77353886,NaN,NaN
9156,28.07928,28.48287,37.0,31.19608544,49.0,43.19608544,32.0,26.19540376
9157,31.98957,32.12778,42.0,35.64598943,43.0,36.64598943,NaN,NaN
9158,24.42601,25.26785,33.0,24.71166731,40.0,31.71166731,40.0,31.71188036
9159,31.63461,31.05047,37.0,30.42200971,44.0,37.42200971,39.0,32.42132572
9160,45.62548,47.88426,53.0,46.78242156,60.0,53.78242156,56.0,49.78197689
9161,45.33272,43.74094,49.0,43.11335726,52.0,46.11335726,49.0,43.11289685
9162,33.11885,33.2522,42.0,33.8273441,38.0,29.8273441,41.0,32.82756347
9163,16.10573,14.95237,31.0,25.07443416,37.0,31.07443416,32.0,26.07375112
9164,43.3588,44.0532,48.0,39.555428,49.0,40.555428,50.0,41.55564265
9165,47.74405,47.22623,52.0,45.1151021,61.0,54.1151021,56.0,49.11465718
9166,30.10289,30.77961,40.0,33.51778718,34.0,27.51778718,40.0,33.51802112
9167,31.94037,30.36554,43.0,35.27328836,51.0,43.27328836,46.0,38.27348991
9168,44.78232,48.68428,54.0,47.85211745,51.0,44.85211745,55.0,48.85167025
9169,39.16302,39.05265,48.0,40.20916497,44.0,36.20916497,NaN,NaN
9170,41.38068,40.38116,45.0,39.05094438,68.0,62.05094438,44.0,38.05026435
9171,47.76509,47.44112,56.0,49.46718328,68.0,61.46718328,NaN,NaN
9172,42.61396,40.94024,48.0,40.2749,42.0,34.2749,49.0,41.2749
9173,42.78226,41.19156,47.0,40.14355447,59.0,52.14355447,NaN,NaN
9174,28.02648,26.092,32.0,25.43339093,51.0,44.43339093,NaN,NaN
9175,45.85423,43.97794,50.0,42.57549519,59.0,51.57549519,50.0,42.57480925
9176,39.27551,42.79259,47.0,39.24572202,39.0,31.24572202,52.0,44.24572202
9177,43.75381,44.77911,53.0,44.95203997,49.0,40.95203997,55.0,46.95203997
9178,19.86647,20.50999,30.0,23.90722205,27.0,20.90722205,27.0,20.90654679
9179,40.63373,39.59665,50.0,41.58838172,44.0,35.58838172,49.0,40.58859918
9180,43.49128,45.13747,52.0,46.0918006,53.0,47.0918006,50.0,44.09133347
9181,49.01504,49.48748,56.0,49.50103963,61.0,54.50103963,55.0,48.50058867
9182,50.18109,50.80386,56.0,48.24309965,44.0,36.24309965,59.0,51.24241411
9183,49.9285,49.51826,61.0,54.17376291,90.0,83.17376291,57.0,50.17330976
9184,48.42146,48.09137,55.0,46.96648912,64.0,55.96648912,54.0,45.96648912
9185,34.27574,33.9622,48.0,40.92206974,23.0,15.92206974,45.0,37.92229823
9186,47.29866,47.45013,56.0,49.47549811,61.0,54.47549811,56.0,49.47502899
9187,44.39677,44.60886,52.0,44.94384483,53.0,45.94384483,52.0,44.94315955
9188,20.9335,20.53624,29.0,22.57805789,40.0,33.57805789,29.0,22.57737393
9189,29.88467,29.90514,37.0,30.59307852,49.0,42.59307852,38.0,31.59264494
9190,48.02324,46.98739,49.0,43.00320919,46.0,40.00320919,50.0,44.00274172
9191,20.49662,20.9785,28.0,21.6606142,38.0,31.6606142,NaN,NaN
9192,38.61124,39.47826,46.0,38.85754055,45.0,37.85754055,47.0,39.85754055
9193,44.20586,44.25991,54.0,45.54780117,58.0,49.54780117,52.0,43.54801937
9194,44.04053,44.77799,58.0,50.04640981,58.0,50.04640981,53.0,45.04662724
9195,24.79121,24.0664,31.0,24.61403531,35.0,28.61403531,33.0,26.61356208
9196,37.55507,38.68139,46.0,39.2429289,41.0,34.2429289,NaN,NaN
9197,21.70288,22.02374,31.0,24.43415878,47.0,40.43415878,NaN,NaN
9198,43.31601,44.54836,52.0,44.18215718,52.0,44.18215718,54.0,46.18167399
9199,37.76144,37.0334,43.0,36.21706951,55.0,48.21706951,NaN,NaN
9200,43.2945,43.42749,55.0,47.51934377,54.0,46.51934377,55.0,47.51934377
9201,43.91305,44.47675,50.0,42.45367441,54.0,46.45367441,51.0,43.45387511
9202,53.04196,49.5636,59.0,52.82210926,35.0,28.82210926,58.0,51.82143212
9203,43.55416,43.59306,50.0,42.39334481,47.0,39.39334481,52.0,44.39354126
9204,47.05931,47.01999,54.0,46.12018533,51.0,43.12018533,54.0,46.12038714
9205,39.56303,42.79042,48.0,39.81924403,48.0,39.81924403,50.0,41.8194566
9206,48.35205,50.09303,57.0,50.80755516,41.0,34.80755516,54.0,47.80687894
9207,42.02901,43.186,51.0,43.88212369,47.0,39.88212369,NaN,NaN
9208,43.85279,44.52682,53.0,46.44086275,68.0,61.44086275,NaN,NaN
9209,45.18861,45.52368,52.0,44.18506535,25.0,17.18506535,52.0,44.18506535
9210,18.19602,19.89747,30.0,23.21384574,24.0,17.21384574,27.0,20.21384574
9211,28.99907,24.54749,39.0,31.07837877,43.0,35.07837877,38.0,30.07837877
9212,37.342,35.31435,46.0,37.57831829,44.0,35.57831829,42.0,33.57853841
9213,48.91832,50.30479,57.0,50.31432472,55.0,48.31432472,55.0,48.31364543
9214,43.63693,42.62986,47.0,40.35169301,56.0,49.35169301,NaN,NaN
9215,37.48842,37.57497,46.0,37.90397601,36.0,27.90397601,46.0,37.90351449
9216,23.95305,23.30419,28.0,21.64664987,35.0,28.64664987,NaN,NaN
9217,45.37516,45.0676,54.0,46.82749151,54.0,46.82749151,51.0,43.82749151
9218,33.86334,31.09254,35.0,27.15812295,47.0,39.15812295,43.0,35.15812295
9219,27.59275,27.67403,38.0,30.84511895,45.0,37.84511895,38.0,30.84444086
9220,44.51803,44.1782,54.0,45.65153566,49.0,40.65153566,54.0,45.65175013
9221,31.44261,32.71311,38.0,30.9723208,46.0,38.9723208,NaN,NaN
9222,44.92516,44.40921,50.0,42.3266919,47.0,39.3266919,56.0,48.3266919
9223,45.30863,45.7278,52.0,45.52917436,63.0,56.52917436,NaN,NaN
9224,49.11921,50.7802,56.0,49.97695945,52.0,45.97695945,59.0,52.97649736
9225,18.99641,21.27806,28.0,21.99108221,32.0,25.99108221,21.0,14.99060757
9226,23.54011,24.17564,35.0,27.14931212,28.0,20.14931212,30.0,22.14883986
9227,19.52725,19.83984,35.0,27.40300675,32.0,24.40300675,37.0,29.40255156
9228,43.80349,45.5815,52.0,43.63045835,55.0,46.63045835,54.0,45.63066884
9229,35.64385,36.5917,46.0,37.83481912,40.0,31.83481912,44.0,35.83503798
9230,44.61453,44.09721,51.0,44.46043218,53.0,46.46043218,53.0,46.45999087
9231,31.8014,30.15401,41.0,33.30293448,43.0,35.30293448,NaN,NaN
9232,26.2824,26.21122,38.0,30.65481287,39.0,31.65481287,36.0,28.65436162
