,tdx12_RioClaro,tdx30_RioClaro,srtm30_RioClaro,srtm30_wgs84_RioClaro,aster30_RioClaro,aster30_wgs84_RioClaro,aw3d30_RioClaro,aw3d30_wgs84_RioClaro
981,604.2626,604.4706,614.0,610.26078405,609.0,605.26078405,611.0,607.26078405
982,571.1475,571.2402,579.0,575.95772788,583.0,579.95772788,577.0,573.95783039
983,663.5787,663.1928,669.0,665.34565501,652.0,648.34565501,673.0,669.34565501
984,747.4991,748.4771,735.0,730.77199027,750.0,745.77199027,742.0,737.7721914
985,641.3514,641.9227,651.0,646.58019975,652.0,647.58019975,652.0,647.58019975
986,703.5888,703.1064,697.0,692.69200599,696.0,691.69200599,700.0,695.69170208
987,588.1862,588.373,597.0,593.51244684,590.0,586.51244684,597.0,593.51259402
988,640.4744,640.7443,647.0,643.24213203,653.0,649.24213203,648.0,644.2416822
989,747.8095,747.6813,758.0,753.54530539,766.0,761.54530539,757.0,752.54500863
990,576.2138,577.2394,586.0,583.11703597,562.0,559.11703597,584.0,581.11703597
991,476.2519,476.18,487.0,483.99414427,484.0,480.99414427,485.0,481.99414427
992,606.3266,606.7015,620.0,616.99166433,614.0,610.99166433,611.0,607.99166433
993,602.905,603.6755,612.0,607.62556264,611.0,606.62556264,612.0,607.62556264
994,623.7001,622.4008,633.0,630.02223244,641.0,638.02223244,627.0,624.02260383
995,666.577,666.6447,675.0,671.25792631,667.0,663.25792631,679.0,675.25808434
996,585.5335,586.5846,593.0,589.88320217,594.0,590.88320217,593.0,589.88320217
997,696.9536,698.686,705.0,700.74667934,711.0,706.74667934,700.0,695.74667934
998,660.3587,660.7895,669.0,665.33548982,661.0,657.33548982,668.0,664.33504702
999,576.7346,576.0839,586.0,581.67451849,585.0,580.67451849,590.0,585.67451849
1000,563.3129,562.9903,571.0,567.62129867,570.0,566.62129867,571.0,567.62129867
1001,601.1178,600.0287,608.0,604.95296286,594.0,590.95296286,611.0,607.95296286
1002,637.5767,636.9438,645.0,641.51150712,647.0,643.51150712,644.0,640.51150712
1003,534.0687,536.1915,543.0,539.13370564,542.0,538.13370564,545.0,541.13340723
1004,624.8694,622.6437,631.0,627.82498475,629.0,625.82498475,637.0,633.82498475
1005,565.2568,564.9712,573.0,569.64171666,569.0,565.64171666,573.0,569.64212708
1006,552.8988,551.5082,560.0,556.55621047,564.0,560.55621047,558.0,554.55662708
1007,586.634,586.7348,596.0,592.22007019,587.0,583.22007019,596.0,592.21960751
1008,633.8601,633.6293,642.0,637.68621096,634.0,629.68621096,642.0,637.68621096
1009,606.9152,607.0475,615.0,611.59343057,616.0,612.59343057,615.0,611.59343057
1010,615.5468,616.0452,624.0,620.38505659,617.0,613.38505659,624.0,620.38519012
1011,598.0472,597.5293,603.0,599.19840389,603.0,599.19840389,608.0,604.19810559
1012,705.3117,705.2712,712.0,708.409908,702.0,698.409908,714.0,710.40960986
1013,615.774,619.2534,626.0,622.66601779,618.0,614.66601779,628.0,624.66601779
1014,780.72,781.7523,788.0,783.55867302,799.0,794.55867302,789.0,784.55867302
1015,680.6885,680.5121,688.0,684.0011483,690.0,686.0011483,687.0,683.0011483
1016,502.89,502.5132,510.0,506.97813941,507.0,503.97813941,512.0,508.97825157
1017,767.1396,767.9573,778.0,773.62457297,781.0,776.62457297,778.0,773.62478642
1018,586.8168,586.1803,593.0,590.05000077,578.0,575.05000077,597.0,594.05000077
1019,615.686,617.4393,624.0,619.65971373,626.0,621.65971373,622.0,617.65971373
1020,778.2249,777.09,788.0,783.24684871,784.0,779.24684871,789.0,784.24706691
1021,778.0753,778.827,787.0,782.50662,788.0,783.50662,786.0,781.50682267
1022,965.3152,964.4666,973.0,968.92611021,981.0,976.92611021,977.0,972.92630686
1023,642.9128,640.8856,651.0,646.76666616,646.0,641.76666616,650.0,645.76666616
1024,609.6775,610.1771,625.0,620.70665431,639.0,634.70665431,618.0,613.70665431
1025,480.7847,479.9811,490.0,486.89201685,487.0,483.89201685,491.0,487.89201685
1026,519.5304,518.8491,527.0,523.80565033,530.0,526.80565033,527.0,523.80579823
1027,619.411,619.6661,626.0,623.04982404,605.0,602.04982404,625.0,622.04989125
1028,652.3519,649.5046,659.0,655.18024466,663.0,659.18024466,660.0,656.18024466
1029,553.905,554.691,564.0,560.79015228,551.0,547.79015228,563.0,559.79015228
1030,525.1995,523.8196,534.0,530.1941057,541.0,537.1941057,534.0,530.19427911
1031,648.9188,646.5121,654.0,650.04413177,663.0,659.04413177,656.0,652.04383435
1032,588.2496,592.6718,602.0,598.93776236,589.0,585.93776236,596.0,592.93776236
1033,707.4619,712.68,720.0,715.78494444,720.0,715.78494444,718.0,713.78464219
1034,628.6077,628.7111,640.0,637.00327349,627.0,624.00327349,638.0,635.00327349
1035,857.848,858.403,867.0,862.98027932,874.0,869.98027932,867.0,862.97998232
1036,513.0131,511.6811,521.0,517.73296823,528.0,524.73296823,521.0,517.73311592
1037,548.6948,548.7356,559.0,555.41870648,549.0,545.41870648,561.0,557.41886551
1038,577.0591,577.4266,586.0,582.87541234,596.0,592.87541234,586.0,582.87541234
1039,498.6676,498.9484,509.0,505.60753771,505.0,501.60753771,507.0,503.60767445
1040,584.0805,584.3992,591.0,587.56019527,593.0,589.56019527,589.0,585.56019527
1041,942.8912,943.1028,940.0,935.77218102,943.0,938.77218102,935.0,930.7718839
1042,489.5342,489.4698,500.0,496.57183294,498.0,494.57183294,502.0,498.57183294
1043,455.4281,454.7881,464.0,460.85024983,467.0,463.85024983,463.0,459.85038451
1044,586.599,586.2131,594.0,589.65775443,600.0,595.65775443,594.0,589.65775443
1045,686.2416,682.0389,695.0,690.52035018,696.0,691.52035018,699.0,694.52035018
1046,923.0,925.7449,933.0,928.36990342,933.0,928.36990342,933.0,928.36990342
1047,574.3605,574.8502,581.0,576.75245075,589.0,584.75245075,584.0,579.75261239
1048,739.779,739.2703,748.0,743.35192843,754.0,749.35192843,751.0,746.35192843
1049,603.6251,603.7695,611.0,607.10105115,612.0,608.10105115,603.0,599.10059139
1050,660.1277,660.1126,650.0,646.09995645,646.0,642.09995645,661.0,657.09995645
1051,536.8292,537.3757,549.0,545.58976773,545.0,541.58976773,543.0,539.59019502
1052,683.4213,683.3034,691.0,687.51851727,679.0,675.51851727,691.0,687.51851727
1053,588.3738,589.0232,597.0,593.65866701,594.0,590.65866701,597.0,593.65866701
1054,547.4656,547.8255,559.0,555.68592064,543.0,539.68592064,554.0,550.68642898
1055,671.8434,672.6659,661.0,657.03563782,664.0,660.03563782,673.0,669.03563782
1056,558.8023,560.2045,572.0,568.77678637,570.0,566.77678637,572.0,568.77690496
1057,712.077,710.8481,719.0,714.79067006,718.0,713.79067006,720.0,715.79086798
1058,580.0244,588.137,598.0,594.89825194,588.0,584.89825194,601.0,597.89825194
1059,598.2499,596.1777,604.0,600.56288461,603.0,599.56288461,608.0,604.56304548
1060,477.3577,477.9462,488.0,484.51650205,493.0,489.51650205,484.0,480.51667046
1061,730.1237,729.7917,739.0,734.98271744,731.0,726.98271744,738.0,733.98271744
1062,848.2888,847.8316,857.0,852.47270714,859.0,854.47270714,856.0,851.47290583
1063,812.537,813.0694,822.0,817.60441649,819.0,814.60441649,821.0,816.60441649
1064,633.5079,633.7596,642.0,638.85254636,644.0,640.85254636,642.0,638.85254636
1065,547.1469,546.1296,556.0,552.66494445,547.0,543.66494445,556.0,552.66507511
1066,626.4835,627.3355,636.0,632.18603952,634.0,630.18603952,638.0,634.18618889
1067,563.785,564.3932,570.0,566.10612456,572.0,568.10612456,570.0,566.10630638
1068,595.4543,596.0372,604.0,600.5991872,605.0,601.5991872,605.0,601.5991872
1069,877.0494,879.3243,887.0,882.81535851,893.0,888.81535851,900.0,895.81506143
1070,657.6871,656.4009,663.0,659.17836757,659.0,655.17836757,663.0,659.17791007
1071,606.6898,607.0582,617.0,613.79841645,613.0,609.79841645,615.0,611.79841645
1072,801.6899,800.8765,808.0,803.64269494,807.0,802.64269494,808.0,803.64269494
1073,515.472,517.0972,529.0,525.28094149,535.0,531.28094149,526.0,522.28094149
1074,491.6466,491.4717,505.0,501.82281448,509.0,505.82281448,503.0,499.82295812
1075,521.5198,518.0276,526.0,522.25530191,518.0,514.25530191,528.0,524.25530191
1076,790.5546,790.8668,802.0,797.42395083,800.0,795.42395083,796.0,791.42416232
1077,598.3495,598.3699,604.0,599.78739991,608.0,603.78739991,605.0,600.7875884
1078,610.6594,609.6768,617.0,614.02569932,605.0,602.02569932,619.0,616.02569932
1079,540.7083,541.2102,549.0,545.74891978,545.0,541.74891978,550.0,546.74907232
1080,564.7856,565.616,574.0,571.0622385,571.0,568.0622385,572.0,569.0622385
1081,533.3105,533.1385,543.0,540.06793615,538.0,535.06793615,541.0,538.06801459
1082,504.6282,503.2603,512.0,508.54125517,512.0,508.54125517,510.0,506.54141904
1083,779.6772,778.8015,788.0,783.54598874,786.0,781.54598874,789.0,784.54598874
1084,658.6203,658.8292,665.0,660.81113639,670.0,665.81113639,667.0,662.81132731
1085,550.6844,550.1292,555.0,551.68194468,560.0,556.68194468,555.0,551.68194468
1086,569.0552,569.3064,579.0,575.74647742,584.0,580.74647742,579.0,575.74661669
1087,637.1066,637.6951,645.0,641.58921206,639.0,635.58921206,648.0,644.58921206
1088,590.6882,589.8677,598.0,594.41166691,595.0,591.41166691,594.0,590.41166691
1089,612.6912,612.6542,621.0,617.8657204,620.0,616.8657204,622.0,618.86584007
1090,596.2338,594.78,604.0,600.26083611,587.0,583.26083611,607.0,603.26053034
1091,556.1903,555.5472,560.0,556.76729989,561.0,557.76729989,566.0,562.76741727
1092,923.5244,923.1172,934.0,929.88082003,937.0,932.88082003,932.0,927.88052293
1093,587.2968,588.3517,595.0,591.76257315,589.0,585.76257315,599.0,595.76257315
1094,701.0978,701.6329,709.0,704.70713272,713.0,708.70713272,710.0,705.7068364
1095,562.8795,563.8226,572.0,568.82642601,552.0,548.82642601,574.0,570.82680318
1096,560.4633,560.8257,572.0,568.40466651,567.0,563.40466651,569.0,565.40481205
1097,591.9683,592.4246,602.0,598.98621047,589.0,585.98621047,603.0,599.98621047
1098,915.9535,915.9373,928.0,924.0406919,927.0,923.0406919,929.0,925.04088672
1099,556.576,556.5353,561.0,557.8189244,551.0,547.8189244,562.0,558.8189244
1100,847.2267,847.9662,859.0,854.78257561,845.0,840.78257561,856.0,851.78227915
1101,571.4951,570.1061,574.0,570.08592649,573.0,569.08592649,580.0,576.08611135
1102,701.5255,703.5834,708.0,703.57329208,705.0,700.57329208,709.0,704.57347921
1103,682.6248,683.4866,691.0,686.92412688,690.0,685.92412688,688.0,683.92363817
1104,602.7826,602.9531,611.0,607.43440281,611.0,607.43440281,612.0,608.43484234
1105,606.9388,606.2697,616.0,612.89876811,618.0,614.89876811,616.0,612.89888505
1106,496.1559,495.9276,504.0,500.57152747,501.0,497.57152747,505.0,501.57167586
1107,533.4427,532.9815,541.0,537.35692706,545.0,541.35692706,541.0,537.35692706
1108,602.0294,603.9554,613.0,609.03003639,611.0,607.03003639,611.0,607.03003639
1109,503.6435,501.6957,510.0,506.18447348,503.0,499.18447348,514.0,510.18464494
1110,653.205,652.321,663.0,659.32837802,662.0,658.32837802,664.0,660.32854127
1111,606.3629,607.7095,617.0,613.99474165,612.0,608.99474165,614.0,610.99474165
1112,883.7378,875.9026,901.0,896.89366187,877.0,872.89366187,910.0,905.89316956
1113,650.5412,651.9656,659.0,655.05231033,668.0,664.05231033,659.0,655.05200642
1114,663.8121,664.3654,673.0,669.46628059,659.0,655.46628059,674.0,670.4663995
1115,636.4941,636.5848,646.0,641.76846579,645.0,640.76846579,646.0,641.76846579
1116,579.9053,578.9488,586.0,581.72663919,581.0,576.72663919,584.0,579.72663919
1117,593.6562,593.1654,599.0,594.79416384,608.0,603.79416384,598.0,593.79416384
1118,564.3521,563.3873,571.0,567.62855659,580.0,576.62855659,569.0,565.62855659
1119,643.3049,643.131,649.0,645.1083915,645.0,641.1083915,653.0,649.10792518
1120,616.8023,618.54,630.0,626.9968282,619.0,615.9968282,623.0,619.9969029
1121,649.0801,648.9112,659.0,655.90519071,661.0,657.90519071,658.0,654.90519071
1122,613.9506,613.6852,622.0,617.83377201,620.0,615.83377201,621.0,616.83329429
1123,560.4411,561.6922,571.0,567.68748814,561.0,557.68748814,568.0,564.68790252
1124,562.6262,562.6757,572.0,569.09826408,572.0,569.09826408,569.0,566.09826408
1125,627.5563,627.3624,641.0,637.5272139,630.0,626.5272139,639.0,635.5272139
1126,630.0748,630.6735,638.0,634.37996343,627.0,623.37996343,639.0,635.37954049
1127,724.3528,724.0471,733.0,728.55280306,736.0,731.55280306,732.0,727.55299983
1128,663.1383,662.4173,672.0,667.80640896,679.0,674.80640896,672.0,667.80611084
1129,589.7668,589.3854,599.0,595.82363421,597.0,593.82363421,595.0,591.82363421
1130,557.7053,555.2043,563.0,559.69506183,567.0,563.69506183,569.0,565.69519782
1131,646.7532,646.7869,652.0,648.14406351,655.0,651.14406351,649.0,645.14360629
1132,551.3098,551.0312,553.0,549.67643915,550.0,546.67643915,554.0,550.67684537
1133,629.5267,630.2296,638.0,634.32852934,626.0,622.32852934,635.0,631.32809783
1134,608.8675,606.7376,616.0,612.77080083,613.0,609.77080083,618.0,614.77080083
1135,469.6967,469.1915,477.0,473.64867145,479.0,475.64867145,477.0,473.64883063
1136,548.7399,548.6262,556.0,552.94804808,555.0,551.94804808,555.0,551.94804808
1137,650.4028,649.9929,658.0,654.14756955,657.0,653.14756955,657.0,653.14756955
1138,575.9027,575.8674,586.0,582.60632992,588.0,584.60632992,583.0,579.6067431
1139,770.4822,767.793,776.0,771.43667414,773.0,768.43667414,780.0,775.43686997
1140,614.4789,610.1962,606.0,601.95724546,610.0,605.95724546,600.0,595.95724546
1141,585.1327,583.9377,589.0,585.05776256,588.0,584.05776256,590.0,586.05776256
1142,522.803,522.7772,534.0,530.08970383,537.0,533.08970383,530.0,526.09039154
1143,763.8829,763.3012,772.0,767.23543624,772.0,767.23543624,773.0,768.23565493
1144,500.2839,499.647,508.0,504.61193136,503.0,499.61193136,507.0,503.61193136
1145,740.7924,730.8096,708.0,703.51533949,709.0,704.51533949,710.0,705.51504054
1146,790.7452,785.7169,792.0,787.58720364,795.0,790.58720364,797.0,792.58741561
1147,564.2185,563.7292,576.0,572.46107455,582.0,578.46107455,574.0,570.46107455
1148,680.527,679.2648,691.0,686.156968,696.0,691.156968,688.0,683.15719045
1149,767.4691,767.8683,779.0,774.6431856,766.0,761.6431856,768.0,763.64288742
1150,876.1674,876.4743,888.0,883.80665414,878.0,873.80665414,882.0,877.80635726
1151,507.2591,505.2783,514.0,510.56520333,513.0,509.56520333,515.0,511.56520333
1152,547.1049,546.1605,556.0,553.01612652,555.0,552.01612652,558.0,555.01612652
1153,522.644,524.7896,532.0,528.54517848,530.0,526.54517848,528.0,524.54533759
1154,589.2651,588.8077,596.0,591.65548203,596.0,591.65548203,595.0,590.65548203
1155,501.565,502.0559,511.0,507.6789357,505.0,501.6789357,511.0,507.67906814
1156,912.8133,912.229,919.0,915.01701299,923.0,919.01701299,923.0,919.01652026
1157,565.6199,566.6414,576.0,573.03959479,574.0,571.03959479,579.0,576.03968319
1158,646.39,649.2815,658.0,653.33861502,658.0,653.33861502,656.0,651.33883243
1159,595.3296,593.9876,601.0,596.83794136,606.0,601.83794136,602.0,597.83810855
1160,637.9774,639.1308,649.0,644.61012224,643.0,638.61012224,648.0,643.61030307
1161,527.3846,528.9241,540.0,536.80961837,544.0,540.80961837,539.0,535.80975229
1162,673.5154,672.8895,684.0,679.43734734,678.0,673.43734734,682.0,677.43756064
1163,693.7301,693.8226,703.0,699.26877852,699.0,695.26877852,699.0,695.26832817
1164,583.0942,584.042,597.0,593.76927258,592.0,588.76927258,592.0,588.76927258
1165,689.9487,689.9036,696.0,691.90452599,677.0,672.90452599,698.0,693.90452599
1166,697.0879,696.6715,702.0,697.90773573,695.0,690.90773573,712.0,707.90773573
1167,584.8893,585.7228,594.0,590.39764955,595.0,591.39764955,591.0,587.39778885
1168,612.2277,615.2257,624.0,620.05696737,623.0,619.05696737,626.0,622.05666689
1169,546.2349,545.0381,556.0,552.69096488,560.0,556.69096488,551.0,547.6915045
1170,612.7679,613.1766,621.0,616.6191098,623.0,618.6191098,622.0,617.6192867
1171,599.3987,598.7378,607.0,603.95147115,600.0,596.95147115,610.0,606.95147115
1172,578.3019,578.4243,588.0,584.6459547,581.0,577.6459547,588.0,584.6459547
1173,623.8674,623.9218,632.0,629.06044426,619.0,616.06044426,632.0,629.06044426
1174,642.0287,643.3886,653.0,648.91273528,650.0,645.91273528,652.0,647.91273528
1175,632.6243,633.7503,642.0,639.02925111,629.0,626.02925111,643.0,640.02925111
1176,598.0589,599.3937,606.0,602.34611046,616.0,612.34611046,605.0,601.34656847
1177,521.5221,520.3231,528.0,524.24588387,527.0,523.24588387,530.0,526.24654011
1178,726.1104,724.8615,733.0,729.44039314,732.0,728.44039314,735.0,731.44039314
1179,607.6631,608.6203,616.0,612.97386251,609.0,605.97386251,620.0,616.97386251
1180,646.3021,645.8821,654.0,650.27038941,650.0,646.27038941,651.0,647.27038941
1181,541.8771,542.977,553.0,549.49626151,554.0,550.49626151,556.0,552.49640006
1182,631.8635,625.6363,641.0,636.77520499,641.0,636.77520499,645.0,640.77490028
1183,646.3618,646.5174,652.0,648.46367706,655.0,651.46367706,657.0,653.4638073
1184,532.4052,530.4048,542.0,538.1056601,554.0,550.1056601,542.0,538.10584866
1185,548.7457,553.2104,561.0,557.41121546,555.0,551.41121546,558.0,554.41185739
1186,529.8895,527.8611,535.0,531.58725678,531.0,527.58725678,538.0,534.58739343
1187,631.7631,628.9559,636.0,632.08722533,633.0,629.08722533,637.0,633.08722533
1188,622.7677,622.9066,625.0,620.84029922,634.0,629.84029922,623.0,618.83982339
1189,617.4418,617.3329,626.0,621.8810524,625.0,620.8810524,626.0,621.88075294
1190,610.2226,610.2398,621.0,617.05695384,619.0,615.05695384,619.0,615.05711368
1191,633.6365,633.1039,641.0,636.99936194,649.0,644.99936194,643.0,638.99955537
1192,587.7437,587.3737,613.0,609.83028733,607.0,603.83028733,597.0,593.83028733
1193,599.7047,599.4493,608.0,604.94604292,605.0,601.94604292,609.0,605.94604292
1194,628.3843,627.2964,643.0,638.7136,640.0,635.7136,638.0,633.71378196
1195,697.2251,697.1115,705.0,700.7072922,711.0,706.7072922,707.0,702.70750182
1196,648.7242,648.5823,654.0,650.37626889,653.0,649.37626889,658.0,654.37626889
1197,598.9366,598.6612,606.0,601.99529388,618.0,613.99529388,609.0,604.99529388
1198,635.0053,635.8123,643.0,639.52775845,639.0,635.52775845,647.0,643.52775845
1199,567.2776,567.5389,584.0,579.80354844,578.0,573.80354844,576.0,571.80354844
1200,597.2159,596.3605,606.0,601.85762932,604.0,599.85762932,605.0,600.85762932
1201,670.4696,670.7054,679.0,674.87058848,681.0,676.87058848,682.0,677.8701056
1202,948.5305,951.6741,962.0,957.95628931,963.0,958.95628931,956.0,951.95648186
1203,724.4877,725.8238,731.0,726.55330457,740.0,735.55330457,732.0,727.55350068
1204,646.6684,646.4123,653.0,649.19229084,651.0,647.19229084,653.0,649.19198906
1205,620.3572,622.0799,629.0,625.34281603,629.0,625.34281603,632.0,628.34343006
1206,625.901,625.8523,633.0,628.73835893,635.0,630.73835893,634.0,629.73835893
1207,610.5234,610.7526,620.0,616.66923146,622.0,618.66923146,619.0,615.66936656
1208,642.517,641.7843,653.0,649.41190336,629.0,625.41190336,652.0,648.41190336
1209,638.3434,636.5148,646.0,641.49073822,646.0,641.49073822,648.0,643.49073822
1210,782.8345,782.3075,794.0,789.24591714,791.0,786.24591714,791.0,786.24613444
1211,537.7873,541.9384,551.0,547.76889288,552.0,548.76889288,549.0,545.76900121
1212,613.0403,612.7488,622.0,618.42293295,614.0,610.42293295,620.0,616.4225085
1213,527.1774,527.7632,538.0,535.06788662,539.0,536.06788662,536.0,533.06788662
1214,652.4775,650.8727,660.0,656.5264999,659.0,655.5264999,662.0,658.52703732
1215,583.4706,583.1752,592.0,588.49505206,588.0,584.49505206,589.0,585.49522096
1216,625.7481,625.7033,630.0,626.15216141,641.0,637.15216141,632.0,628.15170538
1217,674.9334,676.4698,684.0,680.40269183,680.0,676.40269183,685.0,681.40226805
1218,639.9025,636.6778,644.0,639.71400599,645.0,640.71400599,646.0,641.71418559
1219,564.2458,562.4753,569.0,565.53528698,574.0,570.53528698,566.0,562.53528698
